Source File Name:	20,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	9.920933	31.48164
10.5	10.259	10.23551
11	9.844904	-10.77708
11.5	10.60547	-28.57609
12	10.83335	-57.18163
12.5	12.86953	-75.47956
13	12.87424	-91.72219
13.5	13.3142	-104.9959
14	14.36469	-137.0647
14.5	14.13451	-157.1174
15	13.29315	-175.6765
15.5	13.56219	162.4306
16	14.86195	137.162
16.5	16.30629	112.4475
17	18.70576	88.27718
17.5	20.35358	64.26453
18	22.6639	35.30613
18.5	29.2718	-1.510658
19	26.15268	-33.18
19.5	26.97894	-61.37899
20	25.94083	-96.34505
20.5	25.24576	-127.993
21	21.51118	-161.1682
21.5	19.38918	176.1749
22	14.26643	143.5335
22.5	15.1512	124.8906
23	14.49433	100.1986
23.5	12.86575	81.61243
24	11.8886	62.9215
24.5	11.67903	43.6074
25	10.88206	29.3729
25.5	10.52193	8.931541
26	10.43908	-9.601653
26.5	10.41636	-26.56559
27	9.851147	-45.82728
27.5	9.667384	-62.8515
28	9.379859	-80.67265
28.5	9.156201	-99.45513
29	8.928354	-117.2331
29.5	9.044594	-135.2498
30	9.073778	-152.0787
30.5	8.924672	-169.2041
31	8.924676	173.8048
31.5	8.641956	156.619
32	8.730788	138.7158
32.5	8.582452	121.3069
33	8.680003	104.7989
33.5	8.768965	89.17477
34	8.706481	72.30534
34.5	8.644464	56.03065
35	8.737142	39.25403
35.5	8.575166	23.00282
36	8.761893	6.383622
36.5	9.010353	-11.08188
37	8.961825	-28.76661
37.5	8.669916	-45.55641
38	8.848328	-62.14859
38.5	8.846498	-79.46331
39	8.605285	-96.48392
39.5	8.556259	-113.7566
40	8.535557	-130.5788
40.5	8.554708	-147.9206
41	8.363645	-165.2471
41.5	8.108356	178.6082
42	8.052229	162.3107
42.5	7.914845	145.5948
43	7.893445	129.3415
43.5	7.838016	113.5546
44	7.670137	97.03264
44.5	7.689925	81.00185
45	7.58043	64.64188
45.5	7.301901	48.57537
46	7.365063	33.50408
46.5	7.436129	17.11831
47	7.252804	0.3221088
47.5	7.167573	-15.4065
48	7.201076	-30.28282
48.5	7.241395	-45.84945
49	6.721738	-67.54075
49.5	7.076678	-78.76637
50	6.879101	-94.78732
50.5	6.817521	-110.5618
51	6.87575	-126.6884
51.5	6.88542	-143.4632
52	6.703442	-158.1089
52.5	6.824467	-174.3057
53	6.735025	166.9716
53.5	6.372196	152.2292
54	6.302002	136.6782
54.5	6.597848	119.139
55	6.420584	104.7639
55.5	6.486981	90.09346
56	6.401526	73.14861
56.5	6.38433	57.39906
57	6.444868	40.50604
57.5	6.267126	23.79372
58	6.145352	7.954851
58.5	6.081035	-7.411542
59	6.006589	-23.81157
59.5	5.872173	-38.71265
60	5.974176	-54.58972
60.5	5.98027	-70.88826
61	5.804173	-88.32881
61.5	5.723473	-103.7834
62	5.685526	-119.5362
62.5	5.572081	-135.2988
63	5.523436	-151.1135
63.5	5.525805	-166.3752
64	5.431518	177.4922
64.5	5.448696	161.6898
65	5.423609	143.8438
65.5	5.274223	128.9074
66	5.168431	112.9684
66.5	5.205878	97.52844
67	5.132404	81.29943
67.5	5.166572	65.48152
68	5.048062	48.7422
68.5	4.968495	32.69749
69	4.843071	18.08597
69.5	4.905818	2.613074
70	4.945875	-14.29626
70.5	4.899314	-31.60013
71	4.677361	-47.18669
71.5	4.71264	-63.08921
72	4.621733	-79.30692
72.5	4.509281	-95.74152
73	4.421203	-110.3191
73.5	4.465271	-126.6766
74	4.412115	-142.6514
74.5	4.505075	-159.5357
75	4.261179	-176.3136
75.5	4.231892	167.3681
76	4.196812	150.4694
76.5	4.041805	134.2563
77	4.060813	119.4062
77.5	4.04949	103.9363
78	4.038143	86.15824
78.5	4.035233	69.13276
79	3.959423	52.9986
79.5	3.811144	34.92658
80	3.675749	19.36344
80.5	3.623798	4.314939
81	3.573971	-11.09605
81.5	3.625626	-27.67842
82	3.625497	-45.66927
82.5	3.48413	-62.31121
83	3.369943	-78.50912
83.5	3.404189	-95.67382
84	3.297302	-112.1964
84.5	3.245498	-128.4513
85	3.274648	-145.9401
85.5	3.245208	-163.9882
86	3.103436	178.5461
86.5	3.03609	161.1086
87	3.003024	145.4982
87.5	3.033886	128.8563
88	2.983872	109.4597
88.5	2.899791	91.57178
89	2.906431	75.93459
89.5	2.877806	55.80257
90	2.788939	37.43425
90.5	2.710974	20.55099
91	2.707918	4.889168
91.5	2.790885	-15.71112
92	2.737659	-34.9265
92.5	2.631844	-53.59782
93	2.58312	-71.6275
93.5	2.571063	-90.07964
94	2.578244	-108.7529
94.5	2.49543	-128.1934
95	2.525272	-146.7248
95.5	2.548397	-163.4862
