Source File Name:	4,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	12.89069	18.92762
10.5	13.6979	1.124598
11	14.18383	-19.47897
11.5	15.14107	-36.50694
12	14.9595	-54.54575
12.5	18.23943	-74.37228
13	17.33032	-93.6664
13.5	18.94435	-111.4818
14	17.66954	-138.7202
14.5	19.00051	-160.2373
15	19.79996	177.9751
15.5	21.0397	155.2958
16	23.03566	133.6761
16.5	25.32287	110.1024
17	27.23069	80.93692
17.5	29.92985	51.23009
18	31.78123	17.36785
18.5	31.63731	-2.629083
19	32.92384	-55.41114
19.5	25.45768	-88.32981
20	21.23363	-119.5172
20.5	18.35381	-146.8482
21	15.96939	-168.3755
21.5	13.48518	169.2804
22	9.358598	144.6963
22.5	9.882893	123.9356
23	9.05061	110.4314
23.5	8.508194	89.1467
24	7.99753	70.19607
24.5	7.669739	49.82246
25	6.467306	37.76152
25.5	6.60726	16.53534
26	6.064619	-2.275327
26.5	5.566953	-23.42368
27	4.728897	-44.0952
27.5	4.251472	-64.27349
28	3.459847	-82.81199
28.5	3.621426	-104.3893
29	3.124133	-113.9718
29.5	2.768252	-135.3162
30	2.747817	-156.1856
30.5	2.089695	-167.5754
31	2.175217	159.5523
31.5	1.282191	176.34
32	1.082921	170.861
32.5	1.573265	155.8428
33	1.328617	169.5961
33.5	1.199936	153.489
34	1.707696	151.883
34.5	2.311273	155.5517
35	2.513785	138.0439
35.5	3.394459	119.3644
36	3.906412	100.9577
36.5	4.062975	84.40007
37	4.274028	58.81119
37.5	4.307214	47.59696
38	4.3415	31.29373
38.5	4.386316	11.33057
39	4.03886	-1.322011
39.5	4.457219	-21.93604
40	4.268701	-39.92321
40.5	4.002501	-57.7345
41	4.332911	-73.36077
41.5	4.086714	-81.92957
42	4.086944	-99.89346
42.5	5.094387	-118.3235
43	4.806539	-135.8241
43.5	5.02498	-156.9238
44	4.848136	-175.016
44.5	4.383408	172.7147
45	4.54952	158.8448
45.5	4.621632	147.9824
46	5.012167	129.5458
46.5	4.660391	113.2116
47	4.033316	93.58256
47.5	3.710198	84.125
48	3.663933	71.07701
48.5	3.776181	65.04069
49	4.066891	48.75138
49.5	4.042216	46.60303
50	4.110631	38.67115
50.5	3.853902	22.57594
51	4.337592	9.053274
51.5	4.393039	-0.871514
52	5.042324	-17.29553
52.5	5.3113	-30.89429
53	5.541886	-51.41114
53.5	5.884513	-63.50965
54	6.113722	-78.84947
54.5	6.448135	-96.30773
55	7.100418	-105.9796
55.5	7.559878	-119.829
56	8.174219	-137.1666
56.5	8.542327	-155.9817
57	9.012039	-170.1671
57.5	8.890162	174.8362
58	9.430734	158.4697
58.5	9.810375	144.7909
59	10.26216	129.5864
59.5	10.99659	110.8951
60	11.41791	95.759
60.5	11.62883	78.72348
61	12.08036	64.69595
61.5	12.27371	48.30372
62	13.0175	33.78904
62.5	13.56004	17.82835
63	13.90734	0.584666
63.5	14.93213	-14.01764
64	15.61252	-30.61318
64.5	16.42467	-49.24219
65	17.00261	-64.43407
65.5	17.83681	-81.01195
66	18.52443	-95.91476
66.5	19.78825	-112.7704
67	20.62147	-130.1324
67.5	21.32802	-147.4343
68	22.15244	-164.078
68.5	23.30997	178.9637
69	24.61654	161.4093
69.5	25.82047	144.5273
70	26.99811	125.8189
70.5	28.93517	108.1813
71	29.78771	90.09941
71.5	31.56378	71.08305
72	32.46141	52.23103
72.5	33.61472	33.39359
73	34.86339	14.51294
73.5	35.76063	-4.761877
74	37.18797	-24.48157
74.5	37.70588	-44.44945
75	38.24672	-65.11102
75.5	38.91744	-84.66029
76	38.89798	-105.3025
76.5	38.58089	-126.2472
77	37.99995	-146.5932
77.5	36.5974	-166.59
78	35.37818	172.9399
78.5	33.924	152.7813
79	32.20919	133.4132
79.5	30.2586	114.2072
80	28.67135	96.25849
80.5	26.94523	78.84622
81	25.61168	62.24188
81.5	24.32733	46.31849
82	23.67394	28.96868
82.5	22.43784	12.94169
83	21.46341	-4.336826
83.5	20.8015	-21.58358
84	20.0398	-37.12075
84.5	19.46267	-55.7875
85	19.0408	-72.08734
85.5	18.12888	-89.87883
86	17.5466	-107.1953
86.5	16.58075	-124.965
87	15.67343	-142.8736
87.5	14.75676	-159.2876
88	13.5942	-174.0778
88.5	12.96685	168.167
89	12.09902	152.8887
89.5	11.67317	136.6275
90	10.28025	120.0335
90.5	9.981737	107.196
91	9.589832	95.53625
91.5	8.939746	82.08895
92	8.924777	71.12876
92.5	9.072047	58.64845
93	8.890244	44.34764
93.5	8.972007	28.27433
94	8.094633	12.52859
94.5	8.357765	-0.6569671
95	8.095252	-16.63703
95.5	8.527805	-35.01899
96	8.964811	-50.79539
96.5	8.504726	-66.65094
97	8.453276	-83.79898
97.5	8.595613	-98.05772
98	8.469838	-116.6382
98.5	8.310869	-132.8226
99	8.412904	-154.0047
99.5	7.931279	-170.7169
100	7.350889	168.3485
100.5	7.442236	151.3778
101	7.012506	135.1281
101.5	6.887989	116.19
102	6.268826	102.0751
102.5	5.819808	83.96889
103	5.680803	69.40854
103.5	5.010795	53.13322
104	5.013348	29.94977
104.5	4.127357	13.17723
105	3.439907	-6.636438
105.5	3.280282	-24.47902
106	3.263844	-45.10441
106.5	3.156303	-60.22453
107	2.893274	-79.15825
107.5	2.330835	-97.72257
108	1.897865	-104.8294
108.5	1.644632	-113.5323
109	1.412381	-126.7989
109.5	1.25791	-160.194
110	1.215976	-178.8691
110.5	0.7450442	126.2232
111	0.9533537	106.1914
111.5	0.7034038	112.8163
112	0.3561259	56.62753
112.5	0.7382055	38.28588
113	0.3587316	-33.52966
113.5	1.05281	-91.52103
114	0.885757	-94.40003
114.5	1.690775	-104.8129
115	2.015762	-132.0522
115.5	1.944148	-154.2778
116	2.180616	-165.8699
116.5	1.819879	169.2846
117	2.140862	153.8529
117.5	2.124504	131.5099
118	2.013474	102.806
118.5	2.278336	83.05984
119	2.492491	58.78875
119.5	1.96906	52.7851
120	2.18979	33.41835
120.5	2.196706	26.73316
121	1.911423	13.64722
121.5	1.908823	-10.35402
122	1.72521	-11.37791
122.5	1.648206	-42.62741
123	1.238331	-57.61607
123.5	0.5158411	-70.9436
124	0.9765602	-79.44811
124.5	1.017923	-59.81388
125	1.235783	-56.32213
125.5	1.535445	-72.12389
126	1.96258	-65.84454
126.5	2.4316	-78.33607
127	2.868633	-87.82597
127.5	3.270377	-106.8559
128	3.771361	-125.9474
128.5	3.85158	-142.4293
129	4.216592	-163.9987
129.5	5.280103	176.2996
130	5.733028	152.9405
130.5	5.934355	134.071
131	6.320451	116.4062
131.5	6.771333	101.0832
132	6.845093	85.38164
132.5	7.163122	62.22437
133	7.183734	47.10066
133.5	7.122647	29.66861
134	7.570198	10.26294
134.5	7.717996	-6.760992
135	8.028024	-27.17994
135.5	7.806639	-43.61617
136	8.043818	-63.47355
136.5	8.324545	-80.01275
137	7.590984	-97.96423
137.5	7.711654	-115.1775
138	7.516957	-130.3229
138.5	7.380938	-149.5954
139	7.43659	-168.4376
139.5	7.032659	174.1867
140	7.132849	158.4836
140.5	6.700409	142.9164
141	7.102621	126.9896
141.5	7.067077	110.6946
142	6.82363	96.85114
142.5	6.531418	82.46214
143	6.260925	65.34836
143.5	5.829237	50.66784
144	5.731228	36.3082
144.5	5.477556	16.23951
145	5.484625	6.679114
145.5	5.302366	-6.668334
146	5.297189	-21.59211
146.5	5.437215	-37.64221
147	5.099082	-51.35492
147.5	5.032954	-63.21867
148	4.661444	-75.7492
148.5	5.197958	-89.71525
149	5.322471	-100.6144
149.5	5.392456	-124.2733
150	5.516958	-138.5217
150.5	5.297482	-148.8463
151	5.634324	-164.5633
151.5	5.529939	179.4854
152	5.545053	165.5073
152.5	5.750235	153.9732
153	5.526093	135.2253
153.5	5.970085	123.6405
154	5.477458	111.9867
154.5	5.386035	95.84893
155	5.833351	84.98269
155.5	5.933902	66.35155
156	5.907254	51.82718
156.5	5.855522	38.55877
157	6.274058	21.91889
157.5	6.344945	8.63708
158	6.234937	-9.248768
158.5	6.377575	-23.27054
159	6.691035	-35.76521
159.5	7.080491	-52.82763
160	6.923032	-70.42573
160.5	7.102005	-87.89271
161	6.925525	-102.1442
161.5	7.041093	-115.9083
162	7.374195	-129.8602
162.5	7.607786	-144.061
163	7.781999	-162.5845
163.5	7.704956	-179.336
164	7.345496	161.9821
164.5	7.638052	150.6851
165	7.165744	136.0348
165.5	7.583741	118.0749
166	7.729907	104.8565
166.5	7.252641	90.66656
167	7.92541	72.79298
167.5	7.683391	58.86662
168	7.686433	40.58849
168.5	7.292388	26.8695
169	7.412693	9.581202
169.5	7.801548	-2.392909
170	7.95521	-18.5582
170.5	8.156116	-35.20522
171	8.281	-51.10416
171.5	7.790283	-66.04858
172	7.834463	-80.76376
172.5	7.845529	-96.60259
173	8.177072	-108.8988
173.5	7.74572	-127.4067
174	8.132813	-142.8665
174.5	8.002873	-157.6201
175	7.793052	-174.8238
175.5	7.881091	171.3621
176	7.92382	156.5323
176.5	8.128568	141.95
177	8.357706	127.259
177.5	8.10111	108.215
178	8.33973	94.01836
178.5	7.982774	78.90603
179	8.091543	63.26912
179.5	8.238722	48.24151
180	8.226313	31.40047
180.5	8.385707	14.59699
181	8.162926	-1.369296
181.5	8.237684	-16.62985
182	8.284131	-27.01422
182.5	7.988837	-46.20739
183	8.138962	-58.94118
183.5	7.89645	-75.31813
184	7.556332	-90.75124
184.5	7.793294	-106.6462
185	7.809753	-124.7935
185.5	7.508783	-137.5835
186	7.426603	-154.8255
186.5	7.737916	-167.8695
187	7.805968	-179.8591
187.5	8.009073	160.9304
188	7.616035	146.9165
188.5	7.667707	130.8953
189	7.360664	116.5359
189.5	7.322902	99.70358
190	7.739118	85.63172
190.5	7.408509	71.87466
191	7.255574	54.36816
191.5	7.495363	41.93697
192	7.329481	27.28929
192.5	7.500813	11.11013
193	7.099145	-2.245509
193.5	7.335067	-16.91113
194	6.909886	-30.0941
194.5	6.90471	-43.16408
195	7.292631	-62.05542
195.5	7.161694	-77.20882
196	6.964243	-94.311
196.5	7.070535	-106.7933
197	6.994798	-123.4741
197.5	7.370817	-135.2738
198	7.410572	-150.5882
198.5	7.674967	-166.2402
199	7.630041	-179.5661
199.5	7.238018	164.5866
200	7.257804	147.6913
200.5	7.103246	135.6013
201	7.655259	121.3978
201.5	7.759512	106.9273
202	8.061657	87.13161
202.5	7.817951	73.6981
203	7.4019	61.28078
203.5	7.90825	45.92168
