Source File Name:	19,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001174656	61.65642
10.5	0.0001184228	46.59145
11	0.0001180181	31.25445
11.5	0.0001184782	16.73572
12	0.000119656	2.061253
12.5	0.0001202208	-12.7579
13	0.0001207459	-27.51864
13.5	0.0001220877	-42.19306
14	0.0001213875	-57.01496
14.5	0.0001220101	-71.46452
15	0.0001219843	-86.38096
15.5	0.0001221707	-100.933
16	0.0001216649	-115.5744
16.5	0.0001223267	-129.8839
17	0.0001217145	-145.0834
17.5	0.0001215273	-159.8628
18	0.0001210474	-174.5808
18.5	0.0001206969	170.7938
19	0.0001202109	155.8118
19.5	0.0001205526	141.1329
20	0.0001194334	125.9562
20.5	0.0001196827	111.2024
21	0.000119207	96.06445
21.5	0.0001190239	81.34895
22	0.0001193342	66.45696
22.5	0.0001197993	51.58923
23	0.0001191971	36.48553
23.5	0.0001194174	21.61966
24	0.0001195257	6.679187
24.5	0.0001202616	-8.14289
25	0.0001200091	-22.96688
25.5	0.0001201566	-37.70985
26	0.000119979	-52.7504
26.5	0.0001201102	-67.3112
27	0.0001203575	-82.21105
27.5	0.0001200926	-96.95145
28	0.0001198602	-111.71
28.5	0.0001200468	-126.3966
29	0.00011949	-141.2836
29.5	0.0001197547	-155.9337
30	0.0001193885	-171.0768
30.5	0.0001189642	174.4158
31	0.0001190944	159.3889
31.5	0.0001188647	144.6535
32	0.0001185042	129.5742
32.5	0.0001187354	114.9033
33	0.0001181726	99.78518
33.5	0.0001184084	84.87852
34	0.0001181516	69.99416
34.5	0.0001184422	55.20428
35	0.000118246	40.17156
35.5	0.000118293	25.50783
36	0.0001183557	10.45761
36.5	0.0001183843	-4.261744
37	0.0001183451	-19.22087
37.5	0.0001182515	-33.80169
38	0.000118369	-48.71849
38.5	0.0001185287	-63.4854
39	0.0001181353	-78.49949
39.5	0.0001183393	-93.06654
40	0.000117947	-108.0107
