Source File Name:	5,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	4.184293	-31.96586
10.5	4.925676	-46.39697
11	5.219672	-69.39957
11.5	5.924947	-72.85693
12	7.33323	-95.07756
12.5	7.676646	-105.8753
13	9.519834	-129.6971
13.5	10.34729	-141.1236
14	11.00117	-168.8156
14.5	11.32943	173.8466
15	13.85434	148.481
15.5	14.51527	132.847
16	16.39926	116.4104
16.5	18.72324	92.66958
17	22.23794	70.8088
17.5	24.8978	48.34838
18	28.40132	24.68424
18.5	36.84506	-9.840027
19	32.80527	-38.39585
19.5	28.82658	-67.10378
20	24.34606	-93.43341
20.5	21.0117	-118.3561
21	18.03098	-135.3157
21.5	16.37259	-157.9121
22	17.14047	-170.2593
22.5	14.08995	172.2578
23	13.78879	158.0259
23.5	12.44204	143.5287
24	11.98519	127.7131
24.5	11.4202	111.1731
25	10.90461	97.27745
25.5	10.58628	80.69534
26	10.16198	64.92622
26.5	9.578911	49.68395
27	9.340103	33.56126
27.5	9.133119	17.85931
28	8.708259	2.955129
28.5	8.592258	-11.94047
29	8.42408	-28.03818
29.5	8.178042	-42.93409
30	8.018998	-57.85664
30.5	7.935832	-72.70927
31	7.846941	-87.609
31.5	7.534964	-102.5175
32	7.671197	-117.5112
32.5	7.522386	-131.9896
33	7.450412	-147.4455
33.5	7.376227	-160.9853
34	7.399251	-176.0424
34.5	7.293	169.0148
35	7.097785	154.2574
35.5	7.01656	140.2419
36	7.005208	125.5201
36.5	6.912603	111.0495
37	6.918782	98.15598
37.5	6.895072	82.00159
38	6.802048	67.63516
38.5	6.717521	54.41976
39	6.736681	40.65974
39.5	6.641672	27.42819
40	6.768117	14.85603
40.5	7.023416	0.5792208
41	7.297139	-14.4358
41.5	7.449007	-28.51953
42	7.885823	-44.1746
42.5	8.004558	-61.49429
43	8.008042	-77.16326
43.5	8.212275	-92.46665
44	8.183902	-109.1777
44.5	8.101239	-124.545
45	8.09805	-139.8871
45.5	8.033414	-154.3633
46	8.089562	-169.8427
46.5	8.182461	176.1113
47	8.243303	160.6669
47.5	8.292932	146.2991
48	8.374351	130.7707
48.5	8.326323	115.5751
49	7.980736	104.0574
49.5	8.435472	86.76573
50	8.454909	70.38669
50.5	8.538999	57.02798
51	8.618608	40.94238
51.5	8.568072	25.65596
52	8.555752	11.98874
52.5	8.775914	-2.678403
53	8.853717	-17.57566
53.5	8.781812	-32.98885
54	8.843446	-47.9789
54.5	9.082685	-63.18042
55	9.025373	-77.80469
55.5	9.228994	-92.56324
56	9.208776	-107.167
56.5	9.282983	-121.3503
57	9.525926	-135.8943
57.5	9.644583	-151.6932
58	9.611718	-166.7789
58.5	9.72409	179.4312
59	9.980864	164.3071
59.5	10.02919	149.0681
60	10.14098	134.6087
60.5	10.31743	119.66
61	10.42785	104.6652
61.5	10.61116	90.01597
62	10.77673	74.55532
62.5	10.8265	59.62589
63	11.00601	45.00742
63.5	11.15971	29.66914
64	11.2737	15.06385
64.5	11.49349	-0.07412888
65	11.60318	-15.10655
65.5	11.77238	-29.67174
66	12.09474	-44.57211
66.5	12.3274	-60.34197
67	12.38121	-75.38061
67.5	12.66736	-90.26261
68	12.83382	-105.821
68.5	12.96487	-120.4231
69	13.32559	-135.1207
69.5	13.57049	-150.8861
70	13.70395	-166.0221
70.5	14.0302	179.3454
71	14.40348	163.5456
71.5	14.52862	148.0614
72	14.81511	133.2168
72.5	15.1546	117.7606
73	15.36961	102.4374
73.5	15.69438	86.87392
74	16.01874	71.58485
74.5	16.25847	55.66584
75	16.31296	40.53672
75.5	16.72405	25.23997
76	16.97055	9.71125
76.5	17.28969	-5.60818
77	17.54813	-20.92228
77.5	17.84653	-36.0438
78	18.31793	-51.09655
78.5	18.77319	-66.79469
79	19.17681	-82.13821
79.5	19.72608	-97.4073
80	20.39499	-113.2642
80.5	20.8961	-129.2454
81	21.51535	-145.0415
81.5	22.09247	-161.2518
82	22.69195	-177.1801
82.5	23.40936	166.6818
83	24.16859	150.0885
83.5	24.73737	133.5457
84	25.56197	117.1565
84.5	26.44392	100.0502
85	27.12287	82.79036
85.5	27.93606	65.57433
86	28.75971	47.65316
86.5	29.32788	29.48008
87	29.762	11.31959
87.5	30.219	-7.043046
88	30.45027	-25.9596
88.5	30.36079	-44.79921
89	30.14962	-63.7939
89.5	29.65207	-82.81837
90	28.9594	-101.9347
90.5	27.89471	-121.1348
91	26.53461	-139.8596
91.5	25.06375	-158.2346
92	23.4032	-176.0422
92.5	21.71292	166.7699
93	20.04717	150.5729
93.5	18.60666	134.9563
94	17.18968	120.218
94.5	16.10229	106.3785
95	15.30881	92.40391
95.5	14.50508	78.40664
96	13.83142	65.0075
96.5	13.31819	51.40396
97	12.75895	37.45006
97.5	12.17456	24.51816
