Source File Name:	10,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	13.22152	14.63643
10.5	13.67051	-6.957617
11	14.1912	-25.50804
11.5	14.1434	-48.60412
12	13.94849	-61.26715
12.5	14.61867	-83.8148
13	15.09448	-103.5415
13.5	15.69691	-120.3559
14	16.82708	-148.4856
14.5	17.3158	-171.4904
15	18.18832	167.8492
15.5	19.41523	143.5052
16	19.18191	119.2187
16.5	21.16215	97.81918
17	22.64601	73.41318
17.5	23.19027	45.32265
18	26.16465	17.1734
18.5	28.3376	-12.18133
19	28.43577	-46.65154
19.5	26.25343	-83.54531
20	25.25095	-118.0966
20.5	21.37215	-147.3137
21	17.74478	-178.3066
21.5	15.36754	152.2075
22	11.1319	142.7902
22.5	10.57682	112.9863
23	9.498246	90.03425
23.5	9.051308	69.62863
24	8.578165	48.85555
24.5	8.749102	28.44402
25	8.177108	12.9053
25.5	7.288095	-6.033754
26	7.392164	-29.20797
26.5	7.090741	-44.7653
27	6.922236	-67.35209
27.5	6.317903	-87.13494
28	6.044849	-102.5364
28.5	5.854705	-120.9316
29	5.939754	-142.4389
29.5	5.594219	-153.4738
30	5.682011	-176.6092
30.5	5.588531	164.6273
31	5.386501	148.4628
31.5	4.819283	126.6227
32	5.102523	115.4285
32.5	4.746406	97.13097
33	4.904089	74.44228
33.5	4.76077	59.47285
34	4.599142	46.79659
34.5	4.573388	27.50853
35	4.834327	14.2102
35.5	4.589653	-5.106307
36	4.461174	-24.89178
36.5	4.394859	-38.7177
37	4.010971	-51.29942
37.5	4.42491	-72.06697
38	4.522414	-85.67349
38.5	4.354846	-104.8608
39	4.354583	-123.7282
39.5	4.401212	-137.9344
40	4.040654	-154.3213
40.5	4.246775	-175.8401
41	4.198635	171.3518
41.5	3.925426	151.1964
42	3.791969	130.6556
42.5	3.833582	117.8729
43	3.445269	95.81171
43.5	3.649307	81.70694
44	3.517268	66.7787
44.5	3.154238	45.9425
45	3.325034	30.36931
45.5	3.17743	18.14792
46	2.743037	-1.421874
46.5	3.040628	-12.14678
47	2.987435	-33.07227
47.5	2.701076	-54.39986
48	2.936773	-73.52988
48.5	2.299997	-85.58152
49	1.551441	-88.81043
49.5	2.267867	-120.0501
50	2.095358	-129.7952
50.5	1.697953	-146.0582
51	1.936058	-160.5295
51.5	1.409937	-169.9691
52	1.216468	161.084
52.5	1.256565	146.6984
53	0.9584022	149.7042
53.5	0.5984367	131.7578
54	0.6317804	124.0861
54.5	0.5481133	136.327
55	0.5505137	116.0082
55.5	0.6585113	118.1793
56	0.8738037	132.8872
56.5	0.663449	134.008
57	0.9011936	124.013
57.5	1.437062	115.6048
58	1.558356	103.2356
58.5	1.776129	80.00369
59	2.157592	71.2681
59.5	2.345046	58.88076
60	2.934078	32.68042
60.5	3.498236	15.26697
61	3.425413	0.9627601
61.5	3.940337	-18.68023
62	4.498993	-34.79257
62.5	4.658172	-51.48594
63	5.215059	-73.61063
63.5	5.475467	-87.8894
64	5.647782	-104.8581
64.5	6.347956	-125.1943
65	7.100794	-142.5825
65.5	7.461659	-161.1923
66	8.15922	176.9163
66.5	8.543423	160.5674
67	9.139503	140.5795
67.5	9.738405	120.9617
68	10.65282	103.5883
68.5	11.24549	80.98244
69	12.02704	59.77747
69.5	12.45848	39.68953
70	13.19112	18.38947
70.5	13.95285	-2.315293
71	14.69884	-22.38211
71.5	15.59131	-45.4493
72	16.51225	-66.94183
72.5	17.11384	-89.70657
73	17.78505	-113.8956
73.5	18.51457	-137.1382
74	18.8695	-161.7457
74.5	19.6729	173.0274
75	20.06262	148.9762
75.5	20.36293	122.3988
76	20.81889	95.4594
76.5	20.58125	69.05029
77	20.20115	40.67921
77.5	19.88396	13.26771
78	19.00948	-14.09094
78.5	18.4369	-41.59754
79	17.87819	-67.19891
79.5	16.97238	-92.96341
80	17.09253	-118.2426
80.5	16.91104	-142.928
81	16.82687	-167.5342
81.5	17.54435	167.5047
82	17.89898	142.709
82.5	18.7725	116.9267
83	19.74633	92.10291
83.5	20.22038	66.36616
84	20.75056	40.8109
84.5	21.64845	16.67222
85	21.90134	-9.025638
85.5	22.39044	-33.73479
86	22.39145	-57.946
86.5	22.46305	-81.80677
87	23.11663	-105.4571
87.5	23.06547	-128.1717
88	23.31464	-152.7788
88.5	23.4166	-176.2665
89	23.12741	159.569
89.5	22.4551	134.7087
90	21.85219	111.5954
90.5	20.56998	86.84067
91	19.50364	62.29805
91.5	17.59186	39.8108
92	15.605	18.2681
92.5	14.01457	-2.951512
93	12.32435	-20.05041
93.5	10.96899	-39.83803
94	9.778464	-56.85788
94.5	8.583678	-72.07633
95	7.421957	-89.00261
95.5	6.873761	-102.2569
96	6.232713	-111.2201
96.5	5.85783	-126.0001
97	5.690369	-136.9105
97.5	5.490715	-148.0558
98	4.961606	-160.7308
98.5	5.313931	-168.9408
99	5.387463	-177.7236
99.5	5.573561	167.8683
100	6.035378	151.831
100.5	6.151896	138.8632
101	6.203367	124.3771
101.5	6.897285	109.3114
102	7.110658	95.286
102.5	7.306739	78.0027
103	7.893169	62.08993
103.5	8.13788	48.65676
104	8.357997	30.89021
104.5	8.872936	13.90175
105	8.954594	-1.260102
105.5	9.283584	-18.186
106	9.946796	-35.16726
106.5	10.09606	-50.7272
107	10.37748	-68.91821
107.5	10.95029	-85.07399
108	11.34683	-99.92884
108.5	11.84699	-117.7231
109	12.4303	-134.627
109.5	12.68899	-150.7176
110	13.29272	-168.711
110.5	14.1109	174.6431
111	14.76248	157.7548
111.5	15.48129	138.2677
112	16.26542	120.5076
112.5	16.84102	102.3869
113	17.4827	83.77565
113.5	18.36906	66.64668
114	18.9977	47.67914
114.5	19.7296	27.70863
115	20.30699	9.615811
115.5	20.72542	-9.323445
116	21.39755	-28.82308
116.5	22.01653	-47.15067
117	22.44731	-66.97604
117.5	23.0655	-86.19301
118	23.54509	-104.5945
118.5	23.64376	-124.4275
119	24.10962	-143.5847
119.5	24.52992	-162.1212
120	24.73806	177.7906
120.5	25.02975	158.3468
121	25.23043	139.3694
121.5	25.15671	119.1386
122	25.67443	100.4595
122.5	25.76759	80.94268
123	25.54063	60.85453
123.5	25.59576	41.46646
124	25.19586	22.20279
124.5	24.82491	2.726971
125	24.78643	-15.64498
125.5	24.55795	-35.32825
126	24.23559	-54.89332
126.5	24.17157	-73.6906
127	23.39331	-92.65717
127.5	23.18835	-111.5115
128	22.72404	-129.8723
128.5	22.10285	-148.3555
129	21.9311	-166.8286
129.5	21.70127	175.4402
130	21.015	155.8731
130.5	20.92776	137.5788
131	20.54189	119.3628
131.5	19.9455	101.2403
132	19.97428	82.75157
132.5	19.52129	64.89486
133	18.95738	45.60901
133.5	18.58242	28.10424
134	18.15048	10.95559
134.5	17.63703	-6.909586
135	18.01504	-25.45804
135.5	17.50918	-44.16628
136	17.01668	-62.79352
136.5	16.74891	-80.35365
137	16.37666	-97.68485
137.5	16.1032	-116.4441
138	16.15935	-134.1566
138.5	15.49248	-152.9617
139	15.0015	-171.4496
139.5	14.60228	170.2937
140	13.91959	153.2203
140.5	13.93728	134.759
141	13.64875	117.1595
141.5	12.96048	98.4784
142	12.60511	79.73597
