Source File Name:	18,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	12.03579	10.59231
10.5	12.86865	-2.436121
11	12.35852	-26.68675
11.5	12.18352	-36.79996
12	15.60283	-55.18871
12.5	13.2814	-74.03654
13	14.29449	-89.62662
13.5	15.40919	-114.784
14	13.08273	-135.6442
14.5	15.02011	-157.336
15	15.16419	-178.3487
15.5	15.91729	165.6238
16	18.05257	135.3841
16.5	17.33201	109.1187
17	18.16016	84.62862
17.5	18.86704	52.32431
18	19.12717	17.9405
18.5	20.15022	-19.46336
19	18.49319	-53.84868
19.5	14.92277	-83.51949
20	13.27708	-120.3053
20.5	11.46745	-151.6679
21	11.2056	179.7569
21.5	10.64919	150.2146
22	7.62672	137.8487
22.5	7.912846	96.8813
23	9.40365	79.5401
23.5	8.115001	61.09239
24	8.124167	34.0013
24.5	7.616723	17.80167
25	6.965461	1.588749
25.5	7.878818	-18.13986
26	7.229076	-34.10053
26.5	7.124853	-55.48572
27	7.235793	-72.37064
27.5	7.462423	-89.89885
28	6.960106	-104.5545
28.5	7.278658	-124.5469
29	7.322697	-141.7868
29.5	7.469659	-156.7711
30	7.083025	-176.2918
30.5	7.740321	168.5076
31	7.348996	151.1477
31.5	7.54467	135.4885
32	7.536217	115.6718
32.5	7.872605	103.4098
33	7.773992	84.66825
33.5	7.891866	66.42324
34	7.42305	49.33287
34.5	7.824366	36.1794
35	7.620819	18.84569
35.5	7.871789	-2.20254
36	7.686388	-16.13125
36.5	6.952333	-33.15529
37	7.494787	-48.28643
37.5	7.495287	-61.20459
38	7.54953	-83.21984
38.5	7.143693	-97.14148
39	7.358417	-114.2345
39.5	7.189641	-127.9143
40	7.19796	-148.2771
40.5	7.150267	-159.8388
41	7.13617	179.6819
41.5	7.185181	167.7358
42	6.908261	146.3874
42.5	7.162665	132.9634
43	6.557908	115.8944
43.5	6.714821	102.1291
44	6.53896	85.36382
44.5	6.68441	71.28104
45	6.674893	52.43449
45.5	6.33454	37.77745
46	6.30037	21.69097
46.5	6.37296	7.758397
47	6.276306	-14.30044
47.5	5.95534	-26.96338
48	5.53443	-41.11865
48.5	6.139662	-53.66468
49	5.6435	-73.98603
49.5	5.782968	-89.54996
50	5.65786	-100.8481
50.5	5.547863	-117.8057
51	5.492229	-134.9327
51.5	5.252136	-148.1414
52	5.220675	-161.1936
52.5	5.571422	179.2015
53	5.804504	167.1301
53.5	4.992836	153.2096
54	5.588274	132.7964
54.5	5.355928	121.9216
55	5.282587	100.1396
55.5	5.472389	90.12285
56	5.282857	66.04151
56.5	5.265882	54.69657
57	4.804511	39.59522
57.5	5.158695	26.39205
58	5.354606	3.865415
58.5	5.101694	-6.99937
59	4.753293	-29.66906
59.5	4.744359	-42.7803
60	4.592321	-55.44088
60.5	4.520216	-72.25606
61	4.521286	-91.17427
61.5	4.450336	-103.0617
62	4.353724	-119.5485
62.5	4.390129	-138.6616
63	4.190734	-157.0229
63.5	4.083758	-169.4705
64	3.474343	170.4565
64.5	3.811466	158.4525
65	3.343295	143.2223
65.5	3.246044	130.0012
66	3.201822	118.5477
66.5	3.560665	98.04005
67	3.355952	85.86003
67.5	2.612101	61.95626
68	3.357211	53.55328
68.5	2.600248	43.25409
69	2.853143	21.28024
69.5	2.811397	7.697998
70	2.942235	-10.6935
70.5	2.296955	-27.95734
71	2.450529	-50.08571
71.5	2.079061	-52.45772
72	1.947267	-76.63626
72.5	2.10079	-83.4733
73	1.877925	-115.7191
73.5	1.626799	-118.3558
74	1.226498	-135.8554
74.5	1.365831	-159.6907
75	1.228211	-167.5954
75.5	0.647193	179.2905
76	0.7186187	152.4337
76.5	0.8439564	172.5717
77	0.4800542	152.4766
77.5	0.4000858	97.2082
78	0.06460728	145.9368
78.5	0.2391678	-173.2667
79	0.7591266	-115.4635
