Source File Name:	15,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	20.87364	-8.78712
10.5	21.72807	-30.82922
11	23.16184	-50.32373
11.5	24.4496	-74.73936
12	24.64672	-93.63373
12.5	29.20517	-113.5695
13	30.27759	-137.4445
13.5	32.58127	-159.8414
14	37.96	177.592
14.5	41.23077	154.0179
15	43.73593	128.9242
15.5	48.51469	102.4404
16	52.37527	75.23959
16.5	54.53629	45.60556
17	56.56205	17.38738
17.5	55.67528	-13.61435
18	52.02677	-44.73671
18.5	47.88105	-66.77423
19	38.96494	-97.23349
19.5	34.02619	-114.035
20	31.27693	-135.6475
20.5	27.84268	-153.5051
21	26.94893	-173.8731
21.5	25.1836	167.3988
22	22.93342	155.5562
22.5	21.95277	132.911
23	22.25745	120.1133
23.5	20.50015	100.113
24	19.79856	83.18707
24.5	20.34215	67.92653
25	19.07715	47.03922
25.5	19.37747	31.67901
26	19.64202	13.29134
26.5	19.03956	-5.311228
27	18.69076	-21.29949
27.5	18.76636	-39.71334
28	18.31478	-57.55029
28.5	17.93207	-74.60381
29	17.99933	-92.87406
29.5	17.2978	-110.7158
30	16.76529	-128.6765
30.5	16.18468	-145.8265
31	15.25676	-162.3905
31.5	15.14355	179.9913
32	14.51001	164.4606
32.5	13.88532	149.2097
33	13.7104	134.1137
33.5	13.46425	118.8277
34	13.22258	103.8957
34.5	13.47789	88.44308
35	13.29723	72.89736
35.5	13.57284	56.54022
36	13.62551	40.66732
36.5	13.48383	23.70959
37	13.64944	7.778281
37.5	13.45905	-9.176623
38	13.46381	-26.04247
38.5	13.37143	-42.22674
39	13.0551	-58.6114
39.5	12.95649	-75.16936
40	12.54002	-90.55231
40.5	12.58355	-105.9492
41	12.69346	-121.7015
41.5	12.50635	-138.4806
42	12.3992	-154.7253
42.5	12.21933	-169.8701
43	12.14396	173.8021
43.5	12.0525	157.1376
44	11.72756	142.6411
44.5	11.97778	126.1743
45	11.68486	110.2455
45.5	11.60777	95.02685
46	11.64903	78.07273
46.5	11.26815	62.74614
47	11.33483	46.98367
47.5	11.17217	31.41273
48	11.20532	15.88729
48.5	11.02654	-0.4423217
49	10.85507	-15.44314
49.5	10.90139	-32.26212
50	10.78099	-46.50285
50.5	10.60958	-61.29816
51	10.75913	-77.36599
51.5	10.54003	-93.89268
52	10.20825	-107.8659
52.5	10.73425	-123.5782
53	10.25539	-139.7823
53.5	10.23344	-154.7688
54	10.26426	-169.7679
54.5	10.28554	172.0574
55	10.21228	157.6973
55.5	10.20638	141.8252
56	9.855443	125.9094
56.5	10.02078	112.0445
57	9.838614	94.57401
57.5	9.696815	80.26424
58	9.818059	65.83875
58.5	9.87686	48.66555
59	9.83676	33.06662
59.5	9.639292	17.08173
60	9.54135	1.746533
60.5	9.495134	-13.03596
61	9.428706	-29.29391
61.5	9.386415	-44.11274
62	9.373359	-58.90137
62.5	9.522491	-75.58562
63	9.267713	-91.7241
63.5	9.06722	-105.4515
64	9.428514	-121.6962
64.5	9.039465	-137.5013
65	9.142523	-152.0327
65.5	9.342889	-168.7163
66	8.89255	174.9945
66.5	9.128311	160.4163
67	8.972501	143.1059
67.5	8.545708	127.844
68	8.751492	114.5496
68.5	8.722175	97.39938
69	8.549064	81.64011
69.5	8.56941	67.43131
70	8.485427	50.1059
70.5	8.314315	35.2311
71	8.2214	20.81476
71.5	8.31419	4.369026
72	8.196959	-10.169
72.5	8.119109	-26.52682
73	8.126285	-41.74587
73.5	7.933373	-56.32563
74	8.093416	-73.27207
74.5	7.864533	-88.1717
75	7.62647	-102.7876
75.5	7.882405	-118.9898
76	7.623438	-133.4297
76.5	7.73798	-149.0511
77	7.768425	-165.2659
77.5	7.558086	179.017
78	7.572141	163.7486
78.5	7.543039	148.7583
79	7.430599	131.9722
79.5	7.416471	117.1056
80	7.370008	101.6078
80.5	7.255139	84.86073
81	7.255311	70.50443
81.5	7.131177	53.23976
82	6.962002	37.91322
82.5	6.9578	23.98558
83	6.930599	6.085305
83.5	6.719838	-9.048924
84	6.472966	-23.89672
84.5	6.535443	-38.72871
85	6.513246	-53.59583
85.5	6.325493	-70.56264
86	6.29544	-84.28034
86.5	6.247681	-99.50607
87	6.25776	-116.5086
87.5	6.070848	-131.2381
88	5.873333	-146.3618
88.5	6.049131	-160.5551
89	5.938858	-176.8168
89.5	5.91607	166.9559
90	5.866949	151.5662
90.5	5.66492	135.1409
91	5.644162	119.4968
91.5	5.423145	104.4368
92	5.312109	89.33337
92.5	5.372148	74.82105
93	5.270876	58.53301
93.5	5.183122	41.25855
94	4.889644	28.20637
94.5	4.971731	13.47761
95	4.963041	-3.815099
95.5	4.653028	-17.09791
96	4.855234	-32.85347
96.5	4.694689	-49.47541
97	4.42671	-63.36523
97.5	4.662941	-77.72668
98	4.575958	-94.5603
98.5	4.472937	-112.3294
99	4.356551	-126.8769
99.5	4.149834	-144.1103
100	3.925822	-158.8633
100.5	3.897842	-170.2379
101	3.869781	171.711
101.5	3.80152	158.6938
102	3.827949	142.206
102.5	3.694059	122.9472
103	3.470426	110.4032
103.5	3.410769	92.45036
104	3.178683	77.5006
104.5	3.069371	65.37327
105	2.995259	46.34635
105.5	2.771851	36.70895
106	2.895396	21.47006
106.5	2.820357	1.118729
107	2.50516	-9.581894
107.5	2.641056	-27.35832
108	2.458686	-47.17376
108.5	1.965906	-61.54757
109	2.00087	-71.23671
109.5	1.83711	-88.25653
110	1.49971	-100.0775
110.5	1.663816	-108.3943
111	1.401891	-126.9424
111.5	1.291564	-139.1307
112	1.199659	-153.2249
112.5	0.7164795	-168.6242
113	0.761555	-153.7133
113.5	0.752448	-157.951
114	0.6078252	-156.2095
114.5	0.9123409	-153.9961
115	0.9535662	-161.013
115.5	1.037467	-165.7547
116	1.501798	-172.7632
116.5	1.658991	173.0617
117	2.0503	158.4622
117.5	2.382039	142.2419
118	2.428784	126.7421
118.5	3.001083	114.4402
119	3.273423	94.94158
119.5	3.449251	80.52909
120	4.12506	65.07096
120.5	4.248419	44.73466
121	4.592865	30.94909
121.5	5.164561	14.38961
122	5.446425	-4.879644
122.5	5.918655	-19.8821
123	6.425457	-37.70135
123.5	7.02266	-56.34969
124	7.51155	-74.54401
124.5	7.946042	-93.61674
125	8.541714	-112.5333
125.5	8.789433	-131.3909
126	9.416463	-149.6832
126.5	10.07105	-169.6166
127	10.31657	169.618
127.5	10.86939	150.3632
128	11.20719	129.1921
128.5	11.45569	107.9064
129	11.59972	87.36821
129.5	11.60163	65.81651
130	11.7361	44.77374
130.5	11.53131	22.14551
131	11.14975	-0.6000179
131.5	10.55906	-22.15718
132	9.874248	-45.66935
132.5	8.872465	-68.25523
133	7.504567	-90.31667
133.5	6.298351	-110.6075
134	4.892175	-128.3504
134.5	3.526208	-142.8313
135	2.533854	-143.1548
135.5	2.114099	-129.351
136	2.75273	-122.0497
136.5	3.864395	-130.0155
137	4.733228	-145.8102
137.5	5.679727	-163.9784
138	6.57739	177.0112
138.5	7.186506	154.0687
139	7.428575	133.7377
139.5	7.739575	114.9639
140	8.032029	92.92203
140.5	7.848134	74.43175
141	8.035923	55.93695
141.5	8.175309	35.44962
142	7.863991	16.85777
142.5	7.928206	-1.824939
143	7.792546	-20.26371
143.5	7.56901	-38.64438
144	7.558591	-56.20508
144.5	7.413433	-73.91164
145	7.357664	-92.80516
145.5	7.222268	-109.9391
146	7.03354	-128.696
146.5	6.925161	-146.1539
147	6.75771	-163.3254
147.5	6.588909	177.3149
148	6.291096	162.271
148.5	6.325365	145.4701
149	6.238048	126.637
149.5	6.017121	112.3138
150	6.27827	93.28385
150.5	5.97863	74.7788
151	5.845703	60.54052
151.5	6.208833	40.76524
152	5.776116	22.36304
152.5	5.766436	7.008301
153	6.023079	-11.65333
153.5	5.6397	-31.34609
154	5.596634	-46.19034
154.5	5.838343	-63.13771
155	5.771068	-84.52203
155.5	5.662576	-101.0531
156	5.646658	-119.3606
156.5	5.567224	-138.4861
157	5.527813	-153.5725
157.5	5.702404	-173.6607
158	5.620878	167.588
158.5	5.547722	150.6785
159	5.754074	130.792
159.5	5.629007	112.2354
160	5.542689	93.87675
160.5	5.689407	76.27402
161	5.687115	57.75797
161.5	5.807333	38.28957
162	5.833334	20.15925
162.5	5.8	1.25937
163	6.155065	-16.47598
163.5	6.250578	-38.20749
164	6.058166	-58.55138
164.5	6.212989	-74.21224
165	6.415012	-96.33521
165.5	6.320921	-115.6296
166	6.424888	-133.1902
166.5	6.639833	-154.7835
167	6.576883	-173.0202
167.5	6.76776	166.9908
168	6.925154	146.219
168.5	6.835297	126.8176
169	6.981032	105.8791
169.5	6.927319	86.34102
170	6.816875	65.56079
170.5	6.715831	46.87854
171	6.661276	29.30115
171.5	6.751056	9.321241
172	6.728743	-7.648663
172.5	6.896258	-27.03567
173	7.00568	-47.23355
173.5	6.832527	-65.19379
174	6.967198	-84.25107
174.5	7.063523	-101.8135
175	7.167328	-121.4682
175.5	7.305508	-140.6259
176	7.305462	-158.7872
176.5	7.520734	-178.7468
177	7.629497	162.6569
177.5	7.666683	142.2559
178	7.754571	122.7184
178.5	7.702096	104.0999
179	7.838255	83.78231
179.5	7.830506	64.87812
180	7.80033	44.817
180.5	7.814501	25.35737
181	7.722423	6.765672
181.5	7.795384	-13.83979
182	7.623775	-32.98891
182.5	7.437426	-51.66071
183	7.567845	-70.8741
183.5	7.303636	-90.90061
184	6.962874	-109.7047
184.5	6.950995	-125.2324
185	6.906297	-144.5688
185.5	6.781637	-161.9943
186	6.933733	-177.9077
186.5	7.042237	160.7298
187	6.86335	143.5628
