Source File Name:	2,4
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001172983	69.6972
10.5	0.0001167328	54.23851
11	0.0001176444	40.60906
11.5	0.0001181346	25.03794
12	0.0001172153	10.59649
12.5	0.0001190423	-3.275684
13	0.0001187029	-18.68482
13.5	0.0001179153	-32.47537
14	0.0001196151	-46.45757
14.5	0.0001192946	-61.52669
15	0.0001187024	-75.20585
15.5	0.0001197937	-89.48667
16	0.0001191622	-103.987
16.5	0.0001191468	-117.8331
17	0.0001199222	-132.6799
17.5	0.0001180107	-146.6828
18	0.0001190411	-160.7587
18.5	0.0001192069	-175.7031
19	0.0001171714	170.1645
19.5	0.0001183688	156.1577
20	0.0001179131	141.161
20.5	0.0001167328	126.8433
21	0.0001175031	112.7919
21.5	0.0001169325	97.81282
22	0.0001169394	83.65796
22.5	0.0001166945	68.94479
23	0.0001167224	54.65989
23.5	0.0001169594	40.10854
24	0.0001165376	25.40625
24.5	0.0001166308	11.1792
25	0.0001165809	-3.263226
25.5	0.0001171086	-17.66872
26	0.0001165898	-32.4087
26.5	0.0001163429	-46.29124
27	0.000117416	-60.85605
27.5	0.0001166461	-75.64318
28	0.0001163323	-89.48026
28.5	0.0001172297	-103.9622
29	0.0001164526	-118.5878
29.5	0.0001162698	-132.7543
30	0.0001163037	-147.2343
30.5	0.0001159089	-161.471
31	0.0001161276	-175.9771
31.5	0.000115539	169.4425
32	0.0001155367	155.3175
32.5	0.000115503	140.646
33	0.0001150268	126.1674
33.5	0.0001146484	111.8144
34	0.0001148646	97.47279
34.5	0.0001147666	82.71863
35	0.0001140681	68.47974
35.5	0.0001145261	54.03692
36	0.0001144929	39.3971
36.5	0.0001140546	25.08948
37	0.0001141902	10.6052
37.5	0.0001140411	-3.773656
38	0.0001141543	-18.22942
38.5	0.0001139248	-32.67704
39	0.0001138531	-47.04896
39.5	0.0001137815	-61.34792
40	0.0001139257	-76.0085
40.5	0.0001132288	-90.30133
41	0.0001134737	-104.5124
41.5	0.0001133347	-119.0879
42	0.0001126556	-133.5532
42.5	0.0001127715	-147.6473
43	0.0001125772	-162.2677
43.5	0.0001122682	-176.6915
44	0.0001120415	168.9673
44.5	0.0001120089	154.5584
45	0.0001116227	140.0251
45.5	0.0001115547	125.5792
46	0.0001111903	111.1411
46.5	0.0001110091	96.74359
47	0.0001112236	82.30335
47.5	0.0001106628	67.71324
48	0.0001103407	53.39917
48.5	0.0001106883	38.95158
49	0.0001102627	24.38023
49.5	0.0001100473	10.05142
50	0.0001101056	-4.351557
50.5	0.0001099823	-18.78516
51	0.0001098586	-33.18289
51.5	0.0001097099	-47.655
52	0.000109482	-62.07281
52.5	0.0001093345	-76.33797
53	0.0001094935	-90.95921
53.5	0.000108793	-105.316
54	0.0001086945	-119.5097
54.5	0.0001088513	-134.174
55	0.0001079049	-148.5662
55.5	0.0001081697	-162.7625
56	0.0001077191	-177.3959
56.5	0.0001073037	168.2149
57	0.0001073994	154.024
57.5	0.0001070875	139.1651
58	0.0001064963	125.1098
58.5	0.0001068312	110.4562
59	0.0001061024	96.00732
59.5	0.0001060164	81.72794
60	0.0001061869	67.07573
60.5	0.0001053295	52.68265
61	0.0001055572	38.47531
61.5	0.0001054121	23.75408
62	0.0001049106	9.438243
62.5	0.0001049727	-4.80016
63	0.0001047018	-19.45383
63.5	0.0001045287	-33.62006
64	0.0001044122	-48.2627
64.5	0.0001039297	-62.3914
65	0.0001038743	-76.88134
65.5	0.0001038973	-91.22868
66	0.000103332	-105.8233
66.5	0.0001029164	-119.9571
67	0.000103148	-134.4133
67.5	0.0001025338	-148.9783
68	0.0001020606	-163.198
68.5	0.0001022535	-177.6612
69	0.0001017928	167.8163
69.5	0.0001012644	153.4762
70	0.0001014141	139.1607
70.5	0.0001009157	124.546
71	0.0001005012	110.3015
71.5	0.0001006583	95.71015
72	9.994522e-5	81.42649
72.5	0.0001001384	66.9586
73	9.984733e-5	52.40946
73.5	9.930455e-5	38.04446
74	9.957715e-5	23.85536
74.5	9.918031e-5	9.114723
75	9.897434e-5	-5.03146
75.5	9.873398e-5	-19.54762
76	9.864863e-5	-33.9384
76.5	9.830479e-5	-48.24207
77	9.821732e-5	-62.74538
77.5	9.767745e-5	-77.06329
78	9.778319e-5	-91.30003
78.5	9.740696e-5	-105.8781
79	9.681036e-5	-120.198
79.5	9.686077e-5	-134.4056
80	9.663197e-5	-149.0892
80.5	9.604001e-5	-163.4378
81	9.590473e-5	-177.6655
81.5	9.558959e-5	167.8018
82	9.520342e-5	153.3785
82.5	9.501635e-5	139.099
83	9.46849e-5	124.573
83.5	9.438217e-5	110.2827
84	9.432551e-5	95.72707
84.5	9.373439e-5	81.24623
85	9.35874e-5	67.0402
85.5	9.364168e-5	52.58581
86	9.300743e-5	37.86221
86.5	9.273266e-5	23.88496
87	9.287649e-5	9.304719
87.5	9.232574e-5	-5.059648
88	9.210466e-5	-19.40716
88.5	9.205942e-5	-33.68713
89	9.161953e-5	-48.18258
89.5	9.1457e-5	-62.51059
90	9.113195e-5	-76.91637
90.5	9.08414e-5	-91.23547
91	9.07124e-5	-105.6713
91.5	9.026821e-5	-120.0023
92	8.998443e-5	-134.2438
92.5	8.987976e-5	-148.7083
93	8.949319e-5	-163.159
93.5	8.906695e-5	-177.4665
94	8.889951e-5	168.2165
94.5	8.87417e-5	153.674
95	8.826302e-5	139.3512
95.5	8.788945e-5	124.9724
96	8.786175e-5	110.6475
96.5	8.73566e-5	96.14853
97	8.730562e-5	81.79615
97.5	8.682272e-5	67.341
98	8.665527e-5	53.14663
98.5	8.653488e-5	38.62468
99	8.597186e-5	24.2392
99.5	8.5981e-5	9.955421
100	8.579974e-5	-4.518828
