Source File Name:	1,1,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.01227562	-41.44129
20.5	0.009610637	-46.71606
21	0.009828121	-37.4574
21.5	0.008244202	-38.5974
22	0.006141378	-42.94035
22.5	0.005006489	-40.16217
23	0.006058383	-35.61835
23.5	0.00448754	-11.97617
24	0.003723995	-15.39821
24.5	0.003728216	-13.94182
25	0.003280615	-40.47681
25.5	0.003184478	-31.15563
26	0.003145439	-33.95216
26.5	0.002912322	-15.4198
27	0.002901086	-15.10278
27.5	0.002777576	-19.31787
28	0.002836172	-22.56217
28.5	0.00248982	-8.813773
29	0.002245846	-18.30418
29.5	0.002147335	-19.68392
30	0.002021775	-35.21596
30.5	0.001891067	-27.0139
31	0.001753959	-20.82755
31.5	0.001714638	-15.35703
32	0.001559653	-12.74912
32.5	0.001541719	-2.50272
33	0.001309762	-4.784591
33.5	0.002418642	-31.94756
34	0.001084546	-2.335592
34.5	0.001150986	-0.3849717
35	0.001003506	2.797226
35.5	0.000990973	20.519
36	0.0009213035	20.7152
36.5	0.0009557002	34.59781
37	0.0009131192	35.27546
37.5	0.0007770335	45.26146
38	0.0008168172	21.45739
38.5	0.0007818654	17.28042
39	0.0005810262	32.86183
39.5	0.0004615768	72.61478
40	0.0004247637	92.01967
40.5	0.0003989278	111.3105
41	0.0004133679	120.6667
41.5	0.0004793691	112.7119
42	0.0004882573	93.46504
42.5	0.0003786085	93.44731
43	0.0006265605	86.48296
43.5	0.0006220763	103.2998
44	0.0007682273	129.9642
44.5	0.0007477345	-161.3664
45	0.0008557802	-127.6699
45.5	0.0007370368	-128.5434
46	0.0009057876	-128.5746
46.5	0.0009507996	-162.0094
47	0.001120514	-179.4491
47.5	0.001125322	157.5497
48	0.001235439	165.6321
48.5	0.001463323	158.3793
49	0.001527225	151.6569
49.5	0.001814233	52.8167
50	0.001655259	21.91405
50.5	0.001917689	-2.470837
51	0.001991678	-82.05552
51.5	0.002134155	-125.0009
52	0.002205016	-131.9518
52.5	0.002485295	-133.315
53	0.002456028	-144.6053
53.5	0.002730759	-161.0043
54	0.002744637	147.5124
54.5	0.002901086	120.1213
55	0.003036997	117.8597
55.5	0.00313801	126.793
56	0.003291927	-169.8185
56.5	0.003524332	-78.1823
57	0.003710946	-80.95634
57.5	0.00375584	-77.6888
58	0.004133019	-101.2169
58.5	0.004370804	-157.4693
59	0.004591667	175.6917
59.5	0.00474458	-179.9712
60	0.005030606	-177.9317
60.5	0.005130955	-166.7275
61	0.005316796	-129.7513
61.5	0.005582484	-4.381226
62	0.005741552	29.66652
62.5	0.006087434	100.148
63	0.006239669	168.9023
63.5	0.006461245	-171.8193
64	0.006637472	-133.0085
64.5	0.006963659	-128.0834
65	0.007102552	-118.2937
65.5	0.007338432	-99.59795
66	0.007515457	-81.04108
66.5	0.007803256	157.8691
67	0.008096397	168.8154
67.5	0.008364695	-167.2564
68	0.008784458	-154.9614
68.5	0.009164391	-138.9465
69	0.009571693	-112.8471
69.5	0.009893167	-6.55617
70	0.01052831	74.49908
70.5	0.01099118	112.1414
71	0.01158928	-177.3327
71.5	0.01205318	-146.5715
72	0.01282895	-123.4111
72.5	0.01357232	-110.73
73	0.01423218	-107.9718
73.5	0.01502009	-104.6609
74	0.01588023	166.2624
74.5	0.01687052	152.378
75	0.01775157	162.1203
75.5	0.01883838	172.0582
76	0.01988337	-170.0514
76.5	0.02106456	-106.8644
77	0.0221877	-106.0768
77.5	0.02346368	-77.08285
78	0.02470971	162.3497
78.5	0.02589409	172.6905
79	0.02695195	172.7039
79.5	0.0277875	174.3476
80	0.02873793	-168.587
80.5	0.0295055	171.0212
81	0.0301946	175.0142
81.5	0.03055179	125.7259
82	0.03071174	109.9109
82.5	0.03065506	139.1525
83	0.03041579	119.5973
83.5	0.02992668	129.9256
84	0.02921572	132.443
84.5	0.028621	135.484
85	0.02789492	95.30424
85.5	0.02718425	108.5968
86	0.0263693	100.2421
86.5	0.02574865	119.6804
87	0.0249542	119.9822
87.5	0.02402973	114.6777
88	0.02314892	104.1335
88.5	0.02213668	74.68047
89	0.0209807	46.52426
89.5	0.01954881	47.91529
90	0.01797841	38.15749
90.5	0.01632134	48.8779
91	0.01471259	57.55781
91.5	0.01301083	67.83774
92	0.01138688	103.7963
92.5	0.009963918	42.85379
93	0.008588948	32.56635
93.5	0.007384891	47.33138
94	0.006352557	53.9447
94.5	0.005544557	67.48987
95	0.004778928	76.74557
95.5	0.004256194	53.04748
96	0.003814109	24.62575
96.5	0.003387311	20.79292
97	0.003080692	44.1468
97.5	0.002881426	58.42313
98	0.002669967	83.66594
98.5	0.002632308	93.30341
99	0.002480379	118.3787
99.5	0.002474598	32.97952
100	0.002529425	43.37985
100.5	0.002656128	73.71749
101	0.002727763	106.7005
101.5	0.002865999	127.0824
102	0.003150514	162.1394
102.5	0.003273805	169.7424
103	0.003424421	156.3666
103.5	0.003732938	98.01136
104	0.004037505	100.2245
104.5	0.004267738	102.7919
105	0.00462085	109.6885
105.5	0.005055608	134.7645
106	0.005486534	152.5255
106.5	0.005804989	-63.22836
107	0.006154649	2.928073
