Source File Name:	12,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.000111557	72.56301
10.5	0.0001116578	58.39513
11	0.0001122681	43.24098
11.5	0.0001116853	29.59066
12	0.0001131629	14.65767
12.5	0.000112644	0.919803
13	0.0001126287	-13.71416
13.5	0.0001138674	-27.71849
14	0.0001146199	-42.03249
14.5	0.0001130464	-56.2919
15	0.0001144464	-70.61359
15.5	0.0001139047	-84.38097
16	0.0001143793	-98.36219
16.5	0.0001141124	-112.5377
17	0.0001145085	-126.2804
17.5	0.000114779	-141.2317
18	0.0001145608	-155.0044
18.5	0.0001140545	-169.4412
19	0.0001136201	176.4973
19.5	0.0001143454	162.4076
20	0.0001137185	147.9801
20.5	0.0001145329	133.5796
21	0.0001136091	119.1145
21.5	0.0001135221	104.5833
22	0.0001132646	90.34785
22.5	0.0001130474	76.33736
23	0.0001128749	61.75622
23.5	0.0001136757	47.73695
24	0.0001132615	32.90109
24.5	0.0001136294	18.74143
25	0.000113253	4.275207
25.5	0.0001126898	-9.860744
26	0.0001132305	-24.16567
26.5	0.0001130389	-38.23422
27	0.0001136233	-52.54367
27.5	0.0001131198	-66.99948
28	0.0001134903	-81.11667
28.5	0.0001134344	-95.56266
29	0.0001131822	-109.6442
29.5	0.0001126061	-123.9676
30	0.0001131099	-138.1877
30.5	0.0001130052	-152.45
31	0.0001126943	-166.6938
31.5	0.0001127527	178.8295
32	0.0001123569	164.6689
32.5	0.0001124274	150.1311
33	0.0001119589	136.0068
33.5	0.0001118821	121.8207
34	0.0001118845	107.2463
34.5	0.0001120831	93.08401
35	0.0001118677	78.57337
35.5	0.000111578	64.30521
36	0.0001114546	49.96435
36.5	0.0001113707	35.68995
37	0.0001115783	21.44329
37.5	0.0001113942	7.367857
38	0.0001119293	-7.162161
38.5	0.0001116267	-21.44256
39	0.0001117362	-35.77512
39.5	0.0001111463	-50.04898
40	0.0001115322	-64.19037
40.5	0.0001112175	-78.47524
41	0.0001115779	-92.69566
41.5	0.0001114052	-107.0397
42	0.0001110872	-121.372
42.5	0.0001109856	-135.7916
43	0.0001106702	-149.8942
43.5	0.0001104955	-164.2578
44	0.000110338	-178.4559
44.5	0.0001103804	167.324
45	0.0001102781	152.8674
45.5	0.0001102064	138.5443
46	0.000109557	124.0755
46.5	0.0001097852	109.8666
47	0.0001094567	95.5885
47.5	0.0001095289	81.28257
48	0.0001092211	66.88496
48.5	0.0001094377	52.69701
49	0.0001092484	38.17614
49.5	0.0001091236	23.92033
50	0.000108954	9.645384
50.5	0.0001086996	-4.576103
51	0.0001088874	-18.79047
51.5	0.0001086173	-33.15397
52	0.0001090439	-47.34259
52.5	0.0001086972	-61.82296
53	0.0001086728	-76.04311
53.5	0.0001084136	-90.27947
54	0.0001082838	-104.5107
54.5	0.0001080065	-118.8866
55	0.0001079478	-133.0044
55.5	0.0001078226	-147.4941
56	0.0001076234	-161.6448
56.5	0.0001075523	-175.9607
57	0.0001070882	169.7161
57.5	0.000107022	155.4643
58	0.0001067045	141.1475
58.5	0.0001066713	126.9109
59	0.0001065631	112.3988
59.5	0.0001063463	98.24496
60	0.0001062273	83.77815
60.5	0.0001061319	69.51847
61	0.0001057496	55.24775
61.5	0.0001058955	41.03538
62	0.0001056109	26.641
62.5	0.0001057343	12.37685
63	0.0001057576	-1.934121
63.5	0.0001054235	-16.31668
64	0.0001056246	-30.48804
64.5	0.0001048618	-44.91348
65	0.0001049764	-58.97436
65.5	0.0001048924	-73.31626
66	0.0001049393	-87.55563
66.5	0.0001046813	-101.9015
67	0.0001045968	-116.1578
67.5	0.0001041975	-130.408
68	0.0001040208	-144.6713
68.5	0.0001037315	-158.9062
69	0.0001037119	-173.068
69.5	0.0001035275	172.49
70	0.0001034361	158.2354
70.5	0.0001032716	143.8674
71	0.0001028376	129.5274
71.5	0.0001027055	115.4337
72	0.0001024846	101.0341
72.5	0.0001024793	86.79869
73	0.0001022488	72.31795
73.5	0.0001022186	58.07822
74	0.0001020131	43.77674
74.5	0.0001016381	29.45234
75	0.0001016528	15.13876
75.5	0.0001015527	0.9697704
76	0.0001014059	-13.35608
76.5	0.0001014288	-27.66663
77	0.0001013753	-42.02683
77.5	0.0001011972	-56.26554
78	0.0001009326	-70.57227
78.5	0.0001005175	-84.86585
79	0.000100519	-99.04679
79.5	0.0001002916	-113.3882
80	0.0001002913	-127.4992
80.5	0.0001000805	-141.9499
81	9.980169e-5	-156.2208
81.5	9.973906e-5	-170.5076
82	9.92628e-5	175.204
82.5	9.899739e-5	160.9804
83	9.889032e-5	146.7927
83.5	9.877987e-5	132.4077
84	9.870814e-5	118.1031
84.5	9.833385e-5	103.7885
85	9.81554e-5	89.51665
85.5	9.786418e-5	75.31771
86	9.771445e-5	60.89706
86.5	9.761841e-5	46.80829
87	9.753086e-5	32.4239
87.5	9.75192e-5	18.05348
88	9.709526e-5	3.723052
88.5	9.682381e-5	-10.54472
89	9.656673e-5	-24.74759
89.5	9.647721e-5	-38.9788
90	9.637336e-5	-53.3091
90.5	9.623054e-5	-67.5249
91	9.611465e-5	-81.8883
91.5	9.57652e-5	-96.10455
92	9.552115e-5	-110.4284
92.5	9.521079e-5	-124.6784
93	9.519479e-5	-138.8657
93.5	9.481162e-5	-153.0741
94	9.477784e-5	-167.383
94.5	9.459007e-5	178.249
95	9.44108e-5	163.9497
95.5	9.412124e-5	149.7063
