Source File Name:	20,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001253723	76.24783
10.5	0.0001269073	61.41489
11	0.0001253289	47.40691
11.5	0.0001260002	32.94424
12	0.000126443	19.37113
12.5	0.0001267381	4.733887
13	0.0001271952	-8.848427
13.5	0.0001274633	-23.22003
14	0.0001278543	-37.01111
14.5	0.000127352	-51.14552
15	0.0001277717	-65.04908
15.5	0.0001276852	-78.72313
16	0.0001280593	-93.11138
16.5	0.0001278905	-106.7007
17	0.00012752	-121.0279
17.5	0.0001275813	-134.8592
18	0.000126842	-148.9534
18.5	0.0001271944	-163.0662
19	0.0001268636	-177.0695
19.5	0.0001265704	168.5224
20	0.0001261312	154.5594
20.5	0.0001258939	140.2376
21	0.0001259076	126.1986
21.5	0.000125425	111.7959
22	0.0001255633	97.71919
22.5	0.0001254807	83.51221
23	0.000125987	69.24879
23.5	0.0001257886	54.92076
24	0.0001255646	40.60756
24.5	0.0001255895	26.56465
25	0.0001256977	12.43861
25.5	0.0001261255	-1.679526
26	0.0001259611	-15.95048
26.5	0.0001260326	-30.05372
27	0.0001257712	-44.07759
27.5	0.0001260799	-58.1549
28	0.0001260149	-72.19839
28.5	0.0001259334	-86.33598
29	0.0001257718	-100.301
29.5	0.0001256733	-114.3919
30	0.0001256659	-128.5281
30.5	0.0001253704	-142.6606
31	0.0001250597	-156.8106
31.5	0.0001246853	-170.7901
32	0.0001248033	175.0468
32.5	0.0001245955	160.8394
33	0.0001243203	146.6438
33.5	0.0001241455	132.4975
34	0.0001239101	118.336
34.5	0.000124007	104.1472
35	0.0001236592	89.9482
35.5	0.0001235719	75.72513
36	0.0001235593	61.55449
36.5	0.0001234956	47.32222
37	0.0001233579	33.2072
37.5	0.0001233278	19.09597
38	0.0001232778	5.005184
38.5	0.0001233588	-9.174367
39	0.0001234143	-23.24944
39.5	0.0001231686	-37.43914
40	0.0001231972	-51.43547
40.5	0.0001231324	-65.53742
41	0.0001230358	-79.77015
41.5	0.0001229717	-93.77659
42	0.0001226323	-107.9642
42.5	0.0001225221	-121.9644
43	0.0001224516	-136.0923
43.5	0.0001221677	-150.1923
44	0.0001219545	-164.359
44.5	0.000121809	-178.4448
45	0.0001215767	167.3312
45.5	0.000121304	153.2025
46	0.0001212289	139.0974
46.5	0.0001208388	124.8573
47	0.0001208942	110.7233
47.5	0.0001206088	96.55
48	0.0001205248	82.35503
48.5	0.0001204533	68.20827
49	0.000120138	53.98487
49.5	0.0001201783	39.90012
50	0.0001200524	25.75415
50.5	0.0001201213	11.58563
51	0.0001200775	-2.596863
51.5	0.0001198273	-16.70293
52	0.0001195922	-30.79685
52.5	0.000119604	-44.81118
53	0.0001196209	-58.96331
53.5	0.0001193121	-73.11884
54	0.0001192531	-87.22784
54.5	0.0001188925	-101.3503
55	0.000118758	-115.4312
55.5	0.0001185176	-129.4996
56	0.0001182421	-143.6839
56.5	0.0001180947	-157.6935
57	0.0001177241	-171.9141
57.5	0.0001176754	174.0162
58	0.0001173315	159.8225
58.5	0.0001171279	145.5662
59	0.0001167608	131.5154
59.5	0.0001165239	117.2898
60	0.0001164888	103.2512
60.5	0.0001164167	88.99941
61	0.000116256	74.8147
61.5	0.0001159148	60.66554
62	0.0001160506	46.50606
62.5	0.0001156631	32.42269
63	0.0001157269	18.25518
63.5	0.0001154847	4.1278
64	0.0001151833	-10.04771
64.5	0.0001153457	-23.95293
65	0.0001150051	-38.10897
65.5	0.0001150612	-52.32168
66	0.0001147381	-66.44879
66.5	0.0001145499	-80.52656
67	0.0001143096	-94.59057
67.5	0.0001140947	-108.7875
68	0.0001138221	-122.8288
68.5	0.0001134658	-136.9238
69	0.0001134282	-151.0255
69.5	0.0001131538	-165.1508
70	0.0001128688	-179.3734
70.5	0.000112529	166.5177
71	0.0001122298	152.303
71.5	0.0001119786	138.2404
72	0.0001118514	124.0861
72.5	0.0001115869	109.9701
73	0.0001113801	95.72753
73.5	0.0001111674	81.58839
74	0.0001109263	67.46362
74.5	0.0001108518	53.32224
75	0.0001106715	39.23499
75.5	0.0001104318	25.05177
76	0.0001103484	10.92641
76.5	0.0001100886	-3.235807
77	0.0001099256	-17.31652
77.5	0.0001098448	-31.41448
78	0.0001095066	-45.58308
78.5	0.0001093558	-59.67116
79	0.0001091631	-73.76502
79.5	0.0001088994	-87.82577
80	0.0001087658	-101.9953
80.5	0.0001083606	-116.071
81	0.0001081594	-130.1966
81.5	0.0001079076	-144.2135
82	0.0001076226	-158.4232
82.5	0.0001073623	-172.4997
83	0.0001070283	173.354
83.5	0.0001066932	159.2121
84	0.0001065771	145.1104
84.5	0.000106288	130.9903
85	0.0001061088	116.8583
85.5	0.0001057341	102.6686
86	0.0001055548	88.58457
86.5	0.000105241	74.42302
87	0.0001051622	60.35217
87.5	0.0001048997	46.21451
88	0.0001047391	31.98693
88.5	0.0001044174	17.95426
89	0.0001042102	3.779643
89.5	0.0001040656	-10.31759
90	0.0001037346	-24.41686
90.5	0.0001035875	-38.55947
91	0.0001033386	-52.54106
91.5	0.0001031465	-66.72165
92	0.0001028629	-80.87925
92.5	0.0001026015	-94.93976
93	0.0001022941	-109.0624
93.5	0.0001019479	-123.1365
94	0.0001018112	-137.2635
94.5	0.0001013689	-151.348
95	0.0001011643	-165.5173
95.5	0.0001006997	-179.5647
96	0.0001004983	166.3002
96.5	0.0001002945	152.18
97	9.995855e-5	137.9886
97.5	9.979413e-5	123.7919
98	9.946968e-5	109.6989
98.5	9.928888e-5	95.4621
99	9.887862e-5	81.41399
99.5	9.867054e-5	67.25893
100	9.849894e-5	53.17023
100.5	9.828137e-5	39.03432
101	9.810846e-5	24.85889
101.5	9.773694e-5	10.77124
102	9.761991e-5	-3.27812
102.5	9.735615e-5	-17.38262
103	9.716873e-5	-31.49515
103.5	9.701179e-5	-45.657
104	9.663655e-5	-59.8008
104.5	9.634769e-5	-73.79691
105	9.611435e-5	-87.8459
105.5	9.58109e-5	-101.9509
106	9.547835e-5	-116.0573
106.5	9.525612e-5	-130.1419
107	9.493823e-5	-144.2178
107.5	9.477973e-5	-158.3351
108	9.434504e-5	-172.4989
108.5	9.410357e-5	173.4131
109	9.37748e-5	159.3124
109.5	9.349653e-5	145.1702
110	9.326072e-5	131.1276
110.5	9.295817e-5	116.9742
111	9.261489e-5	102.8479
111.5	9.232805e-5	88.69929
112	9.206797e-5	74.6022
112.5	9.192797e-5	60.47962
113	9.16903e-5	46.36074
113.5	9.138637e-5	32.30056
114	9.109994e-5	18.17446
114.5	9.109945e-5	4.104606
115	9.07146e-5	-10.01722
115.5	9.047686e-5	-24.15288
116	9.013417e-5	-38.19447
116.5	8.988485e-5	-52.26989
117	8.967407e-5	-66.35865
117.5	8.92989e-5	-80.46988
118	8.911455e-5	-94.49826
118.5	8.868414e-5	-108.5834
119	8.852155e-5	-122.6835
119.5	8.828466e-5	-136.8027
120	8.781323e-5	-150.9585
120.5	8.749922e-5	-164.9686
121	8.726416e-5	-179.08
121.5	8.691706e-5	166.8637
122	8.666814e-5	152.766
122.5	8.640312e-5	138.6533
123	8.609044e-5	124.5007
123.5	8.582822e-5	110.3074
124	8.550301e-5	96.29332
124.5	8.526498e-5	82.14201
125	8.502432e-5	68.03783
125.5	8.470565e-5	53.95638
126	8.441722e-5	39.80339
126.5	8.420974e-5	25.74967
127	8.389133e-5	11.63912
127.5	8.369091e-5	-2.464204
128	8.342713e-5	-16.52802
