Source File Name:	11,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	8.462116e-5	60.67387
10.5	8.649923e-5	45.14088
11	8.649722e-5	30.3332
11.5	8.73604e-5	15.16346
12	8.829949e-5	-0.1566919
12.5	8.815269e-5	-14.69697
13	8.880058e-5	-29.00826
13.5	8.800987e-5	-43.53015
14	8.878042e-5	-58.65438
14.5	8.892114e-5	-72.8424
15	8.781125e-5	-87.80566
15.5	8.934463e-5	-102.68
16	8.783159e-5	-116.6026
16.5	8.807527e-5	-131.8812
17	8.804636e-5	-146.3239
17.5	8.777371e-5	-161.0207
18	8.738245e-5	-176.0818
18.5	8.685896e-5	169.1207
19	8.703681e-5	153.7557
19.5	8.621119e-5	139.0883
20	8.565613e-5	123.8288
20.5	8.619575e-5	108.8679
21	8.593368e-5	93.88175
21.5	8.539958e-5	78.88019
22	8.63717e-5	63.30262
22.5	8.610642e-5	49.42585
23	8.552831e-5	33.26448
23.5	8.66722e-5	19.29458
24	8.526767e-5	3.638954
24.5	8.672788e-5	-10.96864
25	8.595005e-5	-26.04149
25.5	8.7142e-5	-40.55828
26	8.58757e-5	-55.38022
26.5	8.620423e-5	-70.02341
27	8.559346e-5	-84.9682
27.5	8.603146e-5	-99.6425
28	8.550933e-5	-114.7449
28.5	8.603303e-5	-129.3688
29	8.519803e-5	-143.6742
29.5	8.495195e-5	-159.4304
30	8.504334e-5	-173.4323
30.5	8.399661e-5	171.1515
31	8.489078e-5	156.3588
31.5	8.386809e-5	141.7624
32	8.402627e-5	126.5792
32.5	8.327523e-5	111.6703
33	8.360785e-5	96.5902
33.5	8.286647e-5	81.7179
34	8.373646e-5	66.63689
34.5	8.239887e-5	51.84965
35	8.339353e-5	36.63418
35.5	8.26434e-5	22.2555
36	8.309757e-5	6.442233
36.5	8.291608e-5	-7.517909
37	8.266562e-5	-23.20996
37.5	8.293307e-5	-37.27466
38	8.258447e-5	-52.6001
38.5	8.244846e-5	-66.9992
39	8.222332e-5	-82.1608
39.5	8.204945e-5	-96.75135
40	8.181258e-5	-111.967
40.5	8.204037e-5	-126.2539
41	8.130517e-5	-141.284
41.5	8.152232e-5	-155.9323
42	8.035579e-5	-170.635
42.5	8.071244e-5	173.8999
43	8.017389e-5	159.2576
43.5	7.999681e-5	143.953
44	8.020141e-5	129.4567
44.5	7.955941e-5	114.4496
45	7.951173e-5	99.77065
45.5	7.895746e-5	84.40701
46	7.921502e-5	69.7803
46.5	7.868636e-5	54.38845
47	7.922611e-5	39.80758
47.5	7.819549e-5	24.76486
48	7.902e-5	10.23766
48.5	7.784593e-5	-4.83666
49	7.857053e-5	-19.8688
