Source File Name:	8,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	21.32388	30.28096
10.5	22.10942	12.08582
11	22.17047	-6.406323
11.5	24.4273	-26.01598
12	23.68835	-42.87995
12.5	22.82154	-66.09856
13	25.11946	-85.52053
13.5	24.37543	-100.1326
14	25.45648	-125.9333
14.5	26.36277	-144.971
15	27.137	-164.996
15.5	28.12783	172.8834
16	28.82165	150.2482
16.5	29.4385	127.6018
17	30.73038	104.5359
17.5	31.96312	80.4059
18	34.3726	54.15757
18.5	34.19881	25.12337
19	35.05211	-3.681729
19.5	36.87537	-34.91492
20	36.31219	-67.00822
20.5	34.97043	-100.8629
21	32.3359	-134.525
21.5	27.29553	-168.4908
22	22.09412	170.5903
22.5	18.198	138.7186
23	16.16412	118.2562
23.5	15.09441	97.75081
24	14.50144	75.2328
24.5	13.51169	52.55402
25	12.50676	35.26252
25.5	12.50914	18.95084
26	11.83397	0.5727621
26.5	11.77507	-18.09719
27	11.50672	-36.26187
27.5	11.24329	-54.48401
28	11.19781	-72.55219
28.5	11.32599	-90.76491
29	11.08436	-109.2576
29.5	10.95481	-127.5096
30	10.66913	-143.5245
30.5	10.52072	-161.3541
31	10.82526	-179.7357
31.5	10.18351	165.996
32	10.56073	147.0875
32.5	10.37491	131.0032
33	10.14117	115.113
33.5	10.25386	99.83437
34	10.28246	83.35059
34.5	10.28717	66.65866
35	10.27294	51.32501
35.5	10.36563	36.23945
36	10.45907	20.30122
36.5	10.59529	3.867016
37	10.79888	-10.82875
37.5	11.1298	-28.55298
38	11.01468	-44.19513
38.5	11.27577	-60.72232
39	11.31039	-77.5036
39.5	11.44857	-93.24723
40	11.44243	-111.6515
40.5	11.38364	-127.1955
41	11.53365	-144.2648
41.5	11.25701	-161.6231
42	11.33491	-177.3638
42.5	11.06549	165.9915
43	11.07297	149.9047
43.5	10.88707	133.6787
44	10.83536	118.0641
44.5	10.965	101.7147
45	10.84746	86.28921
45.5	10.80275	69.59015
46	10.81211	53.02561
46.5	10.53924	36.52705
47	10.33207	22.03697
47.5	10.38892	5.903072
48	10.19584	-10.07532
48.5	10.30339	-25.36125
49	10.80718	-38.75788
49.5	10.11801	-56.93452
50	10.10093	-73.47071
50.5	10.21347	-88.56067
51	9.990222	-106.1204
51.5	9.718274	-120.4236
52	9.586782	-136.6616
52.5	9.7178	-152.1784
53	9.841341	-168.99
53.5	9.142593	175.8587
54	9.260585	159.387
54.5	9.265222	145.8867
55	9.249739	128.1555
55.5	9.054012	112.5876
56	9.050634	98.73455
56.5	9.018906	80.95248
57	8.883677	66.40571
57.5	8.811977	48.90563
58	8.639724	33.80307
58.5	8.509744	18.02752
59	8.230618	2.759583
59.5	8.284908	-12.87807
60	8.207513	-27.67474
60.5	8.303313	-44.10855
61	8.029866	-60.81469
61.5	7.900004	-75.61655
62	7.879622	-92.68716
62.5	7.815863	-106.9892
63	7.514146	-124.7898
63.5	7.368826	-139.2697
64	7.343709	-155.6232
64.5	7.134568	-170.9942
65	6.996684	173.1602
65.5	6.84662	159.0102
66	6.880325	140.5465
66.5	6.494201	125.7785
67	6.439452	111.436
67.5	6.21841	94.7841
68	6.281288	80.57266
68.5	6.007949	62.26364
69	5.926971	48.60933
69.5	5.755439	31.72523
70	5.457365	17.34439
70.5	5.461605	1.354496
71	5.20738	-13.81842
71.5	5.124009	-30.226
72	4.983017	-45.87624
72.5	4.684812	-60.30579
73	4.554435	-75.76794
73.5	4.580414	-90.25306
74	4.311755	-108.4475
74.5	4.142536	-120.0147
75	4.215426	-138.11
75.5	3.9542	-157.0932
76	3.693415	-172.9976
76.5	3.274986	175.572
77	3.34499	159.89
77.5	3.067722	141.1407
78	2.837055	129.5138
78.5	2.867487	112.7841
79	2.651202	94.46655
79.5	2.26351	73.472
80	2.091455	56.34652
80.5	1.571918	39.72383
81	1.263316	25.88062
81.5	1.024999	11.05939
82	0.6834558	9.239983
82.5	0.5846722	-27.07533
83	0.02205909	83.00911
83.5	0.2174953	106.4789
84	0.6904345	115.3184
84.5	1.117558	84.51037
85	1.52038	75.42042
85.5	1.944908	48.73558
86	2.224675	33.78873
86.5	2.754287	19.45011
87	3.069462	1.712172
87.5	3.616878	-16.65446
88	3.870808	-33.1629
88.5	4.466025	-50.7266
89	4.675253	-66.47552
89.5	5.224138	-81.708
90	5.732909	-102.5697
90.5	5.977582	-116.0993
91	6.572051	-133.1715
91.5	6.991494	-148.8699
92	7.576608	-165.8278
92.5	8.042324	177.6906
93	8.914171	162.5799
93.5	9.560156	144.8164
94	10.31271	127.8569
94.5	11.36495	110.878
95	12.35078	91.93133
95.5	13.12164	73.41594
96	14.15579	55.85635
96.5	15.27337	35.64648
97	16.20946	16.41579
97.5	17.02233	-3.811152
98	17.79514	-23.27239
98.5	18.82008	-43.44277
99	19.19697	-64.8922
99.5	19.79907	-85.15009
100	19.95743	-106.5579
100.5	19.86006	-127.1414
101	19.64577	-148.1869
101.5	19.11939	-168.5936
102	18.59536	170.5987
102.5	17.3263	151.6356
103	16.61201	133.2502
103.5	15.88435	114.4771
104	15.05044	97.17141
104.5	14.12954	79.30109
105	13.42047	63.76122
105.5	12.87194	46.69846
106	12.28681	30.91179
106.5	11.84251	15.72807
107	11.28111	-0.1158622
107.5	11.02403	-14.81776
108	10.84132	-29.03451
108.5	10.85547	-44.94193
109	10.65178	-61.15618
109.5	10.31756	-75.79432
110	10.39459	-90.54504
110.5	10.58135	-106.4485
111	10.33281	-122.7793
111.5	10.48058	-137.6217
112	10.59657	-154.3293
112.5	10.42882	-170.8463
113	10.64303	173.1069
113.5	10.69832	157.2386
114	10.86683	139.3262
114.5	10.77029	122.0701
115	10.82638	105.1901
115.5	10.9098	86.70406
116	10.71904	69.47858
