Source File Name:	18,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001048745	64.2463
10.5	0.000104266	49.00314
11	0.0001057729	34.51185
11.5	0.0001051161	19.23783
12	0.0001060386	4.826892
12.5	0.0001056422	-10.35941
13	0.0001057013	-24.40834
13.5	0.0001062357	-39.79488
14	0.0001064397	-54.19749
14.5	0.0001064071	-68.5359
15	0.0001065236	-83.61261
15.5	0.0001075553	-97.92546
16	0.0001068076	-112.5433
16.5	0.0001067827	-127.0187
17	0.0001073684	-142.0761
17.5	0.0001065551	-156.1111
18	0.0001067216	-171.3511
18.5	0.0001063134	174.3161
19	0.0001067213	159.2926
19.5	0.0001059991	144.716
20	0.0001064978	129.8582
20.5	0.0001061323	115.0695
21	0.0001061223	100.3645
21.5	0.0001062941	85.55505
22	0.0001061685	70.81012
22.5	0.0001060776	55.89412
23	0.0001060138	41.21608
23.5	0.0001061089	26.29668
24	0.0001061776	11.63948
24.5	0.0001061525	-3.239558
25	0.0001058412	-17.9281
25.5	0.0001063423	-32.62909
26	0.0001060354	-47.41993
26.5	0.0001059612	-62.12981
27	0.0001062474	-76.68848
27.5	0.0001059316	-91.43467
28	0.0001059047	-106.166
28.5	0.0001058803	-120.9695
29	0.0001059334	-135.4492
29.5	0.0001056773	-150.2533
30	0.0001055391	-165.0536
30.5	0.0001054885	-179.6707
31	0.000105152	165.5519
31.5	0.0001052801	150.7745
32	0.000104861	136.0213
32.5	0.000104869	121.2536
33	0.0001048876	106.4574
33.5	0.0001045488	91.78688
34	0.0001044435	76.72922
34.5	0.0001044463	62.02694
35	0.0001046235	47.36471
35.5	0.0001042609	32.63245
36	0.0001045069	17.81845
36.5	0.0001040414	3.094508
37	0.0001045566	-11.62453
37.5	0.0001043655	-26.51185
38	0.000104363	-41.05677
38.5	0.0001042112	-55.88251
39	0.0001040815	-70.58136
39.5	0.0001040963	-85.30735
40	0.0001040007	-99.96719
40.5	0.0001039159	-114.6797
41	0.0001038139	-129.451
41.5	0.0001037918	-144.1018
42	0.0001034721	-158.922
42.5	0.0001035416	-173.6187
43	0.0001034918	171.5021
43.5	0.0001030593	156.9992
44	0.0001031497	142.1564
44.5	0.0001029128	127.4788
45	0.0001028025	112.4807
45.5	0.0001029295	97.95998
46	0.0001026386	83.14914
46.5	0.0001024233	68.26192
47	0.0001024988	53.62904
47.5	0.0001021441	38.75046
48	0.0001022695	24.14886
48.5	0.0001023816	9.213859
49	0.0001019857	-5.428064
49.5	0.0001021174	-20.25421
50	0.0001020676	-34.8421
50.5	0.0001017134	-49.6091
51	0.0001015846	-64.38853
51.5	0.0001014332	-79.01004
52	0.0001013249	-93.87003
52.5	0.0001014576	-108.4964
53	0.0001011548	-123.318
53.5	0.0001009362	-138.0552
54	0.0001010063	-152.7507
54.5	0.0001006758	-167.5016
55	0.0001005295	177.7218
55.5	0.0001004146	163.0355
56	0.0001003139	148.3219
56.5	0.0001001692	133.5136
57	0.0001002332	118.8314
57.5	9.968842e-5	104.0537
58	9.982493e-5	89.31787
58.5	9.957326e-5	74.52515
59	9.940872e-5	59.76849
59.5	9.919955e-5	44.92479
60	9.925452e-5	30.29639
60.5	9.913325e-5	15.43928
