Source File Name:	2,3
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	40.02452	-5.134457
10.5	42.20301	-24.36116
11	44.38132	-42.85456
11.5	47.07962	-62.70338
12	50.6972	-81.89877
12.5	55.07818	-102.0335
13	58.70253	-122.353
13.5	62.1357	-141.8096
14	70.52537	-164.03
14.5	75.84833	173.637
15	81.97028	150.3431
15.5	88.7605	126.4431
16	96.65051	101.1252
16.5	103.3601	74.23637
17	108.9453	45.82353
17.5	113.2654	15.98941
18	112.4403	-17.34644
18.5	107.4432	-46.67018
19	90.11794	-85.11624
19.5	63.93142	-114.6292
20	46.79192	-138.8485
20.5	37.41779	-150.665
21	31.50599	-165.6751
21.5	27.46308	-178.6199
22	23.38648	165.8293
22.5	20.98237	151.9172
23	19.16613	131.3381
23.5	17.53711	120.4434
24	16.39905	106.0113
24.5	15.34745	92.32986
25	14.04113	79.33848
25.5	13.37998	65.94897
26	12.90006	51.60286
26.5	12.28007	37.26432
27	11.70341	22.31946
27.5	11.15292	8.640333
28	10.54751	-4.108755
28.5	10.32665	-17.94899
29	10.04968	-30.56112
29.5	9.923062	-44.8637
30	9.867946	-59.02132
30.5	9.924083	-72.91807
31	10.16531	-87.4613
31.5	9.935431	-104.0656
32	10.17613	-119.2623
32.5	10.48403	-135.1601
33	10.81699	-152.7186
33.5	10.92343	-170.9786
34	10.88005	170.6089
34.5	10.6177	151.5362
35	10.1357	133.1461
35.5	9.566141	116.2668
36	9.038024	99.33874
36.5	8.439997	83.63682
37	7.772385	68.39272
37.5	7.239783	55.36094
38	6.936711	44.1405
38.5	7.014914	31.80641
39	7.008239	17.44806
39.5	7.025344	3.347314
40	6.904476	-10.62485
40.5	7.019779	-24.36287
41	7.170755	-39.54395
41.5	7.163062	-55.06791
42	7.140652	-69.54195
42.5	7.316236	-84.27351
43	7.539591	-100.2044
43.5	7.63865	-116.7722
44	7.644016	-132.8078
44.5	7.709304	-148.4372
45	7.853876	-164.7718
45.5	7.865938	179.1761
46	7.983418	161.9484
