Source File Name:	3,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001210409	57.17612
10.5	0.0001219002	40.65109
11	0.0001201721	26.65357
11.5	0.000120828	9.699665
12	0.0001216556	-4.175917
12.5	0.0001214557	-20.22509
13	0.0001220865	-34.54313
13.5	0.0001215022	-50.39658
14	0.000123447	-64.53693
14.5	0.0001221774	-79.71452
15	0.0001221787	-94.53445
15.5	0.0001217602	-109.7572
16	0.0001221829	-124.3369
16.5	0.0001208123	-139.4509
17	0.0001213558	-154.3586
17.5	0.0001205197	-169.617
18	0.0001215835	175.6609
18.5	0.0001206235	160.266
19	0.0001210353	145.3047
19.5	0.0001211598	130.0245
20	0.0001212207	115.2021
20.5	0.0001205194	99.8792
21	0.0001207519	85.05608
21.5	0.0001202342	69.8317
22	0.0001201509	54.92799
22.5	0.0001196782	39.8071
23	0.0001196408	24.67253
23.5	0.0001197035	9.474519
24	0.000119136	-5.575408
24.5	0.000119103	-20.68408
25	0.0001191204	-35.81656
25.5	0.0001187968	-50.92585
26	0.0001185502	-65.83662
26.5	0.0001185693	-80.98681
27	0.0001182166	-95.99051
27.5	0.0001180328	-110.9053
28	0.00011792	-125.9252
28.5	0.0001175628	-141.244
29	0.000117146	-156.118
29.5	0.0001171901	-171.2978
30	0.0001169446	173.6412
30.5	0.0001166135	158.4133
31	0.0001164473	143.5043
31.5	0.0001164128	128.2879
32	0.000115646	113.2594
32.5	0.0001152455	98.13426
33	0.0001152561	83.22934
33.5	0.0001146407	67.90526
34	0.0001143879	52.88954
34.5	0.000114173	37.79162
35	0.0001140243	22.65993
35.5	0.000113671	7.563274
36	0.0001136398	-7.570584
36.5	0.0001134348	-22.60368
37	0.0001133607	-37.76642
37.5	0.0001129765	-52.82494
38	0.000112756	-67.80229
38.5	0.0001126059	-82.81117
39	0.0001122691	-97.88939
39.5	0.0001118761	-112.8677
40	0.0001116499	-127.9032
40.5	0.000111121	-143.0708
41	0.000110775	-158.1484
41.5	0.0001101815	-173.1456
42	0.0001100298	171.6511
42.5	0.0001096159	156.5665
43	0.0001092297	141.3875
43.5	0.0001089895	126.4482
44	0.0001087419	111.199
44.5	0.0001084761	96.27775
45	0.0001081848	81.06245
45.5	0.000107949	66.07301
46	0.0001074865	50.91404
46.5	0.0001072123	35.94793
47	0.0001066438	20.80812
47.5	0.0001063773	5.781151
48	0.000106183	-9.342577
48.5	0.0001057146	-24.45667
49	0.0001051792	-39.50732
49.5	0.0001049489	-54.67894
50	0.0001046757	-69.7244
50.5	0.0001043124	-84.74853
51	0.0001039045	-99.82868
51.5	0.0001036173	-114.7439
52	0.0001032113	-129.8832
52.5	0.0001027534	-144.8396
53	0.0001025272	-159.8732
53.5	0.0001021254	-174.8835
54	0.0001013543	169.9472
54.5	0.0001009364	155.0066
55	0.0001005411	139.8101
55.5	0.0001000713	124.8004
56	9.961126e-5	109.7095
56.5	9.919687e-5	94.68113
57	9.894341e-5	79.4644
57.5	9.867331e-5	64.38819
58	9.814178e-5	49.33382
58.5	9.791896e-5	34.4445
59	9.761342e-5	19.13032
59.5	9.7092e-5	4.19802
60	9.672632e-5	-10.92172
60.5	9.631992e-5	-25.90159
61	9.588644e-5	-41.05007
61.5	9.547418e-5	-55.92107
62	9.492375e-5	-71.07028
62.5	9.476284e-5	-86.08443
63	9.418886e-5	-101.1577
63.5	9.362734e-5	-116.0503
64	9.337524e-5	-131.0363
64.5	9.289289e-5	-146.3775
65	9.240563e-5	-161.2219
65.5	9.194083e-5	-176.1377
66	9.139021e-5	168.699
66.5	9.097314e-5	153.7374
67	9.05608e-5	138.6091
67.5	9.012117e-5	123.7103
68	8.967651e-5	108.4777
68.5	8.914492e-5	93.56728
69	8.87631e-5	78.46162
69.5	8.84316e-5	63.45185
70	8.795834e-5	48.37537
70.5	8.755443e-5	33.48946
71	8.706421e-5	18.38347
71.5	8.666318e-5	3.3507
72	8.622906e-5	-11.67606
72.5	8.590317e-5	-26.68979
73	8.519972e-5	-41.73178
73.5	8.487768e-5	-56.78465
74	8.441021e-5	-71.74184
74.5	8.403917e-5	-86.72781
75	8.361414e-5	-101.7162
75.5	8.315528e-5	-116.7523
76	8.268582e-5	-131.8139
76.5	8.243427e-5	-146.7679
77	8.182337e-5	-161.7339
77.5	8.136791e-5	-176.7144
78	8.083005e-5	168.2764
78.5	8.040542e-5	153.4012
79	7.987639e-5	138.2966
79.5	7.940459e-5	123.2053
80	7.892581e-5	108.2392
80.5	7.848805e-5	93.27779
81	7.803959e-5	78.13489
81.5	7.759529e-5	63.06743
82	7.719052e-5	48.05669
82.5	7.677228e-5	33.10131
83	7.635012e-5	18.08383
83.5	7.610628e-5	3.114655
84	7.558649e-5	-11.90036
84.5	7.517971e-5	-26.8256
85	7.448845e-5	-41.87956
85.5	7.420692e-5	-56.80775
86	7.375829e-5	-71.61195
86.5	7.31055e-5	-86.75515
87	7.287662e-5	-101.6549
87.5	7.242371e-5	-116.6461
88	7.184655e-5	-131.634
88.5	7.146806e-5	-146.5777
89	7.11625e-5	-161.5576
89.5	7.065527e-5	-176.4863
90	7.01782e-5	168.6179
90.5	6.956115e-5	153.6216
91	6.932332e-5	138.6238
91.5	6.877168e-5	123.7306
92	6.828856e-5	108.6751
92.5	6.785759e-5	93.65531
93	6.744284e-5	78.70111
93.5	6.695065e-5	63.8613
94	6.643049e-5	48.75592
94.5	6.617139e-5	33.7292
95	6.574966e-5	18.94267
95.5	6.529157e-5	3.909068
96	6.47959e-5	-10.99428
96.5	6.444975e-5	-25.96277
97	6.394883e-5	-40.94755
97.5	6.347179e-5	-55.75534
98	6.302957e-5	-70.75822
98.5	6.267714e-5	-85.75298
99	6.216967e-5	-100.5747
99.5	6.182736e-5	-115.6212
100	6.133487e-5	-130.5224
100.5	6.098561e-5	-145.4771
101	6.037911e-5	-160.3592
101.5	6.003299e-5	-175.3433
102	5.959371e-5	169.7946
102.5	5.921233e-5	154.8482
103	5.86339e-5	140.1037
103.5	5.829848e-5	124.9904
104	5.796556e-5	110.063
104.5	5.744933e-5	95.14044
105	5.710619e-5	80.34
105.5	5.668073e-5	65.31464
106	5.6158e-5	50.47893
106.5	5.581325e-5	35.72676
107	5.54956e-5	20.74336
107.5	5.497194e-5	5.667868
108	5.46781e-5	-8.936909
108.5	5.426565e-5	-23.97327
109	5.390524e-5	-39.0099
109.5	5.342977e-5	-53.76807
110	5.320599e-5	-68.47793
110.5	5.262108e-5	-83.32174
111	5.222814e-5	-98.28985
111.5	5.184813e-5	-113.076
112	5.157628e-5	-127.9513
112.5	5.096108e-5	-142.8957
113	5.071904e-5	-157.6936
113.5	5.025924e-5	-172.6167
114	4.980324e-5	172.4108
114.5	4.939555e-5	157.5463
115	4.923004e-5	142.6211
115.5	4.866988e-5	127.867
116	4.838954e-5	112.9452
116.5	4.810948e-5	97.8969
117	4.76929e-5	83.30928
117.5	4.719136e-5	68.40434
118	4.685129e-5	53.53158
118.5	4.644098e-5	38.73262
119	4.611178e-5	23.89005
119.5	4.577264e-5	8.97769
120	4.5398e-5	-5.664
120.5	4.50476e-5	-20.52991
121	4.473095e-5	-35.37962
121.5	4.447156e-5	-50.24633
122	4.398616e-5	-65.02344
122.5	4.374612e-5	-79.70218
123	4.332272e-5	-94.58251
123.5	4.295322e-5	-109.237
124	4.25684e-5	-123.9389
124.5	4.230285e-5	-138.7718
125	4.178473e-5	-153.5763
125.5	4.152311e-5	-168.3475
126	4.109139e-5	176.8978
126.5	4.076838e-5	161.825
127	4.042459e-5	147.1469
127.5	4.006916e-5	132.2036
128	3.983875e-5	117.6242
128.5	3.949612e-5	102.4717
129	3.915264e-5	88.16064
129.5	3.880218e-5	73.14305
130	3.855017e-5	58.42725
130.5	3.802284e-5	43.70529
131	3.799665e-5	28.83997
131.5	3.760668e-5	14.07531
132	3.72962e-5	-0.5938492
132.5	3.70562e-5	-15.31623
133	3.680445e-5	-30.09911
133.5	3.65772e-5	-44.86123
134	3.609899e-5	-59.54603
134.5	3.601572e-5	-74.34683
135	3.571951e-5	-89.05292
135.5	3.53227e-5	-103.6509
136	3.507175e-5	-118.462
136.5	3.480211e-5	-133.2553
137	3.443088e-5	-147.9254
137.5	3.410372e-5	-162.8184
138	3.391266e-5	-177.442
138.5	3.355019e-5	167.9344
139	3.331805e-5	153.0291
139.5	3.302853e-5	138.2729
140	3.281114e-5	123.6402
140.5	3.248321e-5	108.6902
141	3.217603e-5	94.15289
141.5	3.196265e-5	79.57397
