Source File Name:	10,4
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	5.90845	33.69318
10.5	6.523987	13.43238
11	6.56946	-6.704174
11.5	7.398652	-20.636
12	7.372792	-39.18477
12.5	7.081625	-67.43631
13	8.818562	-80.85099
13.5	9.044449	-81.50061
14	8.425607	-118.4757
14.5	9.735056	-140.8292
15	11.92877	-155.3899
15.5	10.72832	-173.2838
16	11.96476	163.3006
16.5	13.94118	145.2312
17	14.43611	123.6522
17.5	15.36275	101.482
18	18.07411	82.28786
18.5	24.51559	65.00443
19	23.74622	33.33112
19.5	27.50588	5.139047
20	31.43049	-24.61195
20.5	32.60666	-56.67506
21	34.74183	-89.85061
21.5	31.57904	-124.6051
22	26.24042	-155.4725
22.5	21.2477	-179.7038
23	21.45663	151.9521
23.5	16.20955	138.2157
24	14.07951	118.1039
24.5	12.64899	101.8619
25	11.2623	85.09607
25.5	10.63487	65.31999
26	10.05622	52.2641
26.5	8.951331	36.42218
27	8.582464	18.64249
27.5	8.706904	4.784107
28	8.414108	-15.77557
28.5	8.058636	-33.91711
29	7.551108	-47.99899
29.5	7.100233	-64.45895
30	7.084797	-82.60958
30.5	7.079306	-95.96861
31	6.199749	-109.4265
31.5	6.061436	-125.0552
32	6.744792	-137.3561
32.5	5.384399	-160.2979
33	6.124019	-175.8831
33.5	6.595108	171.1457
34	5.289427	161.1631
34.5	5.591281	146.743
35	5.595893	127.1082
35.5	5.389842	120.3571
36	6.067356	105.2921
36.5	5.881788	85.02108
37	5.655676	74.84764
37.5	5.42506	50.7795
38	5.27503	44.2703
38.5	5.791878	21.47476
39	5.554773	12.65951
39.5	5.885931	2.730834
40	5.982315	-22.43558
40.5	5.452452	-33.6116
41	5.800664	-49.0808
41.5	5.571818	-69.70928
42	5.723244	-79.63889
42.5	5.404578	-97.45583
43	4.852658	-115.2666
43.5	5.647666	-127.407
44	5.203749	-143.9136
44.5	5.428951	-162.8414
45	4.996784	-171.6433
45.5	4.909076	172.7569
46	4.468169	160.1324
46.5	4.9489	145.1554
47	4.015278	129.26
47.5	4.172757	122.4819
48	5.088211	106.3603
48.5	3.944708	97.81963
49	3.743146	77.58853
49.5	4.40284	66.51965
50	5.00753	63.43782
50.5	4.885475	45.99293
51	4.673116	27.47766
51.5	5.908287	22.76918
52	4.643778	3.756278
52.5	5.530602	-15.4896
53	5.645018	-25.08804
53.5	5.65781	-43.77624
54	5.381357	-51.85782
54.5	5.883849	-66.38625
55	6.792495	-82.31877
55.5	6.335391	-97.7526
56	7.042095	-115.4081
56.5	6.862256	-126.4531
57	7.058807	-143.7433
57.5	6.797238	-153.7713
58	7.354149	-169.7805
58.5	7.917704	167.5038
59	7.658774	158.2231
59.5	8.49044	141.0154
60	8.329014	126.3534
60.5	8.151033	112.6469
61	8.309328	92.1582
61.5	8.394578	82.56788
62	8.84754	70.96806
62.5	9.097417	54.79129
63	9.395739	42.62978
63.5	9.930005	20.97111
64	10.19493	5.755669
64.5	10.84126	-9.170311
65	10.96305	-24.34653
65.5	10.90636	-40.13199
66	11.61643	-54.76182
66.5	11.59186	-71.47944
67	12.20948	-87.07428
67.5	13.14115	-102.8256
68	12.84685	-119.7128
68.5	13.22212	-136.3777
69	13.87841	-154.3573
69.5	14.3328	-170.5856
70	14.46964	174.6492
70.5	15.36854	155.2559
71	15.30884	140.0287
71.5	16.1652	122.7524
72	15.96898	102.5839
72.5	16.81003	85.5013
73	17.05122	64.16322
73.5	16.33253	45.97454
74	16.93133	28.24297
74.5	16.77282	5.850981
75	16.00197	-14.84121
75.5	15.92828	-36.45135
76	14.00095	-57.50674
76.5	12.35764	-79.35454
77	10.84448	-103.3242
77.5	8.192362	-126.9797
78	6.43306	-149.3587
78.5	3.580934	-173.3868
79	1.034827	-148.153
79.5	1.157943	-67.93868
80	3.062495	-58.31088
80.5	5.794076	-79.36755
81	7.29373	-100.0025
81.5	9.442117	-117.8314
82	11.96032	-133.2911
82.5	13.83531	-152.8758
83	15.77803	-172.5253
83.5	18.27883	167.3331
84	20.13026	146.7236
84.5	22.725	126.3753
85	24.60734	105.8708
85.5	26.39007	85.51509
86	28.41401	63.54341
86.5	28.74337	42.08858
87	30.45399	21.5323
87.5	31.36446	0.02176801
88	30.74246	-20.19338
88.5	31.44272	-42.19085
89	31.23878	-63.18203
89.5	30.72602	-83.72651
90	30.76891	-104.6832
90.5	29.31079	-123.8055
91	28.16753	-145.9533
91.5	27.08825	-166.8499
92	24.5796	172.1406
92.5	22.79683	155.2304
93	20.85301	135.8468
93.5	18.95154	117.9187
94	17.25581	102.0733
94.5	16.24099	82.80358
95	14.89432	70.89122
95.5	13.48705	55.08192
96	12.59669	38.11549
96.5	11.25739	25.72446
97	10.47327	7.389998
97.5	9.308021	-1.183579
98	9.364519	-17.4759
98.5	8.356184	-28.66347
99	7.882603	-41.826
99.5	8.013962	-55.72376
100	6.765799	-67.85626
100.5	6.788179	-81.43873
101	6.482354	-91.99817
101.5	6.187449	-96.57115
102	5.646249	-110.0121
102.5	5.640236	-116.3146
103	6.142135	-129.0289
103.5	6.061158	-147.0431
104	6.392993	-153.9738
104.5	6.448179	-162.0016
105	6.866716	-177.1689
105.5	6.583127	171.3448
106	7.313777	155.6707
106.5	7.479819	145.6178
107	8.382704	133.1368
107.5	8.611629	117.9807
108	8.214321	103.524
108.5	8.857484	87.1729
109	8.735044	73.62907
109.5	10.21008	60.05397
110	10.24545	44.36955
110.5	9.878292	29.85979
111	11.23592	15.83578
111.5	10.87102	-0.9965941
112	11.76363	-14.00488
112.5	12.27204	-31.86916
113	12.46974	-45.41032
113.5	13.19752	-58.80288
114	13.52532	-79.74059
114.5	14.29514	-93.32717
115	15.18044	-111.5131
115.5	15.60726	-129.3563
116	16.34976	-144.7354
116.5	16.22573	-161.3927
117	16.58277	179.1629
117.5	17.39924	162.38
118	17.51494	145.0415
118.5	17.77944	127.4519
119	17.92994	109.7124
119.5	17.8367	91.16495
120	17.68099	72.55553
120.5	18.34377	54.864
121	17.81011	38.26113
121.5	17.49822	21.88005
122	17.54396	2.638085
122.5	16.8803	-14.90695
123	17.4193	-32.95971
123.5	16.57144	-50.67939
124	16.53719	-66.96313
124.5	15.80491	-86.18673
125	15.47678	-104.4989
125.5	15.15587	-118.8714
126	15.00097	-139.0325
126.5	14.43337	-154.5134
127	14.09368	-172.9669
127.5	13.41787	169.1756
128	12.42513	150.2898
128.5	12.3348	132.1559
129	11.51781	116.1015
129.5	11.00752	97.99488
130	10.26003	82.65232
130.5	9.086982	66.4091
131	9.426031	49.40139
131.5	8.680346	29.77283
132	8.085448	17.88413
132.5	7.891639	2.150687
133	6.569164	-19.48181
133.5	6.611616	-35.21859
134	6.573244	-55.12155
134.5	5.642033	-73.52345
135	5.505597	-87.48462
135.5	4.109813	-107.1028
136	3.966155	-125.3178
136.5	3.689636	-151.6773
137	2.58391	-174.2029
137.5	2.079568	-167.5134
138	1.371257	132.1615
138.5	0.5362777	134.4438
139	0.4510658	78.79478
139.5	0.8113801	10.13702
140	1.250718	-69.56487
140.5	1.486336	-105.4664
141	1.854039	-118.8888
141.5	2.683691	-124.6151
142	3.224298	-151.1368
142.5	3.439144	-166.6828
143	3.606331	173.2999
143.5	4.268862	155.211
144	4.828505	141.9436
144.5	4.943679	122.5973
145	5.573878	108.9555
145.5	5.857011	86.1216
146	5.488468	66.54391
146.5	7.052531	51.73469
147	7.048803	32.51396
147.5	6.677968	20.5106
148	7.23234	-1.945188
148.5	6.883775	-19.94144
149	7.674516	-35.63614
149.5	7.739096	-56.41632
150	7.516569	-67.63287
150.5	7.467897	-90.71918
151	7.340606	-111.1796
151.5	7.222943	-122.2207
152	7.514809	-144.3371
152.5	6.966585	-152.5778
153	6.557254	-171.3126
153.5	6.612875	173.0889
154	6.742323	162.4888
154.5	6.815254	143.9518
155	6.935428	124.0852
155.5	6.842798	113.9702
156	6.618079	98.47556
156.5	6.453066	77.85876
157	6.92317	68.13898
157.5	6.566512	48.98997
158	6.750038	36.48624
158.5	7.303652	23.19882
159	6.664886	4.90773
159.5	6.765554	-12.21238
160	7.420142	-30.77081
160.5	6.776967	-48.65103
161	7.330142	-65.00629
161.5	6.788742	-78.73313
162	5.847681	-100.2201
162.5	6.284261	-116.3005
163	6.141276	-128.1016
163.5	5.589804	-142.1144
164	5.774787	-157.9354
164.5	5.587005	-168.9178
165	5.117448	170.6133
165.5	5.851668	148.937
166	5.352832	142.9602
166.5	5.396581	124.0516
167	4.944091	104.6133
167.5	4.744532	94.93338
168	4.884756	79.30354
168.5	4.322531	60.0372
169	5.002316	46.61575
169.5	3.840437	28.77245
170	3.897084	17.12666
170.5	3.950738	7.173148
171	3.266469	-24.0798
171.5	3.574133	-22.06814
172	3.210783	-40.75264
172.5	3.323695	-44.99393
173	3.649945	-51.91967
173.5	2.999663	-78.07201
174	3.395957	-91.02792
174.5	3.347955	-109.5003
175	3.358279	-113.7391
175.5	3.488251	-132.2751
176	2.720747	-149.4724
176.5	2.874506	-161.7966
177	3.387245	176.1064
177.5	3.043738	170.0234
178	3.122254	160.7165
178.5	2.892126	140.0228
179	2.829151	125.1732
179.5	2.470833	112.673
180	2.986013	91.29458
180.5	2.647743	85.82178
181	2.57182	71.58119
181.5	2.280084	48.92467
182	2.065481	45.93293
182.5	2.797807	27.73635
183	1.846782	24.44317
183.5	2.688237	0.6472299
184	2.311868	-8.752224
184.5	1.900288	-9.673189
185	2.667839	-39.07671
185.5	1.49952	-56.1543
186	2.408747	-53.30714
186.5	1.914735	-79.08765
187	2.580728	-81.51501
187.5	2.67833	-100.5342
188	1.816284	-114.5352
188.5	2.223196	-140.3718
189	2.231869	-145.9463
189.5	2.232156	-147.3284
190	2.15099	-166.2726
190.5	2.004817	-175.9313
191	1.638886	173.9927
191.5	2.493571	151.891
192	2.503767	136.7684
192.5	2.428178	130.7061
193	2.172343	111.5628
193.5	2.234555	95.37014
194	2.424677	93.76751
194.5	2.248028	66.90102
195	3.403471	60.57073
195.5	2.332347	41.37215
196	2.322958	18.54047
196.5	2.737855	12.81065
197	2.046317	-7.152169
197.5	2.036833	-20.13655
198	2.693992	-30.6521
198.5	2.247559	-28.63261
199	2.580877	-54.64758
199.5	2.963298	-68.76171
200	2.032382	-86.94282
200.5	2.722369	-106.9418
201	2.545916	-114.7878
201.5	1.961531	-120.5454
202	2.116227	-138.6359
202.5	2.011522	-136.1855
203	2.623497	-150.7779
203.5	2.711914	179.6086
204	3.351392	-178.997
204.5	3.151615	169.9489
205	2.916576	139.4961
205.5	3.7879	133.2575
206	3.588872	105.8025
206.5	2.67345	93.55644
207	3.761875	88.1143
207.5	3.326623	75.12888
208	3.185509	46.76428
208.5	3.836529	37.53298
209	3.427734	32.05263
209.5	4.044305	5.632689
210	3.491339	-2.230112
210.5	3.855692	-17.62805
211	4.102065	-34.38878
211.5	3.437699	-50.09621
212	4.052347	-56.45138
212.5	4.07017	-78.94125
213	4.749856	-91.93744
213.5	4.360178	-101.796
214	4.824603	-128.6425
214.5	4.921937	-139.4273
215	4.607002	-161.7191
215.5	5.302397	-177.7359
216	4.441438	171.6993
216.5	4.439617	154.7667
217	4.10257	139.6339
217.5	4.841355	124.782
218	4.865407	109.0503
218.5	4.484772	94.78951
219	5.00369	86.4177
219.5	4.588695	55.80132
220	4.696396	49.30299
220.5	4.581378	31.22606
221	4.246421	24.51824
221.5	5.147116	11.72785
222	4.430686	-7.475102
222.5	5.086815	-20.10458
223	5.739868	-43.78204
223.5	4.785431	-51.55087
224	5.427342	-73.17689
224.5	5.213018	-87.30118
225	4.968381	-100.1303
225.5	5.527863	-116.4445
226	4.953207	-131.4874
226.5	5.716268	-144.3383
227	5.770943	-159.5376
227.5	6.002874	176.0612
