Source File Name:	4,5
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	8.330035e-5	72.87571
10.5	8.429894e-5	58.33372
11	8.437608e-5	42.90724
11.5	8.503085e-5	28.80507
12	8.407547e-5	14.66954
12.5	8.521994e-5	0.2246231
13	8.493325e-5	-14.25668
13.5	8.482833e-5	-28.38796
14	8.525163e-5	-43.22327
14.5	8.544983e-5	-57.50653
15	8.507952e-5	-71.59811
15.5	8.565057e-5	-85.56252
16	8.597977e-5	-100.1618
16.5	8.523443e-5	-114.1594
17	8.542171e-5	-128.1367
17.5	8.54724e-5	-142.2705
18	8.543787e-5	-156.7766
18.5	8.488478e-5	-170.8673
19	8.469888e-5	175.0072
19.5	8.442911e-5	160.8263
20	8.454966e-5	146.4151
20.5	8.409167e-5	131.9877
21	8.429452e-5	117.6231
21.5	8.38652e-5	103.1485
22	8.391714e-5	89.06225
22.5	8.382989e-5	74.55671
23	8.385332e-5	60.36869
23.5	8.367443e-5	45.59799
24	8.373088e-5	31.47655
24.5	8.403269e-5	17.10343
25	8.39742e-5	2.918493
25.5	8.42899e-5	-11.45377
26	8.413132e-5	-25.52829
26.5	8.389808e-5	-39.88316
27	8.363253e-5	-54.19844
27.5	8.377823e-5	-68.38604
28	8.368028e-5	-82.887
28.5	8.372547e-5	-97.39941
29	8.36105e-5	-111.3254
29.5	8.375823e-5	-125.633
30	8.366376e-5	-140.0398
30.5	8.334556e-5	-154.2754
31	8.312965e-5	-168.6001
31.5	8.308565e-5	176.9354
32	8.306711e-5	162.541
32.5	8.286e-5	148.4526
33	8.297672e-5	134.14
33.5	8.303545e-5	119.5668
34	8.249169e-5	105.2812
34.5	8.228046e-5	91.02032
35	8.243883e-5	76.5656
35.5	8.230666e-5	62.06183
36	8.23591e-5	47.88759
36.5	8.242779e-5	33.53434
37	8.234436e-5	19.29104
37.5	8.231032e-5	5.045844
38	8.201695e-5	-9.268447
38.5	8.201945e-5	-23.66036
39	8.18687e-5	-37.92852
39.5	8.178623e-5	-52.32376
40	8.197261e-5	-66.60944
40.5	8.182702e-5	-80.87991
41	8.162606e-5	-95.17009
41.5	8.153632e-5	-109.5
42	8.150736e-5	-123.7465
42.5	8.13423e-5	-138.0963
43	8.115414e-5	-152.426
43.5	8.101533e-5	-166.8051
44	8.084327e-5	179.006
44.5	8.083589e-5	164.6276
45	8.065088e-5	150.1377
45.5	8.045053e-5	135.9384
46	8.039968e-5	121.6176
46.5	8.016953e-5	107.1311
47	7.98672e-5	92.96423
47.5	7.98607e-5	78.64052
48	7.985016e-5	64.16636
48.5	7.954484e-5	49.86945
49	7.949901e-5	35.47055
49.5	7.960686e-5	21.08809
50	7.953082e-5	6.714912
50.5	7.938414e-5	-7.435913
51	7.949569e-5	-21.67359
51.5	7.923385e-5	-35.93442
52	7.905583e-5	-50.37071
52.5	7.886712e-5	-64.59656
53	7.875924e-5	-78.93839
53.5	7.854668e-5	-93.31234
54	7.849832e-5	-107.591
54.5	7.839369e-5	-121.6881
55	7.833217e-5	-136.0048
55.5	7.79656e-5	-150.3817
56	7.781666e-5	-164.6696
56.5	7.75225e-5	-179.0144
57	7.73917e-5	166.6095
57.5	7.733058e-5	152.3191
58	7.723284e-5	137.9356
58.5	7.70249e-5	123.6414
59	7.691205e-5	109.3024
59.5	7.665072e-5	95.06502
60	7.64328e-5	80.63686
60.5	7.64023e-5	66.27733
61	7.637381e-5	51.91349
61.5	7.618387e-5	37.6045
62	7.603348e-5	23.17319
62.5	7.603027e-5	9.012971
63	7.582139e-5	-5.256086
63.5	7.571123e-5	-19.60206
64	7.569652e-5	-34.11146
64.5	7.498104e-5	-48.24329
65	7.524891e-5	-62.51422
65.5	7.515921e-5	-76.85675
66	7.487365e-5	-91.08775
66.5	7.451243e-5	-105.3472
67	7.444021e-5	-119.6376
67.5	7.423972e-5	-133.9951
68	7.422503e-5	-148.5268
68.5	7.389594e-5	-162.7848
69	7.391413e-5	-177.0197
69.5	7.347779e-5	168.7895
70	7.340757e-5	154.4329
70.5	7.323388e-5	140.0608
71	7.300737e-5	125.7729
71.5	7.286726e-5	111.2693
72	7.266125e-5	97.02324
72.5	7.245747e-5	82.71947
73	7.241231e-5	68.36749
73.5	7.224768e-5	54.04137
74	7.193226e-5	39.69403
74.5	7.176305e-5	25.45469
75	7.171648e-5	11.07026
75.5	7.169529e-5	-3.320768
76	7.133726e-5	-17.64179
76.5	7.105654e-5	-31.78106
77	7.106412e-5	-45.97875
77.5	7.10452e-5	-60.33588
78	7.059496e-5	-74.85944
78.5	7.026104e-5	-88.96816
79	7.037881e-5	-103.2943
79.5	7.015272e-5	-117.5619
80	6.991362e-5	-131.9372
80.5	6.971384e-5	-146.1262
81	6.945471e-5	-160.3557
81.5	6.904782e-5	-174.9292
82	6.897972e-5	170.8516
82.5	6.877448e-5	156.5719
83	6.865545e-5	142.1979
83.5	6.85195e-5	127.8907
84	6.831951e-5	113.7869
84.5	6.808976e-5	99.32046
85	6.790057e-5	84.96036
85.5	6.759031e-5	70.68785
86	6.73292e-5	56.41853
86.5	6.722935e-5	41.99047
87	6.705676e-5	27.81494
87.5	6.700904e-5	13.33349
88	6.669244e-5	-0.9175846
88.5	6.661167e-5	-15.12828
89	6.630541e-5	-29.46071
89.5	6.626596e-5	-43.7653
90	6.604942e-5	-58.07658
90.5	6.588402e-5	-72.33035
91	6.57377e-5	-86.59538
91.5	6.549827e-5	-100.8622
92	6.533563e-5	-115.252
92.5	6.504533e-5	-129.367
93	6.482712e-5	-143.7683
93.5	6.476581e-5	-157.9968
94	6.451061e-5	-172.4279
94.5	6.425245e-5	173.3383
95	6.403055e-5	159.0404
95.5	6.379713e-5	144.726
96	6.365507e-5	130.3721
96.5	6.318296e-5	116.0468
97	6.31415e-5	101.7769
97.5	6.299457e-5	87.43839
98	6.287865e-5	73.11172
98.5	6.275804e-5	58.76617
99	6.248904e-5	44.60555
99.5	6.223797e-5	30.28413
100	6.206449e-5	15.9524
100.5	6.192546e-5	1.516371
101	6.159663e-5	-12.64853
101.5	6.15059e-5	-26.88981
102	6.140448e-5	-41.1356
102.5	6.130034e-5	-55.30448
103	6.097762e-5	-69.73211
