Source File Name:	17,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	17.03888	14.03816
10.5	17.66665	-2.471745
11	18.27941	-21.84747
11.5	18.29348	-38.98087
12	19.99413	-58.97379
12.5	18.71782	-77.96487
13	18.77064	-98.37286
13.5	18.60801	-122.0001
14	20.47153	-133.4701
14.5	20.84031	-152.3951
15	22.62268	-174.8799
15.5	23.72684	165.9349
16	26.23088	142.8769
16.5	28.27755	119.3443
17	30.1996	94.6549
17.5	32.85073	66.96308
18	34.84143	38.48823
18.5	32.14246	5.435761
19	34.94657	-22.35953
19.5	35.724	-57.68203
20	31.17689	-91.38622
20.5	26.3042	-120.0663
21	22.41736	-146.7129
21.5	19.05167	-172.7405
22	19.43406	162.6263
22.5	15.37032	147.7057
23	12.9228	121.5608
23.5	12.75882	104.8038
24	11.74265	82.94227
24.5	11.25605	65.44133
25	9.747694	46.52272
25.5	9.808773	28.57557
26	9.464144	9.134842
26.5	9.421711	-8.895476
27	9.467734	-26.81213
27.5	9.197669	-43.99787
28	8.907495	-62.69293
28.5	9.020094	-79.77497
29	9.081301	-96.82924
29.5	8.77107	-115.6143
30	8.641006	-133.7691
30.5	8.747516	-148.964
31	8.756068	-165.0734
31.5	8.450014	177.8078
32	8.646538	159.6844
32.5	8.559753	142.9188
33	8.54469	127.1919
33.5	8.659684	109.615
34	8.645516	93.36414
34.5	8.567431	75.73304
35	8.552011	59.93274
35.5	8.615041	43.78806
36	8.488354	26.19071
36.5	8.481525	9.007571
37	8.571396	-5.948077
37.5	8.54356	-21.43578
38	8.540609	-40.04374
38.5	8.437457	-55.26485
39	8.263405	-72.07492
39.5	8.27545	-88.15301
40	8.23428	-103.8575
40.5	8.144997	-118.6752
41	8.222933	-136.0343
41.5	8.114721	-152.7586
42	8.146195	-166.7869
42.5	7.975227	175.7695
43	7.892894	160.4633
43.5	7.841818	144.3211
44	7.725801	130.3318
44.5	7.90678	113.4589
45	7.862012	97.85618
45.5	7.662451	81.29945
46	7.847001	65.79165
46.5	7.861575	49.77884
47	7.736823	34.90651
47.5	7.656195	17.24901
48	7.740646	1.62093
48.5	7.550958	-13.42292
49	7.483217	-29.81148
49.5	7.550611	-47.1787
50	7.228767	-60.85998
50.5	7.154324	-75.51754
51	7.286894	-91.21508
51.5	7.290761	-107.0861
52	7.226557	-122.6479
52.5	7.270461	-140.16
53	6.993161	-154.9533
53.5	6.981495	-170.0122
54	6.864734	175.499
54.5	7.059507	159.0242
55	6.915669	143.8698
55.5	6.744701	126.8197
56	6.841331	111.784
56.5	6.720829	96.0146
57	6.548784	80.76914
57.5	6.618243	64.5388
58	6.527124	50.65993
58.5	6.461927	35.20688
59	6.430823	17.65603
59.5	6.475975	3.161689
60	6.288785	-11.33444
60.5	6.271318	-27.95965
61	6.356592	-43.75616
61.5	6.238676	-60.82743
62	6.0293	-74.75297
62.5	6.123555	-90.28279
63	5.970716	-106.5597
63.5	5.79022	-121.4124
64	5.769871	-137.1506
64.5	5.810593	-151.1848
65	5.656855	-167.8026
65.5	5.677248	176.5311
66	5.74616	162.3494
66.5	5.771122	146.0224
67	5.490653	129.2119
67.5	5.551877	113.2918
68	5.352726	98.05554
68.5	5.247231	81.50449
69	5.282977	66.25356
69.5	5.132266	52.09409
