Source File Name:	19,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001069535	68.02696
10.5	0.0001087375	53.51257
11	0.0001092274	38.193
11.5	0.0001084919	24.57335
12	0.0001103446	9.704295
12.5	0.0001088018	-5.058011
13	0.0001099266	-19.12824
13.5	0.0001106788	-33.77363
14	0.0001090712	-48.11958
14.5	0.0001105466	-62.14465
15	0.0001101634	-77.32163
15.5	0.0001091737	-90.97445
16	0.0001109429	-105.6505
16.5	0.0001092457	-120.5911
17	0.0001099914	-134.0258
17.5	0.0001102979	-149.4649
18	0.0001084442	-163.5315
18.5	0.0001099477	-177.7359
19	0.0001088887	166.8814
19.5	0.0001083701	153.1909
20	0.0001096349	138.2217
20.5	0.0001077171	123.1219
21	0.000108725	109.4301
21.5	0.0001090155	93.91039
22	0.0001075085	79.80183
22.5	0.0001090396	65.28906
23	0.0001081652	50.0483
23.5	0.0001080412	36.20744
24	0.0001092401	21.068
24.5	0.0001083064	6.53938
25	0.0001090926	-7.492446
25.5	0.0001092074	-22.6936
26	0.0001083707	-36.77089
26.5	0.0001094739	-51.28173
27	0.0001089658	-66.24651
27.5	0.0001087317	-80.05348
28	0.0001092003	-94.89349
28.5	0.0001081651	-109.5707
29	0.000108577	-123.5764
29.5	0.0001088055	-138.5258
30	0.0001077435	-152.8746
30.5	0.0001085948	-167.1438
31	0.0001079923	177.8827
31.5	0.0001075482	163.6477
32	0.0001081711	148.851
32.5	0.0001072146	134.1656
33	0.0001074665	119.9578
33.5	0.0001078491	104.912
34	0.000106968	90.71359
34.5	0.0001075395	76.24805
35	0.0001072377	61.31545
35.5	0.0001068307	47.15995
36	0.0001074469	32.34007
36.5	0.0001067589	17.66058
37	0.0001069002	3.40677
37.5	0.0001073147	-11.48996
38	0.0001066662	-25.93611
38.5	0.0001075446	-40.23486
39	0.0001073218	-55.05063
39.5	0.0001067213	-69.27177
40	0.0001073643	-83.80997
40.5	0.0001067403	-98.61057
41	0.0001065097	-112.7381
41.5	0.0001069561	-127.6363
42	0.0001061048	-142.1059
42.5	0.0001064989	-156.2171
43	0.0001061839	-171.1454
43.5	0.0001054615	174.5614
44	0.0001063513	159.9105
44.5	0.0001057864	145.1635
45	0.0001055328	130.9656
45.5	0.0001058372	115.978
46	0.000104999	101.4435
46.5	0.0001054282	87.1748
47	0.0001053068	72.24729
47.5	0.0001047518	57.90844
48	0.0001054565	43.27573
48.5	0.0001049577	28.5528
49	0.0001046898	14.33108
49.5	0.0001052828	-0.4604358
50	0.000104712	-14.98333
50.5	0.0001049863	-29.16078
51	0.000104944	-44.04804
51.5	0.0001041882	-58.41173
52	0.0001047238	-72.83268
52.5	0.0001044505	-87.63503
53	0.0001041104	-101.8177
53.5	0.0001045186	-116.4263
54	0.0001038305	-131.1378
54.5	0.000103822	-145.388
55	0.0001040167	-160.2335
55.5	0.0001030375	-174.6278
56	0.0001034515	170.9672
56.5	0.000103134	156.0634
57	0.0001026184	141.8211
57.5	0.000103202	127.0533
58	0.0001023329	112.4522
58.5	0.0001025204	98.13435
59	0.0001027407	83.25401
59.5	0.0001019727	68.89676
60	0.0001024231	54.46468
60.5	0.0001020462	39.46146
61	0.0001017449	25.25784
61.5	0.0001023219	10.58594
62	0.0001015181	-4.218813
62.5	0.0001018488	-18.3299
63	0.000101966	-33.17061
63.5	0.0001012743	-47.58475
64	0.0001017566	-61.95319
64.5	0.0001015594	-76.64358
65	0.0001008474	-90.84882
65.5	0.0001013536	-105.4886
66	0.0001006472	-120.2149
66.5	0.000100766	-134.4178
67	0.0001009166	-149.2911
67.5	0.000100151	-163.7763
68	0.0001005926	-178.0598
68.5	0.000100078	167.0108
69	9.97126e-5	152.7628
69.5	0.0001002331	138.1523
70	9.94149e-5	123.4098
70.5	9.939461e-5	109.2069
71	9.96947e-5	94.33504
71.5	9.875663e-5	79.82216
72	9.910212e-5	65.5553
72.5	9.896002e-5	50.57268
73	9.853729e-5	36.39079
73.5	9.911018e-5	21.70396
74	9.846141e-5	7.047746
74.5	9.84434e-5	-7.175537
75	9.859684e-5	-22.08383
75.5	9.810583e-5	-36.50592
76	9.825722e-5	-50.83439
76.5	9.805551e-5	-65.76807
77	9.76191e-5	-79.84261
77.5	9.799871e-5	-94.43224
78	9.725941e-5	-109.1172
78.5	9.716858e-5	-123.2389
79	9.739299e-5	-138.2444
79.5	9.650998e-5	-152.5553
80	9.683822e-5	-167.0347
80.5	9.648249e-5	178.0559
81	9.596306e-5	163.8239
81.5	9.63149e-5	149.2322
82	9.575865e-5	134.496
82.5	9.580221e-5	120.2742
83	9.590905e-5	105.48
83.5	9.525877e-5	90.8841
84	9.545151e-5	76.4918
84.5	9.535091e-5	61.67022
85	9.486877e-5	47.46592
85.5	9.49906e-5	32.83285
86	9.456879e-5	18.19678
86.5	9.442923e-5	3.900877
87	9.471367e-5	-10.9386
87.5	9.40453e-5	-25.27625
88	9.432202e-5	-39.69384
88.5	9.41183e-5	-54.52848
89	9.354567e-5	-68.82049
89.5	9.407694e-5	-83.43326
90	9.335993e-5	-97.99507
90.5	9.311194e-5	-112.2815
91	9.345954e-5	-127.0467
91.5	9.262082e-5	-141.4719
92	9.26881e-5	-155.8441
92.5	9.262102e-5	-170.7006
93	9.200563e-5	174.9995
93.5	9.229544e-5	160.4024
94	9.174441e-5	145.7492
94.5	9.149945e-5	131.3646
95	9.175679e-5	116.6747
95.5	9.113525e-5	102.1698
96	9.130182e-5	87.70174
96.5	9.110438e-5	72.87766
97	9.074469e-5	58.54727
97.5	9.09004e-5	44.00241
98	9.040679e-5	29.36424
98.5	9.021383e-5	15.03152
99	9.042462e-5	0.302912
99.5	8.997047e-5	-14.19914
100	8.997147e-5	-28.5307
100.5	8.988272e-5	-43.26454
101	8.931311e-5	-57.67129
101.5	8.948689e-5	-72.14966
102	8.907561e-5	-86.81263
102.5	8.868406e-5	-101.1469
103	8.89393e-5	-115.816
103.5	8.856546e-5	-130.3174
104	8.82863e-5	-144.6702
104.5	8.807892e-5	-159.4209
105	8.77692e-5	-173.9674
105.5	8.786333e-5	171.6305
106	8.74164e-5	157.0275
106.5	8.71536e-5	142.5865
107	8.709521e-5	127.991
107.5	8.663932e-5	113.3638
108	8.678039e-5	98.97518
108.5	8.670811e-5	84.29642
109	8.616666e-5	69.77104
109.5	8.620689e-5	55.3255
110	8.585203e-5	40.5619
110.5	8.552214e-5	26.26404
111	8.561899e-5	11.63226
111.5	8.524208e-5	-2.985859
112	8.510228e-5	-17.17484
112.5	8.523623e-5	-32.01235
113	8.48459e-5	-46.40129
113.5	8.486477e-5	-60.77271
114	8.4549e-5	-75.50573
114.5	8.416385e-5	-89.82863
115	8.411629e-5	-104.4432
115.5	8.364361e-5	-119.0572
116	8.351746e-5	-133.4299
116.5	8.355681e-5	-148.0157
117	8.308626e-5	-162.4527
117.5	8.307107e-5	-177.0006
118	8.269029e-5	168.4469
118.5	8.247879e-5	154.0071
119	8.236217e-5	139.313
119.5	8.215164e-5	124.7787
120	8.195005e-5	110.3825
120.5	8.173568e-5	95.70294
121	8.139432e-5	81.19106
121.5	8.132932e-5	66.6602
122	8.120178e-5	52.09042
122.5	8.084153e-5	37.61412
123	8.080043e-5	23.0407
123.5	8.058409e-5	8.45937
124	8.04486e-5	-5.90122
124.5	8.025827e-5	-20.44142
125	7.991756e-5	-34.92552
125.5	7.991624e-5	-49.35934
126	7.962256e-5	-64.02044
126.5	7.926284e-5	-78.53683
127	7.927487e-5	-93.0888
127.5	7.901906e-5	-107.6637
128	7.867805e-5	-121.9844
128.5	7.865381e-5	-136.7455
129	7.817383e-5	-151.0479
129.5	7.79398e-5	-165.4424
130	7.775781e-5	179.8376
130.5	7.741756e-5	165.4322
131	7.740329e-5	150.863
131.5	7.729707e-5	136.2159
132	7.685336e-5	121.83
132.5	7.694015e-5	107.2163
133	7.636913e-5	92.68871
133.5	7.628876e-5	78.23705
134	7.616678e-5	63.45661
134.5	7.581615e-5	49.21872
135	7.585393e-5	34.65478
135.5	7.548945e-5	20.09443
136	7.528828e-5	5.58945
136.5	7.535214e-5	-8.962823
137	7.481653e-5	-23.36697
137.5	7.477619e-5	-37.93065
138	7.451951e-5	-52.47082
138.5	7.411467e-5	-66.95402
139	7.430201e-5	-81.40436
