Source File Name:	1,1,4
108	3.405132e-6
108.5	4.024209e-6
109	3.415851e-6
109.5	3.91013e-6
110	4.0205e-6
110.5	3.685669e-6
111	3.368388e-6
111.5	3.440756e-6
112	3.45921e-6
112.5	2.391097e-6
113	3.470551e-6
113.5	2.873818e-6
114	4.291392e-6
114.5	2.146226e-6
115	2.314578e-6
115.5	3.803554e-6
116	3.453204e-6
116.5	2.575663e-6
117	3.744042e-6
117.5	2.291439e-6
118	2.721731e-6
118.5	3.204108e-6
119	2.217446e-6
119.5	1.681791e-6
120	1.921682e-6
120.5	1.212069e-6
121	2.184727e-6
121.5	1.285637e-6
122	1.621076e-6
122.5	2.058739e-6
123	2.359369e-6
123.5	1.220308e-6
124	9.48381e-7
124.5	1.244343e-6
125	2.660701e-6
125.5	6.875661e-7
126	2.979964e-6
126.5	2.508371e-6
127	2.771929e-6
127.5	3.495343e-6
128	1.475112e-6
128.5	1.90791e-6
129	3.468237e-6
129.5	3.776129e-6
130	3.36255e-6
130.5	3.451387e-6
131	4.336262e-6
131.5	3.796751e-6
132	3.964572e-6
132.5	2.741036e-6
133	3.37745e-6
133.5	4.85705e-6
134	3.677732e-6
134.5	5.098596e-6
135	3.705309e-6
135.5	4.316581e-6
136	4.626736e-6
136.5	4.973175e-6
137	4.04945e-6
137.5	4.230697e-6
138	5.190276e-6
138.5	3.399683e-6
139	5.046335e-6
139.5	4.596932e-6
140	4.155911e-6
140.5	4.568225e-6
141	4.213569e-6
141.5	4.784392e-6
142	4.881152e-6
142.5	5.566554e-6
143	4.56984e-6
143.5	4.9763e-6
144	4.694857e-6
144.5	5.400445e-6
145	4.308917e-6
145.5	4.723664e-6
146	4.147991e-6
146.5	5.626811e-6
147	5.320319e-6
147.5	3.639783e-6
148	3.572853e-6
148.5	4.607511e-6
149	4.392482e-6
149.5	5.450338e-6
150	1.372064e-5
150.5	4.679609e-6
151	4.808923e-6
151.5	4.206878e-6
152	3.173906e-6
152.5	3.550717e-6
153	3.255586e-6
153.5	3.823008e-6
154	3.943321e-6
154.5	3.094207e-6
155	4.620877e-6
155.5	2.404578e-6
156	3.326465e-6
156.5	4.431581e-6
157	3.070793e-6
157.5	3.477995e-6
158	4.21612e-6
158.5	4.373778e-6
159	3.527349e-6
159.5	2.67118e-6
160	2.933511e-6
160.5	3.775988e-6
161	3.433083e-6
161.5	2.931705e-6
162	3.16459e-6
162.5	3.494703e-6
163	3.39221e-6
163.5	1.211694e-6
164	3.339224e-6
164.5	2.643837e-6
165	2.441298e-6
165.5	1.680244e-6
166	2.198281e-6
166.5	2.634789e-6
167	1.583402e-6
167.5	2.926545e-6
168	2.708318e-6
168.5	2.195962e-6
169	3.437841e-7
169.5	1.775631e-6
170	2.285937e-6
170.5	1.325612e-6
171	1.349745e-6
171.5	1.473434e-6
172	3.779728e-6
172.5	2.603813e-6
173	5.62545e-7
173.5	1.824439e-6
174	1.437333e-6
174.5	3.282233e-6
175	1.651671e-6
175.5	1.904279e-6
176	3.280287e-6
176.5	2.446905e-6
177	2.43744e-6
177.5	2.6649e-6
178	7.135443e-7
178.5	2.20001e-6
179	3.089092e-6
179.5	2.643616e-6
180	3.45644e-6
180.5	2.790225e-6
181	3.638714e-6
181.5	2.98852e-6
182	4.324666e-6
182.5	3.454413e-6
183	2.917008e-6
183.5	2.734902e-6
184	3.7419e-6
184.5	3.76537e-6
185	3.785691e-6
185.5	3.125774e-6
186	3.762309e-6
186.5	2.903078e-6
187	3.588298e-6
187.5	2.433146e-6
188	3.063758e-6
188.5	4.093381e-6
189	2.279078e-6
189.5	3.871302e-6
190	1.786079e-6
190.5	2.617685e-6
191	3.042195e-6
191.5	2.434356e-6
192	2.722547e-6
192.5	1.715603e-6
193	3.053501e-6
193.5	1.80621e-6
194	2.105075e-6
194.5	2.872117e-6
195	2.232621e-6
195.5	2.001326e-6
196	1.587683e-6
196.5	2.392476e-6
197	2.480176e-6
197.5	2.410707e-6
198	1.786182e-6
198.5	2.113755e-6
199	2.916235e-6
199.5	1.959143e-6
200	2.695478e-6
200.5	3.422044e-6
201	2.888662e-6
201.5	1.742813e-6
202	1.924314e-6
202.5	2.162232e-6
203	2.448067e-6
203.5	2.245527e-6
204	2.887084e-6
204.5	1.849844e-6
205	1.61322e-6
205.5	1.629276e-6
206	2.012045e-6
206.5	1.739298e-6
207	2.516083e-6
207.5	1.53155e-6
208	1.692338e-6
208.5	4.050321e-6
209	2.169865e-6
209.5	2.728764e-6
210	3.116349e-6
210.5	2.755642e-6
211	1.473549e-6
211.5	2.405124e-6
212	1.236726e-6
212.5	2.955817e-6
213	2.152982e-6
213.5	2.133195e-6
214	1.404949e-6
214.5	2.01911e-6
215	2.471991e-6
215.5	1.838119e-6
216	1.097968e-6
216.5	2.111997e-6
217	1.804112e-6
217.5	2.103103e-6
218	1.737808e-6
218.5	2.003872e-6
219	7.637231e-7
219.5	3.08195e-6
220	2.539733e-6
220.5	6.782809e-7
221	2.121547e-6
221.5	9.137075e-7
222	2.558455e-6
222.5	2.043847e-6
223	7.906028e-7
223.5	1.828362e-6
224	2.233304e-6
224.5	1.631242e-6
225	1.492353e-6
225.5	2.501023e-6
226	2.202535e-6
226.5	1.917386e-6
227	4.598718e-7
227.5	1.615059e-6
228	2.752214e-6
228.5	1.036535e-6
229	2.106631e-6
229.5	2.041136e-6
230	2.038802e-6
230.5	1.924409e-6
231	1.689642e-6
231.5	2.534821e-6
232	2.400717e-6
232.5	1.787494e-6
233	2.043354e-6
233.5	1.802107e-6
234	2.00856e-6
234.5	1.906539e-6
235	1.627708e-6
235.5	2.146776e-6
236	1.367611e-6
236.5	2.391777e-6
237	1.649937e-6
237.5	3.402177e-6
238	3.013203e-6
238.5	1.237813e-6
239	2.672053e-6
239.5	1.836481e-6
240	2.75014e-6
240.5	1.679277e-6
241	2.074088e-6
241.5	3.191773e-6
242	1.543006e-6
242.5	2.114384e-6
243	2.362311e-6
243.5	1.310856e-6
244	2.520572e-6
244.5	2.643247e-6
245	2.274149e-6
245.5	2.369393e-6
246	1.52944e-6
246.5	2.05007e-6
247	8.01244e-7
247.5	2.836194e-6
248	2.93211e-6
248.5	8.722516e-7
249	2.378751e-6
249.5	1.18925e-6
250	5.391993e-6
250.5	1.579062e-6
251	2.087092e-6
251.5	1.756782e-6
252	1.93024e-6
252.5	2.245703e-6
253	1.728195e-6
253.5	2.457788e-6
254	9.299534e-7
254.5	1.47855e-6
255	1.752069e-6
255.5	1.590538e-6
256	2.746587e-6
256.5	2.320772e-6
257	1.302923e-6
257.5	1.021591e-6
258	5.394068e-7
258.5	2.035983e-6
259	1.524403e-6
259.5	6.312581e-7
260	6.340234e-7
260.5	6.87408e-7
261	2.317083e-6
261.5	2.149669e-6
262	2.197769e-6
262.5	2.263138e-6
263	8.78225e-7
263.5	7.544352e-7
264	2.415027e-6
264.5	1.426092e-6
265	2.507663e-6
265.5	7.575347e-7
266	9.5064e-7
266.5	2.561935e-6
267	1.17684e-6
267.5	1.107066e-6
268	1.223826e-6
268.5	1.413443e-6
269	9.841871e-7
269.5	1.507491e-6
270	1.102263e-6
270.5	1.243502e-6
271	2.446134e-6
271.5	3.019947e-6
272	1.790232e-6
272.5	2.254348e-6
273	1.075302e-6
273.5	1.986556e-6
274	1.915383e-6
274.5	2.406922e-6
275	1.379793e-6
275.5	2.49122e-6
276	2.770449e-6
276.5	9.14159e-7
277	1.920114e-6
277.5	2.076815e-6
278	1.483815e-6
278.5	1.943275e-6
279	2.697411e-6
279.5	1.757599e-6
280	1.618735e-6
280.5	2.125842e-6
281	2.574079e-6
281.5	2.438897e-6
282	2.468231e-6
282.5	1.863528e-6
283	2.444224e-6
283.5	1.110457e-6
284	1.882921e-6
284.5	7.694426e-7
285	8.169911e-7
285.5	5.316275e-6
286	1.056934e-6
286.5	1.224733e-6
287	1.467056e-6
287.5	4.373025e-7
288	1.211469e-6
288.5	3.246791e-6
289	1.820949e-6
289.5	1.695263e-6
290	2.620861e-6
290.5	1.026642e-6
291	1.03236e-6
291.5	1.816856e-6
292	1.029243e-6
292.5	8.830074e-7
293	1.926407e-6
293.5	2.150751e-6
294	1.560471e-6
294.5	1.843758e-6
295	1.800011e-6
295.5	1.044099e-6
296	7.90675e-7
296.5	1.257102e-6
297	8.17945e-7
297.5	8.890943e-7
298	1.459425e-6
298.5	5.146618e-7
299	1.225217e-6
299.5	1.108505e-6
300	2.732278e-6
300.5	1.488068e-6
301	4.028668e-7
301.5	1.023684e-6
302	3.201879e-6
302.5	6.177843e-7
303	6.289393e-7
303.5	6.976841e-7
304	9.963481e-7
304.5	1.665127e-6
305	1.228451e-6
305.5	1.157988e-6
306	1.044421e-6
306.5	9.445107e-7
307	1.060072e-6
307.5	7.92747e-7
308	2.150325e-6
308.5	1.771546e-6
309	1.044039e-6
309.5	1.72869e-6
310	3.406312e-6
310.5	9.750715e-7
311	1.484674e-6
311.5	1.161284e-6
312	1.584586e-6
312.5	2.281309e-6
313	1.041263e-6
313.5	1.330535e-6
314	1.246081e-6
314.5	1.763714e-6
315	2.143546e-6
315.5	9.580715e-7
316	7.959403e-7
316.5	8.642807e-7
317	1.263917e-6
317.5	1.363262e-6
318	3.022588e-6
318.5	9.756908e-7
319	2.214294e-6
319.5	4.535622e-6
320	9.00888e-7
320.5	2.653093e-6
321	1.285691e-6
321.5	1.672399e-6
322	2.964611e-6
322.5	2.226063e-6
323	4.248273e-7
323.5	1.191067e-6
324	1.947155e-6
324.5	1.641249e-6
325	1.311466e-6
325.5	4.038922e-7
326	1.176748e-6
326.5	7.578047e-7
327	9.692124e-7
327.5	2.178321e-6
328	5.33896e-7
328.5	1.91796e-6
329	5.57871e-7
329.5	1.245504e-6
330	7.9336e-7
330.5	1.320966e-6
331	1.725569e-6
331.5	1.935462e-6
332	9.809759e-7
332.5	2.652081e-6
333	1.518193e-6
333.5	2.291354e-6
334	2.055524e-6
334.5	1.826424e-6
335	1.974625e-6
335.5	7.774745e-7
336	1.420327e-6
336.5	1.837674e-6
337	1.170891e-6
337.5	1.991365e-6
338	9.942648e-7
338.5	1.02189e-6
339	1.533918e-6
339.5	3.059517e-6
340	1.058123e-6
340.5	1.812295e-6
341	9.01376e-7
341.5	3.362597e-7
342	2.494098e-6
342.5	1.944653e-6
343	1.743609e-6
343.5	1.687234e-6
344	7.451115e-7
344.5	1.262309e-6
345	1.798506e-6
345.5	6.491665e-7
346	1.846186e-6
346.5	1.957696e-6
347	9.40642e-7
347.5	1.489882e-6
348	7.564078e-7
348.5	1.152277e-6
349	1.191996e-6
349.5	2.199926e-6
350	7.598661e-6
350.5	5.226435e-7
351	1.971378e-6
351.5	1.948363e-6
352	1.019616e-6
352.5	1.922165e-6
353	1.797825e-6
353.5	1.952956e-6
354	4.297844e-6
354.5	2.348572e-6
355	4.223355e-7
355.5	7.144102e-7
356	6.390605e-7
356.5	1.544887e-6
357	2.249124e-6
357.5	1.149656e-6
358	2.000393e-6
358.5	1.336971e-6
359	1.353251e-6
359.5	1.078047e-6
360	9.45493e-7
360.5	2.437152e-6
361	7.923184e-7
361.5	3.028861e-7
362	1.31129e-6
362.5	4.930691e-7
363	1.344997e-6
363.5	1.669584e-6
364	2.288771e-6
364.5	8.274234e-7
365	1.81476e-6
365.5	8.803109e-7
366	9.758796e-7
366.5	1.34425e-6
367	1.02798e-6
367.5	1.929689e-6
368	1.864366e-6
368.5	1.620514e-6
369	2.701072e-6
369.5	7.98618e-7
370	1.517441e-6
370.5	2.704924e-6
371	1.087259e-6
371.5	2.062846e-6
372	2.713258e-6
372.5	1.896469e-6
373	1.046775e-6
373.5	2.875173e-6
374	5.428144e-8
374.5	1.063909e-6
375	2.737588e-6
375.5	1.860661e-6
376	9.876801e-7
376.5	1.597986e-6
377	1.362163e-6
377.5	9.48699e-7
378	2.112452e-6
378.5	2.871981e-6
379	1.71439e-6
379.5	2.140137e-6
380	1.767252e-6
380.5	2.347045e-6
381	1.412293e-6
381.5	1.674013e-6
382	1.702484e-6
382.5	1.864141e-6
383	2.766461e-6
383.5	2.050341e-6
384	2.0984e-6
384.5	1.904965e-6
385	5.657393e-7
385.5	4.914297e-7
386	2.341013e-6
386.5	1.304043e-6
387	1.796365e-6
387.5	1.764953e-6
388	2.167721e-7
388.5	1.935809e-6
389	1.902009e-6
389.5	2.804602e-7
390	7.364805e-7
390.5	1.650164e-6
391	1.044023e-6
391.5	2.230169e-6
392	1.161456e-6
392.5	1.620897e-6
393	8.796542e-7
393.5	2.162213e-6
394	1.810505e-6
394.5	9.8518e-7
395	1.617908e-6
395.5	2.32066e-6
396	1.628182e-6
396.5	9.903256e-7
397	1.740834e-6
397.5	1.250092e-6
398	1.01448e-6
398.5	1.09909e-6
399	1.033353e-6
399.5	1.434637e-6
400	1.17269e-6
