Source File Name:	4,5
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	3.23304	-29.34696
10.5	3.402825	-39.31609
11	4.523517	-49.11082
11.5	4.392247	-77.55809
12	4.765983	-86.05907
12.5	5.315559	-111.1906
13	5.361892	-117.986
13.5	3.959662	-135.0824
14	6.315514	-146.4125
14.5	7.122449	-161.0102
15	8.829098	166.5565
15.5	9.212017	152.0761
16	10.51989	132.9011
16.5	12.37748	109.4036
17	14.6314	88.52093
17.5	17.15278	68.01515
18	20.38867	45.28099
18.5	17.73031	17.25908
19	26.13228	-10.58835
19.5	26.01671	-37.8092
20	26.1764	-78.06415
20.5	22.45676	-99.44983
21	18.07395	-128.1813
21.5	16.38649	-148.8064
22	14.0047	-166.4507
22.5	13.17768	175.2805
23	11.74452	162.5188
23.5	10.60109	145.3496
24	10.2559	123.779
24.5	9.64574	111.475
25	8.698367	95.35449
25.5	8.481377	78.29433
26	8.248075	64.82681
26.5	8.284966	49.22164
27	7.798088	37.90089
27.5	7.396763	22.74679
28	7.200798	0.382269
28.5	7.229353	-11.79786
29	7.502529	-29.14961
29.5	7.545676	-41.31168
30	7.782868	-54.1602
30.5	6.955328	-70.16232
31	7.043164	-85.6579
31.5	6.700736	-101.3568
32	6.982187	-112.9788
32.5	7.671467	-126.6015
33	7.361218	-142.4687
33.5	7.743635	-153.4627
34	7.898357	-167.7601
34.5	7.495735	177.3857
35	7.805426	160.6106
35.5	7.938776	146.8488
36	8.349216	131.7826
36.5	8.950346	116.555
37	8.994452	104.4568
37.5	9.352853	88.89579
38	9.032046	71.157
38.5	9.391472	57.78601
39	9.929381	38.18581
39.5	10.13067	23.39959
40	10.07896	8.536685
40.5	10.13702	-8.851242
41	10.07851	-22.69725
41.5	10.52322	-40.29174
42	10.09701	-54.51598
42.5	10.44854	-70.35169
43	10.2076	-86.08282
43.5	10.64384	-100.949
44	11.05878	-118.9785
44.5	10.71007	-134.681
45	10.80827	-149.1846
45.5	10.60099	-165.8468
46	10.31411	179.8382
46.5	10.51517	163.5402
47	10.24681	148.0911
47.5	10.14212	132.3469
48	10.39408	117.5188
48.5	10.08748	104.9812
49	11.06092	87.7946
49.5	10.00196	76.87402
50	10.04268	60.75233
50.5	9.641603	45.67341
51	9.8641	33.85613
51.5	10.68745	18.05249
52	10.70856	5.800973
52.5	10.82329	-5.806758
53	11.01989	-22.48007
53.5	11.23268	-35.26958
54	11.50988	-53.52735
54.5	11.77074	-70.0358
55	12.33086	-83.08972
55.5	12.70665	-98.8763
56	12.57492	-112.217
56.5	12.77572	-128.7482
57	12.60948	-142.2684
57.5	12.94924	-156.6347
58	13.5108	-174.0316
58.5	13.97841	171.9648
59	14.55869	155.2444
59.5	14.6035	141.012
60	14.973	125.7269
60.5	14.99776	109.6717
61	15.05875	95.4765
61.5	15.61394	77.97084
