Source File Name:	1,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	23.21768	-17.69221
10.5	23.3716	-37.0246
11	24.43825	-56.25128
11.5	26.22137	-77.00368
12	29.26495	-100.0986
12.5	30.38788	-121.8453
13	33.75387	-150.6679
13.5	38.51545	178.4814
14	35.77221	148.1657
14.5	35.78044	115.7774
15	35.36002	84.45891
15.5	34.5193	50.65054
16	31.78741	14.56909
16.5	25.88304	-18.00133
17	19.59851	-50.89573
17.5	16.10007	-73.71494
18	13.30745	-100.5224
18.5	16.16532	-121.7096
19	12.2152	-130.6644
19.5	9.164331	-151.6384
20	10.16708	-179.6679
20.5	9.549544	160.2034
21	9.177569	136.6806
21.5	9.242202	115.5266
22	11.09625	92.58836
22.5	9.690058	77.64538
23	10.04648	51.91433
23.5	9.877008	33.30007
24	9.979121	10.80645
24.5	10.11866	-9.853035
25	9.434912	-29.65516
25.5	9.715265	-49.42264
26	9.423487	-69.51254
26.5	9.069992	-87.68366
27	9.086183	-104.0179
27.5	9.17698	-122.8066
28	9.328899	-140.8934
28.5	9.305546	-161.0343
29	9.242766	-179.033
29.5	9.122637	162.2829
30	8.95325	143.9257
30.5	8.874072	125.1374
31	8.59311	106.575
31.5	8.800759	89.65546
32	8.469073	72.0009
32.5	8.240164	54.01033
33	7.996584	36.90491
33.5	8.012274	19.1561
34	7.866741	2.120926
34.5	7.69217	-16.07793
35	7.508615	-32.93703
35.5	7.319967	-50.76766
36	7.131568	-66.66286
36.5	7.099896	-84.18073
37	6.867158	-101.8735
37.5	6.670025	-119.7158
38	6.589514	-135.9498
38.5	6.492583	-152.6299
39	6.356713	-170.4079
39.5	6.24128	172.9548
40	5.936699	155.5923
40.5	5.952592	138.5047
41	5.815486	121.0715
41.5	5.603255	102.5279
42	5.426679	85.55123
42.5	5.288644	69.41428
43	5.109216	51.11306
43.5	5.016194	33.33758
44	4.827527	15.56741
44.5	4.631094	-4.241825
45	4.339153	-20.72532
45.5	4.049282	-39.36518
46	3.91402	-57.22941
46.5	3.42547	-74.91303
47	3.393053	-89.08987
47.5	3.371374	-109.0086
48	3.003885	-129.371
48.5	2.807207	-144.691
49	2.723151	-165.0597
49.5	2.469168	176.599
50	2.396978	153.3231
50.5	2.14405	132.6605
51	2.075165	113.7726
51.5	1.936228	83.43541
52	1.625718	58.25697
52.5	1.603561	31.90446
53	1.556254	4.416609
53.5	1.575657	-22.34798
