Source File Name:	19,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	11.29612	-27.49513
10.5	9.937385	-37.57873
11	9.921342	-53.49445
11.5	9.353024	-61.4827
12	10.15849	-77.41199
12.5	12.09673	-92.92934
13	11.68294	-106.4275
13.5	11.86075	-128.6639
14	14.7452	-146.3998
14.5	14.53858	-168.5228
15	15.30349	173.9337
15.5	17.21214	151.3302
16	19.21605	127.3217
16.5	19.17916	106.2806
17	21.8806	82.76915
17.5	23.01553	56.75732
18	24.41666	29.13532
18.5	26.69816	-4.166566
19	24.72911	-28.05843
19.5	25.45859	-62.28248
20	22.4266	-90.10911
20.5	20.84272	-120.4639
21	17.45528	-147.1571
21.5	15.41298	-179.1073
22	14.83447	175.6217
22.5	13.16622	142.4532
23	11.72241	128.9035
23.5	10.44928	99.34734
24	9.509418	75.4718
24.5	8.992906	55.80168
25	8.847972	34.99054
25.5	7.940139	15.34896
26	7.034379	-1.68775
26.5	7.257634	-19.39654
27	6.556806	-39.81713
27.5	6.263588	-53.87788
28	5.973231	-73.52332
28.5	5.677862	-87.57356
29	5.711449	-106.0429
29.5	5.467555	-120.7729
30	5.525049	-140.4222
30.5	5.401521	-158.1786
31	5.307097	178.3581
31.5	5.170899	164.677
32	4.883986	141.8541
32.5	4.42198	125.9634
33	4.420285	108.9388
33.5	4.054865	92.42493
34	3.868582	79.82915
34.5	3.939727	62.8128
35	3.673121	45.83014
35.5	3.609744	35.3348
36	3.837595	18.87237
36.5	3.842098	6.149958
37	3.95952	-12.3609
37.5	3.845273	-25.98426
38	4.016462	-40.70807
38.5	4.412626	-54.80699
39	4.370758	-75.9621
39.5	4.528727	-92.09972
40	4.144956	-111.085
40.5	4.177644	-125.1618
41	4.158137	-141.107
41.5	4.157867	-160.4508
42	3.914474	-174.6893
42.5	3.86956	167.7
43	3.859825	155.4965
43.5	3.776179	137.2171
44	3.987027	123.4966
44.5	3.850899	104.6044
45	4.028859	87.83529
45.5	3.471917	69.28915
46	3.577698	60.63376
46.5	3.769797	44.77062
47	3.961553	27.96143
47.5	3.874025	9.958478
48	3.748086	-5.182107
48.5	3.701355	-20.72466
49	3.450581	-32.29298
49.5	3.835336	-54.57101
50	3.957288	-67.65609
50.5	3.757191	-86.81831
51	3.947697	-96.44213
51.5	3.916888	-119.0247
52	3.787545	-132.521
52.5	3.611993	-151.3808
53	3.638133	-161.4645
53.5	3.790517	176.0177
54	3.653296	164.52
54.5	3.536095	145.2122
55	3.550254	132.5527
55.5	3.588822	113.1286
56	3.415418	100.0203
56.5	3.494598	79.05143
57	3.279728	68.36659
57.5	3.450159	50.67125
58	3.498001	35.38381
58.5	3.341544	14.67343
59	3.382659	2.437119
59.5	3.093274	-16.31161
60	3.280193	-24.79263
60.5	3.493423	-45.14018
61	3.393763	-65.4141
61.5	3.113275	-81.379
62	2.994542	-95.44274
62.5	2.996571	-109.1955
63	3.13189	-125.9609
63.5	2.931142	-149.2619
64	2.563715	-157.4349
64.5	2.842389	-173.3762
65	2.81357	168.6083
65.5	2.693229	148.96
66	2.634782	131.0539
66.5	2.321994	113.9654
67	2.382313	97.5864
67.5	2.076237	80.15541
68	1.962572	65.29618
68.5	1.97803	55.20904
69	1.8133	31.86359
69.5	1.886414	27.05666
70	1.768749	-5.739201
70.5	1.559953	-7.427087
71	1.554531	-27.75747
71.5	1.564088	-42.46611
72	1.310767	-58.84476
72.5	1.353944	-75.42786
73	1.008301	-98.13548
73.5	0.9331334	-87.43051
74	1.109439	-107.983
74.5	0.9133548	-116.4767
75	0.957438	-156.7302
75.5	0.5754431	-146.3049
76	0.5956317	-161.2938
76.5	0.8349622	-166.0651
77	0.5132788	138.3172
77.5	0.5024543	173.1382
78	0.2923371	91.97948
78.5	0.3579328	-176.7946
79	0.1753286	94.97573
79.5	0.2259796	-129.7827
80	0.4132864	-151.3146
80.5	0.5748148	176.8112
81	0.5433436	172.9886
81.5	0.8117874	145.9244
82	0.69541	142.9841
82.5	1.124502	118.8602
83	0.9285848	95.54444
83.5	1.0008	80.98249
84	1.042822	77.72697
84.5	1.048541	53.40356
85	1.327884	56.67418
85.5	1.346629	26.55107
86	1.442769	22.79977
86.5	1.459341	5.750255
87	1.717467	-4.685037
87.5	1.805573	-13.49169
88	2.373244	-34.06828
88.5	2.41573	-52.23669
