Source File Name:	16,2
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001024258	72.43551
10.5	0.0001029882	57.03154
11	0.0001026702	43.22539
11.5	0.0001033559	28.37788
12	0.0001039631	13.67614
12.5	0.0001037721	-0.5042922
13	0.0001038734	-15.48891
13.5	0.0001041492	-28.89783
14	0.0001042712	-43.97526
14.5	0.0001046262	-57.61412
15	0.000104351	-72.1187
15.5	0.0001049717	-86.2524
16	0.0001043348	-100.514
16.5	0.0001046393	-114.6022
17	0.000104846	-128.9742
17.5	0.0001041928	-143.4179
18	0.0001046075	-157.3255
18.5	0.0001036455	-171.9147
19	0.0001042016	173.7744
19.5	0.0001034247	159.6441
20	0.0001033394	144.8171
20.5	0.0001030095	130.9464
21	0.0001026037	116.3597
21.5	0.0001031314	102.1287
22	0.0001021458	87.72562
22.5	0.000103194	73.11665
23	0.0001026467	59.22699
23.5	0.0001028136	44.22676
24	0.0001032399	30.40241
24.5	0.0001026926	15.68959
25	0.0001032751	1.383231
25.5	0.0001025154	-12.94565
26	0.0001029208	-27.33435
26.5	0.000102637	-41.59421
27	0.0001026473	-56.15693
27.5	0.0001026219	-70.1329
28	0.0001025542	-84.90174
28.5	0.0001029451	-98.79913
29	0.00010229	-113.3697
29.5	0.0001028795	-127.7386
30	0.0001020631	-141.9158
30.5	0.0001021171	-156.4695
31	0.0001019507	-170.6412
31.5	0.0001015963	174.8442
32	0.0001017467	160.6984
32.5	0.0001011127	146.1149
33	0.0001015807	131.8655
33.5	0.0001007645	117.5636
34	0.0001010659	102.8909
34.5	0.0001011173	88.74785
35	0.000100642	74.13303
35.5	0.0001010683	59.94223
36	0.0001004939	45.56201
36.5	0.0001011623	31.09892
37	0.0001003415	17.03421
37.5	0.0001007197	2.275464
38	0.0001003981	-11.82037
38.5	0.0001002262	-26.34348
39	0.0001004956	-40.60381
39.5	0.0001002635	-55.07248
40	0.0001006335	-69.33328
40.5	0.0001000014	-83.73723
41	0.0001002499	-98.06976
41.5	9.955122e-5	-112.045
42	9.980927e-5	-126.7606
42.5	9.959907e-5	-140.8391
43	9.895377e-5	-155.4505
43.5	9.931736e-5	-169.7563
44	9.851271e-5	176.1379
44.5	9.887614e-5	161.511
45	9.871541e-5	147.4676
45.5	9.829807e-5	132.7557
46	9.834219e-5	118.5675
46.5	9.770944e-5	103.9824
47	9.819198e-5	89.71258
47.5	9.765467e-5	75.36505
48	9.77837e-5	60.59311
48.5	9.761296e-5	46.59805
49	9.707865e-5	32.00185
49.5	9.740379e-5	17.84728
50	9.711286e-5	3.481476
50.5	9.733692e-5	-10.86221
51	9.674255e-5	-25.24364
51.5	9.688124e-5	-39.59084
52	9.649155e-5	-53.78593
52.5	9.647717e-5	-68.3013
53	9.6663e-5	-82.38932
53.5	9.600577e-5	-96.97407
54	9.635603e-5	-111.1566
54.5	9.547079e-5	-125.4478
55	9.58147e-5	-139.8663
55.5	9.5344e-5	-153.9418
56	9.519964e-5	-168.7024
56.5	9.524403e-5	177.2087
57	9.469392e-5	162.6211
57.5	9.48254e-5	148.3571
58	9.435986e-5	134.0676
58.5	9.442357e-5	119.4774
59	9.396957e-5	105.2957
59.5	9.384699e-5	90.75084
60	9.390563e-5	76.58293
60.5	9.334718e-5	62.1508
61	9.376819e-5	47.80586
61.5	9.313616e-5	33.50443
62	9.315575e-5	18.92895
62.5	9.290393e-5	4.747458
63	9.294446e-5	-9.758514
63.5	9.270896e-5	-23.91043
64	9.257536e-5	-38.4984
64.5	9.235668e-5	-52.46117
65	9.182766e-5	-66.87061
65.5	9.191877e-5	-81.34395
66	9.157658e-5	-95.47726
66.5	9.132927e-5	-110.0936
67	9.148729e-5	-124.1891
67.5	9.091935e-5	-138.5881
68	9.119278e-5	-152.9815
68.5	9.052109e-5	-167.2113
69	9.042003e-5	178.28
69.5	9.004699e-5	164.1016
70	8.984553e-5	149.4966
70.5	8.984448e-5	135.4616
71	8.939012e-5	120.6932
71.5	8.969902e-5	106.5703
72	8.898055e-5	92.20073
72.5	8.914931e-5	77.75006
73	8.861999e-5	63.5122
73.5	8.860807e-5	49.01069
74	8.826615e-5	34.71767
74.5	8.811087e-5	20.21846
75	8.805987e-5	6.040792
75.5	8.762973e-5	-8.371502
76	8.784528e-5	-22.64286
76.5	8.733297e-5	-36.89569
77	8.722552e-5	-51.40859
77.5	8.717689e-5	-65.6079
78	8.662271e-5	-80.05548
78.5	8.675127e-5	-94.28449
79	8.613786e-5	-108.6289
79.5	8.627156e-5	-123.0604
80	8.567985e-5	-137.0903
80.5	8.570147e-5	-151.6868
81	8.547973e-5	-165.7553
81.5	8.490546e-5	179.6927
82	8.518162e-5	165.4611
82.5	8.446252e-5	151.175
83	8.449912e-5	136.6124
83.5	8.412894e-5	122.4661
84	8.397394e-5	107.8308
84.5	8.36652e-5	93.66904
85	8.349367e-5	79.24383
85.5	8.337128e-5	65.03345
86	8.300669e-5	50.51673
86.5	8.299847e-5	36.31271
87	8.260853e-5	21.8868
87.5	8.251307e-5	7.479816
88	8.212305e-5	-6.587657
88.5	8.207864e-5	-21.16337
89	8.194569e-5	-35.31281
89.5	8.140491e-5	-49.74021
90	8.158099e-5	-64.06836
90.5	8.09013e-5	-78.29826
91	8.092844e-5	-92.84483
91.5	8.074876e-5	-106.8766
92	8.038736e-5	-121.4656
92.5	8.034961e-5	-135.6311
93	7.97334e-5	-150.039
93.5	7.976298e-5	-164.3539
94	7.919702e-5	-178.6083
94.5	7.931209e-5	167.0798
95	7.88308e-5	152.7822
95.5	7.867379e-5	138.1777
96	7.856679e-5	124.1505
96.5	7.794617e-5	109.6186
97	7.803582e-5	95.28007
97.5	7.756451e-5	81.0799
98	7.754958e-5	66.62755
