Source File Name:	8,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	8.303409e-5	71.7496
10.5	8.336789e-5	57.14947
11	8.370898e-5	42.0287
11.5	8.352281e-5	28.67813
12	8.40514e-5	12.98809
12.5	8.378417e-5	-0.6735927
13	8.434767e-5	-14.91436
13.5	8.411551e-5	-29.67122
14	8.512811e-5	-43.55698
14.5	8.418153e-5	-58.04044
15	8.510382e-5	-72.20923
15.5	8.483733e-5	-86.6565
16	8.397872e-5	-100.7897
16.5	8.489669e-5	-114.9495
17	8.398356e-5	-129.2388
17.5	8.399822e-5	-143.4359
18	8.428937e-5	-157.8952
18.5	8.3491e-5	-171.9285
19	8.405745e-5	173.4006
19.5	8.354543e-5	159.0219
20	8.354266e-5	144.8949
20.5	8.350272e-5	129.9555
21	8.320071e-5	116.0382
21.5	8.328307e-5	101.215
22	8.300125e-5	86.82391
22.5	8.314458e-5	72.6303
23	8.284297e-5	57.79047
23.5	8.297215e-5	43.81622
24	8.297803e-5	29.16239
24.5	8.297691e-5	14.84496
25	8.311597e-5	0.354322
25.5	8.271987e-5	-13.76615
26	8.317907e-5	-28.23722
26.5	8.293436e-5	-42.37356
27	8.312058e-5	-56.97906
27.5	8.295665e-5	-71.29761
28	8.321108e-5	-85.39912
28.5	8.271143e-5	-100.0321
29	8.309029e-5	-114.1638
29.5	8.270375e-5	-128.4884
30	8.257235e-5	-142.8415
30.5	8.274191e-5	-157.1502
31	8.217632e-5	-171.485
31.5	8.233003e-5	174.0195
32	8.222526e-5	159.7531
32.5	8.189986e-5	145.2321
33	8.20471e-5	130.7707
33.5	8.174121e-5	116.5359
34	8.180484e-5	101.9394
34.5	8.171448e-5	87.55502
35	8.142345e-5	73.1918
35.5	8.157876e-5	58.7828
36	8.153413e-5	44.42429
36.5	8.149252e-5	29.99899
37	8.119989e-5	15.37898
37.5	8.148644e-5	1.374419
38	8.124758e-5	-13.31151
38.5	8.113792e-5	-27.5203
39	8.139577e-5	-41.96766
39.5	8.082431e-5	-56.1895
40	8.138641e-5	-70.60486
40.5	8.079665e-5	-84.97959
41	8.092223e-5	-99.2367
41.5	8.100191e-5	-113.6604
42	8.053428e-5	-127.9063
42.5	8.047386e-5	-142.4639
43	8.03512e-5	-156.5751
43.5	8.017337e-5	-171.0187
44	8.007365e-5	174.4616
44.5	7.956036e-5	160.2941
45	7.963249e-5	145.7831
45.5	7.959872e-5	131.4371
46	7.932632e-5	117.0767
46.5	7.91866e-5	102.5684
47	7.925284e-5	88.32945
47.5	7.900302e-5	73.71301
48	7.890413e-5	59.39949
48.5	7.885245e-5	45.01105
49	7.870732e-5	30.63304
49.5	7.874051e-5	16.17963
50	7.844656e-5	1.889739
50.5	7.844646e-5	-12.48912
51	7.84919e-5	-26.96634
51.5	7.828746e-5	-41.1702
52	7.819363e-5	-55.65615
52.5	7.800545e-5	-69.8586
53	7.806456e-5	-84.29826
53.5	7.783236e-5	-98.63494
54	7.77795e-5	-112.8313
54.5	7.755581e-5	-127.421
55	7.742716e-5	-141.6322
55.5	7.733957e-5	-155.976
56	7.715583e-5	-170.4111
56.5	7.712291e-5	175.2951
57	7.660608e-5	160.8284
57.5	7.680308e-5	146.6353
58	7.654515e-5	132.0271
58.5	7.612984e-5	117.7307
59	7.637892e-5	103.4194
59.5	7.590708e-5	88.94155
60	7.60517e-5	74.66946
60.5	7.572581e-5	60.10079
61	7.575326e-5	45.92155
61.5	7.573934e-5	31.40989
62	7.53727e-5	17.13265
62.5	7.558638e-5	2.757892
63	7.522071e-5	-11.75402
63.5	7.520365e-5	-25.90308
64	7.521913e-5	-40.41579
64.5	7.473041e-5	-54.8899
65	7.480792e-5	-69.11153
65.5	7.449608e-5	-83.45997
66	7.455531e-5	-97.79595
66.5	7.428046e-5	-112.1495
67	7.415444e-5	-126.49
67.5	7.409477e-5	-140.8279
68	7.377556e-5	-155.189
68.5	7.359716e-5	-169.5364
69	7.361221e-5	176.1267
69.5	7.316415e-5	161.7171
70	7.323764e-5	147.3945
70.5	7.290313e-5	133.0435
71	7.281937e-5	118.52
71.5	7.250972e-5	104.3388
72	7.253155e-5	89.84142
72.5	7.227022e-5	75.38826
73	7.217597e-5	61.14396
73.5	7.196689e-5	46.6028
74	7.18638e-5	32.32841
74.5	7.166429e-5	17.92756
75	7.149395e-5	3.661687
75.5	7.137623e-5	-10.75085
76	7.114333e-5	-25.09861
76.5	7.110767e-5	-39.44349
77	7.090378e-5	-53.97203
77.5	7.065952e-5	-68.08767
78	7.068166e-5	-82.68355
78.5	7.043695e-5	-96.8317
79	7.027679e-5	-111.2585
79.5	7.006238e-5	-125.6113
80	6.982764e-5	-139.8772
80.5	6.964924e-5	-154.3391
81	6.950477e-5	-168.556
81.5	6.927384e-5	177.0036
82	6.910507e-5	162.5895
82.5	6.896641e-5	148.3829
83	6.874268e-5	133.8199
83.5	6.857905e-5	119.6383
84	6.832203e-5	105.1103
84.5	6.803907e-5	90.74561
85	6.809081e-5	76.42805
85.5	6.777047e-5	62.05147
86	6.77597e-5	47.64226
86.5	6.744923e-5	33.26411
87	6.728459e-5	18.95673
87.5	6.734736e-5	4.519324
88	6.696468e-5	-9.825536
88.5	6.689534e-5	-24.07948
89	6.671113e-5	-38.5359
89.5	6.669555e-5	-52.82001
90	6.628822e-5	-67.29642
90.5	6.622622e-5	-81.34525
91	6.611876e-5	-95.81095
91.5	6.585589e-5	-110.2471
92	6.570263e-5	-124.4497
92.5	6.538857e-5	-138.8835
93	6.524721e-5	-153.1674
93.5	6.510153e-5	-167.607
