Source File Name:	1,2
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001148334	56.78188
10.5	0.0001161013	41.89267
11	0.0001158799	27.0864
11.5	0.0001158476	11.78065
12	0.0001148789	-3.709088
12.5	0.0001151793	-18.97386
13	0.0001160618	-33.80536
13.5	0.0001158013	-48.65667
14	0.0001149035	-63.55136
14.5	0.0001154984	-79.22469
15	0.0001164813	-94.20811
15.5	0.0001161057	-108.6026
16	0.000115313	-123.4304
16.5	0.0001149789	-138.9852
17	0.0001156791	-153.8882
17.5	0.0001157609	-168.7777
18	0.0001151657	176.4067
18.5	0.0001144706	161.2845
19	0.0001147796	145.948
19.5	0.0001151965	131.2471
20	0.0001145379	116.4363
20.5	0.0001141726	101.2736
21	0.0001136133	85.91156
21.5	0.0001140481	70.96004
22	0.0001139695	56.18885
22.5	0.0001133204	41.12695
23	0.000113218	25.94202
23.5	0.0001133259	10.62546
24	0.000113893	-4.255412
24.5	0.0001134078	-18.93361
25	0.0001129032	-34.24606
25.5	0.0001132383	-49.50078
26	0.0001134979	-64.37869
26.5	0.0001132224	-79.1872
27	0.000112281	-94.29247
27.5	0.0001126167	-109.6291
28	0.0001129389	-124.625
28.5	0.0001127616	-139.4333
29	0.0001120946	-154.3411
29.5	0.0001114304	-169.7605
30	0.0001117901	175.0842
30.5	0.0001118469	160.4588
31	0.0001112368	145.4913
31.5	0.0001104561	130.1862
32	0.0001106884	114.9941
32.5	0.000110845	100.0625
33	0.0001104369	85.22131
33.5	0.0001097974	70.21687
34	0.0001096991	54.88124
34.5	0.0001098333	39.79932
35	0.0001097528	25.08405
35.5	0.0001092197	10.12188
36	0.0001086274	-5.227486
36.5	0.0001091163	-20.34162
37	0.0001092124	-35.13275
37.5	0.0001084947	-50.0171
38	0.0001080696	-65.20517
38.5	0.0001080927	-80.42657
39	0.0001081682	-95.38136
39.5	0.0001078241	-110.2517
40	0.0001073062	-125.3154
40.5	0.0001070127	-140.5625
41	0.0001073529	-155.5686
41.5	0.0001069675	-170.3997
42	0.0001063158	174.5908
42.5	0.0001061047	159.4167
43	0.000105941	144.2931
43.5	0.0001058607	129.3985
44	0.00010542	114.3979
44.5	0.0001048532	99.28461
45	0.0001047247	84.15475
45.5	0.0001050043	69.07709
46	0.0001046361	54.22358
46.5	0.0001040342	39.14198
47	0.0001039803	23.90668
47.5	0.0001037659	8.793804
48	0.0001037778	-6.040898
48.5	0.0001035899	-20.96081
49	0.0001028829	-36.16693
49.5	0.0001029735	-51.20844
50	0.000102955	-66.14147
50.5	0.0001024012	-81.05693
51	0.0001018363	-96.19627
51.5	0.0001018476	-111.417
52	0.000101843	-126.3231
52.5	0.0001013347	-141.1242
53	0.0001009386	-156.2398
53.5	0.0001005688	-171.3853
54	0.000100504	173.5501
54.5	0.0001003018	158.6338
55	9.958646e-5	143.7339
55.5	9.929332e-5	128.381
56	9.926349e-5	113.4284
