Source File Name:	14,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	18.95288	16.8542
10.5	19.63038	1.054242
11	19.8994	-17.50144
11.5	20.20651	-32.89035
12	21.69124	-52.55442
12.5	19.66281	-71.73247
13	21.12492	-89.76436
13.5	22.33225	-111.6926
14	22.0184	-126.2234
14.5	22.64528	-148.5557
15	22.86017	-167.0033
15.5	24.04433	171.4971
16	24.68372	150.2286
16.5	25.84624	128.3606
17	27.7629	106.9239
17.5	30.20698	81.03728
18	32.76825	55.44783
18.5	32.7187	25.86745
19	36.27959	-6.991262
19.5	34.51591	-44.31812
20	33.57195	-79.89634
20.5	27.42123	-111.9809
21	24.38066	-143.1317
21.5	20.47439	-174.3858
22	19.17636	160.2545
22.5	16.29614	135.8891
23	11.6356	117.7165
23.5	11.7336	91.56783
24	11.09719	72.22141
24.5	10.20988	52.76868
25	10.0005	30.71492
25.5	10.34687	12.76022
26	10.18523	-4.668444
26.5	10.22185	-24.43949
27	10.04232	-43.7646
27.5	10.01287	-62.20362
28	9.870543	-80.2067
28.5	9.835433	-98.54034
29	9.648874	-115.9271
29.5	9.575312	-133.666
30	9.316529	-151.9036
30.5	9.084181	-169.1386
31	9.151819	174.8308
31.5	8.639077	158.2838
32	8.478289	141.7229
32.5	8.468114	125.4459
33	8.292994	109.5291
33.5	8.122982	92.83378
34	7.887558	78.32082
34.5	7.877857	62.79351
35	7.767491	46.74842
35.5	7.670468	31.17678
36	7.650988	17.19619
36.5	7.350506	1.405536
37	7.541616	-11.11022
37.5	7.461344	-28.18702
38	7.491136	-41.18894
38.5	7.533049	-55.69607
39	7.794422	-69.12936
39.5	7.947737	-84.96323
40	8.057155	-100.8727
40.5	8.215712	-115.9809
41	8.275035	-132.5852
41.5	8.31204	-147.9145
42	8.429879	-164.2407
42.5	8.408324	-179.09
43	8.537408	164.6842
43.5	8.518966	149.1786
44	8.62934	132.7381
44.5	8.662297	116.4338
45	8.441857	99.72961
45.5	8.492234	84.81721
46	8.37839	68.32819
46.5	8.276054	53.36635
47	8.270546	38.10358
47.5	8.4461	22.29025
48	8.241943	6.934742
48.5	8.232493	-9.429382
49	8.111074	-26.02291
49.5	8.034992	-41.57888
50	8.018239	-56.16685
50.5	7.980008	-71.07276
51	7.874225	-87.18654
51.5	7.857485	-101.9856
52	7.899276	-118.0005
52.5	7.842904	-132.6613
53	7.85872	-148.7676
53.5	7.849755	-164.0383
54	7.664218	178.2605
54.5	7.662592	165.2471
55	7.508051	148.5537
55.5	7.380486	132.4953
56	7.280199	117.261
56.5	7.347135	102.4608
57	7.153563	86.45827
57.5	7.249261	71.83887
58	7.135272	54.22582
58.5	7.009434	39.79723
59	6.853415	23.43888
59.5	6.759541	9.545275
60	6.743158	-6.352151
60.5	6.760993	-21.68379
61	6.561578	-37.52401
61.5	6.590167	-52.52365
62	6.501339	-69.15643
62.5	6.342474	-84.43051
63	6.169276	-99.99069
63.5	6.077139	-114.8955
64	6.011974	-130.0412
64.5	5.975839	-144.7286
65	6.016314	-161.2682
65.5	5.797196	-178.9078
66	5.515442	167.2012
66.5	5.489181	151.8795
67	5.316291	136.0153
67.5	5.271753	122.5383
68	5.269877	105.8269
68.5	5.161951	89.91398
69	5.002938	73.66317
69.5	4.860044	59.63464
70	4.899324	42.80363
70.5	4.56452	24.90131
71	4.465489	11.96699
71.5	4.357394	-2.793115
72	4.34026	-19.37391
72.5	4.187363	-36.30001
73	4.015187	-50.24105
73.5	3.900371	-66.56969
74	3.758365	-80.185
74.5	3.68757	-97.47237
75	3.539813	-113.9627
75.5	3.365039	-131.6808
76	3.273403	-144.2674
76.5	3.178413	-162.1568
77	2.949358	-179.2139
77.5	2.787954	165.7615
78	2.71509	147.84
78.5	2.380593	130.9745
79	2.26371	117.5058
79.5	2.127474	102.1596
80	2.117152	85.87399
80.5	1.894799	64.26089
81	1.753105	47.15724
81.5	1.652763	30.28904
82	1.639947	8.529496
82.5	1.420159	-20.79655
83	1.126243	-45.93365
83.5	1.024384	-63.14237
84	0.9561477	-92.44395
84.5	0.8757554	-121.1867
85	0.9745027	-143.8388
85.5	1.119019	-172.5047
86	1.269143	160.114
86.5	1.567049	135.9682
87	1.764525	109.6872
87.5	2.002109	93.01644
88	2.479087	71.4539
88.5	2.795002	50.24728
89	3.083241	29.95721
89.5	3.376991	12.99634
90	3.873407	-2.509566
90.5	4.395515	-20.88908
91	4.98765	-38.39581
91.5	5.665915	-56.64678
92	6.211408	-75.9379
92.5	6.750788	-93.05409
93	7.55891	-111.0438
93.5	8.317015	-129.2782
94	9.086864	-147.8192
94.5	9.908764	-166.6489
95	10.68818	174.1237
95.5	11.44923	155.5682
96	12.27619	136.2541
96.5	12.99651	116.8016
97	13.55862	97.05643
97.5	14.01868	78.53973
98	14.4431	59.66642
98.5	14.91838	41.29653
99	15.23471	22.60348
99.5	15.43304	4.70271
100	15.65392	-12.74873
100.5	15.90649	-29.92737
101	16.07763	-46.12523
101.5	16.65037	-62.27241
102	17.32177	-78.71621
102.5	18.12503	-95.421
103	18.8282	-112.206
103.5	20.01938	-129.1591
104	21.1122	-146.8695
104.5	22.27659	-164.9614
105	23.48219	176.4391
105.5	24.65909	157.5855
106	25.92178	138.4621
106.5	27.06225	118.3261
107	27.91236	98.04781
107.5	28.55756	77.78108
108	29.12372	57.14645
108.5	29.41249	36.12136
109	29.28556	14.9139
109.5	28.72406	-6.088279
110	27.99493	-26.8804
110.5	26.86943	-47.74427
111	25.48372	-67.90201
111.5	23.92282	-87.53985
112	22.32626	-106.1451
112.5	21.05668	-124.0414
113	19.8089	-142.2031
113.5	18.46448	-159.3694
114	17.53483	-176.3156
114.5	16.54723	166.4671
115	15.57955	149.9852
115.5	14.73325	133.0726
116	13.89551	117.1222
116.5	13.16603	101.1791
117	12.52699	84.98885
117.5	11.86568	68.82779
118	11.23501	53.57059
118.5	10.714	37.96709
119	10.23651	22.1002
119.5	9.706715	6.732725
120	9.293255	-7.87072
120.5	8.914029	-24.38251
121	8.427968	-39.66586
121.5	7.951743	-54.55761
122	7.601856	-69.29723
122.5	7.249461	-83.99657
123	6.963799	-98.73605
123.5	6.612741	-114.0593
124	6.23183	-127.7381
124.5	6.05824	-141.7941
125	5.8422	-157.2822
125.5	5.541939	-172.1977
126	5.222201	173.5818
126.5	4.951375	160.7524
127	4.852318	146.199
127.5	4.560543	131.6307
128	4.28486	117.46
128.5	3.993621	104.3307
129	3.804271	94.08123
129.5	3.724776	81.31799
130	3.570819	68.15482
130.5	3.482904	57.35138
131	3.445064	45.44891
131.5	3.397552	31.44381
132	3.27225	17.75598
132.5	3.173596	8.201953
133	3.151468	-3.195238
133.5	3.149805	-13.69419
134	3.417093	-26.51007
134.5	3.333178	-42.3275
135	3.31008	-53.46103
135.5	3.401329	-68.36848
136	3.330339	-80.72569
136.5	3.373268	-93.80622
137	3.340955	-107.9688
137.5	3.284976	-118.9516
138	3.379743	-130.1412
138.5	3.57883	-144.3787
139	3.566356	-159.9546
139.5	3.513019	-172.5827
140	3.532586	176.0416
140.5	3.632709	163.8794
141	3.795252	150.2664
141.5	3.801875	136.3077
142	3.925231	125.379
142.5	4.065293	111.6775
143	4.298121	98.64983
143.5	4.49737	84.33135
144	4.618794	71.82178
144.5	4.930428	58.06065
145	5.252831	42.57154
145.5	5.500666	28.57143
146	5.864464	12.90254
146.5	6.098586	-2.984687
147	6.4484	-18.81431
147.5	6.563804	-34.78117
148	6.834064	-49.88537
148.5	7.214492	-65.25085
149	7.588348	-81.88474
149.5	7.785107	-99.2228
150	7.97588	-114.8188
150.5	8.453604	-130.7421
151	8.61836	-148.6941
151.5	8.835134	-164.899
152	9.115652	177.8795
152.5	9.259583	161.2931
153	9.469707	144.5646
153.5	9.705072	127.8962
154	9.998042	110.7166
154.5	10.08768	93.1839
155	10.22261	76.59157
155.5	10.45333	59.42648
156	10.67227	41.74874
156.5	10.72839	24.09013
157	10.66113	6.297483
157.5	10.54119	-10.07869
158	10.70415	-26.08125
158.5	10.86418	-43.3278
159	10.96593	-60.99693
159.5	10.91296	-77.92528
160	11.0727	-94.52757
160.5	11.21067	-112.5779
161	11.21109	-130.5544
161.5	11.10976	-148.2661
162	10.9504	-165.7878
162.5	10.94497	177.0886
163	10.90167	159.4954
163.5	10.70738	141.5227
164	10.45966	124.0537
164.5	10.29081	107.061
165	10.05183	90.21883
165.5	9.894544	73.37865
166	9.822611	56.27107
166.5	9.586499	38.9089
167	9.317049	22.70702
167.5	9.241285	5.792959
168	9.033463	-11.08874
168.5	8.898567	-27.71976
169	8.717843	-44.59858
169.5	8.540022	-61.39695
170	8.379074	-77.49797
170.5	8.305291	-94.95986
171	7.903468	-111.9357
171.5	7.743116	-127.1218
172	7.668039	-143.2167
172.5	7.524564	-159.9825
173	7.340245	-175.841
173.5	7.288806	168.0738
174	7.101314	152.0913
174.5	7.030794	136.1033
175	6.978461	120.1102
175.5	6.964132	103.9596
176	6.829354	87.52044
176.5	6.759254	71.55003
177	6.773469	55.82162
177.5	6.688213	39.62332
178	6.69971	23.53937
178.5	6.724411	7.121497
179	6.740291	-8.899562
179.5	6.745046	-25.27507
180	6.814153	-41.81402
180.5	6.869527	-59.19899
181	6.708689	-75.18993
181.5	6.92511	-90.76201
182	7.053142	-108.9185
182.5	7.06955	-125.6553
183	7.084526	-143.1195
183.5	7.190711	-159.6194
184	7.293794	-177.8758
184.5	7.28492	164.7032
185	7.259039	147.0946
185.5	7.372697	130.003
186	7.347888	112.1734
186.5	7.393045	94.91737
187	7.343352	76.86302
187.5	7.42666	60.1438
188	7.465451	42.05577
188.5	7.44571	24.61213
189	7.450144	7.0049
189.5	7.557257	-10.18689
190	7.497166	-28.73209
190.5	7.43556	-46.11298
191	7.380506	-63.71347
191.5	7.382546	-79.81709
192	7.483966	-97.53329
192.5	7.473613	-115.6508
193	7.34621	-132.7466
193.5	7.404164	-148.3845
194	7.568422	-166.9041
194.5	7.515628	175.3277
195	7.451012	158.1714
195.5	7.409495	141.604
196	7.508827	124.403
196.5	7.477211	107.4383
197	7.505174	90.44196
197.5	7.486826	73.4607
198	7.645838	56.84618
198.5	7.682263	39.19141
199	7.645792	21.93151
199.5	7.714465	4.791516
200	7.686965	-12.38664
200.5	7.650959	-29.44287
201	7.625842	-46.25053
201.5	7.67626	-62.88343
202	7.651309	-79.47422
202.5	7.684873	-95.74794
203	7.797092	-112.6783
203.5	7.854095	-129.9925
204	7.844368	-146.683
204.5	7.883574	-164.3838
205	7.786508	179.1048
205.5	7.812685	162.2699
206	7.699356	146.4313
206.5	7.817375	129.8031
207	7.839084	113.3856
207.5	7.917722	96.57741
208	7.914732	79.46924
208.5	7.894033	62.55907
209	7.856246	46.63918
209.5	7.889606	29.94319
210	7.90893	13.09545
210.5	7.880814	-3.582954
211	7.8674	-19.27662
211.5	7.970518	-36.62083
212	7.895371	-53.56694
212.5	7.879002	-69.47964
213	7.847069	-86.52111
213.5	7.795014	-103.0361
214	7.841871	-118.9947
214.5	7.875222	-136.4706
215	7.692802	-153.1852
215.5	7.718919	-169.7213
216	7.570839	173.7918
216.5	7.53349	157.2583
217	7.405263	140.8911
217.5	7.415443	124.5662
218	7.304693	107.9438
218.5	7.214711	91.52836
219	7.185815	75.14331
219.5	6.978551	57.43423
220	6.766796	42.51756
220.5	6.689945	26.04844
221	6.606649	10.40745
221.5	6.450212	-6.23507
222	6.279943	-20.96812
222.5	6.256878	-37.55903
223	6.116931	-53.21611
223.5	6.00659	-69.3603
224	5.819118	-85.91537
224.5	5.634029	-101.023
225	5.583865	-115.9029
225.5	5.349358	-132.0823
226	5.190399	-147.1204
226.5	5.104477	-161.1819
227	5.060375	-176.4951
227.5	4.905294	167.1204
228	4.726075	152.8126
228.5	4.707077	138.726
229	4.538196	122.2802
229.5	4.316143	108.5465
230	4.291428	95.13017
230.5	4.203155	81.60538
231	4.285026	66.47127
231.5	4.15888	50.27468
232	4.006654	37.17945
232.5	3.968169	22.90646
233	3.937174	8.076394
