Source File Name:	9,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.0001072478	73.24412
10.5	0.0001069571	58.14617
11	0.0001076996	43.39149
11.5	0.0001063087	28.8212
12	0.0001071137	14.34995
12.5	0.0001070459	0.01252238
13	0.0001065788	-14.9696
13.5	0.0001066311	-28.93869
14	0.0001068135	-43.44655
14.5	0.0001069177	-57.89624
15	0.0001069823	-71.80374
15.5	0.0001070574	-86.22398
16	0.0001074985	-100.6817
16.5	0.0001067869	-114.678
17	0.0001078339	-128.928
17.5	0.0001075634	-143.2337
18	0.0001072998	-157.7154
18.5	0.000107435	-171.8123
19	0.0001074065	173.8121
19.5	0.0001076014	159.4679
20	0.0001072642	145.3448
20.5	0.0001073416	130.8373
21	0.0001073324	116.6193
21.5	0.0001070058	102.1276
22	0.0001072943	87.90363
22.5	0.0001070376	73.62576
23	0.0001069652	59.24441
23.5	0.0001069324	44.98951
24	0.0001068733	30.62794
24.5	0.000107238	16.25989
25	0.0001069063	1.913682
25.5	0.000106949	-12.34672
26	0.0001071825	-26.63121
26.5	0.0001069546	-41.07913
27	0.0001070744	-55.43829
27.5	0.0001068099	-69.74843
28	0.0001068522	-84.10909
28.5	0.0001068899	-98.34984
29	0.0001068104	-112.7624
29.5	0.0001066589	-127.0607
30	0.0001065854	-141.4215
30.5	0.0001064194	-155.7455
31	0.0001063706	-170.1392
31.5	0.000106135	175.5855
32	0.000106135	161.287
32.5	0.0001059551	146.8918
33	0.0001057473	132.6625
33.5	0.0001057181	118.1722
34	0.0001055463	103.9221
34.5	0.0001053036	89.47231
35	0.0001053828	75.3036
35.5	0.0001052679	60.82954
36	0.0001052129	46.59067
36.5	0.0001050609	32.11525
37	0.0001048367	17.82196
37.5	0.0001049928	3.510668
38	0.0001048868	-10.91858
38.5	0.0001048913	-25.27195
39	0.0001047405	-39.57869
39.5	0.0001046215	-53.97088
40	0.0001046294	-68.20299
40.5	0.0001045072	-82.54182
41	0.0001044252	-97.00854
41.5	0.0001042221	-111.2501
42	0.0001042417	-125.6491
42.5	0.000104236	-139.9586
43	0.000103961	-154.3056
43.5	0.0001037243	-168.6661
44	0.000103669	177.0334
44.5	0.0001035718	162.6442
45	0.0001034909	148.2976
45.5	0.0001032715	134.0618
46	0.0001031689	119.571
46.5	0.0001030678	105.3087
47	0.0001029875	90.84854
47.5	0.0001029173	76.55569
48	0.0001026854	62.21931
48.5	0.0001026176	47.83111
49	0.0001025248	33.61282
49.5	0.0001023218	19.18323
50	0.0001022906	4.91275
50.5	0.0001020759	-9.523069
51	0.0001019617	-23.83216
51.5	0.0001019764	-38.04474
52	0.0001018312	-52.49084
52.5	0.0001017922	-66.78352
53	0.0001014356	-81.17748
