Source File Name:	6,3
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	10.56562	-24.97902
10.5	10.94104	-39.18977
11	12.28804	-54.39185
11.5	13.97678	-75.0349
12	14.36419	-93.90099
12.5	13.35447	-98.75943
13	18.24399	-122.8078
13.5	20.23345	-142.425
14	20.98163	-160.8623
14.5	22.30351	178.5604
15	23.55953	163.7986
15.5	26.69847	143.3078
16	28.56566	125.7495
16.5	32.74449	107.1244
17	37.92486	85.92852
17.5	41.39735	62.94802
18	46.59021	38.77469
18.5	50.39684	15.50708
19	54.08472	-12.83779
19.5	55.89063	-39.63929
20	53.07851	-69.57138
20.5	48.02388	-97.41643
21	42.39567	-123.7088
21.5	32.77344	-144.8944
22	25.40944	-164.7816
22.5	25.52126	179.4429
23	23.56166	172.2968
23.5	20.91592	150.8964
24	20.14541	135.8589
24.5	19.11584	120.3518
25	17.50526	108.8052
25.5	16.99589	91.9144
26	16.11158	76.58167
26.5	15.57147	61.01218
27	15.00314	45.8835
27.5	14.39792	29.73726
28	13.93592	15.26495
28.5	13.48991	0.3594662
29	12.88997	-15.40571
29.5	12.37444	-30.25539
30	12.23253	-44.91024
30.5	11.88042	-59.49851
31	11.34735	-75.41223
31.5	11.58368	-87.41505
32	11.19728	-103.1448
32.5	10.91478	-118.7492
33	10.92637	-132.5744
33.5	10.41121	-147.8558
34	10.3702	-162.7269
34.5	10.22192	-175.4
35	10.0595	169.9796
35.5	10.34684	155.0332
36	10.14133	141.6437
36.5	10.10419	126.813
37	10.26121	111.6169
37.5	10.11269	96.21506
38	10.30576	82.53268
38.5	10.33814	66.64969
39	10.50888	51.46355
39.5	10.5892	36.29387
40	10.49501	20.93219
40.5	10.59492	4.919856
41	10.4358	-10.89679
41.5	10.30039	-26.78315
42	10.3759	-43.2982
42.5	10.07864	-58.84393
43	10.18007	-74.24315
43.5	10.01889	-90.13766
44	9.722258	-105.2889
44.5	9.524961	-120.1255
45	9.336215	-133.9723
45.5	9.39708	-149.995
46	9.503186	-164.6815
46.5	9.233608	-179.3987
47	9.40104	163.9359
47.5	9.159616	149.1637
48	8.892997	135.2298
48.5	9.012725	120.0795
49	8.177413	104.9122
49.5	8.770954	91.06726
50	8.756817	76.23084
50.5	8.79172	60.62277
51	8.843496	46.13416
51.5	8.747206	31.69008
52	8.643235	17.42238
52.5	8.539435	2.402137
53	8.462861	-11.89786
53.5	8.590621	-26.66228
54	8.400043	-43.42236
54.5	8.497751	-57.37043
55	8.536449	-72.41363
55.5	8.752892	-87.07512
56	8.671214	-102.1415
56.5	8.575491	-116.3413
57	8.637405	-130.4872
57.5	8.671444	-146.4746
58	8.497445	-161.044
58.5	8.475025	-174.9529
59	8.527527	169.8396
59.5	8.656556	156.9506
60	8.752994	141.0551
60.5	8.821249	125.1907
61	8.775313	111.6847
61.5	8.732371	96.36049
62	8.745434	81.49103
62.5	8.887461	68.27286
63	8.918821	52.46409
63.5	8.932683	38.09817
64	8.956473	24.4821
64.5	9.283574	10.37664
65	9.456165	-4.546925
65.5	9.636292	-20.00985
66	9.785631	-34.96873
66.5	10.02606	-49.35038
67	10.20009	-64.49466
67.5	10.4155	-79.82462
68	10.74084	-94.5975
68.5	11.06944	-110.2281
69	11.11293	-126.2702
69.5	11.66246	-140.7797
70	11.90393	-156.71
70.5	12.23937	-173.1581
71	12.56418	171.7439
71.5	12.88755	155.8899
72	13.25737	139.0771
72.5	13.60749	123.5683
73	13.89508	107.3586
73.5	14.46992	90.39062
74	14.82799	74.31391
74.5	15.29723	57.74415
75	15.82152	40.77476
75.5	16.12341	23.77622
76	16.60944	7.415559
76.5	17.16753	-9.836846
77	17.68115	-27.53164
77.5	18.27732	-44.66349
78	18.91173	-62.07614
78.5	19.733	-80.27458
79	20.3651	-98.69313
79.5	21.20528	-116.8592
80	22.03403	-135.5432
80.5	22.88171	-155.6693
81	23.69751	-174.7184
81.5	24.52802	165.3001
82	25.43592	144.2393
82.5	26.07297	123.4186
83	26.57828	102.208
83.5	27.24442	80.1186
84	27.59692	58.01494
84.5	27.76016	34.88073
85	27.58043	11.61407
85.5	27.17518	-11.99964
86	26.22219	-35.86856
86.5	25.14795	-59.62736
87	23.73975	-83.09635
87.5	22.09167	-106.631
88	20.27991	-129.0616
88.5	18.67604	-150.1188
89	17.31154	-171.3974
89.5	15.8683	168.1694
90	14.73466	149.0629
90.5	14.12197	129.1967
91	13.11147	109.739
91.5	12.39695	90.55368
92	11.95118	72.67327
92.5	11.456	54.92264
93	11.17245	36.08453
93.5	11.12756	18.92757
94	10.98602	1.271231
94.5	11.11634	-16.99725
95	11.32388	-35.35315
95.5	11.58378	-53.06397
96	11.8339	-72.3399
96.5	12.09811	-91.18767
97	12.44144	-109.0457
97.5	12.8279	-128.4954
98	13.18441	-147.4131
98.5	13.58946	-165.9405
99	14.02152	174.4754
99.5	14.42852	155.6313
100	14.63168	136.3653
100.5	15.17181	117.977
101	15.63037	98.7351
101.5	16.0572	78.94248
102	16.38053	59.40861
102.5	16.63383	39.88753
103	16.82551	19.40104
103.5	16.75037	0.3059315
104	16.67637	-19.36102
104.5	16.57139	-39.37271
105	16.02617	-58.29326
105.5	15.68982	-76.49581
106	15.22134	-95.8549
106.5	14.68104	-112.9205
107	14.13835	-130.0046
107.5	13.86787	-147.5826
108	13.4845	-164.579
108.5	12.8927	179.365
109	12.59062	162.5697
109.5	12.33469	146.9569
110	11.82188	130.5095
110.5	11.60361	115.371
111	11.34942	100.291
111.5	11.23436	83.83946
112	10.77864	69.14314
112.5	10.78811	54.56419
113	10.59981	38.11438
113.5	10.32318	23.93152
114	10.24475	9.286851
114.5	10.20839	-6.39724
115	9.897528	-21.10347
115.5	9.895914	-34.86491
116	9.863722	-50.27744
116.5	9.84436	-65.08782
117	9.691005	-78.05671
117.5	9.881855	-94.46169
118	9.838185	-109.3597
118.5	9.649188	-123.1474
119	9.631941	-138.0146
119.5	9.893977	-152.6003
120	9.688353	-166.481
120.5	9.787834	179.025
121	10.09881	165.0066
121.5	10.23736	149.0891
122	10.15792	134.7393
122.5	10.37171	120.3664
123	10.63016	104.8254
123.5	10.64524	89.40054
124	10.74842	74.99599
124.5	11.00799	59.08123
125	11.00881	43.39185
125.5	11.14197	29.01799
126	11.37602	13.27522
126.5	11.41256	-3.78458
127	11.40799	-18.1393
127.5	11.37887	-34.68931
128	11.31288	-50.44728
128.5	11.29665	-65.10288
129	11.14717	-80.84433
129.5	11.1472	-96.61736
130	10.89706	-110.5165
130.5	10.75528	-125.4303
131	10.79958	-139.9252
131.5	10.66025	-154.2217
132	10.50544	-167.762
132.5	10.54891	178.6817
133	10.73502	165.2844
133.5	10.80009	151.7343
134	11.00513	138.4139
134.5	11.24642	124.4384
135	11.62599	112.2541
135.5	12.18824	97.83852
136	12.76774	83.57277
136.5	13.3202	68.7037
137	14.23183	54.12671
137.5	14.89634	38.12389
138	15.61078	21.94835
138.5	16.54648	6.092229
139	17.34802	-10.89703
139.5	17.95755	-28.95269
140	18.62589	-45.45195
140.5	19.20924	-62.91474
141	19.92119	-81.19247
141.5	20.1247	-99.06525
142	20.51709	-116.5731
142.5	20.77607	-134.7938
143	20.9366	-152.7741
143.5	20.76866	-170.3364
144	20.92257	172.0322
144.5	20.96198	153.9878
145	20.74024	136.4389
145.5	20.56432	118.5286
146	20.52954	100.7779
146.5	20.01135	82.97221
147	19.84327	65.3801
147.5	19.47639	47.25205
148	18.86109	28.91101
148.5	18.1437	11.84064
149	17.59588	-5.743351
149.5	16.89865	-23.84179
150	16.10785	-40.40524
150.5	15.27748	-57.14999
151	14.72768	-74.36462
151.5	13.85328	-91.04916
152	12.95716	-106.9407
152.5	12.27397	-122.4294
153	11.77556	-138.7374
153.5	10.82276	-153.3237
154	10.33818	-167.7925
154.5	10.01454	176.5848
155	9.289932	162.1147
155.5	8.768954	148.2082
156	8.591894	133.8452
156.5	7.950902	119.138
157	7.559219	105.4913
157.5	7.332942	91.91772
158	6.837781	77.12812
158.5	6.422654	65.04826
159	6.146062	52.74754
159.5	5.897391	40.05276
160	5.624884	28.08928
160.5	5.404654	18.57795
161	5.468783	5.098787
161.5	5.271958	-5.934706
162	5.294071	-15.94518
162.5	5.351652	-28.49751
163	5.476985	-41.45099
163.5	5.611587	-52.59521
164	5.640161	-65.5324
164.5	5.746608	-79.40119
165	6.032895	-91.38081
165.5	6.169367	-104.4389
166	6.31749	-120.6494
166.5	6.566857	-133.6389
167	6.56741	-148.23
167.5	6.819513	-162.8798
168	6.815179	-177.9987
168.5	6.883648	168.8525
169	7.174854	154.5826
169.5	7.198996	139.4861
170	7.319396	125.8228
170.5	7.734474	111.1225
171	7.73428	94.63033
171.5	7.920471	80.8323
172	8.127502	65.36723
172.5	8.342976	49.71691
173	8.358785	34.22786
173.5	8.648261	18.77625
174	8.729975	2.987385
174.5	8.768823	-13.37509
175	8.981716	-28.61017
175.5	9.084894	-44.86464
176	8.973211	-61.91622
176.5	9.223951	-77.50247
177	9.076672	-92.82805
177.5	9.150539	-110.4452
178	9.017334	-125.8543
178.5	9.08486	-141.1776
179	9.079393	-158.4274
179.5	8.896078	-175.0132
180	8.811664	169.9081
180.5	8.795662	153.5272
181	8.584256	136.524
181.5	8.349742	121.0184
182	8.292119	106.6182
182.5	8.25734	88.50943
183	7.737091	73.33139
183.5	7.638799	58.19053
184	7.54335	43.11001
184.5	7.206445	27.43491
185	7.170807	13.07333
185.5	7.094195	-1.912838
186	6.85209	-18.52927
186.5	6.720011	-34.00286
187	6.522149	-47.6536
187.5	6.321458	-64.43854
188	6.231332	-79.20543
188.5	5.950716	-94.23088
189	5.711782	-109.1636
189.5	5.525178	-124.442
190	5.38608	-136.3186
190.5	5.365447	-151.2031
191	5.112324	-168.7128
191.5	4.887404	178.6275
192	4.819681	165.9095
192.5	4.62632	149.1383
193	4.464215	136.8447
193.5	4.360941	123.7462
194	4.335392	109.0759
194.5	4.05133	94.6555
195	3.945942	82.03799
195.5	3.986116	69.63085
196	3.778309	55.9533
196.5	3.675484	40.32012
197	3.713232	29.65992
197.5	3.507697	14.95022
198	3.433328	2.001901
198.5	3.421247	-9.945609
199	3.315843	-22.6588
199.5	3.220248	-35.74541
200	3.308087	-48.79805
200.5	3.165609	-61.88375
201	3.037849	-73.66587
201.5	3.086443	-85.48853
202	3.192912	-97.10567
202.5	2.987815	-110.8482
203	3.124311	-123.6458
203.5	3.106171	-132.61
204	3.091146	-147.1255
204.5	3.106725	-157.1123
205	3.315858	-169.3192
205.5	3.330523	176.216
206	3.407044	165.4265
206.5	3.460244	153.4091
207	3.676894	138.9182
207.5	3.810728	129.4018
208	3.987405	113.8599
208.5	4.204955	99.67301
209	4.306276	86.61247
209.5	4.569376	73.88153
210	4.71925	57.20642
210.5	4.999404	42.50088
211	5.06355	28.41722
211.5	5.302724	13.80532
212	5.548758	-3.304174
212.5	5.54274	-15.88227
213	5.811543	-32.25167
213.5	6.117143	-48.22337
214	5.981261	-62.80265
214.5	6.333912	-77.91799
215	6.565774	-93.97819
215.5	6.598248	-110.4737
216	6.690192	-125.7053
216.5	6.88453	-141.569
217	6.82074	-157.0149
217.5	6.99937	-171.2363
218	7.127367	172.6124
218.5	7.357148	156.386
219	7.327648	140.741
219.5	7.450494	125.5709
220	7.583061	109.1558
220.5	7.608355	92.5146
221	7.570207	77.97793
221.5	7.621275	61.54248
222	7.648088	45.15924
222.5	7.558176	31.5736
223	7.533478	16.16102
223.5	7.86442	-0.2995583
224	7.762923	-15.43772
224.5	7.724029	-30.94611
225	7.911043	-46.78024
225.5	7.768124	-63.03647
226	7.63576	-77.63683
226.5	7.778769	-92.6591
227	7.734076	-108.7063
227.5	7.70097	-122.9256
228	7.794457	-138.0501
228.5	7.907682	-154.4897
229	7.742659	-169.4733
229.5	7.875113	175.4927
230	7.876374	160.0197
230.5	7.904959	144.3378
231	7.881485	128.317
231.5	7.754164	113.1231
232	7.800488	97.62136
232.5	7.827358	82.92323
233	7.651247	68.43361
233.5	7.939561	51.96212
234	7.875736	37.01819
234.5	7.730121	21.40022
235	7.863131	5.937686
235.5	7.893921	-9.498541
236	7.776357	-24.69165
236.5	7.88817	-41.33774
237	7.764475	-56.97931
237.5	7.762728	-71.66801
238	7.707635	-87.30738
238.5	7.670105	-103.6705
239	7.627716	-117.7199
239.5	7.641022	-134.7167
240	7.561418	-149.7534
240.5	7.462675	-165.1069
241	7.548354	179.0478
241.5	7.402463	163.0209
242	7.21116	147.5983
242.5	7.295138	132.5485
243	7.181384	117.4267
243.5	7.032425	100.5174
244	7.03878	86.52634
244.5	6.87509	70.17962
245	6.857709	54.12239
245.5	6.644936	39.42675
246	6.598895	25.39166
246.5	6.600217	8.431885
247	6.431598	-7.383566
247.5	6.218441	-21.07427
248	6.239426	-36.20877
248.5	6.171802	-53.19019
249	5.96601	-66.41947
249.5	5.889509	-81.5639
250	5.952429	-98.31308
250.5	5.652888	-111.6286
251	5.699572	-126.3693
251.5	5.659394	-142.1412
252	5.489089	-157.5106
252.5	5.433905	-172.4874
253	5.381054	173.5526
253.5	5.271528	156.842
254	5.222124	142.1244
254.5	5.043161	128.0495
255	4.996726	112.0269
255.5	4.864092	97.39442
256	4.737062	84.33995
256.5	4.793413	68.97642
257	4.678901	52.14259
257.5	4.52042	38.90508
258	4.506632	24.12929
258.5	4.402615	7.229728
259	4.305838	-5.215104
259.5	4.134968	-19.64011
260	4.196521	-36.21719
260.5	4.08444	-49.72963
261	3.85682	-64.21899
261.5	3.828815	-79.27959
262	3.807578	-92.57843
262.5	3.654278	-107.6285
263	3.627644	-121.3956
263.5	3.476502	-135.6126
264	3.464965	-149.7342
264.5	3.283415	-161.3517
265	3.239371	-175.7083
265.5	3.316362	171.6545
266	3.350986	157.2057
266.5	3.196863	142.9948
267	3.201528	128.882
267.5	3.189528	115.4502
268	3.164945	102.1735
268.5	3.033326	88.40855
269	3.147502	74.51339
269.5	3.162858	63.58274
270	2.998967	45.656
270.5	3.126545	35.65773
271	3.186355	22.89006
271.5	3.277869	6.699711
272	3.350959	-8.493016
272.5	3.286054	-21.91293
273	3.267775	-37.94664
273.5	3.327026	-50.35115
274	3.358961	-66.15279
274.5	3.370438	-79.68287
275	3.354307	-94.40552
275.5	3.51291	-110.3373
276	3.395651	-124.5255
276.5	3.480118	-139.353
277	3.46711	-154.8742
277.5	3.479156	-169.8115
278	3.422309	175.4439
278.5	3.363033	162.1982
279	3.520182	145.7418
279.5	3.591025	129.9718
280	3.24912	115.6261
280.5	3.446948	100.9869
281	3.507432	87.21927
281.5	3.350953	70.66293
282	3.441174	56.68253
282.5	3.482827	41.4786
283	3.371501	25.02274
283.5	3.346894	10.73543
284	3.370237	-4.69991
284.5	3.306542	-20.96699
285	3.135306	-35.33736
285.5	3.115962	-48.20462
286	3.126536	-60.64558
286.5	3.085874	-77.24873
287	3.172702	-89.68874
287.5	3.211123	-104.8832
288	3.202991	-121.7521
288.5	3.202877	-136.5837
289	3.081689	-152.4098
289.5	3.169488	-166.6378
290	2.956314	177.2624
290.5	2.859429	163.5516
291	3.010585	153.0479
291.5	2.930322	137.1702
292	2.929202	120.6396
292.5	3.063634	107.8531
293	2.969096	92.62633
293.5	2.946263	75.92576
294	2.973009	62.16205
294.5	2.945157	46.44377
295	2.810806	32.84077
295.5	2.861903	14.51155
296	2.72094	3.434784
296.5	2.726679	-9.965501
297	2.786877	-27.67593
297.5	2.683323	-40.75371
298	2.667725	-53.96053
298.5	2.74493	-70.58781
299	2.603812	-82.44769
299.5	2.697117	-99.26265
300	2.663163	-113.1034
300.5	2.532972	-128.749
301	2.678388	-142.2832
301.5	2.533422	-156.8231
302	2.545275	-171.2686
302.5	2.584994	173.4746
303	2.505082	161.4355
