Source File Name:	13,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	23.47572	24.68317
10.5	23.67742	6.199661
11	23.58066	-12.22801
11.5	23.56967	-29.68339
12	24.12963	-50.58175
12.5	24.68582	-65.35322
13	25.41056	-86.09329
13.5	25.89915	-109.1136
14	23.18499	-126.321
14.5	24.70426	-146.9165
15	23.91423	-169.5025
15.5	23.98413	169.6235
16	24.44197	148.4328
16.5	25.4655	122.5142
17	24.66136	96.67436
17.5	25.26983	68.12904
18	25.11563	36.2594
18.5	22.01438	9.958306
19	23.16152	-31.67563
19.5	19.81946	-67.78938
20	17.17492	-103.5581
20.5	15.5591	-138.6722
21	13.25058	-168.7686
21.5	12.30348	158.2328
22	11.90529	128.3624
22.5	11.9882	118.1281
23	11.16117	94.3315
23.5	10.211	68.56006
24	10.355	48.90447
24.5	9.736061	31.40401
25	10.10962	10.45701
25.5	10.08536	-3.89356
26	10.17992	-21.96836
26.5	10.43273	-39.03474
27	10.68769	-57.04336
27.5	10.87105	-74.58547
28	10.92679	-91.38757
28.5	10.96588	-107.7574
29	11.09425	-124.505
29.5	11.35786	-141.3511
30	11.52672	-158.1407
30.5	11.34288	-175.1665
31	11.45345	168.9486
31.5	12.03395	151.9463
32	12.13061	136.4926
32.5	12.29279	118.6202
33	12.16238	102.2653
33.5	12.28343	86.31141
34	12.26569	69.8322
34.5	12.38185	53.75281
35	12.51685	37.58212
35.5	12.43825	20.27335
36	12.51311	4.219954
36.5	12.53242	-12.67808
37	12.453	-29.95598
37.5	12.24939	-47.18018
38	12.03065	-62.67279
38.5	11.69173	-79.09631
39	11.63688	-93.59516
39.5	11.71204	-109.8674
40	11.50924	-126.0131
40.5	11.4656	-141.8838
41	11.26953	-157.2545
41.5	11.3013	-172.6816
42	11.16692	171.3085
42.5	11.16325	155.5124
43	11.10676	139.1788
43.5	10.80152	124.0393
44	10.96834	108.8637
44.5	10.93175	92.13901
45	10.64697	75.21461
45.5	10.55427	59.42826
46	10.20688	44.66195
46.5	10.18606	29.38231
47	10.10146	14.17674
47.5	10.10136	-2.172359
48	9.899361	-17.95251
48.5	9.866909	-33.83764
49	9.582784	-50.14164
49.5	9.54869	-66.11292
50	9.547838	-83.09029
50.5	9.031431	-97.37198
51	9.025074	-112.1789
51.5	8.930353	-129.2115
52	8.871033	-144.6421
52.5	8.746923	-161.0341
53	8.598165	-176.7846
53.5	8.212926	167.6272
54	7.905462	153.9288
54.5	8.005933	137.7073
55	8.022484	119.7848
55.5	7.68837	103.8124
56	7.589997	89.25485
56.5	7.393874	74.241
57	7.244896	57.11586
57.5	7.006548	42.09648
58	6.841162	25.78872
58.5	6.71975	12.07319
59	6.636091	-4.658455
59.5	6.416585	-21.19536
60	6.32149	-36.98603
60.5	6.12063	-53.80643
61	5.855516	-69.93241
61.5	5.697201	-85.13536
62	5.485684	-102.0164
62.5	5.33025	-117.8051
63	5.117995	-134.1867
63.5	4.850429	-149.5786
64	4.810889	-164.7801
64.5	4.585153	177.5464
65	4.461697	162.7061
65.5	4.366385	145.3282
66	4.090002	127.3368
66.5	3.925203	112.5765
67	3.846388	92.6425
67.5	3.315988	75.07971
68	3.275691	64.01742
68.5	3.110195	42.25251
69	2.813083	27.94139
69.5	2.882249	10.45151
70	2.67494	-12.01637
70.5	2.357383	-31.18521
71	2.103176	-51.75335
71.5	2.132681	-70.12541
72	1.934488	-98.01643
72.5	1.562539	-121.1632
73	1.516438	-133.8957
73.5	1.511322	-165.1973
74	1.386246	172.9067
74.5	1.550142	152.6829
75	1.817512	120.0068
75.5	1.794347	96.93684
76	2.044922	73.43403
76.5	2.360797	47.90885
77	2.264551	24.6058
77.5	2.54925	8.881744
78	2.824856	-14.85208
78.5	2.927544	-30.67493
79	3.476831	-47.23148
79.5	3.755083	-67.13785
80	4.095325	-86.23431
80.5	4.438773	-104.6842
81	4.68147	-121.4037
81.5	5.213064	-137.8085
82	5.58182	-155.4219
82.5	6.063486	-173.4472
83	6.444068	168.1239
83.5	6.71553	153.0746
84	7.396839	135.979
84.5	7.787041	118.5821
85	8.248567	101.1357
85.5	8.789922	84.58189
86	9.216946	67.089
86.5	9.689469	51.4878
87	10.49806	34.32597
87.5	10.94938	16.12163
88	11.60296	-0.4596705
88.5	12.11199	-18.05726
89	12.66028	-34.44363
89.5	13.54671	-51.82463
90	14.07354	-70.22374
90.5	14.61908	-86.728
91	15.45286	-104.3079
91.5	15.84293	-122.0132
92	16.68532	-138.4406
92.5	17.54755	-156.5617
93	18.17897	-174.3071
93.5	18.77999	168.3963
94	19.55681	151.1495
94.5	20.59559	133.4521
95	21.48188	115.2993
95.5	22.21433	96.91083
96	23.0162	78.99522
96.5	23.64269	60.25432
97	24.2792	42.59162
97.5	25.30856	24.63209
98	26.03819	5.795489
98.5	26.86336	-12.39451
99	27.75128	-31.48059
99.5	28.52539	-50.53545
100	29.24154	-69.31873
100.5	30.07696	-88.9206
101	30.56786	-108.4251
101.5	31.2349	-128.0925
102	31.74719	-148.1125
102.5	32.15816	-168.0774
103	32.40765	171.3232
103.5	32.45892	150.6333
104	32.33578	129.756
104.5	31.95767	108.7859
105	31.43026	87.83038
105.5	30.75095	66.36449
106	29.68991	44.48615
106.5	28.33131	23.31596
107	27.10397	1.471485
107.5	25.14963	-20.40368
108	23.21099	-41.34117
108.5	21.60221	-62.67159
109	19.46779	-84.13592
109.5	17.39767	-104.6783
110	15.44482	-124.7738
110.5	13.53386	-144.6978
111	11.90518	-163.7834
111.5	10.20909	177.58
112	8.854326	159.1139
112.5	7.350905	140.5739
113	5.980127	125.7582
113.5	5.214563	112.4172
114	4.422343	98.59659
114.5	3.874672	85.95032
115	3.616512	70.14945
115.5	2.968893	50.66457
116	2.440591	38.61292
116.5	2.156312	21.75941
117	1.448325	0.5704979
117.5	1.084525	-3.923803
118	0.8982981	-23.33509
118.5	0.3385499	-50.01716
119	0.1091473	-4.724213
119.5	0.3121676	117.4968
120	0.7075918	103.8088
120.5	1.136768	81.3079
121	1.508855	58.48739
121.5	1.720669	44.76008
122	2.206816	29.27688
122.5	2.547978	14.46305
123	2.973533	-3.555339
123.5	3.46449	-23.30317
124	3.635847	-40.69599
124.5	4.12672	-55.77757
125	4.501966	-74.62749
125.5	4.682626	-93.23315
126	5.144465	-108.9589
126.5	5.549078	-127.7718
127	5.763126	-145.0385
127.5	6.121309	-160.8568
128	6.624283	-179.6942
128.5	7.013505	161.4588
129	7.354323	142.9173
129.5	7.492654	124.162
130	7.717572	106.3373
130.5	7.841614	87.90491
131	8.129373	70.56565
131.5	8.482851	52.42926
132	8.588511	33.69849
132.5	8.815529	15.10196
133	8.970229	-3.483624
133.5	9.109284	-22.96111
134	9.169101	-40.40608
134.5	9.290066	-59.48824
135	9.433782	-78.36786
135.5	9.472914	-97.3468
136	9.547401	-116.2115
136.5	9.696326	-134.6688
137	9.741477	-155.0695
137.5	9.642443	-175.4371
138	9.506564	165.9389
138.5	9.494097	145.1403
139	9.019688	125.6726
139.5	8.867589	107.1103
140	8.646366	86.29533
140.5	8.179879	67.50256
141	7.763476	48.92799
141.5	7.3593	31.2405
142	7.052705	14.10735
142.5	6.906766	-3.775994
143	6.597237	-21.56402
143.5	6.182784	-37.45314
144	6.145166	-53.03788
144.5	6.085002	-69.41521
145	6.105982	-86.21807
145.5	6.144233	-102.9585
146	6.033293	-120.0231
146.5	6.111031	-136.8521
147	6.225015	-153.1959
147.5	6.563441	-170.5762
148	6.764585	168.6513
148.5	6.453953	150.6685
149	6.743146	132.3702
149.5	6.62205	113.4254
150	6.691104	96.76684
150.5	6.909115	78.20724
151	6.787204	58.7898
151.5	6.748923	40.6027
152	6.860534	23.9959
152.5	6.95301	5.568176
153	7.018445	-12.51562
153.5	6.976042	-31.10237
154	7.008736	-49.13475
154.5	7.022702	-66.22778
155	7.135649	-82.50966
155.5	7.351273	-101.0599
156	7.344056	-120.0431
156.5	7.214277	-136.9088
157	7.575889	-153.4039
157.5	7.448141	-171.9279
158	7.485928	172.4249
158.5	7.816409	154.6522
159	7.766284	136.8164
159.5	7.964761	119.8571
160	7.907983	103.2956
160.5	8.052749	86.36651
161	8.280929	69.06019
161.5	8.27594	51.5604
162	8.433758	35.11092
162.5	8.456247	18.11753
163	8.508433	1.527611
163.5	8.791183	-15.14359
164	8.835683	-32.47586
164.5	8.973972	-48.98097
165	9.094792	-66.09823
165.5	9.029078	-83.37261
166	9.232095	-98.78728
166.5	9.45231	-116.327
167	9.341348	-132.6763
167.5	9.71608	-148.8395
168	9.707422	-167.6755
168.5	9.55565	176.3509
169	9.720824	160.9737
169.5	9.764973	143.7232
170	9.739717	127.4217
170.5	9.760546	111.6649
171	9.929632	95.7231
171.5	10.13406	79.55678
172	10.03559	62.60762
172.5	10.21801	46.59619
173	10.25802	29.77009
173.5	10.20189	13.63274
174	10.372	-1.872788
174.5	10.32358	-18.91978
175	10.32918	-35.13745
175.5	10.42639	-51.08872
176	10.28882	-67.78815
176.5	10.3218	-82.44897
177	10.30384	-99.18984
177.5	10.22435	-114.3543
178	10.55909	-129.8477
178.5	10.41882	-146.9122
179	10.37775	-161.0972
179.5	10.70362	-177.3299
180	10.56561	164.9197
180.5	10.4649	150.046
181	10.42729	134.7272
181.5	10.40234	119.8831
182	10.60894	104.2007
182.5	10.53472	88.12486
183	10.7222	72.64992
183.5	10.67023	56.98465
184	10.64022	41.14245
184.5	10.65331	25.76591
185	10.64161	10.10085
185.5	10.72028	-5.374811
186	10.7544	-20.74071
186.5	10.56306	-36.36271
187	10.83789	-50.77439
187.5	10.90936	-67.73495
188	10.7714	-83.12251
188.5	10.88041	-97.73507
189	10.788	-113.6509
189.5	10.99937	-128.0885
190	11.23293	-145.1535
190.5	10.8776	-161.3015
191	10.98684	-175.0236
191.5	10.9883	168.5843
192	10.96135	153.5864
192.5	11.06937	138.2502
193	11.03666	122.8368
193.5	11.06225	107.3279
194	10.97199	92.41682
194.5	11.0629	77.12245
195	11.22853	61.83958
195.5	11.11256	45.88543
196	11.0024	31.35026
196.5	11.22996	16.53865
197	11.18701	0.7819539
197.5	11.42594	-14.06051
198	11.41596	-30.0834
198.5	11.2697	-45.47416
199	11.46947	-59.91255
199.5	11.46433	-76.28014
200	11.50384	-91.10477
200.5	11.5094	-106.372
201	11.38412	-121.465
201.5	11.62156	-136.2496
202	11.6094	-151.6298
202.5	11.87062	-166.5186
203	11.94713	177.7256
203.5	11.89875	162.0442
204	12.04587	146.8123
204.5	12.12807	130.8828
205	12.0623	115.4524
205.5	12.09526	100.2107
206	11.93451	85.04895
206.5	12.08666	70.34042
207	12.23967	54.91877
207.5	12.21808	39.90877
208	12.48659	24.6775
208.5	12.48368	8.316344
209	12.32902	-7.143961
209.5	12.54661	-21.79799
210	12.49391	-37.54614
210.5	12.55253	-52.63023
211	12.62398	-67.65379
211.5	12.75254	-83.49976
212	12.87335	-99.11281
212.5	12.77128	-114.3643
213	12.89328	-129.7081
213.5	12.96285	-145.3051
214	12.84686	-160.8157
214.5	13.09829	-175.4996
215	13.13819	168.6401
215.5	13.12106	153.2362
216	13.3177	137.7797
216.5	13.28334	121.8585
217	13.34752	106.5704
217.5	13.41592	90.87655
218	13.25615	75.19028
218.5	13.44255	60.27951
219	13.47697	44.13319
219.5	13.43224	28.97948
220	13.63236	13.32775
220.5	13.50926	-2.857343
221	13.50445	-18.61548
221.5	13.46848	-33.89288
222	13.36897	-49.56656
222.5	13.36078	-64.72622
223	13.32763	-79.96574
223.5	13.37393	-95.80595
224	13.38198	-111.0749
224.5	13.29587	-126.211
225	13.4828	-142.1435
225.5	13.27519	-158.0731
226	13.17117	-173.3431
226.5	13.31406	171.737
227	13.13165	155.5985
227.5	13.02961	140.9405
228	13.1848	125.4984
228.5	12.9822	109.5467
229	13.08838	94.98662
229.5	12.98604	79.18359
230	12.9356	63.99813
230.5	12.95868	48.34857
231	12.78561	32.81644
231.5	12.68002	18.15604
232	12.77359	3.537754
232.5	12.73359	-12.21194
233	12.81467	-27.5447
233.5	12.76167	-43.14931
234	12.67859	-58.61836
234.5	12.64264	-73.48579
235	12.56933	-88.75932
235.5	12.63181	-104.4828
236	12.53948	-119.5207
236.5	12.40404	-134.8337
237	12.50374	-149.5267
237.5	12.32043	-164.805
238	12.54756	-179.5276
238.5	12.61418	164.058
239	12.21911	149.0381
239.5	12.42582	134.8048
240	12.42073	119.021
240.5	12.35926	103.4266
241	12.35542	88.48618
241.5	12.22407	73.25433
242	12.28067	58.45943
242.5	12.29377	43.16507
243	12.26572	28.21185
243.5	12.50277	12.73381
244	12.33162	-3.321318
244.5	12.17812	-18.19231
245	12.30712	-32.84778
245.5	12.36414	-48.44257
246	12.39782	-64.32003
246.5	12.23597	-79.72136
247	12.10748	-94.32343
247.5	12.36436	-109.8489
248	12.10404	-125.2038
248.5	12.25365	-139.6573
249	12.35841	-155.683
249.5	12.10813	-170.9364
250	12.38442	174.0351
250.5	12.32793	158.0699
251	12.15981	142.66
251.5	12.29223	127.6548
252	12.11003	111.7379
252.5	12.13113	96.7207
253	12.14541	81.69401
253.5	12.11794	66.04279
254	12.12118	50.66074
254.5	12.02069	35.21001
255	12.01565	19.72327
255.5	12.00534	4.435939
256	11.78897	-10.6938
256.5	11.93882	-25.51674
257	11.89965	-41.70283
257.5	11.76546	-56.48674
258	11.9356	-72.30897
258.5	11.61329	-87.58672
259	11.69608	-102.1824
259.5	11.79085	-118.2581
260	11.54398	-133.4135
260.5	11.67736	-148.7217
261	11.47253	-163.9518
261.5	11.45874	-178.6169
262	11.65991	165.6961
262.5	11.48952	150.0562
263	11.44199	134.2241
263.5	11.28061	119.8637
264	11.29112	104.6215
264.5	11.39368	89.11519
265	11.21364	73.83531
265.5	11.22719	58.84308
266	11.24468	43.1527
266.5	11.01546	28.55045
267	11.38452	13.26825
267.5	11.1683	-3.28313
268	11.03429	-17.80478
268.5	11.17004	-33.62251
269	10.93834	-49.01102
269.5	11.04101	-64.02699
270	10.99273	-80.3408
270.5	10.6561	-95.09053
271	10.72603	-110.0388
271.5	10.66094	-124.5723
272	10.80422	-139.9505
272.5	10.76097	-156.1104
273	10.53001	-170.7633
273.5	10.58019	174.1877
274	10.71278	158.9834
274.5	10.61085	143.3108
275	10.72917	127.281
275.5	10.3557	111.5915
276	10.2808	96.96597
276.5	10.27849	81.87742
277	10.18211	67.89318
277.5	10.43748	51.78627
278	10.19752	36.38621
278.5	10.23916	21.58271
279	10.38064	5.368599
279.5	10.06976	-9.898742
280	10.16334	-24.76868
280.5	10.04596	-40.77377
281	9.888197	-55.08722
281.5	10.07494	-70.42387
282	10.0372	-85.88957
282.5	9.949085	-101.7229
283	9.883226	-117.0638
283.5	9.780756	-132.0054
284	9.867552	-147.3212
284.5	9.834658	-163.3711
285	9.553996	-178.3731
285.5	9.569998	166.2705
286	9.454476	152.356
286.5	9.609816	136.844
287	9.593561	121.2356
287.5	9.529917	106.4618
288	9.569032	89.55166
288.5	9.278931	75.08936
289	9.355169	60.95027
289.5	9.489751	44.31723
290	9.171293	29.78738
290.5	9.362494	14.21207
291	9.222071	-1.508855
291.5	9.107587	-15.6375
292	9.306362	-31.19983
292.5	9.24694	-47.12012
293	9.116496	-62.99093
293.5	9.139124	-77.86954
294	9.049973	-93.19609
294.5	8.980952	-108.7068
295	8.932433	-123.3008
295.5	9.053206	-138.3711
296	9.113347	-155.2277
296.5	8.894929	-170.0296
297	8.927632	174.5738
297.5	8.874124	158.2973
298	8.711004	144.0756
298.5	8.896547	127.8192
299	8.659971	112.093
299.5	8.551427	97.56162
300	8.559887	81.00824
300.5	8.390136	67.38104
301	8.54076	51.18166
301.5	8.429066	35.77063
302	8.268036	20.51869
302.5	8.272173	4.966666
303	8.261987	-9.613671
303.5	8.231814	-25.47925
304	8.259113	-40.8741
304.5	8.108307	-56.75702
305	8.002336	-73.17486
305.5	7.807038	-87.3444
306	7.768337	-101.6213
306.5	7.82705	-117.314
307	7.631143	-131.9674
307.5	7.772666	-146.7648
308	7.790004	-163.4803
308.5	7.610708	-177.4145
309	7.703213	166.2454
309.5	7.532654	151.2358
310	7.576482	136.289
310.5	7.580594	120.0577
311	7.486462	105.5547
311.5	7.339152	89.65253
312	7.364696	75.56888
312.5	7.423704	60.66258
313	7.525808	43.72783
313.5	7.391577	28.82353
314	7.324382	12.57012
314.5	7.225361	-3.580986
315	7.023587	-17.03653
315.5	7.202579	-32.26318
316	7.223962	-48.17775
316.5	7.060362	-63.91714
317	7.122663	-80.04657
317.5	6.969646	-94.36024
318	7.116732	-110.2623
318.5	6.970797	-126.9222
319	6.846589	-141.5004
319.5	6.806605	-158.5008
320	6.627224	-172.2007
320.5	6.685754	173.3539
321	6.746419	156.4725
321.5	6.483572	140.8356
322	6.433601	125.9925
322.5	6.428235	110.7943
323	6.347986	97.21031
323.5	6.434692	80.27893
324	6.318685	64.73172
324.5	6.19507	49.00557
325	6.184961	34.17856
325.5	6.125409	20.35914
326	6.158623	3.306325
326.5	6.026137	-12.43623
327	5.888993	-26.38584
327.5	5.957072	-41.79221
328	6.009635	-54.36016
328.5	6.183731	-73.13933
329	5.951509	-90.29305
329.5	5.800348	-104.0002
330	5.815046	-120.3159
330.5	5.630404	-133.7724
331	5.762602	-148.3863
331.5	5.860745	-167.5172
