Source File Name:	6,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
10	0.000101009	70.26939
10.5	0.0001006919	56.94511
11	0.0001023009	41.27621
11.5	0.000101884	27.81389
12	0.0001012098	12.11386
12.5	0.0001024951	-1.442543
13	0.000101989	-16.04632
13.5	0.0001023619	-30.42031
14	0.000102309	-44.87352
14.5	0.0001025881	-59.08775
15	0.0001025835	-73.00127
15.5	0.0001024149	-87.68568
16	0.0001031411	-101.2175
16.5	0.0001027737	-116.4159
17	0.0001035516	-129.902
17.5	0.0001023561	-144.763
18	0.0001029804	-158.9153
18.5	0.0001028815	-173.1016
19	0.0001023391	172.5042
19.5	0.0001029987	157.7978
20	0.0001014775	143.5789
20.5	0.0001026718	129.3345
21	0.000101245	114.7687
21.5	0.0001026697	100.6673
22	0.000101068	85.82712
22.5	0.0001022649	71.63094
23	0.0001011835	57.22351
23.5	0.0001017735	42.99765
24	0.0001014544	28.18154
24.5	0.0001015731	14.28595
25	0.0001014346	-0.5754225
25.5	0.000101831	-14.56213
26	0.0001013275	-29.19027
26.5	0.0001015626	-43.28528
27	0.0001015725	-58.06308
27.5	0.0001017234	-71.91762
28	0.0001013338	-86.67445
28.5	0.0001015491	-100.9416
29	0.0001013152	-115.2051
29.5	0.0001012008	-129.6209
30	0.0001011996	-143.9353
30.5	0.0001010125	-158.4521
31	0.0001007816	-172.6241
31.5	0.0001008119	172.7588
32	0.0001004911	158.5157
32.5	0.0001008017	144.1515
33	0.0001000795	129.6559
33.5	0.0001004758	115.2997
34	0.0001000618	100.9463
34.5	0.0001003073	86.50605
35	9.975019e-5	72.04534
35.5	9.996351e-5	57.67948
36	9.986007e-5	43.31593
36.5	9.989984e-5	28.98483
37	0.0001000614	14.35182
37.5	9.970956e-5	0.1594475
38	0.0001000388	-14.35678
38.5	9.956264e-5	-28.51385
39	0.0001001359	-43.16246
39.5	9.946112e-5	-57.29482
40	9.989831e-5	-71.93229
40.5	9.940013e-5	-85.99252
41	9.951564e-5	-100.6868
41.5	9.933705e-5	-114.8662
42	9.923321e-5	-129.1775
42.5	9.890204e-5	-143.7579
43	9.907973e-5	-158.0452
43.5	9.84962e-5	-172.4032
44	9.855853e-5	173.1937
44.5	9.832035e-5	158.687
45	9.846264e-5	144.4891
45.5	9.782077e-5	129.8595
46	9.799963e-5	115.6214
46.5	9.764382e-5	101.0903
47	9.759241e-5	86.81549
47.5	9.751804e-5	72.34745
48	9.745364e-5	57.89885
48.5	9.733957e-5	43.55455
49	9.732176e-5	29.0212
49.5	9.70117e-5	14.73175
50	9.729501e-5	0.4218234
50.5	9.672479e-5	-14.16913
51	9.705115e-5	-28.45915
51.5	9.66627e-5	-42.89146
52	9.662836e-5	-57.19926
52.5	9.644929e-5	-71.64521
53	9.657008e-5	-86.00281
53.5	9.60192e-5	-100.3265
54	9.62129e-5	-114.6674
54.5	9.564574e-5	-129.1408
55	9.600547e-5	-143.3454
55.5	9.534959e-5	-157.7975
56	9.550264e-5	-172.2067
56.5	9.524669e-5	173.3452
57	9.515657e-5	159.1198
57.5	9.479254e-5	144.5415
58	9.483415e-5	130.188
58.5	9.47748e-5	115.7805
59	9.443863e-5	101.3146
59.5	9.430587e-5	86.86856
60	9.429474e-5	72.45732
60.5	9.392598e-5	58.08217
61	9.38951e-5	43.734
61.5	9.379441e-5	29.17049
62	9.35598e-5	14.92499
62.5	9.336101e-5	0.513891
63	9.333934e-5	-13.87157
63.5	9.326018e-5	-28.28126
64	9.289911e-5	-42.56234
64.5	9.310096e-5	-57.02492
65	9.292384e-5	-71.34901
65.5	9.271304e-5	-85.74638
66	9.253048e-5	-100.1322
66.5	9.233197e-5	-114.5558
67	9.212272e-5	-128.7364
67.5	9.192053e-5	-143.302
68	9.175662e-5	-157.5751
68.5	9.136763e-5	-172.0098
69	9.108851e-5	173.7093
69.5	9.11189e-5	159.2793
70	9.078418e-5	144.8739
70.5	9.057498e-5	130.4454
71	9.029738e-5	116.1654
71.5	9.027817e-5	101.7432
72	9.009375e-5	87.39751
72.5	8.993537e-5	72.94086
73	8.979749e-5	58.59005
73.5	8.952982e-5	44.16593
74	8.934964e-5	29.83294
74.5	8.938422e-5	15.29676
75	8.906359e-5	0.8794107
75.5	8.875959e-5	-13.34869
76	8.8819e-5	-27.81836
76.5	8.858643e-5	-42.18946
77	8.845855e-5	-56.55956
77.5	8.812195e-5	-70.97406
78	8.800672e-5	-85.19786
78.5	8.774307e-5	-99.69331
79	8.777943e-5	-113.851
79.5	8.743056e-5	-128.3999
80	8.726811e-5	-142.7644
80.5	8.718616e-5	-157.0598
81	8.692702e-5	-171.5247
81.5	8.65119e-5	174.1406
82	8.659898e-5	159.7464
82.5	8.629371e-5	145.3397
83	8.600875e-5	130.9927
83.5	8.574901e-5	116.4275
84	8.55646e-5	102.2021
84.5	8.541872e-5	87.79548
85	8.505237e-5	73.40984
85.5	8.499293e-5	58.9152
86	8.471504e-5	44.67752
86.5	8.455953e-5	30.28283
87	8.435483e-5	15.81518
87.5	8.431054e-5	1.430585
88	8.404865e-5	-12.90238
88.5	8.384613e-5	-27.30716
89	8.370259e-5	-41.63766
89.5	8.352396e-5	-56.07797
90	8.331402e-5	-70.38116
90.5	8.29446e-5	-84.79884
91	8.296059e-5	-99.06372
91.5	8.257313e-5	-113.4904
92	8.242475e-5	-127.9088
92.5	8.221145e-5	-142.1889
93	8.191387e-5	-156.5607
93.5	8.182046e-5	-170.934
94	8.159883e-5	174.7589
94.5	8.13293e-5	160.2489
95	8.108332e-5	145.9091
95.5	8.083531e-5	131.6563
96	8.068186e-5	117.1565
96.5	8.032924e-5	102.7149
97	8.020088e-5	88.49464
97.5	7.998485e-5	74.01902
98	7.973935e-5	59.70174
98.5	7.958814e-5	45.2317
99	7.930216e-5	30.91762
99.5	7.910439e-5	16.5357
100	7.88878e-5	2.173786
100.5	7.88436e-5	-12.13069
101	7.855018e-5	-26.61547
101.5	7.808849e-5	-40.98048
102	7.81228e-5	-55.18935
102.5	7.784264e-5	-69.61604
103	7.765542e-5	-83.96456
103.5	7.749872e-5	-98.42916
104	7.701827e-5	-112.7416
104.5	7.701563e-5	-127.0416
105	7.672337e-5	-141.3356
105.5	7.665536e-5	-155.8297
106	7.623662e-5	-170.2029
106.5	7.59741e-5	175.4187
107	7.576597e-5	161.2132
107.5	7.56304e-5	146.6903
108	7.535082e-5	132.4246
108.5	7.513578e-5	118.0027
109	7.49425e-5	103.5318
109.5	7.472479e-5	89.24633
110	7.450391e-5	74.84219
110.5	7.424326e-5	60.45938
111	7.418498e-5	46.11911
111.5	7.38868e-5	31.65217
112	7.358706e-5	17.3763
112.5	7.337331e-5	2.905106
113	7.318035e-5	-11.30666
113.5	7.298032e-5	-25.6627
114	7.27897e-5	-40.16289
114.5	7.254956e-5	-54.46204
115	7.234119e-5	-68.74697
115.5	7.199869e-5	-83.07369
116	7.196746e-5	-97.54581
116.5	7.165393e-5	-111.8565
117	7.137202e-5	-126.2825
117.5	7.100865e-5	-140.5915
118	7.092408e-5	-154.9039
118.5	7.074239e-5	-169.4064
119	7.035443e-5	176.3974
119.5	7.015155e-5	161.8915
120	6.995294e-5	147.5719
120.5	6.964502e-5	133.3135
121	6.944234e-5	118.7755
121.5	6.91179e-5	104.4746
122	6.909492e-5	90.16624
122.5	6.865067e-5	75.80367
123	6.859129e-5	61.29155
123.5	6.830688e-5	47.09227
124	6.805225e-5	32.71598
124.5	6.784137e-5	18.38313
125	6.768203e-5	3.950598
125.5	6.753072e-5	-10.30597
126	6.708493e-5	-24.70623
126.5	6.707665e-5	-38.98361
127	6.678134e-5	-53.40698
127.5	6.646165e-5	-67.61509
128	6.640637e-5	-82.18268
128.5	6.589242e-5	-96.32984
129	6.591291e-5	-110.7879
129.5	6.550736e-5	-125.0114
130	6.538831e-5	-139.3775
130.5	6.513658e-5	-153.7457
131	6.48795e-5	-168.2523
131.5	6.454727e-5	177.7167
132	6.436875e-5	163.1112
132.5	6.408247e-5	148.9167
133	6.383137e-5	134.4532
133.5	6.356421e-5	120.1093
134	6.331038e-5	105.7695
134.5	6.315253e-5	91.559
135	6.281735e-5	77.04354
135.5	6.26491e-5	62.70044
136	6.238827e-5	48.45987
136.5	6.222021e-5	33.95476
137	6.209315e-5	19.68105
137.5	6.171974e-5	5.331483
138	6.151656e-5	-8.892944
138.5	6.13377e-5	-23.41934
139	6.106766e-5	-37.55836
139.5	6.085813e-5	-51.99603
140	6.058688e-5	-66.30469
140.5	6.037383e-5	-80.47865
141	6.019532e-5	-94.91405
141.5	5.990319e-5	-109.3718
142	5.961335e-5	-123.5889
142.5	5.95071e-5	-137.9138
143	5.916486e-5	-152.2456
143.5	5.890835e-5	-166.6147
144	5.868042e-5	179.108
144.5	5.839682e-5	164.7301
145	5.825711e-5	150.4038
145.5	5.792995e-5	135.9767
146	5.775525e-5	121.6753
146.5	5.742588e-5	107.2618
147	5.733296e-5	93.10044
147.5	5.705181e-5	78.66952
148	5.681968e-5	64.22731
148.5	5.656334e-5	49.91352
149	5.637468e-5	35.67244
149.5	5.609186e-5	21.22045
150	5.600134e-5	6.992441
150.5	5.568689e-5	-7.419109
151	5.546867e-5	-21.78666
151.5	5.524714e-5	-36.18953
152	5.50425e-5	-50.3068
152.5	5.477415e-5	-64.78572
153	5.459201e-5	-78.98573
153.5	5.437193e-5	-93.46525
154	5.396433e-5	-107.6294
154.5	5.38768e-5	-121.9837
155	5.35269e-5	-136.3132
155.5	5.343241e-5	-150.5478
156	5.324911e-5	-165.0125
