Source File Name:	19,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	3.806273	19.56614
10.5	3.003989	15.84471
11	3.630895	-24.03108
11.5	3.168078	-29.69916
12	3.607257	-36.18406
12.5	4.580354	-62.49499
13	5.096156	-71.272
13.5	4.776476	-86.0521
14	6.298992	-143.3119
14.5	6.840743	-162.4118
15	8.555142	162.8315
15.5	8.972666	140.379
16	9.139123	115.6391
16.5	10.8447	77.86165
17	10.73839	51.88642
17.5	11.53428	17.40748
18	13.02016	-13.413
18.5	15.68397	-57.97123
19	11.91967	-85.75244
19.5	12.3743	-117.8382
20	9.74267	-146.6726
20.5	8.907631	-161.2304
21	7.159216	178.4314
21.5	6.81093	159.6222
22	9.49894	137.6993
22.5	7.106832	136.0837
23	5.740506	120.9552
23.5	6.342922	93.91231
24	6.44556	85.47418
24.5	6.059769	61.29109
25	6.891684	50.18355
25.5	6.495654	32.02039
26	6.508511	10.49861
26.5	6.714843	-8.246896
27	7.104835	-20.44114
27.5	6.835288	-45.73555
28	7.72964	-61.45701
28.5	7.400919	-79.70432
29	7.606377	-100.056
29.5	8.070639	-116.6486
30	7.810446	-134.4767
30.5	7.844468	-154.0109
31	8.208063	-170.8353
31.5	7.543976	173.8942
32	7.694993	152.7964
32.5	8.071286	139.4285
33	7.189871	118.4996
33.5	8.066214	103.1029
34	7.219939	84.75406
34.5	7.596549	66.78951
35	7.034674	49.63855
35.5	6.983231	32.23732
36	6.466964	16.04188
36.5	6.600499	-1.958058
37	5.809523	-17.70195
37.5	6.193279	-33.54537
38	5.36139	-47.09916
38.5	5.511295	-64.60303
39	5.597278	-77.40501
39.5	5.152737	-95.56021
40	5.463865	-109.9434
40.5	4.929492	-122.5363
41	5.2195	-137.5555
41.5	5.191075	-151.2348
42	5.174374	-168.0072
42.5	5.116326	-178.1676
43	5.223145	162.8608
43.5	5.171084	152.8437
44	5.286479	135.5941
44.5	4.781837	122.4533
45	5.308514	106.7958
45.5	4.867608	97.93899
46	4.89419	78.30605
46.5	5.672843	66.52323
47	5.225388	50.90948
47.5	5.210001	28.80896
48	5.553556	16.75748
48.5	4.629168	4.0618
49	5.516481	-19.57111
49.5	5.41723	-31.18344
50	4.519067	-51.01978
50.5	5.129441	-74.10818
51	4.706126	-79.46685
51.5	4.637343	-105.8232
52	5.133423	-122.463
52.5	4.692275	-137.8703
53	4.71906	-156.9248
53.5	4.689302	-178.437
54	4.515275	170.56
54.5	4.082331	148.7602
55	4.365569	139.509
55.5	4.558438	122.2889
56	4.138935	104.2647
56.5	4.137403	84.99852
57	4.112459	76.00421
57.5	3.346371	62.27734
58	4.231628	42.51273
58.5	4.105828	36.20817
59	3.253497	13.36691
59.5	4.364516	-1.28495
60	3.612416	-1.676839
60.5	4.164605	-31.89212
61	4.214535	-46.97649
61.5	3.768128	-56.67834
62	3.442206	-80.41494
62.5	4.002108	-89.83984
63	3.311843	-97.07698
63.5	3.585433	-123.5141
64	3.973178	-126.6362
64.5	3.514631	-151.6598
65	3.582074	-164.6346
65.5	3.36714	-174.2
66	3.734083	166.6431
66.5	3.373747	159.4725
67	3.855991	130.0093
67.5	3.412342	125.6409
68	3.127089	102.0935
68.5	3.468283	89.92314
69	3.223184	75.15288
69.5	3.11585	57.27194
70	3.063181	29.36953
70.5	2.942888	33.42112
71	2.328693	-8.664826
71.5	2.846815	-5.591004
72	2.055358	-17.89317
72.5	2.518627	-46.36469
73	2.644738	-49.83803
73.5	2.439197	-82.84995
74	2.418897	-96.80506
74.5	2.178973	-115.6127
75	1.978003	-137.5315
75.5	1.81682	-147.7335
76	2.103354	-162.2421
76.5	1.799051	169.6885
77	1.835821	173.8794
77.5	1.533513	136.3341
78	2.044814	144.9686
78.5	1.28965	115.248
79	1.718903	99.58298
79.5	1.453522	109.0377
80	1.260087	74.76672
80.5	1.521421	67.89371
81	1.461033	64.91571
81.5	1.026567	26.61699
82	1.555034	26.39761
82.5	0.8976328	8.012985
83	0.842307	-19.40772
83.5	1.002751	-17.59956
84	0.3665696	-44.22095
84.5	0.686927	-46.8272
85	0.4031253	-58.1039
85.5	0.4001732	-102.2215
86	0.2645767	-40.94433
86.5	0.2243605	-166.616
87	0.3274363	-79.5836
87.5	0.2323414	172.9646
88	0.4359702	88.58692
88.5	0.3456487	93.74276
89	0.9310908	-2.991972
89.5	0.4915446	22.48007
90	0.4544097	-62.15294
90.5	1.026724	-28.23445
91	0.6282414	-23.0653
91.5	1.156458	-71.0379
92	1.570394	-74.13618
92.5	1.20752	-98.74593
93	1.875218	-117.65
93.5	1.678704	-126.6547
94	2.257376	-139.7307
94.5	2.582094	-167.3647
95	2.810658	-178.7225
95.5	2.841367	160.3172
96	3.453355	146.1977
96.5	3.349343	128.2286
97	4.162912	111.6077
97.5	3.961376	94.10876
98	4.786217	72.95523
98.5	4.623928	57.07182
99	4.58488	35.88395
99.5	5.311693	24.78203
100	5.154189	6.651909
100.5	6.120308	-12.50099
101	6.108004	-30.52767
101.5	6.470663	-48.22356
102	6.783012	-65.08004
102.5	7.774201	-82.7897
103	7.720589	-102.1525
103.5	8.850236	-122.4128
104	8.517926	-138.1119
104.5	9.625331	-158.1483
105	9.855069	-173.7433
105.5	10.50999	166.1762
106	11.33084	150.7427
106.5	11.80575	129.9634
107	12.58677	112.4856
107.5	12.76936	93.4483
108	13.19063	75.50309
108.5	13.58986	58.62173
109	14.14818	40.7182
109.5	14.35701	23.20753
110	15.44672	4.907409
110.5	15.15065	-12.4641
111	16.28955	-31.40578
111.5	16.60571	-48.3689
112	17.3247	-69.21475
112.5	17.75893	-87.60249
113	18.24814	-108.1544
113.5	18.47196	-127.4245
114	19.03822	-149.1909
114.5	18.7156	-169.5781
115	18.6161	169.3251
115.5	18.23366	148.2332
116	17.59313	128.2225
116.5	16.98034	107.3806
117	16.00819	87.18258
117.5	15.12007	69.61228
118	14.31883	50.81014
118.5	13.97641	32.90553
119	13.2147	15.81999
119.5	12.63443	-3.954437
120	12.06961	-18.70389
120.5	11.83367	-36.85588
121	11.15086	-55.25401
121.5	11.08971	-71.2636
122	10.39823	-88.57994
122.5	10.34918	-107.035
123	9.965701	-123.1849
123.5	9.453756	-141.9425
124	9.256261	-157.8148
124.5	9.316288	-175.6879
125	8.488949	166.1754
125.5	8.810427	149.1572
126	8.26587	130.2546
126.5	7.87243	113.113
127	7.715728	94.3325
127.5	7.235089	79.94785
128	7.16113	60.6384
128.5	7.077265	43.242
129	6.539281	25.03947
129.5	6.38544	6.493618
130	5.843327	-12.05002
130.5	5.477126	-24.93252
131	5.439903	-45.92946
131.5	5.067421	-61.96903
132	4.858865	-81.25793
132.5	4.298316	-103.4518
133	4.036029	-115.4329
133.5	3.600387	-136.8594
134	3.379298	-153.2485
134.5	3.15482	-169.0311
135	2.915467	168.6119
135.5	2.512022	149.8659
136	2.718488	137.0693
136.5	2.070363	105.6448
137	2.41658	95.17151
137.5	1.793783	74.58627
138	2.089174	58.34883
138.5	2.363547	39.2508
139	2.084198	12.97041
139.5	2.229763	-4.030464
140	2.648577	-19.89838
140.5	2.390665	-47.92892
141	2.833421	-63.72486
141.5	2.785197	-81.96191
142	2.73827	-101.2631
142.5	3.467623	-115.8907
143	3.23974	-136.409
143.5	3.814967	-153.1009
144	4.074104	-175.2434
144.5	4.150155	169.8629
145	4.510076	148.6378
145.5	5.009681	130.147
146	4.928648	110.6825
146.5	5.308939	91.03137
147	5.547783	73.28875
147.5	5.952846	58.87588
148	6.429592	32.11775
148.5	6.854164	19.28641
149	6.950543	-3.434756
149.5	7.620882	-23.55146
150	7.799609	-38.79994
150.5	8.207766	-60.58455
151	8.829495	-79.9995
151.5	9.031667	-95.42574
152	9.375965	-117.3999
152.5	10.28588	-133.8643
153	10.28986	-152.0117
153.5	10.932	-172.7647
154	11.6946	172.3355
