Source File Name:	15,4
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
10	18.83504	15.61638
10.5	20.12524	-4.253987
11	20.47914	-24.72631
11.5	21.02774	-46.23217
12	22.66271	-69.17681
12.5	22.59781	-86.79882
13	22.16675	-112.7208
13.5	25.63312	-135.5227
14	22.96395	-154.0536
14.5	25.69659	-178.7456
15	27.88249	157.4626
15.5	29.28033	129.0512
16	31.20164	102.1414
16.5	32.28774	73.11105
17	33.90289	42.04427
17.5	34.90857	10.08854
18	34.66219	-22.88883
18.5	36.73704	-46.11051
19	31.15831	-90.63792
19.5	26.03511	-121.7183
20	21.56637	-145.7627
20.5	17.85664	-166.6508
21	16.66035	174.6237
21.5	15.33841	153.5563
22	18.20028	135.0114
22.5	15.04821	118.9213
23	13.93046	98.54453
23.5	14.15181	77.79565
24	13.7939	59.53385
24.5	13.99753	43.58031
25	13.48208	24.79246
25.5	13.64075	6.991217
26	13.73879	-10.74714
26.5	13.71781	-29.29234
27	13.67381	-45.52526
27.5	13.56671	-63.30828
28	13.61706	-79.94563
28.5	13.58725	-96.98705
29	13.79019	-114.4012
29.5	13.96947	-133.2378
30	13.6787	-150.204
30.5	13.55869	-167.901
31	13.5789	175.969
31.5	13.04706	158.6603
32	12.93365	141.8793
32.5	12.60266	125.2647
33	12.37121	110.0067
33.5	12.21661	95.12499
34	12.17398	79.92902
34.5	11.91177	63.78492
35	11.75452	50.01742
35.5	12.07017	35.81797
36	12.50904	19.92449
36.5	12.6608	4.022302
37	12.87881	-12.08509
37.5	12.85374	-27.60922
38	13.16483	-44.48613
38.5	13.16193	-62.06235
39	13.19142	-78.33118
39.5	13.14141	-94.55921
40	13.19212	-110.0248
40.5	13.25177	-127.4225
41	13.11335	-143.7801
41.5	12.78296	-160.0523
42	12.89697	-174.893
42.5	12.91248	169.2153
43	13.05734	153.2649
43.5	12.72292	136.3316
44	12.60952	122.1033
44.5	12.73077	106.1369
