Source File Name:	7,1,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	16.38536	-50.99898
20.5	18.21239	-76.22791
21	21.16994	-97.71295
21.5	25.34149	-122.7089
22	25.47717	-149.6548
22.5	25.72798	-176.3082
23	26.28263	156.393
23.5	22.0776	133.8786
24	20.25303	113.2253
24.5	19.10939	91.46489
25	18.0023	75.96626
25.5	16.78001	60.84239
26	16.09636	42.76759
26.5	15.01015	24.6517
27	14.92586	7.027199
27.5	14.12594	-9.42626
28	14.24517	-23.34698
28.5	13.44758	-41.40032
29	13.25286	-56.26107
29.5	13.12013	-72.55122
30	13.27183	-88.90301
30.5	12.98785	-106.4889
31	12.68178	-120.995
31.5	12.43962	-137.1324
32	12.80388	-157.0454
32.5	12.30102	-170.4749
33	12.18725	174.8144
33.5	11.06783	155.2414
34	12.73428	142.0544
34.5	12.36839	123.3824
35	11.94779	108.9313
35.5	12.12428	92.82141
36	11.82996	77.71839
36.5	12.24658	58.63459
37	12.00896	43.56699
37.5	12.56894	27.38282
38	11.77124	8.585302
38.5	12.28417	-6.057093
39	12.11292	-24.25899
39.5	12.23263	-39.53848
40	11.76377	-57.7839
40.5	11.68967	-71.37406
41	12.36544	-92.0946
41.5	11.83647	-108.9573
42	11.78422	-123.3509
42.5	11.41379	-140.497
43	11.85254	-158.1686
43.5	11.73555	-176.2752
44	11.66005	168.8081
44.5	11.11935	150.3095
45	11.22895	133.6364
45.5	11.04938	114.611
46	10.3262	96.6891
46.5	9.937346	83.4472
47	10.51638	67.95403
47.5	9.409391	46.869
48	9.409675	34.01231
48.5	9.756423	18.37845
49	8.91568	7.001474
49.5	9.299136	-19.96245
50	8.361919	-27.7753
50.5	9.012722	-43.9968
51	8.765522	-63.6806
51.5	8.851093	-77.22054
52	8.756721	-98.18478
52.5	8.080498	-116.4931
53	8.129699	-126.6911
53.5	8.354245	-142.6553
54	7.860027	-163.7079
54.5	7.582239	-179.8219
55	7.630622	164.032
55.5	7.274586	149.9414
56	7.28939	132.9382
56.5	7.21489	116.5396
57	6.629923	99.30257
57.5	6.719144	88.69248
58	7.296013	72.96992
58.5	7.029115	50.74706
59	6.058988	33.1853
59.5	6.406774	22.00075
60	6.429241	1.991073
60.5	5.447886	-14.96025
61	5.916315	-28.42329
61.5	5.734912	-43.87719
62	5.893857	-61.11757
62.5	5.646389	-83.65292
63	5.086054	-90.19054
63.5	5.194935	-109.5543
64	4.871823	-126.1515
64.5	5.593007	-142.8358
65	4.50694	-163.841
65.5	4.519422	-175.5306
66	4.672485	162.6158
66.5	4.192525	149.9783
67	4.29029	136.8683
67.5	4.148919	121.6764
68	4.267055	102.6939
68.5	3.825737	88.61566
69	4.262927	73.16499
69.5	3.975514	47.16735
70	3.711642	29.44757
70.5	3.289452	16.74262
71	3.673681	3.564707
71.5	3.689546	-20.15752
72	3.477376	-36.56664
