Source File Name:	12,1,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0001234762	145.8993
20.5	0.0001237493	131.2511
21	0.0001238162	117.1365
21.5	0.0001231623	102.5355
22	0.0001235246	87.85891
22.5	0.0001237551	73.7756
23	0.000122968	59.15141
23.5	0.0001235268	44.61383
24	0.0001235969	30.51875
24.5	0.0001231479	15.9382
25	0.0001236073	1.467882
25.5	0.0001241564	-12.70039
26	0.0001234991	-27.08763
26.5	0.0001241853	-41.57421
27	0.0001240324	-55.4868
27.5	0.000123429	-69.9208
28	0.0001238994	-84.24961
28.5	0.0001238084	-98.43114
29	0.00012322	-112.8719
29.5	0.0001235819	-127.3092
30	0.0001234452	-141.3886
30.5	0.0001230775	-155.7797
31	0.0001232757	-170.1241
31.5	0.0001228751	175.6038
32	0.0001225905	161.1795
32.5	0.0001227637	146.7893
33	0.0001221922	132.5254
33.5	0.0001220859	118.0955
34	0.0001220643	103.6045
34.5	0.000121771	89.32619
35	0.0001217074	74.72917
35.5	0.0001219628	60.35643
36	0.0001218342	46.03527
36.5	0.0001219525	31.61483
37	0.0001220744	17.23406
37.5	0.0001220551	3.022526
38	0.000121976	-11.54357
38.5	0.0001221671	-25.71158
39	0.0001218439	-39.98032
39.5	0.000121807	-54.41091
40	0.0001218006	-68.72533
40.5	0.0001217081	-82.92903
41	0.0001214838	-97.41378
41.5	0.0001214681	-111.6154
42	0.0001211399	-125.9242
42.5	0.0001211611	-140.2691
43	0.0001209983	-154.5926
43.5	0.0001207572	-168.912
44	0.0001203821	176.6916
44.5	0.0001202851	162.4023
45	0.0001200603	148.0222
45.5	0.000119988	133.5231
46	0.0001199613	119.167
46.5	0.0001196988	104.7403
47	0.0001196478	90.464
47.5	0.0001195637	76.04253
48	0.0001194011	61.641
48.5	0.0001193923	47.27454
49	0.0001193301	32.97961
49.5	0.0001191219	18.52374
50	0.0001190654	4.259895
50.5	0.0001190647	-10.22807
51	0.0001189033	-24.56491
51.5	0.0001190262	-38.89611
52	0.0001187486	-53.19564
52.5	0.000118763	-67.47147
53	0.0001187269	-81.76269
53.5	0.0001184825	-96.13805
54	0.0001183338	-110.3679
54.5	0.0001180718	-124.7254
55	0.0001177791	-139.0385
55.5	0.0001177516	-153.4105
56	0.0001175091	-167.7118
56.5	0.0001170813	177.9233
57	0.0001171143	163.5107
57.5	0.0001169651	149.234
58	0.0001165599	134.801
58.5	0.0001165297	120.4045
59	0.0001161959	106.1216
59.5	0.0001161737	91.6641
60	0.0001162156	77.36654
60.5	0.0001158467	63.00394
61	0.0001158001	48.47378
61.5	0.0001157903	34.17439
62	0.0001156054	19.836
62.5	0.0001155937	5.445361
63	0.0001155448	-8.838764
63.5	0.0001155722	-23.0855
64	0.0001153497	-37.42844
64.5	0.0001149542	-51.9663
65	0.0001148695	-66.14957
65.5	0.0001147056	-80.534
66	0.0001147131	-94.82751
66.5	0.0001145978	-109.0613
67	0.0001141943	-123.3837
67.5	0.0001142402	-137.7057
68	0.0001136239	-151.9514
68.5	0.0001132919	-166.4398
69	0.0001132063	179.286
