Source File Name:	8,2,2
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0001127251	147.3864
20.5	0.0001123045	133.0432
21	0.0001120294	118.5775
21.5	0.0001122046	104.272
22	0.0001117951	89.90017
22.5	0.0001115192	75.4016
23	0.0001119994	61.09842
23.5	0.0001115545	46.88113
24	0.0001117603	32.3877
24.5	0.0001118478	18.13732
25	0.0001112762	3.936515
25.5	0.0001114897	-10.57732
26	0.0001112479	-24.78631
26.5	0.0001112176	-38.95819
27	0.0001110187	-53.3736
27.5	0.0001109791	-67.47844
28	0.0001107039	-81.78218
28.5	0.0001106167	-96.08593
29	0.0001107329	-110.198
29.5	0.000110176	-124.5045
30	0.0001100446	-138.8491
30.5	0.0001098595	-153.1318
31	0.0001092974	-167.4121
31.5	0.0001091212	178.2306
32	0.0001088687	163.9034
32.5	0.0001086466	149.6799
33	0.0001083361	135.28
33.5	0.0001081899	121.0406
34	0.0001077724	106.6335
34.5	0.0001078013	92.20375
35	0.0001075845	77.94879
35.5	0.0001072104	63.51817
36	0.0001071444	49.18919
36.5	0.0001069062	34.82299
37	0.0001067583	20.48084
37.5	0.0001066556	6.191659
38	0.0001065835	-8.067315
38.5	0.0001064139	-22.40717
39	0.0001063531	-36.70782
39.5	0.0001062064	-50.90727
40	0.0001058347	-65.21944
40.5	0.0001057124	-79.49007
41	0.0001054052	-93.76073
41.5	0.0001051246	-108.0673
42	0.0001048965	-122.2882
42.5	0.0001045012	-136.5173
43	0.0001040545	-150.8753
43.5	0.0001037899	-165.193
44	0.0001032536	-179.3924
44.5	0.0001030137	166.2711
45	0.0001028643	151.9886
45.5	0.0001023462	137.6994
46	0.000102081	123.3209
46.5	0.0001017886	108.9845
47	0.0001012805	94.64213
47.5	0.0001009915	80.19112
48	0.0001009442	65.89249
48.5	0.0001005701	51.58953
49	0.0001004313	37.27184
49.5	0.0001002985	22.99108
50	9.982457e-5	8.71803
50.5	9.979215e-5	-5.693909
51	9.964159e-5	-19.85665
51.5	9.925443e-5	-34.07026
52	9.900809e-5	-48.29247
52.5	9.864143e-5	-62.58421
53	9.825906e-5	-76.91202
53.5	9.811179e-5	-91.20839
54	9.776963e-5	-105.3597
54.5	9.739237e-5	-119.6725
55	9.705497e-5	-133.9367
55.5	9.650397e-5	-148.1975
56	9.620831e-5	-162.4672
56.5	9.594204e-5	-176.7731
57	9.55334e-5	168.9524
57.5	9.498928e-5	154.5711
58	9.48277e-5	140.3027
58.5	9.43596e-5	125.9148
59	9.412514e-5	111.6651
59.5	9.38009e-5	97.33584
60	9.336224e-5	83.01199
60.5	9.31834e-5	68.6492
61	9.274831e-5	54.42678
61.5	9.251815e-5	40.17344
62	9.213473e-5	25.81171
62.5	9.192862e-5	11.56864
63	9.172699e-5	-2.733866
63.5	9.137027e-5	-16.96967
64	9.111215e-5	-31.16976
64.5	9.037465e-5	-45.54382
65	9.007878e-5	-59.74015
65.5	8.983934e-5	-74.08092
66	8.948832e-5	-88.29669
66.5	8.909315e-5	-102.4928
67	8.883652e-5	-116.7043
67.5	8.847281e-5	-130.9358
68	8.803378e-5	-145.2429
68.5	8.762456e-5	-159.4523
69	8.71001e-5	-173.6845
69.5	8.673993e-5	171.9724
70	8.63984e-5	157.7377
70.5	8.60009e-5	143.4096
71	8.555851e-5	129.118
71.5	8.513679e-5	114.751
72	8.468036e-5	100.5875
72.5	8.435973e-5	86.07706
73	8.412427e-5	71.97058
73.5	8.367911e-5	57.62159
74	8.344032e-5	43.29532
74.5	8.312675e-5	29.08574
