Source File Name:	4,1,2
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0001112521	147.2426
20.5	0.0001111421	132.8468
21	0.0001110789	118.5646
21.5	0.0001109628	104.2144
22	0.0001109153	89.77235
22.5	0.0001108426	75.46282
23	0.0001108766	61.01386
23.5	0.0001111005	46.61255
24	0.0001109978	32.27158
24.5	0.0001111175	18.09427
25	0.0001110354	3.524347
25.5	0.0001112871	-10.60917
26	0.0001113251	-24.97191
26.5	0.0001114129	-39.23865
27	0.000111539	-53.50808
27.5	0.0001112601	-67.75951
28	0.0001114143	-82.06986
28.5	0.0001112047	-96.27403
29	0.0001111822	-110.5984
29.5	0.0001109223	-124.8166
30	0.0001109069	-139.1685
30.5	0.0001105758	-153.4332
31	0.0001108605	-167.7238
31.5	0.000110483	177.8539
32	0.0001103829	163.566
32.5	0.0001103499	149.2305
33	0.0001101297	134.8604
33.5	0.0001101333	120.4925
34	0.0001098855	106.2283
34.5	0.0001099332	91.8895
35	0.0001099358	77.40462
35.5	0.0001096019	63.18513
36	0.0001099941	48.82117
36.5	0.00010985	34.46747
37	0.0001098049	20.06838
37.5	0.0001097471	5.791053
38	0.0001099692	-8.483006
38.5	0.0001098283	-22.8604
39	0.0001097689	-37.10733
39.5	0.000109748	-51.39039
40	0.0001096925	-65.66932
40.5	0.000109534	-79.89886
41	0.0001094809	-94.24933
41.5	0.0001093854	-108.5206
42	0.0001092046	-122.8276
42.5	0.000109164	-137.1308
43	0.000108864	-151.5008
43.5	0.0001086745	-165.7498
44	0.0001085095	179.9177
44.5	0.0001083096	165.6035
45	0.0001082876	151.2278
45.5	0.0001079005	136.977
46	0.0001080061	122.5882
46.5	0.000107736	108.2787
47	0.0001077869	93.88615
47.5	0.0001078641	79.51758
48	0.0001076478	65.15791
48.5	0.000107676	50.89584
49	0.000107711	36.44511
49.5	0.0001073998	22.11458
50	0.0001074472	7.868283
50.5	0.0001074351	-6.360104
51	0.0001073873	-20.76648
51.5	0.0001072354	-35.04225
52	0.0001072594	-49.27425
52.5	0.0001071911	-63.55186
53	0.0001072785	-77.90632
53.5	0.0001069533	-92.09067
54	0.000107073	-106.4269
54.5	0.0001069331	-120.7042
55	0.0001067483	-135.0582
55.5	0.0001066219	-149.3363
56	0.0001063886	-163.6756
56.5	0.0001062932	-177.9008
57	0.0001061116	167.6545
57.5	0.0001058377	153.4574
58	0.0001057603	139.0837
58.5	0.0001056875	124.7743
59	0.000105573	110.4317
59.5	0.000105461	96.10007
60	0.0001054084	81.7712
60.5	0.0001051675	67.47539
61	0.0001052215	53.07533
61.5	0.0001050466	38.73594
62	0.0001048241	24.36858
62.5	0.0001047922	10.04902
63	0.0001047229	-4.213698
63.5	0.0001046689	-18.55744
64	0.0001043212	-32.87839
64.5	0.0001045099	-46.86969
65	0.0001043109	-61.42076
65.5	0.0001041501	-75.59415
66	0.0001040989	-89.91454
66.5	0.0001039351	-104.243
67	0.0001037016	-118.5498
67.5	0.0001036995	-132.8725
68	0.0001034219	-147.2048
68.5	0.0001033838	-161.4802
69	0.0001031977	-175.8386
69.5	0.0001028041	169.8721
70	0.0001028087	155.5876
70.5	0.0001025464	141.2246
71	0.0001024355	126.8682
71.5	0.0001022678	112.5196
72	0.0001019791	98.27281
72.5	0.0001020745	83.90088
73	0.0001018048	69.51498
73.5	0.0001016649	55.30964
74	0.0001017059	40.9437
74.5	0.000101556	26.59695
75	0.0001014809	12.26835
75.5	0.0001014156	-1.930822
76	0.0001013389	-16.37729
76.5	0.0001010683	-30.59259
77	0.0001009995	-44.86588
77.5	0.0001009559	-59.2474
78	0.000100772	-73.54332
78.5	0.0001005058	-87.75227
79	0.000100485	-102.0829
79.5	0.0001004126	-116.4314
80	0.000100069	-130.704
80.5	9.980525e-5	-144.9084
81	9.980462e-5	-159.2855
81.5	9.955357e-5	-173.5839
82	9.915546e-5	172.1327
82.5	9.923345e-5	157.8567
83	9.895752e-5	143.4901
83.5	9.878109e-5	129.1642
84	9.867762e-5	114.8082
84.5	9.847189e-5	100.553
85	9.845652e-5	86.13232
85.5	9.823327e-5	71.83964
86	9.805303e-5	57.56904
86.5	9.804473e-5	43.16968
87	9.783912e-5	28.89854
87.5	9.765842e-5	14.56021
88	9.7483e-5	0.2953025
88.5	9.755019e-5	-13.99182
89	9.732726e-5	-28.36155
89.5	9.720935e-5	-42.63668
90	9.707049e-5	-56.86613
90.5	9.686681e-5	-71.14719
91	9.676727e-5	-85.5377
91.5	9.645811e-5	-99.809
92	9.618614e-5	-114.033
92.5	9.619302e-5	-128.4
93	9.587008e-5	-142.732
93.5	9.578121e-5	-156.9704
94	9.549221e-5	-171.2868
94.5	9.528123e-5	174.4244
95	9.51461e-5	160.0506
95.5	9.498568e-5	145.7597
96	9.472476e-5	131.4736
96.5	9.455101e-5	117.1079
97	9.435275e-5	102.8196
97.5	9.421897e-5	88.48456
98	9.406598e-5	74.1398
98.5	9.39472e-5	59.87342
99	9.387932e-5	45.53594
99.5	9.369163e-5	31.19735
100	9.358494e-5	16.9001
100.5	9.336417e-5	2.558908
101	9.320644e-5	-11.74013
101.5	9.301396e-5	-25.97525
102	9.288388e-5	-40.22971
102.5	9.266979e-5	-54.55767
103	9.253505e-5	-68.80996
103.5	9.234898e-5	-83.1022
104	9.212482e-5	-97.37266
104.5	9.200686e-5	-111.7377
105	9.176429e-5	-125.9526
105.5	9.164587e-5	-140.2718
106	9.1413e-5	-154.6561
106.5	9.108568e-5	-168.8793
107	9.106335e-5	176.7508
107.5	9.071782e-5	162.446
108	9.052496e-5	148.1083
108.5	9.023953e-5	133.872
109	9.021648e-5	119.5651
109.5	8.997354e-5	105.2031
110	8.984525e-5	90.89717
110.5	8.956068e-5	76.59604
111	8.950311e-5	62.32947
111.5	8.935142e-5	47.94983
112	8.922307e-5	33.57219
112.5	8.890461e-5	19.34631
113	8.893739e-5	5.025797
113.5	8.876156e-5	-9.283229
114	8.849827e-5	-23.5839
114.5	8.832627e-5	-37.82462
115	8.818609e-5	-52.1043
115.5	8.799908e-5	-66.38241
116	8.779789e-5	-80.67104
116.5	8.762159e-5	-94.937
117	8.743943e-5	-109.2544
117.5	8.711356e-5	-123.5369
118	8.699235e-5	-137.8674
118.5	8.670994e-5	-152.1475
119	8.655548e-5	-166.5202
119.5	8.636662e-5	179.2847
120	8.615904e-5	164.9439
120.5	8.585549e-5	150.5779
121	8.565106e-5	136.3544
121.5	8.547463e-5	122.0064
122	8.529812e-5	107.7505
122.5	8.510623e-5	93.42189
123	8.484875e-5	79.03368
123.5	8.47531e-5	64.84405
124	8.457833e-5	50.53265
124.5	8.449671e-5	36.18911
125	8.429083e-5	21.86692
125.5	8.404667e-5	7.604918
126	8.388911e-5	-6.663004
126.5	8.37521e-5	-20.98508
127	8.346343e-5	-35.26114
127.5	8.31799e-5	-49.45561
128	8.302882e-5	-63.78451
128.5	8.285727e-5	-77.93616
129	8.282735e-5	-92.43659
129.5	8.236471e-5	-106.6566
130	8.232401e-5	-120.9455
130.5	8.213759e-5	-135.2342
131	8.186288e-5	-149.5368
131.5	8.15732e-5	-163.8076
132	8.138135e-5	-178.0533
132.5	8.112281e-5	167.6452
133	8.090926e-5	153.309
133.5	8.063209e-5	139.0924
134	8.055256e-5	124.62
134.5	8.030156e-5	110.307
135	8.016863e-5	96.08514
135.5	8.003325e-5	81.66991
136	7.981653e-5	67.355
136.5	7.949516e-5	53.0775
137	7.939889e-5	38.84531
137.5	7.927347e-5	24.55303
138	7.892287e-5	10.25038
138.5	7.879097e-5	-3.89047
139	7.869978e-5	-18.28087
139.5	7.843823e-5	-32.59915
140	7.822901e-5	-46.85095
140.5	7.807301e-5	-61.10445
141	7.786026e-5	-75.36704
141.5	7.77029e-5	-89.71748
142	7.739464e-5	-103.9643
142.5	7.716117e-5	-118.1991
143	7.694648e-5	-132.5531
143.5	7.670169e-5	-146.7981
144	7.648151e-5	-161.1476
144.5	7.620724e-5	-175.3692
145	7.603227e-5	170.329
145.5	7.5814e-5	156.0549
146	7.559512e-5	141.6992
146.5	7.543559e-5	127.4617
147	7.513983e-5	113.0776
147.5	7.497185e-5	98.86131
148	7.482753e-5	84.60777
148.5	7.465798e-5	70.26462
149	7.441612e-5	55.9735
149.5	7.433171e-5	41.74778
150	7.40945e-5	27.34301
150.5	7.386989e-5	13.05269
151	7.372671e-5	-1.220782
151.5	7.352379e-5	-15.57334
152	7.32509e-5	-29.82243
152.5	7.302527e-5	-43.99748
153	7.299882e-5	-58.22501
153.5	7.274366e-5	-72.52396
154	7.238895e-5	-86.75253
154.5	7.215283e-5	-100.9883
155	7.20754e-5	-115.2402
155.5	7.179906e-5	-129.6505
156	7.154868e-5	-143.8916
156.5	7.137318e-5	-158.2177
157	7.104588e-5	-172.5139
157.5	7.093434e-5	173.2519
158	7.065923e-5	158.8712
158.5	7.036154e-5	144.7035
159	7.030862e-5	130.4035
159.5	6.989687e-5	116.1179
160	6.984602e-5	101.8645
160.5	6.956919e-5	87.44217
161	6.942556e-5	73.23484
161.5	6.934142e-5	58.86418
162	6.896332e-5	44.60265
162.5	6.887405e-5	30.45804
163	6.881943e-5	16.00266
163.5	6.846959e-5	1.765871
164	6.835142e-5	-12.42904
164.5	6.814131e-5	-26.68635
165	6.798435e-5	-40.99892
165.5	6.771226e-5	-55.28866
166	6.751473e-5	-69.47492
166.5	6.726346e-5	-83.791
167	6.705421e-5	-98.08472
167.5	6.681759e-5	-112.2428
168	6.656282e-5	-126.5799
168.5	6.634759e-5	-140.8677
169	6.610801e-5	-155.0249
169.5	6.583608e-5	-169.3015
170	6.571954e-5	176.3909
170.5	6.555231e-5	162.1129
171	6.537737e-5	147.7587
171.5	6.502485e-5	133.486
172	6.482811e-5	119.1832
172.5	6.460175e-5	104.9556
173	6.454137e-5	90.57629
173.5	6.418342e-5	76.33791
174	6.410043e-5	62.10152
174.5	6.392942e-5	47.76587
175	6.371638e-5	33.48205
175.5	6.356128e-5	19.23053
176	6.327575e-5	4.964622
176.5	6.316867e-5	-9.240971
177	6.294854e-5	-23.61684
177.5	6.266984e-5	-37.78924
178	6.251592e-5	-52.0112
178.5	6.237137e-5	-66.22298
179	6.208259e-5	-80.52797
179.5	6.194063e-5	-94.70831
180	6.176587e-5	-108.9923
180.5	6.146598e-5	-123.2494
181	6.120362e-5	-137.5939
181.5	6.102433e-5	-151.7823
182	6.088154e-5	-166.0822
182.5	6.05986e-5	179.5748
183	6.032754e-5	165.3826
183.5	6.017913e-5	151.1362
184	5.998269e-5	136.8236
184.5	5.971525e-5	122.5031
185	5.959125e-5	108.2038
185.5	5.928836e-5	93.9649
