Source File Name:	13,2,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0001212485	152.2645
20.5	0.0001213357	138.1043
21	0.0001209086	123.9242
21.5	0.0001209484	109.4419
22	0.0001209252	95.12075
22.5	0.0001208465	80.92184
23	0.0001205007	66.50364
23.5	0.0001208515	52.31192
24	0.000120861	38.11642
24.5	0.0001209534	23.96313
25	0.0001210826	9.57285
25.5	0.0001210273	-4.551981
26	0.000121125	-18.71999
26.5	0.0001213254	-32.85611
27	0.0001214557	-46.93251
27.5	0.000121129	-61.11344
28	0.0001214501	-75.33298
28.5	0.0001210802	-89.18463
29	0.0001209308	-103.3471
29.5	0.0001211068	-117.6017
30	0.0001206585	-131.8024
30.5	0.0001204613	-145.9399
31	0.0001201992	-159.9026
31.5	0.0001196745	-174.2895
32	0.0001197237	171.5699
32.5	0.0001193765	157.2635
33	0.0001193913	142.9986
33.5	0.0001189574	128.9892
34	0.0001188057	114.6394
34.5	0.0001187444	100.4726
35	0.000118541	86.05067
35.5	0.0001189363	71.69311
36	0.0001186856	57.67065
36.5	0.0001183753	43.2822
37	0.000118673	29.11064
37.5	0.000118418	14.96135
38	0.000118747	0.7130533
38.5	0.0001188511	-13.47662
39	0.0001184528	-27.73713
39.5	0.0001185037	-41.84462
40	0.0001182569	-55.89455
40.5	0.0001185344	-70.17644
41	0.0001181114	-84.17221
41.5	0.0001178263	-98.36138
42	0.0001181641	-112.5184
42.5	0.000117465	-126.5975
43	0.0001175071	-140.8403
43.5	0.0001172398	-155.0353
44	0.0001168846	-169.1119
44.5	0.0001167074	176.5346
45	0.0001163859	162.3995
45.5	0.000116334	148.178
46	0.0001158049	134.0318
46.5	0.0001158494	119.6259
47	0.0001156844	105.359
47.5	0.0001154703	91.27128
48	0.0001151547	76.9213
48.5	0.0001151196	62.85733
49	0.0001150052	48.55754
49.5	0.0001150114	34.25204
50	0.000114857	20.13126
50.5	0.0001146835	5.868246
51	0.0001148555	-8.301913
51.5	0.0001146577	-22.39153
52	0.000114487	-36.5696
52.5	0.0001145852	-50.75088
53	0.0001141889	-64.84384
53.5	0.0001142915	-79.04518
54	0.0001141379	-93.14505
54.5	0.0001136626	-107.3512
55	0.0001134272	-121.4918
55.5	0.0001131571	-135.6653
56	0.0001130975	-149.8231
56.5	0.0001125069	-163.853
57	0.0001124671	-178.1608
57.5	0.0001122635	167.6946
58	0.0001117887	153.4919
58.5	0.0001118555	139.1168
59	0.0001113385	125.0916
59.5	0.0001110988	110.8202
60	0.0001111392	96.51263
60.5	0.0001108137	82.36521
61	0.0001108485	68.02563
61.5	0.0001106613	53.89447
62	0.0001105702	39.70295
62.5	0.0001104023	25.48841
63	0.0001101839	11.2448
63.5	0.0001102371	-2.926624
64	0.0001102741	-17.00872
64.5	0.0001095899	-31.45173
65	0.0001098198	-45.41488
65.5	0.0001093398	-59.57544
66	0.0001094056	-73.79398
66.5	0.0001091811	-87.88135
67	0.0001089231	-102.0349
67.5	0.000108584	-116.1861
68	0.0001081943	-130.3081
68.5	0.0001081599	-144.6086
69	0.0001078597	-158.6352
69.5	0.0001074695	-172.8499
70	0.0001072177	172.87
70.5	0.0001068932	158.6952
71	0.0001070212	144.6261
71.5	0.0001064791	130.3463
72	0.0001059806	116.0355
72.5	0.0001060644	101.8226
73	0.0001057191	87.74236
73.5	0.0001056513	73.41832
74	0.0001054953	59.20446
74.5	0.0001051431	44.91561
75	0.0001050101	30.92018
75.5	0.0001049529	16.60324
76	0.0001045715	2.36222
76.5	0.0001046903	-11.68
77	0.0001043866	-25.87231
77.5	0.0001041022	-40.02959
78	0.0001039468	-54.27613
78.5	0.0001037187	-68.41248
79	0.000103459	-82.43688
79.5	0.0001032236	-96.62868
80	0.0001029556	-110.8734
80.5	0.0001027335	-125.0247
81	0.000102444	-139.0448
81.5	0.0001020894	-153.2759
82	0.000101656	-167.4742
82.5	0.0001014464	178.3104
83	0.0001011173	164.1376
83.5	0.0001010736	149.989
84	0.0001007394	135.7774
84.5	0.0001003355	121.4907
85	0.0001001162	107.3154
85.5	9.986984e-5	93.17699
86	9.966335e-5	78.94372
86.5	9.953697e-5	64.62656
87	9.917832e-5	50.47966
87.5	9.902399e-5	36.38185
88	9.877892e-5	22.10394
88.5	9.863169e-5	7.906412
89	9.841713e-5	-6.216887
89.5	9.820631e-5	-20.3955
90	9.806568e-5	-34.54194
90.5	9.769162e-5	-48.61174
91	9.752252e-5	-62.88965
91.5	9.728957e-5	-76.93034
92	9.692113e-5	-91.06566
92.5	9.670959e-5	-105.3511
93	9.633957e-5	-119.3369
93.5	9.609708e-5	-133.5325
94	9.58568e-5	-147.7322
94.5	9.552199e-5	-161.8222
95	9.517399e-5	-176.1375
95.5	9.470599e-5	169.7587
96	9.456653e-5	155.5944
96.5	9.428099e-5	141.3286
97	9.392438e-5	127.0794
97.5	9.353097e-5	113.0215
98	9.338048e-5	98.82977
98.5	9.318313e-5	84.45551
99	9.308367e-5	70.3877
99.5	9.258814e-5	56.16651
100	9.245837e-5	42.02602
100.5	9.233594e-5	27.85604
101	9.196673e-5	13.59248
101.5	9.179295e-5	-0.5999452
102	9.15488e-5	-14.70388
102.5	9.140457e-5	-28.84831
103	9.104171e-5	-42.96313
103.5	9.073441e-5	-57.18058
104	9.060841e-5	-71.26867
104.5	9.015953e-5	-85.47141
105	8.996003e-5	-99.65005
105.5	8.967618e-5	-113.6445
106	8.932515e-5	-127.9703
106.5	8.89743e-5	-142.0413
107	8.851687e-5	-156.2271
107.5	8.829935e-5	-170.4031
108	8.811802e-5	175.5665
108.5	8.770536e-5	161.2376
109	8.731629e-5	147.0759
