Source File Name:	5,1,3
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	20.15378	-38.34964
20.5	19.99826	-84.23108
21	18.86522	-124.1102
21.5	16.95748	-164.7118
22	15.13235	153.2212
22.5	14.14921	121.0051
23	10.95781	102.997
23.5	11.23046	74.53166
24	10.87686	46.97974
24.5	10.3818	21.74328
25	10.60853	0.7378311
25.5	10.43274	-15.36384
26	9.628628	-31.47465
26.5	10.6904	-50.90265
27	10.02699	-72.91574
27.5	10.37881	-87.7431
28	10.3398	-106.7486
28.5	9.615323	-120.4031
29	9.104712	-143.7871
29.5	10.36061	-153.5769
30	9.392886	-175.4482
30.5	9.330647	170.3244
31	8.733134	152.3836
31.5	8.451806	138.5521
32	7.998794	116.7678
32.5	8.428488	109.6035
33	7.887761	94.80182
33.5	7.378162	76.59774
34	7.487993	55.73279
34.5	8.098836	46.47507
35	7.591762	31.68086
35.5	7.75091	20.97467
36	7.325069	2.807786
36.5	6.855603	-9.530523
37	9.041908	-26.08529
37.5	8.298766	-41.30313
38	8.000251	-55.17896
38.5	8.276312	-76.60103
39	7.944417	-88.31131
39.5	8.276751	-101.5378
40	8.455329	-114.226
40.5	8.251579	-131.8526
41	8.050981	-151.7884
41.5	8.577483	-167.27
42	8.291759	-177.1734
42.5	8.669026	161.6491
43	7.817606	150.1701
43.5	9.034405	128.0042
44	8.012884	115.2352
44.5	8.542954	99.93052
45	7.945599	82.8767
45.5	7.955957	67.89082
46	7.807054	49.60981
46.5	8.065409	37.04184
47	8.59339	19.66294
47.5	7.992398	6.63412
48	7.773282	-12.38642
48.5	7.468249	-23.92933
49	8.202311	-46.73764
49.5	7.345084	-47.37103
50	7.598845	-73.45988
50.5	7.479856	-80.96149
51	8.249775	-101.2293
51.5	9.582597	-119.2118
52	8.426823	-132.9488
52.5	8.37867	-152.4581
53	8.237339	-173.955
53.5	7.867168	175.6084
54	8.491515	157.102
54.5	7.743997	137.0299
55	7.412631	117.1145
55.5	6.520051	103.4587
56	7.651834	86.08355
56.5	6.256185	82.41891
57	6.753223	57.88419
57.5	5.740442	39.1568
58	6.024792	27.04141
58.5	6.085764	21.98373
59	6.520593	-7.176164
59.5	6.03294	-16.91479
60	5.210089	-33.98748
60.5	6.759609	-46.89655
61	6.463784	-67.38541
61.5	5.853829	-75.69471
62	6.641823	-108.7909
62.5	5.07874	-121.2532
63	5.374681	-133.6628
63.5	5.019109	-155.0092
64	5.444959	-158.0432
64.5	5.015603	-179.1366
65	5.317664	156.7396
65.5	5.348077	145.8575
66	5.364712	127.2942
66.5	4.962285	106.5656
67	4.875401	80.06461
67.5	3.920696	63.18753
68	3.969837	47.2637
68.5	4.407305	48.99366
69	3.605242	15.30274
69.5	4.002899	2.8542
70	3.912423	-20.82203
70.5	3.494791	-26.3152
71	3.326787	-48.28524
71.5	3.353066	-66.22978
72	3.586043	-95.79254
72.5	3.27037	-106.4094
73	3.440886	-113.6692
73.5	3.484901	-148.3393
74	2.942027	-172.801
74.5	3.102888	-179.21
75	3.817333	155.0824
75.5	2.699995	124.2619
76	2.556614	110.2269
76.5	2.882334	94.02115
77	3.01362	54.70028
77.5	1.535331	74.28465
78	2.762083	41.88929
78.5	1.700837	38.76692
79	3.198579	30.29523
79.5	3.606959	-3.374581
80	3.657324	-21.65132
80.5	2.89158	-38.32873
81	3.718771	-62.88293
81.5	3.740959	-81.33205
82	3.373977	-79.66554
82.5	4.262954	-107.8038
83	4.275352	-109.0523
83.5	4.841845	-142.2981
84	5.256248	-150.0022
84.5	6.050829	-171.0408
85	5.159618	-177.5787
85.5	6.586084	156.0174
86	7.811453	139.3957
86.5	7.830539	123.6126
87	9.074525	104.3203
87.5	9.335722	85.0653
88	9.919128	70.96666
88.5	11.64846	47.72157
89	11.6793	30.49759
89.5	11.98074	12.79487
90	12.09999	-9.21357
90.5	13.75522	-21.41767
91	14.27548	-39.90742
91.5	15.26319	-60.50428
92	15.65479	-73.48415
92.5	16.52283	-92.76521
93	17.66907	-110.3186
93.5	18.89967	-127.4044
94	19.93068	-145.2147
94.5	20.50322	-166.6409
95	22.05204	177.3252
95.5	22.12592	158.9294
96	24.62354	143.0885
96.5	25.51137	123.5191
97	26.47797	107.241
97.5	28.17138	86.46032
98	29.74639	69.59889
98.5	31.70702	51.3051
99	33.13894	30.26788
99.5	34.93002	11.52945
100	36.53191	-7.44819
100.5	38.65587	-26.33982
101	40.34261	-46.35115
101.5	41.21026	-66.5625
102	43.12675	-86.99349
102.5	44.23775	-107.6798
103	45.36711	-126.5881
103.5	46.99834	-148.9222
104	47.9784	-168.3236
104.5	49.40132	169.1208
105	48.97705	148.8197
