Source File Name:	8,2,2
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0007378428	12.64843
20.5	0.0007351587	-23.10753
21	0.0007368006	-58.7453
21.5	0.0007353394	-94.70441
22	0.0007358423	-130.5168
22.5	0.0007335886	-166.2424
23	0.0007329434	158.1618
23.5	0.0007329191	122.3066
24	0.0007310833	86.74737
24.5	0.0007296265	50.78376
25	0.0007290558	15.21097
25.5	0.0007321712	-20.61549
26	0.0007266839	-56.05649
26.5	0.0007255389	-91.78201
27	0.0007240034	-127.5617
27.5	0.0007241879	-163.1291
28	0.0007211611	161.1308
28.5	0.0007238806	125.5483
29	0.0007223733	89.78313
29.5	0.000722074	54.22705
30	0.0007203257	18.75938
30.5	0.0007185026	-16.72622
31	0.0007157304	-52.46876
31.5	0.0007161109	-88.31455
32	0.0007144528	-124.0098
32.5	0.0007148118	-159.5845
33	0.0007138002	164.8489
33.5	0.0007110208	129.3174
34	0.0007097172	93.41075
34.5	0.0007092421	58.02152
35	0.0007099061	21.99267
35.5	0.0007063479	-13.62294
36	0.0007072903	-49.29146
36.5	0.0007041338	-84.98
37	0.0007022765	-120.9489
37.5	0.0007062184	-156.2767
38	0.0007014992	167.9342
38.5	0.0007006529	132.2012
39	0.0007022663	96.4334
39.5	0.0006985271	60.98573
40	0.0006970851	25.16004
40.5	0.0006966783	-10.35259
41	0.0006944983	-46.08249
41.5	0.000692777	-81.80322
42	0.0006909417	-117.6266
42.5	0.000691396	-153.2994
43	0.0006890147	171.3549
43.5	0.0006874666	135.214
44	0.000686991	99.97611
44.5	0.0006834137	63.94155
45	0.0006822656	28.50157
45.5	0.0006806827	-7.212559
46	0.000680302	-42.71742
46.5	0.0006770217	-78.4856
47	0.0006758096	-114.035
47.5	0.0006721083	-149.9977
48	0.0006744551	174.4129
48.5	0.0006703066	138.7655
49	0.0006705405	103.4192
49.5	0.000668455	67.62998
50	0.0006673516	32.05622
50.5	0.0006647278	-3.853776
51	0.0006624042	-39.34347
51.5	0.000659548	-74.95818
52	0.0006583482	-110.8543
52.5	0.0006577922	-146.4988
53	0.000656918	177.7856
53.5	0.0006523622	142.0725
54	0.000653087	106.6273
54.5	0.0006516253	70.60818
55	0.0006512767	35.37454
55.5	0.0006463834	-0.5236682
56	0.0006447988	-36.10587
56.5	0.0006422324	-71.91988
57	0.0006419125	-107.5093
57.5	0.0006397478	-143.3116
58	0.000638934	-178.8741
58.5	0.0006352921	145.3947
59	0.0006371606	109.7865
59.5	0.0006327321	74.10317
60	0.0006309416	38.56056
60.5	0.0006277777	2.9188
61	0.0006239288	-32.92645
61.5	0.0006254499	-68.52176
62	0.000624972	-104.144
62.5	0.0006176151	-139.714
63	0.0006190297	-175.3809
63.5	0.0006170218	148.8899
64	0.0006142143	113.0418
64.5	0.0006144561	77.52354
