Source File Name:	9,1,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0008013922	12.86184
20.5	0.0008043284	-22.76131
21	0.000805792	-58.34316
21.5	0.0008057751	-94.01215
22	0.000804964	-129.7064
22.5	0.0008010202	-165.1516
23	0.0007982712	159.2624
23.5	0.000799202	123.7378
24	0.0007991052	88.07403
24.5	0.0007999286	52.25899
25	0.0007975346	16.64688
25.5	0.000798342	-18.7786
26	0.0007995186	-54.43213
26.5	0.0008005002	-90.01238
27	0.0007989659	-125.6189
27.5	0.0007971631	-161.2184
28	0.0007948501	163.1885
28.5	0.0007934322	127.5965
29	0.0007944144	91.90437
29.5	0.0007946857	55.93355
30	0.0007933046	20.21428
30.5	0.0007938267	-15.39712
31	0.0007931149	-50.83663
31.5	0.000794151	-86.43443
32	0.000792451	-122.0427
32.5	0.0007910656	-157.6152
33	0.0007887176	166.7014
33.5	0.0007875057	131.0447
34	0.0007862074	95.42895
34.5	0.0007863643	59.58206
35	0.0007850036	23.87905
35.5	0.0007830599	-11.67819
36	0.0007839999	-47.25207
36.5	0.0007835723	-82.90788
37	0.0007831813	-118.5384
37.5	0.0007820183	-154.0882
38	0.000779876	170.2719
38.5	0.0007785654	134.6384
39	0.0007782641	98.98896
39.5	0.0007774107	63.21277
40	0.0007768839	27.57879
40.5	0.0007780786	-8.003611
41	0.0007777417	-43.57539
41.5	0.0007765101	-79.17315
42	0.0007750677	-114.873
42.5	0.0007716866	-150.5363
43	0.00077038	173.8896
43.5	0.0007703863	138.1973
44	0.0007693624	102.5683
44.5	0.0007683734	66.77325
45	0.0007669774	31.09364
45.5	0.0007653519	-4.470059
46	0.0007655561	-40.02465
46.5	0.0007653752	-75.58388
47	0.0007650023	-111.2749
47.5	0.0007633955	-146.718
48	0.0007614432	177.6443
48.5	0.000760527	141.9907
49	0.0007582433	106.292
49.5	0.0007579235	70.59699
50	0.0007561971	34.94642
50.5	0.00075752	-0.7190318
51	0.0007571431	-36.32629
51.5	0.0007560358	-71.91402
52	0.0007528887	-107.5326
52.5	0.000751122	-143.1353
53	0.0007504234	-178.7775
53.5	0.0007495469	145.5272
54	0.00074812	109.8033
54.5	0.000745542	74.28175
55	0.0007453074	38.60485
55.5	0.0007438694	3.007514
56	0.0007433838	-32.6983
56.5	0.0007429758	-68.29518
57	0.0007416369	-103.874
57.5	0.0007403211	-139.4954
58	0.0007376057	-175.087
58.5	0.0007362412	149.2269
59	0.0007348701	113.571
