Source File Name:	9,1,4
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0009519015	8.032835
20.5	0.0009534041	-27.63184
21	0.0009493236	-63.50719
21.5	0.0009511359	-99.13934
22	0.0009485286	-135.001
22.5	0.0009476781	-170.8189
23	0.0009445531	153.6016
23.5	0.0009463482	117.7907
24	0.0009473597	81.97467
24.5	0.0009448571	46.11591
25	0.0009414859	10.58283
25.5	0.0009440089	-25.2417
26	0.0009406048	-61.00707
26.5	0.0009423947	-96.77493
27	0.000939933	-132.5518
27.5	0.0009397875	-168.3118
28	0.0009408094	155.8922
28.5	0.0009355061	120.1945
29	0.0009354611	84.47668
29.5	0.0009316095	48.48977
30	0.0009315332	12.72072
30.5	0.0009322684	-22.9443
31	0.0009308392	-58.55409
31.5	0.0009309418	-94.28893
32	0.0009264577	-129.9928
32.5	0.0009285352	-165.7511
33	0.0009257225	158.573
33.5	0.0009251512	122.7504
34	0.0009238981	86.95699
34.5	0.0009244541	51.23798
35	0.0009244002	15.50531
35.5	0.0009204277	-20.20082
36	0.0009223024	-56.08534
36.5	0.0009228832	-91.68015
37	0.0009229376	-127.5657
37.5	0.0009212773	-163.2928
38	0.0009212519	160.7879
38.5	0.0009181456	125.1265
39	0.0009186526	89.21608
39.5	0.0009177228	53.59934
40	0.0009182425	17.81134
40.5	0.0009177921	-18.04386
41	0.0009148484	-53.72665
41.5	0.0009146126	-89.42255
42	0.0009111475	-125.3916
42.5	0.0009107745	-161.0787
43	0.0009100589	163.1439
43.5	0.0009123779	127.5656
44	0.0009067478	91.73452
44.5	0.0009070446	55.91633
45	0.0009052096	20.14899
45.5	0.0009072162	-15.62811
46	0.0009039596	-51.37176
46.5	0.0009047259	-87.18673
47	0.0009011828	-122.7208
47.5	0.0008995229	-158.5741
48	0.0008973483	165.6254
48.5	0.0008983762	129.863
49	0.000895682	94.15546
49.5	0.0008958747	58.39035
50	0.0008944656	22.35642
50.5	0.0008915743	-13.29917
51	0.0008930942	-48.90908
51.5	0.0008905471	-84.74593
52	0.0008897329	-120.4836
52.5	0.0008879454	-156.2167
53	0.0008870849	167.9268
53.5	0.0008861362	132.3448
54	0.0008833626	96.58691
54.5	0.0008833237	60.75873
55	0.0008817832	25.04345
55.5	0.0008802222	-10.82952
56	0.0008770654	-46.41735
56.5	0.0008762729	-82.24625
57	0.0008770705	-117.9412
57.5	0.0008739755	-153.742
58	0.0008745604	170.4395
58.5	0.0008700968	134.7837
59	0.0008720434	99.07127
59.5	0.0008681447	63.20246
60	0.0008677242	27.46146
60.5	0.0008672537	-8.484977
61	0.0008638392	-44.21098
61.5	0.0008620142	-79.81707
62	0.0008602677	-115.7011
62.5	0.0008615528	-151.2251
63	0.0008582514	172.7473
63.5	0.0008552878	137.088
64	0.0008570584	101.1694
64.5	0.0008527579	65.46294
65	0.0008511686	29.79795
65.5	0.0008474047	-6.045695
66	0.0008472215	-41.86287
66.5	0.000849169	-77.5848
67	0.0008460634	-113.3432
67.5	0.0008443565	-149.1321
68	0.000844804	175.223
68.5	0.0008398499	139.4572
69	0.0008392527	103.5368
69.5	0.0008372104	67.89814
70	0.0008348632	32.31318
70.5	0.0008328396	-3.632379
71	0.0008336158	-39.3123
71.5	0.0008309419	-75.09952
72	0.0008291951	-110.7786
72.5	0.0008274053	-146.5176
73	0.0008247937	177.6249
73.5	0.0008252899	142.0193
74	0.0008233745	106.2608
74.5	0.0008208951	70.62344
75	0.0008186699	34.68087
75.5	0.0008181299	-1.074129
76	0.0008158294	-36.737
76.5	0.0008147925	-72.54059
77	0.0008117054	-108.2336
77.5	0.0008112286	-144.1113
78	0.0008076517	-179.8537
78.5	0.0008061467	144.3848
79	0.000804797	108.5764
79.5	0.0008019197	72.98705
80	0.0008012551	37.12397
80.5	0.0008004092	1.400484
81	0.0007985312	-34.24839
81.5	0.0007960561	-70.0908
82	0.0007944069	-105.7177
82.5	0.0007931083	-141.6242
83	0.0007895901	-177.3011
83.5	0.0007886148	146.9447
84	0.0007852825	111.1052
84.5	0.0007855634	75.47819
85	0.0007840553	39.67633
85.5	0.000782009	3.796025
86	0.0007814281	-31.90944
86.5	0.000778411	-67.62032
87	0.0007767677	-103.2239
87.5	0.0007734829	-139.0347
88	0.0007718771	-174.7133
88.5	0.0007705112	149.4678
89	0.0007700531	113.7576
89.5	0.000765525	77.92058
90	0.0007650582	42.16034
90.5	0.0007617584	6.46419
91	0.0007613044	-29.28789
91.5	0.0007584111	-65.10944
92	0.0007563949	-100.81
92.5	0.0007536647	-136.5173
93	0.0007536341	-172.2069
93.5	0.0007516487	152.0482
94	0.0007478846	116.3264
94.5	0.0007479373	80.62631
95	0.0007446255	44.98089
95.5	0.0007420867	9.104244
96	0.0007410221	-26.64792
96.5	0.0007388766	-62.39962
97	0.0007376617	-98.16869
97.5	0.0007350961	-133.924
98	0.0007344415	-169.7781
98.5	0.0007317168	154.5818
99	0.0007298539	118.8667
99.5	0.0007259457	83.06081
100	0.0007241305	47.34388
100.5	0.0007221743	11.47631
101	0.0007223871	-24.10124
101.5	0.0007182497	-59.94778
102	0.0007167831	-95.67835
102.5	0.0007163086	-131.3505
103	0.000710964	-166.976
103.5	0.0007107073	157.1023
104	0.0007079802	121.3505
104.5	0.0007083891	85.57087
105	0.0007048566	49.97564
105.5	0.0007030335	14.19454
106	0.0007026939	-21.65332
106.5	0.0006986486	-57.23292
107	0.0006984214	-92.97063
107.5	0.0006953572	-128.6975
108	0.0006924412	-164.3599
108.5	0.0006900249	159.8942
109	0.000688445	123.9887
109.5	0.0006858686	88.47124
110	0.0006834887	52.52697
110.5	0.0006818137	16.8904
111	0.0006803023	-18.89123
111.5	0.0006801577	-54.47959
112	0.0006753105	-90.17992
112.5	0.000671956	-126.0733
113	0.0006728098	-161.6951
113.5	0.0006692905	162.6636
114	0.0006674022	126.7248
114.5	0.0006657923	91.09066
115	0.0006626272	55.4403
115.5	0.0006615852	19.58029
116	0.0006594025	-16.13247
116.5	0.0006585045	-51.9502
117	0.0006561157	-87.70253
117.5	0.0006527035	-123.4049
118	0.0006516706	-159.0445
118.5	0.0006498017	165.2384
119	0.0006470412	129.5375
119.5	0.0006452216	93.65234
120	0.0006449835	57.91742
120.5	0.0006403108	22.16289
121	0.0006384922	-13.3612
121.5	0.000636595	-49.24321
122	0.000634283	-84.904
122.5	0.0006327638	-120.7033
123	0.0006312001	-156.3436
123.5	0.0006288546	167.91
124	0.0006274058	132.3601
124.5	0.0006232578	96.58367
125	0.000620921	60.67444
125.5	0.0006188654	24.89434
126	0.0006196125	-10.59553
126.5	0.0006163643	-46.33709
