Source File Name:	1,1,3
Signal:	FFT - Ref1 Voltage - Magnitude

Frequency	Magnitude
[ Hz ]	[ V ]
278	3.571162e-6
278.5	3.762259e-6
279	3.577803e-6
279.5	3.548332e-6
280	4.404155e-6
280.5	4.711731e-6
281	3.428063e-6
281.5	3.79775e-6
282	5.066222e-6
282.5	5.197904e-6
283	4.963418e-6
283.5	4.186219e-6
284	5.002763e-6
284.5	4.891702e-6
285	4.663505e-6
285.5	4.327317e-6
286	4.014048e-6
286.5	3.029201e-6
287	5.050174e-6
287.5	4.248001e-6
288	3.951754e-6
288.5	5.45201e-6
289	5.028731e-6
289.5	5.156997e-6
290	3.811465e-6
290.5	3.760643e-6
291	3.160031e-6
291.5	3.386425e-6
292	2.268335e-6
292.5	2.691035e-6
293	3.23569e-6
293.5	2.137984e-6
294	3.779567e-6
294.5	3.662146e-6
295	3.774316e-6
295.5	3.635479e-6
296	2.571371e-6
296.5	3.904146e-6
297	3.777953e-6
297.5	4.622581e-6
298	5.232573e-6
298.5	4.211219e-6
299	4.685462e-6
299.5	5.629949e-6
300	1.977146e-6
300.5	2.610295e-6
301	2.720077e-6
301.5	5.315161e-6
302	4.239565e-6
302.5	4.147494e-6
303	3.489811e-6
303.5	2.056408e-6
304	4.406371e-6
304.5	2.120528e-6
305	4.064497e-6
305.5	4.360165e-6
306	3.678453e-6
306.5	3.240256e-6
307	3.398309e-6
307.5	4.28553e-6
308	4.267252e-6
308.5	4.511844e-6
309	4.875562e-6
309.5	3.768585e-6
310	4.414321e-6
310.5	3.166074e-6
311	4.245949e-6
311.5	4.381116e-6
312	5.247117e-6
312.5	4.369727e-6
313	4.688746e-6
313.5	4.478205e-6
314	2.53397e-6
314.5	3.395312e-6
315	3.539079e-6
315.5	1.200173e-6
316	1.150289e-6
316.5	2.451022e-6
317	3.436573e-6
317.5	2.069398e-6
318	3.047556e-6
318.5	2.612118e-6
319	2.755548e-6
319.5	6.185619e-6
320	3.349451e-6
320.5	5.112089e-6
321	3.44466e-6
321.5	4.019467e-6
322	3.380315e-6
322.5	5.3002e-6
323	4.625888e-6
323.5	5.952943e-6
324	4.821607e-6
324.5	4.191135e-6
325	4.667175e-6
325.5	3.506782e-6
326	3.684345e-6
326.5	4.118127e-6
327	3.397669e-6
327.5	2.737172e-6
328	3.481862e-6
328.5	2.926881e-6
329	3.891015e-6
329.5	4.051892e-6
330	2.715293e-6
330.5	2.175884e-6
331	9.820302e-7
331.5	1.85539e-6
332	1.41356e-6
332.5	3.221149e-6
333	2.553807e-6
333.5	3.9404e-6
334	4.106026e-6
334.5	4.083694e-6
335	3.651538e-6
335.5	5.669852e-6
336	4.961444e-6
336.5	3.747008e-6
337	3.954555e-6
337.5	4.710159e-6
338	4.65493e-6
338.5	4.188704e-6
339	5.214952e-6
339.5	3.846741e-6
340	3.635022e-6
340.5	3.56693e-6
341	1.682577e-6
341.5	4.516982e-6
342	1.793506e-6
342.5	3.343598e-6
343	3.637499e-6
343.5	2.66238e-6
344	2.973543e-6
344.5	2.868657e-6
345	4.073656e-6
345.5	2.608539e-6
346	2.808675e-6
346.5	2.156306e-6
347	2.642615e-6
347.5	3.533818e-6
348	5.828892e-6
348.5	6.817722e-6
349	8.558472e-6
349.5	1.109998e-5
350	5.822996e-5
350.5	1.401068e-5
351	7.920466e-6
351.5	6.038569e-6
352	6.261624e-6
352.5	4.499139e-6
353	2.197592e-6
353.5	2.480605e-6
354	2.420465e-6
354.5	2.679832e-6
355	2.149128e-6
355.5	3.692153e-6
356	2.452769e-6
356.5	2.044947e-6
357	1.811123e-6
357.5	3.046333e-6
358	2.629622e-6
358.5	2.070372e-6
359	3.113159e-6
359.5	2.290618e-6
360	3.883184e-6
360.5	3.464483e-6
361	3.982623e-6
361.5	3.803301e-6
362	3.707869e-6
362.5	4.081197e-6
363	3.791739e-6
363.5	3.583681e-6
364	5.042416e-6
364.5	2.79865e-6
365	3.029748e-6
365.5	2.76838e-6
366	5.063878e-6
366.5	4.110449e-6
367	2.96501e-6
367.5	3.731837e-6
368	3.273977e-6
368.5	3.144732e-6
369	3.340558e-6
369.5	3.407883e-6
370	1.47825e-6
370.5	2.031921e-6
371	1.98115e-6
371.5	2.895845e-6
372	3.925391e-6
372.5	3.20542e-6
373	2.895904e-6
373.5	3.224648e-6
374	2.791391e-6
374.5	3.003175e-6
375	3.74265e-6
375.5	3.537638e-6
376	2.85463e-6
376.5	2.795686e-6
377	4.775557e-6
377.5	4.001802e-6
378	3.737915e-6
378.5	3.245187e-6
379	3.258846e-6
379.5	3.893248e-6
380	2.914571e-6
380.5	1.782297e-6
381	3.086535e-6
381.5	3.560223e-6
382	3.27088e-6
382.5	2.667407e-6
383	1.317223e-6
383.5	3.782634e-6
384	3.193016e-6
384.5	2.095222e-6
385	2.631958e-6
385.5	3.713671e-6
386	3.271933e-6
386.5	3.367035e-6
387	3.754381e-6
387.5	3.460494e-6
388	5.32456e-6
388.5	3.653609e-6
389	3.832923e-6
389.5	4.176738e-6
390	4.298107e-6
390.5	4.364023e-6
391	2.304878e-6
391.5	2.175065e-6
392	2.732298e-6
392.5	3.768669e-6
393	3.235286e-6
393.5	3.473008e-6
394	3.284489e-6
394.5	2.627771e-6
395	2.948418e-6
395.5	3.179395e-6
396	2.73147e-6
396.5	3.14094e-6
397	2.656491e-6
397.5	3.068484e-6
398	3.71148e-6
398.5	4.085344e-6
399	3.594582e-6
399.5	3.158051e-6
400	6.507886e-6
