Source File Name:	1,2,4
Signal:	FFT - Ref1 Voltage - Magnitude

Frequency	Magnitude
[ Hz ]	[ V ]
20	1.559333e-5
20.5	1.097196e-5
21	1.234839e-5
21.5	7.660396e-6
22	7.843142e-6
22.5	6.426297e-6
23	5.968122e-6
23.5	7.665371e-6
24	4.016551e-6
24.5	6.810779e-6
25	5.334695e-6
25.5	6.497136e-6
26	7.541321e-6
26.5	4.239676e-6
27	3.191881e-6
27.5	2.052897e-6
28	1.047583e-6
28.5	3.817588e-6
29	3.945435e-6
29.5	6.838127e-6
30	8.962686e-6
30.5	9.649313e-6
31	1.080841e-5
31.5	9.665839e-6
32	1.071039e-5
32.5	9.393651e-6
33	1.04331e-5
33.5	1.166219e-5
34	1.211337e-5
34.5	1.529582e-5
35	1.363554e-5
35.5	1.477393e-5
36	1.285575e-5
36.5	1.498524e-5
37	1.323155e-5
37.5	1.480894e-5
38	1.26417e-5
38.5	1.335243e-5
39	1.548529e-5
39.5	1.611823e-5
40	1.509742e-5
40.5	1.413017e-5
41	1.234459e-5
41.5	1.107937e-5
42	1.214319e-5
42.5	1.407527e-5
43	1.196357e-5
43.5	1.321384e-5
44	1.351642e-5
44.5	1.225449e-5
45	1.10449e-5
45.5	1.388998e-5
46	1.072823e-5
46.5	1.083501e-5
47	8.456189e-6
47.5	6.829726e-6
48	8.480692e-6
48.5	9.543218e-6
49	5.107928e-6
49.5	8.899719e-6
50	4.997405e-5
50.5	6.375099e-6
51	4.485314e-6
51.5	8.46934e-6
52	6.67946e-6
52.5	7.214281e-6
53	7.296881e-6
53.5	9.859516e-6
54	6.239168e-6
54.5	9.967622e-6
55	6.376046e-6
55.5	8.532466e-6
56	1.005399e-5
56.5	9.504726e-6
57	7.385526e-6
57.5	8.764777e-6
58	5.386194e-6
58.5	6.696859e-6
59	6.407021e-6
59.5	7.415885e-6
60	7.455399e-6
60.5	5.255042e-6
61	7.669766e-6
61.5	6.900018e-6
62	7.799434e-6
62.5	8.974344e-6
63	7.994623e-6
63.5	7.583837e-6
64	6.764524e-6
64.5	8.069521e-6
65	6.813386e-6
65.5	9.239935e-6
66	6.498789e-6
66.5	6.477462e-6
67	4.869307e-6
67.5	6.21187e-6
68	4.920411e-6
68.5	6.42622e-6
69	4.892483e-6
69.5	6.622471e-6
70	6.434741e-6
70.5	5.673437e-6
71	4.019206e-6
71.5	4.776422e-6
72	3.288488e-6
72.5	4.015477e-6
73	5.069031e-6
73.5	5.066998e-6
74	5.540275e-6
74.5	6.358163e-6
75	5.818926e-6
75.5	2.632643e-6
76	4.02865e-6
76.5	1.313484e-6
77	2.511508e-6
77.5	2.780349e-6
78	2.368771e-6
78.5	3.499514e-6
79	1.940893e-6
79.5	2.794136e-6
80	1.964973e-6
80.5	2.701274e-6
81	3.445463e-6
81.5	1.923026e-6
82	1.392865e-6
82.5	1.593354e-6
83	2.447495e-6
83.5	3.497321e-6
84	2.619083e-6
84.5	3.830335e-6
85	3.458098e-6
85.5	4.64201e-6
86	3.970105e-6
86.5	4.775243e-6
87	2.537535e-6
87.5	2.977443e-6
88	2.577582e-6
88.5	3.415813e-6
89	4.620189e-6
89.5	3.569502e-6
90	4.591181e-6
90.5	3.538978e-6
91	3.91042e-6
91.5	3.851762e-6
92	3.909033e-6
92.5	4.701474e-6
93	5.479857e-6
93.5	6.166018e-6
94	4.5802e-6
94.5	5.187426e-6
95	4.5183e-6
95.5	4.519864e-6
96	4.022091e-6
96.5	4.032023e-6
97	4.661037e-6
97.5	5.057571e-6
98	7.972024e-6
98.5	7.454233e-6
99	6.49471e-6
99.5	7.450124e-6
100	5.360043e-6
100.5	6.482568e-6
101	6.973236e-6
101.5	5.00056e-6
102	4.41904e-6
102.5	6.051372e-6
103	6.976119e-6
103.5	8.716061e-6
104	4.369339e-6
104.5	4.739707e-6
105	4.077003e-6
105.5	4.233486e-6
106	5.972595e-6
106.5	5.763309e-6
107	5.764497e-6
