Source File Name:	8,1,3
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.01188435	-27.73152
20.5	0.01178024	-67.45892
21	0.01269108	-101.2568
21.5	0.01178833	-140.5435
22	0.01272177	178.746
22.5	0.01273454	146.0069
23	0.01171473	106.7581
23.5	0.01147251	69.66277
24	0.01178953	34.32995
24.5	0.01119615	-3.091929
25	0.0124401	-37.97171
25.5	0.01162536	-73.6629
26	0.01136683	-111.1768
26.5	0.01146717	-148.2859
27	0.01171911	175.5744
27.5	0.01122813	139.4838
28	0.01127513	102.138
28.5	0.01135673	65.16324
29	0.01126565	28.77312
29.5	0.01114219	-7.684083
30	0.01119954	-44.59316
30.5	0.01100608	-80.74663
31	0.01121339	-117.9691
31.5	0.01099665	-155.8966
32	0.01070048	168.9738
32.5	0.01084383	131.5431
33	0.01083819	94.62508
33.5	0.01001355	48.258
34	0.01077933	21.50617
34.5	0.01044648	-14.88221
35	0.01061085	-50.21696
35.5	0.01066792	-86.83658
36	0.01076589	-123.9682
36.5	0.01051988	-161.3986
37	0.01052046	163.1255
37.5	0.01071613	127.0863
38	0.01081894	90.11947
38.5	0.01064414	53.6121
39	0.01068061	17.78138
39.5	0.01109681	-19.70473
40	0.01115057	-55.6073
40.5	0.01143545	-93.3948
41	0.01151768	-133.3354
41.5	0.01145292	-170.0289
42	0.01143247	152.9661
42.5	0.01149214	114.7016
43	0.01153055	76.04443
43.5	0.01124602	38.756
44	0.0112818	1.402633
44.5	0.01116341	-36.86302
45	0.01085598	-74.89792
45.5	0.01071828	-111.349
46	0.01067815	-148.8647
46.5	0.01037948	174.1138
47	0.01039085	136.8162
47.5	0.01031263	99.82944
48	0.01034666	63.52884
48.5	0.01016556	25.58392
49	0.009806737	-15.97531
49.5	0.009914633	-48.86712
50	0.00999454	-86.14204
50.5	0.00978547	-122.8034
51	0.009781647	-161.1022
51.5	0.009557334	161.4063
52	0.009448327	124.3684
52.5	0.009361887	87.27023
53	0.00923645	49.75112
53.5	0.00918652	12.50978
54	0.009271554	-25.43013
54.5	0.009075375	-61.40747
55	0.008979457	-99.36153
55.5	0.008893911	-138.5938
56	0.008959875	-174.4501
56.5	0.008695642	147.7408
57	0.008474493	108.9579
57.5	0.008521814	72.61975
58	0.008467024	34.72638
58.5	0.008304247	-3.291792
59	0.008192185	-40.75202
59.5	0.008063447	-78.24923
60	0.008085362	-115.5703
