Source File Name:	6,2,0
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.07709171	151.8909
20.5	0.07066963	89.74694
21	0.05472088	30.27482
21.5	0.03880617	-14.62579
22	0.02992974	-57.76711
22.5	0.02562749	-99.67197
23	0.02209986	-137.1501
23.5	0.01972695	-178.6714
24	0.01796041	142.099
24.5	0.01633369	103.4015
25	0.01589166	64.82059
25.5	0.01470943	26.09994
26	0.01357286	-12.98265
26.5	0.01294831	-51.82819
27	0.01214543	-90.47093
27.5	0.01162009	-129.5418
28	0.01116711	-168.7043
28.5	0.01094481	151.81
29	0.01067821	114.1233
29.5	0.01026979	75.08119
30	0.009964491	36.2561
30.5	0.009705652	-0.6774968
31	0.009284479	-38.81168
31.5	0.008951774	-77.8879
32	0.008967142	-116.6806
32.5	0.008901481	-154.0893
33	0.008629308	167.6098
33.5	0.008713343	139.2657
34	0.008853223	90.57759
34.5	0.008612748	53.59459
35	0.008419081	15.2919
35.5	0.008423842	-22.73626
36	0.008582726	-60.67775
36.5	0.008457712	-98.134
37	0.008580501	-137.4553
37.5	0.008881154	-177.4666
38	0.009020169	144.9084
38.5	0.009019952	106.1311
39	0.009098342	66.3365
39.5	0.009099412	27.56937
40	0.008928679	-10.80274
40.5	0.008642057	-49.9954
41	0.008702399	-88.73484
41.5	0.008600766	-126.2744
42	0.00849266	-164.3277
42.5	0.00855828	156.974
43	0.008747141	119.7372
43.5	0.008766417	83.10334
44	0.008771265	44.4714
44.5	0.008956313	5.917123
45	0.009043111	-32.55813
45.5	0.00889763	-70.74158
46	0.008809281	-110.2829
46.5	0.008855642	-148.5618
47	0.008880351	173.7746
47.5	0.008676698	136.5168
48	0.008854143	97.90083
48.5	0.008989313	61.21564
49	0.008166723	28.53693
49.5	0.008635742	-14.08138
50	0.00895063	-51.62782
50.5	0.009110413	-88.10627
51	0.009039025	-126.3638
51.5	0.009151112	-164.9203
52	0.009248439	157.7846
52.5	0.009292386	120.9302
53	0.009345501	83.36401
53.5	0.009348233	45.17575
54	0.009523412	9.171855
54.5	0.009608403	-27.90342
55	0.009712277	-66.26287
55.5	0.009993877	-104.4614
56	0.01011108	-141.3282
56.5	0.01019097	-179.284
57	0.01033607	142.9967
57.5	0.01061843	105.7628
58	0.01066124	69.1776
58.5	0.01073129	31.21405
59	0.0109862	-6.761707
59.5	0.01119546	-43.67514
60	0.01123747	-81.04284
60.5	0.01143199	-119.2335
61	0.01177654	-156.8947
61.5	0.01204417	166.0293
62	0.01220876	128.0833
62.5	0.01252577	89.90965
63	0.01284073	52.59192
63.5	0.01299696	15.24753
64	0.01315985	-23.01243
64.5	0.0135401	-60.87365
65	0.01385828	-98.23181
65.5	0.01406103	-136.0824
66	0.01446487	-174.3868
66.5	0.01495174	147.7849
67	0.01527449	110.164
67.5	0.01558163	71.87983
68	0.01602752	33.54418
68.5	0.01647388	-4.130792
69	0.01681071	-42.09249
69.5	0.01724987	-80.86082
70	0.01788477	-119.1784
70.5	0.01841469	-157.2279
71	0.0189484	164.0463
71.5	0.01970954	125.0956
72	0.02056615	86.39767
72.5	0.02125523	47.28517
73	0.02211572	7.234748
73.5	0.02305275	-33.10961
74	0.02381631	-73.67422
74.5	0.02443388	-115.0173
75	0.02499739	-157.073
75.5	0.02533107	160.9211
76	0.02517479	118.4757
76.5	0.02468001	75.45026
77	0.02391485	32.5562
77.5	0.02263693	-10.05071
78	0.02085222	-52.81631
78.5	0.01885728	-95.07264
79	0.01668683	-135.7051
79.5	0.01428586	-174.39
80	0.01213337	148.7424
80.5	0.01050567	115.1875
81	0.009199055	84.88763
81.5	0.008335719	56.40518
82	0.008013953	28.21153
82.5	0.008318353	0.2724552
83	0.008891298	-28.80898
83.5	0.009583646	-60.50156
84	0.01063579	-94.34393
84.5	0.01188819	-129.2648
85	0.01308108	-164.8044
85.5	0.01428038	158.1853
86	0.01575029	120.5582
86.5	0.01734403	82.76411
87	0.01886362	44.12138
87.5	0.0205209	4.409258
88	0.0224316	-35.86895
88.5	0.02423755	-76.55481
89	0.02592076	-118.342
89.5	0.02764779	-160.862
90	0.02920914	156.2662
90.5	0.03019101	112.7638
91	0.03072046	68.43817
91.5	0.03072206	24.08481
92	0.02986351	-19.96297
92.5	0.02837157	-63.85518
93	0.02667408	-107.0677
93.5	0.02477476	-148.7679
94	0.02272418	170.2825
94.5	0.02092239	129.999
95	0.01942386	90.77567
95.5	0.01794958	52.28655
96	0.01658189	13.83256
96.5	0.01551921	-24.55307
97	0.01453068	-61.95316
97.5	0.01352126	-99.15495
98	0.01263058	-136.5348
98.5	0.01202465	-173.2755
99	0.01142337	150.9653
99.5	0.01077942	114.7687
100	0.01037927	78.06316
100.5	0.01004211	42.08764
101	0.009637443	6.827611
101.5	0.00925158	-29.45072
102	0.009088308	-65.85176
102.5	0.008933214	-101.3232
103	0.008689377	-136.9016
103.5	0.008545976	-173.6217
104	0.008564133	150.2578
104.5	0.008494373	114.8028
105	0.008314948	78.46152
105.5	0.008299666	41.57788
106	0.008353585	5.294148
106.5	0.008251091	-30.42608
107	0.008183288	-67.58186
107.5	0.008267602	-104.6543
108	0.008358139	-140.423
108.5	0.008349023	-176.4672
109	0.008499358	146.5074
109.5	0.00888479	109.6311
110	0.0091843	72.7359
110.5	0.009379726	34.32067
111	0.00968203	-4.950224
111.5	0.01005487	-43.62161
112	0.01022609	-82.72872
112.5	0.01040479	-123.1176
113	0.01069454	-163.4616
113.5	0.01084996	156.8695
114	0.01085199	116.4504
114.5	0.01093453	75.20111
115	0.01105649	34.90616
115.5	0.01098842	-5.62686
116	0.0108785	-47.19672
116.5	0.01096132	-88.55993
117	0.01096117	-129.3199
117.5	0.01084659	-170.9259
118	0.01088858	146.7115
118.5	0.01096295	104.8263
119	0.01085102	62.82421
119.5	0.01074969	19.55013
120	0.01084488	-23.58274
120.5	0.01084407	-66.52039
121	0.01077407	-110.6633
121.5	0.01087225	-155.7428
122	0.01096	159.656
122.5	0.01080847	114.5767
123	0.01070202	68.17495
123.5	0.01063546	22.55172
124	0.01041325	-22.66327
124.5	0.01009125	-68.81014
125	0.009977206	-114.3494
125.5	0.009776876	-158.4804
126	0.009466751	157.0992
126.5	0.009352158	112.7516
127	0.009311465	69.68935
127.5	0.009087898	27.11931
128	0.008968652	-16.35136
128.5	0.009028796	-58.70757
129	0.009003642	-100.0023
129.5	0.008932505	-141.98
130	0.00907438	175.7927
130.5	0.009217702	134.8333
131	0.009140193	93.81408
131.5	0.009125374	51.95156
132	0.009197261	10.9578
132.5	0.009148274	-28.95119
133	0.008968797	-69.81078
133.5	0.008965132	-110.53
134	0.00894771	-149.3173
134.5	0.008760619	171.2954
135	0.008627199	131.8887
135.5	0.008674975	93.41927
136	0.008656345	56.38779
136.5	0.008597839	18.53428
137	0.008744697	-19.84819
137.5	0.009030857	-57.34768
138	0.009174247	-94.84927
138.5	0.009360991	-133.6541
139	0.009722696	-172.5296
139.5	0.0100105	149.6207
140	0.01018772	111.2218
140.5	0.01047442	71.82253
141	0.01088982	33.05413
141.5	0.0111332	-5.601296
142	0.01133463	-45.30606
142.5	0.01167821	-85.30144
143	0.01196634	-124.4517
143.5	0.01206967	-163.8008
144	0.0122354	156.0671
144.5	0.01250742	116.5405
145	0.01262748	77.35287
145.5	0.01260788	37.43126
146	0.01274642	-2.808539
