Source File Name:	9,2,4
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.03940117	96.12421
20.5	0.03506928	56.32908
21	0.03127805	17.24952
21.5	0.0277895	-22.16483
22	0.02474835	-59.08205
22.5	0.0216454	-98.43541
23	0.01949264	-134.7296
23.5	0.01757218	-172.4577
24	0.01718841	149.6524
24.5	0.01655294	112.0467
25	0.01614317	74.72189
25.5	0.01600746	34.29874
26	0.01509182	-4.339602
26.5	0.0134138	-44.31659
27	0.01192477	-80.20708
27.5	0.01103409	-112.2951
28	0.01057225	-144.827
28.5	0.01033968	-179.6549
29	0.01088143	144.6533
29.5	0.01160438	106.9184
30	0.01227949	70.10883
30.5	0.01283982	32.03956
31	0.01272894	-10.30161
31.5	0.01244633	-52.19807
32	0.0113671	-93.31646
32.5	0.01035603	-129.5307
33	0.009846061	-163.3321
33.5	0.009149594	156.4626
34	0.01022412	129.8318
34.5	0.0113783	91.46532
35	0.01236344	51.82587
35.5	0.01280028	12.46688
36	0.01313203	-29.27054
36.5	0.0129847	-72.91583
37	0.01262619	-116.6752
37.5	0.01103389	-156.9175
38	0.01048301	163.8592
38.5	0.009557709	128.9694
39	0.009389726	96.75191
39.5	0.009475649	62.43912
40	0.01053136	24.06359
40.5	0.01067828	-15.46231
41	0.01065517	-55.18469
41.5	0.01031844	-93.97753
42	0.01031363	-131.8624
42.5	0.009941208	-169.0947
43	0.01027688	153.4292
43.5	0.01041573	114.8879
44	0.01109288	80.52417
44.5	0.01140801	42.05222
45	0.0123221	2.01087
45.5	0.01296235	-41.88786
46	0.01335527	-84.26096
46.5	0.01258665	-127.9005
47	0.01200502	-168.3984
47.5	0.01086083	151.9285
48	0.01064255	117.098
48.5	0.01065961	77.84546
49	0.0109343	38.83669
49.5	0.01048636	6.363586
50	0.01075546	-27.53227
50.5	0.0118511	-68.25555
51	0.01272344	-107.0038
51.5	0.01348129	-151.0074
52	0.01318261	166.7944
52.5	0.0129649	122.3673
53	0.01191182	83.9878
53.5	0.01166515	45.81348
54	0.01108797	10.26426
54.5	0.01168205	-27.14807
55	0.01152525	-61.85378
55.5	0.01233999	-99.9295
56	0.01305393	-138.9222
56.5	0.01419426	-179.2365
57	0.01482395	138.5153
57.5	0.01522528	94.49244
58	0.01443478	52.91805
58.5	0.01411586	13.32264
59	0.01340558	-24.55049
59.5	0.01395373	-62.37118
60	0.01414511	-99.22302
60.5	0.01491148	-136.9369
61	0.01525601	-178.4298
61.5	0.01655116	140.9222
62	0.01683731	100.765
62.5	0.01796087	59.14016
63	0.01809151	15.32505
63.5	0.01787002	-26.68265
64	0.01705813	-69.00954
64.5	0.01677349	-107.8946
65	0.01666087	-146.6996
65.5	0.0168606	175.708
66	0.01748358	135.3239
66.5	0.0182147	93.40331
67	0.01856842	52.03165
67.5	0.01858774	11.30741
68	0.01865334	-30.95889
68.5	0.01912028	-72.04198
69	0.01859599	-115.2732
69.5	0.01838568	-157.1812
70	0.01753333	159.4386
70.5	0.01667019	121.3174
71	0.01592944	81.0888
71.5	0.01569412	43.8802
72	0.01565764	2.575042
72.5	0.01538315	-35.22376
73	0.01534794	-76.38934
73.5	0.01491392	-113.7291
74	0.01529486	-153.9189
74.5	0.01470994	167.2498
75	0.01540808	125.8152
75.5	0.01493478	86.13172
76	0.01494645	48.39195
76.5	0.01460627	10.43147
77	0.01543152	-29.92204
77.5	0.01589457	-70.1944
78	0.01644718	-111.928
78.5	0.01630819	-154.3571
79	0.01618234	163.0372
79.5	0.0151119	122.4892
80	0.0150667	81.48421
80.5	0.014492	41.01541
81	0.01427674	1.528267
81.5	0.01317949	-36.07602
82	0.0134318	-73.87434
82.5	0.01336477	-112.8904
83	0.01446522	-150.4664
83.5	0.01463256	166.8321
84	0.01566634	125.087
84.5	0.01507952	80.23114
85	0.0143724	39.77232
85.5	0.01388421	-4.702736
86	0.01352951	-42.68845
86.5	0.01296323	-84.61883
87	0.01219257	-122.9966
87.5	0.01175176	-164.2447
88	0.01129284	157.1451
88.5	0.01109929	118.3234
89	0.01109918	81.57
89.5	0.01155523	41.25505
90	0.0112236	1.662131
90.5	0.01105093	-41.29356
91	0.01118462	-82.2107
91.5	0.01107169	-122.7821
92	0.01056061	-161.0119
92.5	0.01045071	156.2159
93	0.01012109	116.7659
93.5	0.009976425	74.27536
94	0.00971763	37.85609
94.5	0.01009612	-3.222884
95	0.009962395	-43.26592
95.5	0.01004898	-87.05145
96	0.00959325	-131.9687
96.5	0.009574002	-175.7903
97	0.008404193	143.6503
97.5	0.007577417	105.1525
98	0.007029282	67.90951
98.5	0.007251783	30.85649
99	0.00709672	-7.825761
99.5	0.007732352	-46.9432
100	0.007905501	-86.66911
100.5	0.00818393	-128.9999
101	0.007970304	-174.7552
101.5	0.008507302	138.3722
102	0.008104492	92.85166
102.5	0.007375026	48.5087
103	0.005908082	3.123528
103.5	0.005529057	-34.95529
104	0.004657105	-75.98791
104.5	0.004588028	-106.0491
105	0.004607068	-142.88
105.5	0.004725366	-175.3015
106	0.00429726	142.791
106.5	0.004900733	107.2654
107	0.005735831	63.77049
107.5	0.006171557	25.31736
108	0.005988389	-22.47572
108.5	0.006010768	-63.36815
109	0.006007832	-111.265
109.5	0.005795344	-150.9308
110	0.005863402	166.5206
110.5	0.005817472	131.0267
111	0.005827568	86.77749
111.5	0.005487371	45.49763
112	0.00583289	2.854208
112.5	0.006121131	-31.91275
113	0.006440608	-74.13597
113.5	0.006215993	-116.3862
114	0.006563921	-160.8242
114.5	0.00607998	157.0327
115	0.00640311	116.6261
115.5	0.006144417	82.15245
116	0.006697504	45.07452
116.5	0.006755056	3.08374
117	0.007504686	-42.02279
117.5	0.00782692	-85.34091
118	0.008157856	-127.0702
118.5	0.007268813	-170.1621
119	0.007402393	148.0667
119.5	0.007240673	104.7759
120	0.007081334	63.55673
120.5	0.006574741	23.46738
121	0.006381341	-8.861297
121.5	0.005923105	-47.16669
122	0.006239294	-84.57663
122.5	0.006704745	-125.0846
123	0.007365092	-162.5252
123.5	0.007179595	155.5397
124	0.006989739	116.2828
124.5	0.006985532	75.01978
125	0.007271159	36.80431
125.5	0.007296527	-6.146194
126	0.007431315	-44.97675
126.5	0.007088906	-82.70877
127	0.006881725	-122.6212
127.5	0.00684466	-164.2091
128	0.00750793	157.6298
128.5	0.007518725	114.9952
129	0.007186236	74.03384
129.5	0.006379752	29.86779
130	0.005905815	-6.76328
130.5	0.005613063	-49.34391
131	0.005254378	-82.56771
131.5	0.005054349	-119.3587
132	0.004507134	-148.4687
132.5	0.003999211	170.9435
133	0.004343221	145.6327
133.5	0.005491126	106.9004
134	0.005986163	69.603
134.5	0.006160509	24.5297
135	0.005790837	-18.75704
135.5	0.005584676	-63.64859
136	0.004882433	-105.1033
136.5	0.004411433	-141.6426
137	0.003904194	-169.8127
137.5	0.003549603	159.6079
138	0.003465927	130.133
138.5	0.003913086	93.51977
139	0.004820914	60.58738
139.5	0.00508705	16.72534
140	0.005057173	-20.68509
140.5	0.00481742	-66.31268
141	0.004445355	-99.98381
141.5	0.004191807	-141.6653
142	0.004431501	-171.6916
142.5	0.004836996	148.7052
143	0.004380399	117.7847
143.5	0.004367808	74.09609
144	0.004187594	39.10625
144.5	0.004660786	0.7775352
145	0.004425004	-31.95427
145.5	0.004875199	-69.27529
146	0.004479805	-107.5454
146.5	0.004415376	-143.8431
147	0.004558906	-179.3689
147.5	0.005318176	140.4184
148	0.005593486	104.433
148.5	0.005426874	63.9255
149	0.005391782	20.91652
149.5	0.005431634	-22.9291
150	0.005358386	-59.60791
150.5	0.005243545	-102.4283
151	0.004923058	-141.2566
151.5	0.004366845	172.0757
152	0.003313106	136.4643
152.5	0.003017911	102.7404
153	0.002722635	82.20858
153.5	0.003326697	54.56016
154	0.003485336	27.42188
154.5	0.004271493	-21.21248
155	0.004144177	-63.40333
155.5	0.004380777	-106.0793
156	0.004040675	-149.0205
156.5	0.003910065	167.9813
157	0.002991416	132.3978
157.5	0.002584552	97.03307
158	0.002394774	65.76704
158.5	0.002494125	27.89731
159	0.002537871	4.061219
159.5	0.00240862	-29.80533
160	0.002036849	-65.14929
160.5	0.002030593	-99.3134
161	0.002344348	-118.604
161.5	0.00277647	-162.6919
162	0.003148843	168.0609
162.5	0.003516421	121.5919
163	0.003041249	85.55814
163.5	0.003262874	33.51592
164	0.002817536	0.950627
164.5	0.002969972	-36.68881
165	0.00230782	-64.66511
165.5	0.002281701	-106.5651
166	0.002070177	-132.2678
166.5	0.002360561	-164.5486
167	0.002197754	168.6223
167.5	0.002821005	134.5013
168	0.003281487	101.7338
168.5	0.003604725	59.12614
169	0.003692931	19.60866
169.5	0.004273911	-25.69056
170	0.00417691	-66.6524
170.5	0.004082826	-112.774
171	0.003597092	-150.5852
171.5	0.003391181	164.9536
172	0.002433213	136.5651
172.5	0.002474078	99.56805
173	0.002654276	83.6345
173.5	0.003373786	41.91095
174	0.00323458	10.37457
174.5	0.003658107	-39.92792
175	0.00331684	-84.76977
175.5	0.003306905	-125.1779
176	0.002473627	-158.4477
176.5	0.002473545	165.6477
177	0.001765826	140.4968
177.5	0.002139312	115.1575
178	0.002246636	87.34941
178.5	0.003239603	45.8473
179	0.003029828	9.768793
179.5	0.003170593	-33.05786
180	0.002875057	-71.68112
180.5	0.002873817	-115.3736
181	0.002576839	-137.8374
181.5	0.002873249	-171.9084
182	0.002836338	151.1191
182.5	0.002984685	110.5141
183	0.002866741	86.94369
183.5	0.003129598	45.56615
184	0.003263445	11.71096
184.5	0.003841493	-26.05665
185	0.003700026	-62.78397
185.5	0.004109787	-107.0214
186	0.003605392	-141.9225
186.5	0.003812409	177.5381
187	0.003478235	146.8038
187.5	0.003887094	109.1365
188	0.003867308	81.9094
188.5	0.004518891	43.50372
189	0.004410684	6.839741
189.5	0.005426664	-36.74961
190	0.005679339	-75.15422
190.5	0.005727412	-118.4182
191	0.005291987	-159.5552
191.5	0.005439018	160.9758
192	0.005001044	123.3894
192.5	0.00542184	86.37828
193	0.005053697	50.45583
193.5	0.005515764	12.59202
194	0.005229867	-29.09116
194.5	0.005292633	-68.42474
195	0.004966469	-104.3614
195.5	0.005379754	-141.1538
196	0.004745454	-179.1469
196.5	0.004994662	142.8214
197	0.004882501	109.5848
197.5	0.005314372	72.22866
198	0.005111036	34.48893
198.5	0.005882044	-5.975394
199	0.005584551	-47.45304
199.5	0.005595099	-87.65903
200	0.004808577	-128.6496
200.5	0.004999452	-163.2938
201	0.004554626	157.6108
201.5	0.004839957	125.6055
202	0.004404766	85.92657
202.5	0.004732189	51.74707
203	0.004084259	11.32214
203.5	0.004553219	-18.74132
204	0.004638677	-59.10765
204.5	0.004979756	-91.18487
205	0.004633339	-132.3915
205.5	0.005015207	-171.1371
206	0.005208229	147.2595
