Source File Name:	10,1,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.04955041	163.1174
20.5	0.05033302	109.3806
21	0.04626009	57.64051
21.5	0.04112272	6.394587
22	0.03449371	-43.30507
22.5	0.02981842	-84.47002
23	0.02479049	-119.3687
23.5	0.02406453	-165.0754
24	0.02238868	155.4948
24.5	0.02035364	117.4462
25	0.02032527	75.8791
25.5	0.01927787	38.74435
26	0.01851049	0.7502276
26.5	0.01768147	-38.70854
27	0.01672983	-77.87821
27.5	0.01624356	-116.7491
28	0.01569296	-156.4021
28.5	0.01536159	164.1036
29	0.01478159	125.6567
29.5	0.01459984	88.39092
30	0.01402983	51.16838
30.5	0.01346925	12.70103
31	0.01312014	-24.65674
31.5	0.01278472	-62.1505
32	0.01257494	-99.1909
32.5	0.01252266	-137.1973
33	0.01225089	-174.4597
33.5	0.01348322	143.0639
34	0.01203576	111.7302
34.5	0.0118763	74.7697
35	0.01172174	37.69493
35.5	0.01158579	1.141966
36	0.01156893	-36.09724
36.5	0.01165819	-71.64853
37	0.01150793	-109.1714
37.5	0.01124922	-146.0702
38	0.01149272	174.6339
38.5	0.01157446	137.8206
39	0.01165518	101.1847
39.5	0.01155471	64.44732
40	0.01148284	27.94922
40.5	0.01136423	-8.984827
41	0.01129965	-46.25587
41.5	0.01127365	-83.98813
42	0.01136335	-120.8293
42.5	0.01145234	-158.1805
43	0.0114542	165.4356
43.5	0.01129682	127.8473
44	0.01116523	91.54834
44.5	0.01089497	55.37489
45	0.01106704	17.85484
45.5	0.01128606	-18.99415
46	0.01117693	-54.54781
46.5	0.01101812	-91.34871
47	0.01123392	-128.1996
47.5	0.01114466	-166.331
48	0.01108987	156.6261
48.5	0.01097348	120.4642
49	0.01201399	84.18221
49.5	0.01123158	48.58824
50	0.01105829	11.38276
50.5	0.01100338	-25.91104
51	0.01100315	-61.91011
51.5	0.0109995	-98.85985
52	0.01118185	-136.7866
52.5	0.01117518	-172.8581
53	0.01105769	151.1934
53.5	0.01126928	115.3967
54	0.01101062	79.35573
54.5	0.01111793	40.00601
55	0.01138029	4.367886
55.5	0.01103303	-31.70665
56	0.01112597	-68.38445
56.5	0.01110171	-104.2065
57	0.01100185	-140.2485
57.5	0.01109452	-178.0565
58	0.01123143	145.7256
58.5	0.01136491	108.9726
59	0.01126193	72.61711
59.5	0.0113196	37.14672
60	0.01136944	0.6153249
60.5	0.01137988	-34.8521
61	0.01144674	-72.09848
61.5	0.01149838	-110.0912
62	0.01173253	-145.8388
62.5	0.01175173	178.5322
63	0.01192858	141.5637
63.5	0.0118815	105.2042
64	0.01190684	69.06081
64.5	0.0121042	32.4389
65	0.01227922	-4.212191
65.5	0.01240845	-40.83104
66	0.01258122	-77.27966
66.5	0.0125945	-114.2384
67	0.01271783	-151.0931
67.5	0.01284624	172.1128
68	0.01291222	136.4388
68.5	0.01319811	98.68375
69	0.01349548	61.698
69.5	0.01362827	25.67787
70	0.01368262	-11.42545
70.5	0.01375358	-48.52121
71	0.01397236	-85.96339
71.5	0.01410295	-123.1359
72	0.01422887	-160.2258
72.5	0.01457874	162.5502
73	0.01466394	125.3004
73.5	0.01472698	88.67673
74	0.01482182	50.60523
74.5	0.01498483	13.55868
