Source File Name:	9,1,4
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.01938391	104.4488
20.5	0.01728816	62.31695
21	0.01513914	21.63812
21.5	0.01268214	-13.56544
22	0.01163513	-51.72349
22.5	0.01180115	-90.08788
23	0.009753126	-119.5309
23.5	0.009264596	-160.4496
24	0.009400099	160.4116
24.5	0.009500384	125.6592
25	0.009183433	89.424
25.5	0.009092486	51.0756
26	0.009046619	19.50134
26.5	0.008110358	-21.92647
27	0.008391222	-57.10014
27.5	0.008483873	-96.27351
28	0.008416063	-131.0084
28.5	0.008192999	-169.9217
29	0.007786037	152.999
29.5	0.00773599	115.3054
30	0.007802408	79.32562
30.5	0.007778109	42.2144
31	0.007287661	7.029709
31.5	0.007261503	-33.84078
32	0.007755691	-65.11491
32.5	0.007091754	-104.0264
33	0.00737254	-141.0223
33.5	0.00885817	-179.3536
34	0.007510347	145.4939
34.5	0.007234208	108.6024
35	0.007431774	69.16806
35.5	0.007521405	34.20735
36	0.007985436	-2.623769
36.5	0.007240029	-43.21333
37	0.007168895	-82.99252
37.5	0.007058021	-120.6862
38	0.006490719	-156.5508
38.5	0.006247795	164.3549
39	0.005573543	133.9378
39.5	0.005788045	101.4803
40	0.005628299	72.65039
40.5	0.00561894	35.15087
41	0.005988361	0.6186233
41.5	0.006647828	-35.68238
42	0.006931783	-69.68195
42.5	0.006371849	-110.0008
43	0.006968149	-147.2357
43.5	0.007014788	179.019
44	0.007194968	141.3352
44.5	0.007206664	101.2549
45	0.007142979	66.83786
45.5	0.006636645	32.35515
46	0.007265727	-5.269254
46.5	0.007392853	-37.65536
47	0.007094535	-77.78286
47.5	0.007739909	-111.8801
48	0.008132717	-145.166
48.5	0.007794967	172.3283
49	0.007746886	136.1439
49.5	0.008628005	104.5842
50	0.00875521	64.58914
50.5	0.008952816	24.53168
51	0.008836381	-8.725478
51.5	0.009279465	-46.94275
52	0.009288145	-86.51984
52.5	0.009405039	-119.823
53	0.008895559	-157.9096
53.5	0.01004804	164.1478
54	0.01017577	130.4836
54.5	0.009605504	88.6719
55	0.01044182	51.30555
55.5	0.01047737	15.41223
56	0.01003372	-21.66878
56.5	0.01041905	-61.14916
57	0.01068332	-95.10957
57.5	0.01015627	-134.1637
58	0.01050088	-171.8281
58.5	0.01049824	154.1673
59	0.01062808	115.4415
59.5	0.01079511	78.64127
60	0.01081084	44.10939
60.5	0.01056707	4.595436
61	0.01124813	-30.55646
61.5	0.01158184	-65.75326
62	0.01140206	-100.951
62.5	0.01186472	-141.8127
63	0.0128465	-176.4912
63.5	0.01282946	146.069
64	0.01363562	105.5553
64.5	0.01398084	69.59185
65	0.01404257	29.5554
65.5	0.0147999	-10.69268
66	0.01478507	-50.43492
66.5	0.01445525	-87.14913
67	0.01500262	-125.9247
67.5	0.01514002	-166.3245
68	0.01514661	153.1584
68.5	0.01490949	112.5683
69	0.01530548	75.15266
69.5	0.01445965	33.43049
70	0.01384369	-8.028699
70.5	0.01383687	-48.19739
71	0.01255956	-87.66412
71.5	0.01212671	-128.6427
72	0.0109977	-167.6561
72.5	0.009189015	152.9259
73	0.008764769	112.5455
73.5	0.007261193	77.54513
74	0.006112605	48.0323
74.5	0.005062208	14.52628
75	0.004896599	-6.916451
75.5	0.00474666	-32.33275
76	0.004730774	-63.90031
76.5	0.005636108	-94.75951
77	0.00601438	-121.5014
77.5	0.00669308	-153.9996
78	0.007376764	162.6893
78.5	0.007705089	133.7041
79	0.008380481	90.43306
79.5	0.008637641	54.76649
80	0.00910007	19.55367
80.5	0.00886659	-20.08402
81	0.009481669	-55.78006
81.5	0.01002204	-93.39869
82	0.009755142	-130.8018
82.5	0.01099547	-168.4259
83	0.01056997	153.8956
83.5	0.01046985	114.6242
84	0.01073335	73.82601
84.5	0.01086138	39.40259
85	0.01101086	2.038436
85.5	0.01074777	-36.22649
86	0.01084803	-72.70482
86.5	0.0105031	-112.2875
87	0.01057052	-149.9139
87.5	0.01088042	174.1913
88	0.01040375	135.2862
88.5	0.01057046	101.6395
89	0.01027152	60.42402
89.5	0.01010325	25.85918
90	0.01020993	-12.63393
90.5	0.01012888	-47.95856
91	0.009711648	-85.45606
91.5	0.009656485	-125.0614
92	0.009395547	-158.3881
92.5	0.009808215	163.7824
93	0.009132327	127.3529
93.5	0.008873051	91.26334
94	0.008492512	56.79268
94.5	0.008679193	20.03314
95	0.008476025	-18.90479
95.5	0.008508494	-49.49395
96	0.008179881	-82.30066
96.5	0.008705288	-119.0063
97	0.008565317	-155.4899
97.5	0.008643717	166.3427
98	0.008588267	132.3664
98.5	0.009133881	97.47842
99	0.008980948	61.08408
99.5	0.008881469	23.32773
100	0.009152894	-13.57513
100.5	0.009009937	-47.39685
