Source File Name:	1,1,2
108	9.500516e-6
108.5	7.401547e-6
109	9.370488e-6
109.5	7.812447e-6
110	7.075726e-6
110.5	6.388304e-6
111	5.682711e-6
111.5	7.722326e-6
112	5.802983e-6
112.5	6.404159e-6
113	6.191579e-6
113.5	6.90241e-6
114	6.217445e-6
114.5	5.755776e-6
115	6.069782e-6
115.5	5.826981e-6
116	4.219637e-6
116.5	4.388148e-6
117	5.386129e-6
117.5	5.431943e-6
118	4.738263e-6
118.5	5.468285e-6
119	5.517885e-6
119.5	7.002424e-6
120	5.94732e-6
120.5	5.542277e-6
121	7.204469e-6
121.5	4.655742e-6
122	5.561546e-6
122.5	4.433905e-6
123	5.666025e-6
123.5	5.60762e-6
124	4.906801e-6
124.5	5.695257e-6
125	4.726656e-6
125.5	3.722116e-6
126	2.735025e-6
126.5	3.563882e-6
127	4.122778e-6
127.5	4.616777e-6
128	5.258745e-6
128.5	3.044993e-6
129	4.003675e-6
129.5	5.231742e-6
130	5.67544e-6
130.5	4.347801e-6
131	3.691961e-6
131.5	5.134122e-6
132	4.189154e-6
132.5	5.311533e-6
133	4.308758e-6
133.5	5.360014e-6
134	4.825284e-6
134.5	5.021416e-6
135	4.813082e-6
135.5	5.2296e-6
136	5.998953e-6
136.5	4.364929e-6
137	4.106082e-6
137.5	4.507497e-6
138	4.069735e-6
138.5	5.605411e-6
139	4.750874e-6
139.5	4.556497e-6
140	4.718522e-6
140.5	4.417765e-6
141	5.298144e-6
141.5	5.341284e-6
142	6.542904e-6
142.5	6.377199e-6
143	5.237841e-6
143.5	6.646491e-6
144	7.102778e-6
144.5	6.693872e-6
145	4.396562e-6
145.5	4.509882e-6
146	3.967421e-6
146.5	3.611254e-6
147	5.441944e-6
147.5	6.637522e-6
148	6.967061e-6
148.5	6.241517e-6
149	7.260398e-6
149.5	8.692206e-6
150	0.000162115
150.5	1.50211e-5
151	8.820582e-6
151.5	5.639532e-6
152	3.068726e-6
152.5	2.322301e-6
153	3.994909e-6
153.5	5.06523e-6
154	7.187413e-6
154.5	6.186009e-6
155	5.783446e-6
155.5	5.572936e-6
156	6.390907e-6
156.5	4.929841e-6
157	4.606871e-6
157.5	5.211689e-6
158	5.307273e-6
158.5	5.370978e-6
159	5.545535e-6
159.5	6.019721e-6
160	6.327209e-6
160.5	6.215898e-6
161	7.521439e-6
161.5	5.903957e-6
162	6.813203e-6
162.5	7.717982e-6
163	5.097517e-6
163.5	5.24608e-6
164	5.112301e-6
164.5	7.022069e-6
165	5.199084e-6
165.5	5.44401e-6
166	5.991195e-6
166.5	6.075813e-6
167	4.932816e-6
167.5	4.01694e-6
168	7.296556e-6
168.5	5.108144e-6
169	5.361074e-6
169.5	7.398933e-6
170	5.648641e-6
170.5	4.997732e-6
171	6.396648e-6
171.5	5.203791e-6
172	7.402012e-6
172.5	4.229165e-6
173	6.508083e-6
173.5	5.204501e-6
174	6.30367e-6
174.5	5.516742e-6
175	6.847911e-6
175.5	7.107842e-6
176	7.243013e-6
176.5	6.782434e-6
177	5.77112e-6
177.5	5.6339e-6
178	5.041266e-6
178.5	6.507028e-6
179	6.799496e-6
179.5	6.220817e-6
180	8.348769e-6
180.5	6.435637e-6
181	7.188799e-6
181.5	7.313493e-6
182	6.700649e-6
182.5	7.000056e-6
183	5.439831e-6
183.5	5.963751e-6
184	7.62997e-6
184.5	5.632013e-6
185	6.272384e-6
185.5	5.641774e-6
186	5.630433e-6
186.5	5.581598e-6
187	5.427542e-6
187.5	5.180113e-6
188	6.962253e-6
188.5	7.930782e-6
189	6.65448e-6
189.5	6.729025e-6
190	8.061189e-6
190.5	7.27248e-6
191	6.617941e-6
191.5	5.975519e-6
192	7.17511e-6
192.5	7.089238e-6
193	7.867167e-6
193.5	6.379766e-6
194	7.458507e-6
194.5	7.176832e-6
195	6.465767e-6
195.5	7.283129e-6
196	6.609477e-6
196.5	7.361391e-6
197	6.893476e-6
197.5	6.953925e-6
198	7.079536e-6
198.5	5.99725e-6
199	7.055685e-6
199.5	7.969084e-6
200	9.781055e-7
200.5	8.994675e-6
201	8.860015e-6
201.5	7.958667e-6
202	6.634883e-6
202.5	7.537813e-6
203	8.085529e-6
203.5	7.134359e-6
204	6.546346e-6
204.5	6.882328e-6
205	8.786059e-6
205.5	8.660271e-6
206	7.006432e-6
206.5	7.053296e-6
207	7.44628e-6
207.5	6.966219e-6
208	7.517287e-6
208.5	8.356276e-6
209	7.452875e-6
209.5	7.179593e-6
210	6.965327e-6
210.5	7.057517e-6
211	7.03748e-6
211.5	6.620112e-6
212	6.700612e-6
212.5	6.330557e-6
213	6.138538e-6
213.5	7.838196e-6
214	5.644407e-6
214.5	8.700118e-6
215	7.377291e-6
215.5	8.56802e-6
216	7.324497e-6
216.5	6.947e-6
217	7.74525e-6
217.5	6.16967e-6
218	7.270378e-6
218.5	5.839865e-6
219	6.858427e-6
219.5	6.58945e-6
220	6.049075e-6
220.5	7.509868e-6
221	6.870569e-6
221.5	6.871042e-6
222	5.371894e-6
222.5	6.234694e-6
223	7.690513e-6
223.5	7.860895e-6
224	7.256527e-6
224.5	7.124461e-6
225	7.807929e-6
225.5	6.654815e-6
226	5.888633e-6
226.5	6.247773e-6
227	6.07817e-6
227.5	6.169291e-6
228	4.097817e-6
228.5	5.708781e-6
229	6.323016e-6
229.5	6.871671e-6
230	7.201079e-6
230.5	5.265183e-6
231	8.262795e-6
231.5	5.751631e-6
232	5.823289e-6
232.5	6.768648e-6
233	6.306554e-6
233.5	6.792356e-6
234	7.165905e-6
234.5	6.523558e-6
235	6.700651e-6
235.5	7.221191e-6
236	6.436109e-6
236.5	6.520491e-6
237	6.811802e-6
237.5	6.286016e-6
238	7.280079e-6
238.5	5.657095e-6
239	6.071019e-6
239.5	7.294063e-6
240	6.19912e-6
240.5	7.911499e-6
241	7.448757e-6
241.5	6.276442e-6
242	6.823473e-6
242.5	6.872709e-6
243	8.491789e-6
243.5	6.826625e-6
244	6.461062e-6
244.5	8.772975e-6
245	7.464643e-6
245.5	8.68875e-6
246	7.969436e-6
246.5	7.851004e-6
247	6.939259e-6
247.5	6.778025e-6
248	6.81189e-6
248.5	6.826089e-6
249	5.609762e-6
249.5	6.872032e-6
250	4.525357e-5
250.5	7.925923e-6
251	4.766148e-6
251.5	5.977161e-6
252	5.983174e-6
252.5	6.439622e-6
253	6.651504e-6
253.5	6.392428e-6
254	6.020761e-6
254.5	4.14213e-6
255	6.537234e-6
255.5	8.539136e-6
256	7.098393e-6
256.5	6.291562e-6
257	4.859412e-6
257.5	6.730414e-6
258	7.614351e-6
258.5	7.391553e-6
259	6.20831e-6
259.5	5.094097e-6
260	5.933013e-6
260.5	5.419243e-6
261	6.17451e-6
261.5	5.633456e-6
262	7.326913e-6
262.5	7.200249e-6
263	6.688078e-6
263.5	7.503215e-6
264	7.079928e-6
264.5	7.454896e-6
265	7.543255e-6
265.5	6.514555e-6
266	5.789405e-6
266.5	4.639109e-6
267	6.612924e-6
267.5	6.183161e-6
268	6.294802e-6
268.5	6.572965e-6
269	6.834012e-6
269.5	6.22837e-6
270	5.913563e-6
270.5	6.846542e-6
271	6.388249e-6
271.5	6.003007e-6
272	6.799235e-6
272.5	5.907915e-6
273	6.562335e-6
273.5	6.130182e-6
274	7.311678e-6
274.5	6.155779e-6
275	6.126653e-6
275.5	7.247294e-6
276	5.81069e-6
276.5	6.086952e-6
277	6.175215e-6
277.5	6.978101e-6
278	6.945201e-6
278.5	6.073422e-6
279	7.492561e-6
279.5	6.385198e-6
280	6.298914e-6
280.5	5.531158e-6
281	5.547933e-6
281.5	5.504652e-6
282	5.690606e-6
282.5	5.860696e-6
283	5.103893e-6
283.5	6.766299e-6
284	6.401009e-6
284.5	6.008512e-6
285	8.406131e-6
285.5	4.921525e-6
286	7.685257e-6
286.5	6.233387e-6
287	6.340368e-6
287.5	5.851231e-6
288	5.297341e-6
288.5	6.138608e-6
289	4.825991e-6
289.5	6.860324e-6
290	5.04804e-6
290.5	4.831388e-6
291	5.688469e-6
291.5	6.04094e-6
292	6.126078e-6
292.5	6.62699e-6
293	7.027045e-6
293.5	6.821042e-6
294	5.661891e-6
294.5	7.214054e-6
295	4.670586e-6
295.5	6.04113e-6
296	4.415663e-6
296.5	6.118306e-6
297	5.439556e-6
297.5	5.670197e-6
298	7.503257e-6
298.5	2.734859e-6
299	5.679119e-6
299.5	5.259586e-6
300	3.830868e-6
300.5	7.798112e-6
301	7.128834e-6
301.5	4.039365e-6
302	3.891003e-6
302.5	3.547959e-6
303	5.591441e-6
303.5	6.142526e-6
304	4.721177e-6
304.5	4.082879e-6
305	5.458152e-6
305.5	5.236736e-6
306	4.964828e-6
306.5	5.439369e-6
307	5.76296e-6
307.5	5.614412e-6
308	5.635697e-6
308.5	6.62971e-6
309	5.972024e-6
309.5	5.209061e-6
310	5.376253e-6
310.5	3.989006e-6
311	5.979123e-6
311.5	5.490121e-6
312	5.808385e-6
312.5	7.147412e-6
313	3.856979e-6
313.5	6.643417e-6
314	5.436927e-6
314.5	5.374641e-6
315	4.153512e-6
315.5	5.05735e-6
316	6.582876e-6
316.5	3.028347e-6
317	5.437884e-6
317.5	5.524513e-6
318	5.086576e-6
318.5	4.122792e-6
319	4.695627e-6
319.5	7.082265e-6
320	5.452996e-6
320.5	4.712843e-6
321	3.240571e-6
321.5	3.997817e-6
322	4.072189e-6
322.5	5.248304e-6
323	3.466768e-6
323.5	4.756108e-6
324	5.892457e-6
324.5	3.780944e-6
325	3.583512e-6
325.5	3.440383e-6
326	2.97839e-6
326.5	4.248378e-6
327	4.390949e-6
327.5	5.446551e-6
328	4.755801e-6
328.5	4.160311e-6
329	4.260732e-6
329.5	5.269097e-6
330	4.458405e-6
330.5	3.695316e-6
331	3.814616e-6
331.5	4.670984e-6
332	3.986349e-6
332.5	2.759277e-6
333	2.587362e-6
333.5	2.879082e-6
334	5.01217e-6
334.5	3.646242e-6
335	3.348478e-6
335.5	3.024205e-6
336	2.647733e-6
336.5	3.039323e-6
337	2.312522e-6
337.5	4.368202e-6
338	3.989588e-6
338.5	3.848451e-6
339	4.260688e-6
339.5	4.10733e-6
340	3.129805e-6
340.5	3.011149e-6
341	3.375716e-6
341.5	2.840305e-6
342	3.270683e-6
342.5	3.178346e-6
343	3.888284e-6
343.5	3.553614e-6
344	3.219944e-6
344.5	2.601638e-6
345	2.114119e-6
345.5	3.152867e-6
346	2.401922e-6
346.5	1.405936e-6
347	2.582069e-6
347.5	2.50063e-6
348	4.477322e-6
348.5	4.482516e-6
349	4.92024e-6
349.5	5.291685e-6
350	5.662609e-5
350.5	8.839224e-6
351	4.947341e-6
351.5	5.776511e-6
352	4.025161e-6
352.5	2.875229e-6
353	2.275978e-6
353.5	2.426597e-6
354	3.682887e-6
354.5	1.521549e-6
355	2.374743e-6
355.5	2.533259e-6
356	2.223645e-6
356.5	2.942318e-6
357	1.540414e-6
357.5	3.792351e-6
358	2.524159e-6
358.5	1.679688e-6
359	3.394643e-6
359.5	2.224564e-6
360	3.718516e-6
360.5	2.304859e-6
361	3.994487e-6
361.5	2.587423e-6
362	3.025601e-6
362.5	1.957955e-6
363	2.788896e-6
363.5	2.549216e-6
364	2.325491e-6
364.5	1.825872e-6
365	3.086479e-6
365.5	1.819805e-6
366	2.518174e-6
366.5	2.423126e-6
367	2.657448e-6
367.5	2.669561e-6
368	1.465078e-6
368.5	4.611765e-6
369	2.769411e-6
369.5	3.37371e-6
370	3.579347e-6
370.5	3.728343e-6
371	1.585315e-6
371.5	2.828975e-6
372	4.236013e-6
372.5	1.702418e-6
373	2.947081e-6
373.5	1.740121e-6
374	2.374842e-6
374.5	3.024956e-6
375	1.426025e-6
375.5	2.702186e-6
376	2.118492e-6
376.5	1.833342e-6
377	2.620604e-6
377.5	1.894513e-6
378	2.595716e-6
378.5	1.914839e-6
379	2.040686e-6
379.5	2.103429e-6
380	3.146342e-6
380.5	3.811542e-6
381	2.096163e-6
381.5	3.00368e-6
382	1.950176e-6
382.5	4.694882e-6
383	3.882902e-6
383.5	2.158653e-6
384	2.954203e-6
384.5	1.992157e-6
385	2.955067e-6
385.5	2.182704e-6
386	1.899296e-6
386.5	4.083093e-6
387	2.023458e-6
387.5	2.678393e-6
388	1.976332e-6
388.5	2.27609e-6
389	2.572248e-6
389.5	3.010007e-6
390	2.990889e-6
390.5	2.508747e-6
391	3.978807e-6
391.5	2.798501e-6
392	3.486775e-6
392.5	3.780947e-6
393	4.007647e-6
393.5	3.636995e-6
394	3.221523e-6
394.5	3.577944e-6
395	2.70203e-6
395.5	3.835406e-6
396	2.625255e-6
396.5	2.386456e-6
397	5.456133e-6
397.5	2.72256e-6
398	3.788159e-6
398.5	2.807997e-6
399	2.930636e-6
399.5	2.421099e-6
400	1.00568e-5
