Source File Name:	2,1,0
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	4.844911e-5	59.46115
20.5	4.788853e-5	25.34398
21	4.508655e-5	-14.18726
21.5	4.860771e-5	-51.85205
22	4.859433e-5	-88.85143
22.5	4.714693e-5	-124.1557
23	4.818603e-5	-160.2309
23.5	4.713235e-5	162.2215
24	4.768741e-5	124.0856
24.5	4.86815e-5	87.36859
25	4.969159e-5	51.73271
25.5	4.647201e-5	10.45057
26	4.496713e-5	-32.13541
26.5	4.573946e-5	-64.96455
27	4.642354e-5	-105.9391
27.5	4.364986e-5	-144.8567
28	4.342228e-5	175.9896
28.5	4.485426e-5	138.843
29	4.008685e-5	101.8541
29.5	4.110839e-5	61.5009
30	4.137343e-5	25.05028
30.5	4.293884e-5	-12.38304
31	4.337981e-5	-50.1173
31.5	4.549529e-5	-87.5071
32	4.481931e-5	-120.3391
32.5	4.853011e-5	-158.2178
33	4.825678e-5	165.8024
33.5	5.190938e-5	130.0676
34	4.957805e-5	90.8864
34.5	5.182538e-5	52.84526
35	5.239095e-5	14.66311
35.5	5.143257e-5	-20.81259
36	5.389283e-5	-59.41698
36.5	5.287872e-5	-96.94164
37	5.231742e-5	-134.1027
37.5	5.157661e-5	-170.9402
38	5.079492e-5	148.1995
38.5	5.036832e-5	113.9891
39	5.109171e-5	74.01484
39.5	4.922636e-5	37.4272
40	4.841303e-5	0.6974575
40.5	4.682652e-5	-38.86437
41	4.831384e-5	-76.94627
41.5	4.519002e-5	-113.9054
42	4.661328e-5	-149.6764
42.5	4.607672e-5	168.5808
43	4.468995e-5	134.7632
43.5	4.609324e-5	98.6367
44	4.561003e-5	59.26034
44.5	4.446032e-5	21.70182
45	4.490796e-5	-14.79718
45.5	4.216457e-5	-49.35074
46	4.570142e-5	-87.00536
46.5	4.377168e-5	-121.5158
47	4.508514e-5	-158.4709
47.5	4.252087e-5	163.9108
48	4.570101e-5	126.4683
48.5	4.427729e-5	89.20637
49	4.350069e-5	50.41856
49.5	4.278885e-5	13.98241
50	5.901109e-5	-20.26164
50.5	3.882949e-5	-58.50731
51	3.923318e-5	-94.30486
51.5	3.848372e-5	-135.3494
52	3.805936e-5	-169.3139
52.5	3.799652e-5	151.059
53	3.745499e-5	115.663
53.5	3.639531e-5	81.37937
54	3.530599e-5	44.28942
54.5	3.230652e-5	3.696813
55	3.453111e-5	-34.38392
55.5	3.397109e-5	-66.60973
56	3.431135e-5	-106.0401
56.5	3.405772e-5	-144.9394
57	3.043571e-5	179.9974
57.5	3.04232e-5	148.5077
58	3.158178e-5	105.5832
58.5	2.95351e-5	72.30794
59	3.006171e-5	38.63402
59.5	2.777913e-5	-1.9851
60	2.678657e-5	-32.41833
60.5	2.654351e-5	-71.30756
61	2.473623e-5	-104.7594
61.5	2.55531e-5	-138.0354
62	2.694296e-5	-175.0649
62.5	2.329348e-5	152.541
63	2.153565e-5	115.7411
63.5	2.120224e-5	71.5321
64	2.62053e-5	44.97321
64.5	2.13427e-5	7.043593
65	2.077685e-5	-30.89393
65.5	2.263039e-5	-65.30032
66	2.113278e-5	-103.3525
66.5	1.867179e-5	-139.2771
67	2.108243e-5	-173.6898
67.5	1.946768e-5	153.3806
68	1.914206e-5	115.643
68.5	2.072567e-5	79.19424
69	1.931344e-5	44.3579
69.5	2.023837e-5	5.304004
70	2.023274e-5	-29.41702
70.5	2.03902e-5	-65.05109
71	2.060536e-5	-102.3652
71.5	1.931236e-5	-140.5606
72	1.977626e-5	-177.3681
72.5	2.046113e-5	146.0071
73	1.92554e-5	111.2308
73.5	2.047006e-5	76.09882
74	1.940624e-5	45.22147
74.5	1.862732e-5	4.776545
75	1.760608e-5	-31.85177
75.5	1.908531e-5	-71.44223
76	1.63698e-5	-107.8534
76.5	1.849645e-5	-144.5275
77	1.640037e-5	-179.3646
77.5	1.777225e-5	142.6217
78	1.650194e-5	110.0612
78.5	1.542147e-5	71.47968
79	1.426817e-5	34.251
79.5	1.445738e-5	-4.385787
80	1.372286e-5	-41.48246
80.5	1.406611e-5	-74.10104
81	1.231427e-5	-108.6545
81.5	1.259037e-5	-146.2477
82	1.316486e-5	-174.3585
82.5	1.139036e-5	139.7964
83	1.161738e-5	109.4938
83.5	1.149145e-5	58.52836
84	1.03497e-5	35.90979
84.5	1.085701e-5	0.4620726
85	1.044461e-5	-43.95997
85.5	1.067889e-5	-73.05583
86	8.543905e-6	-113.9794
86.5	1.068312e-5	-152.7679
87	8.317834e-6	160.5379
87.5	8.017011e-6	145.3614
88	8.96705e-6	102.2844
88.5	6.662884e-6	73.65379
89	6.275528e-6	15.71316
89.5	6.998785e-6	-6.393431
90	7.484456e-6	-53.9239
90.5	5.542587e-6	-65.66994
91	5.472594e-6	-114.8792
91.5	3.565025e-6	-134.2217
92	5.277816e-6	-172.1179
92.5	4.590535e-6	148.6218
93	6.468402e-6	118.82
93.5	3.609503e-6	89.11681
94	4.951761e-6	65.63354
94.5	4.221517e-6	4.927719
