Source File Name:	6,2,1
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	0.08617155	-163.3653
20.5	0.07762918	136.4628
21	0.06114969	80.50805
21.5	0.04344737	37.47352
22	0.0344001	-2.326489
22.5	0.02915052	-37.73357
23	0.02473168	-71.40194
23.5	0.02273963	-109.0654
24	0.02060944	-144.047
24.5	0.01870275	179.8056
25	0.01838738	145.3941
25.5	0.01633924	108.9241
26	0.01535326	73.71172
26.5	0.01434377	37.88527
27	0.0133023	2.852811
27.5	0.01282995	-33.26457
28	0.01218586	-68.88115
28.5	0.01171214	-104.2093
29	0.01118038	-140.5405
29.5	0.01073137	-175.7068
30	0.01023232	149.2275
30.5	0.009738174	113.9693
31	0.009309892	78.3142
31.5	0.009049508	43.67674
32	0.008682361	7.636794
32.5	0.008323675	-28.06451
33	0.008105252	-63.44168
33.5	0.009357831	-97.89171
34	0.007623038	-134.6898
34.5	0.007533449	-170.5965
35	0.007337462	154.1102
35.5	0.007160349	118.5026
36	0.006955462	82.5686
36.5	0.006694332	45.55704
37	0.006508164	8.078762
37.5	0.006147936	-28.70701
38	0.005999595	-66.60831
38.5	0.005732534	-104.2028
39	0.005435482	-141.7206
39.5	0.005041163	-178.2264
40	0.004693648	147.0786
40.5	0.00438295	110.4147
41	0.004091524	74.72786
41.5	0.003844888	37.93098
42	0.003557776	1.366816
42.5	0.003352735	-36.09453
43	0.003167805	-73.36124
43.5	0.00288357	-110.9075
44	0.002629165	-149.2335
44.5	0.002291149	173.1874
45	0.002002237	132.6066
45.5	0.001544701	98.42634
46	0.001182296	66.25296
46.5	0.0009664988	33.75693
47	0.000697259	2.769557
47.5	0.0004631445	-22.0102
48	0.0004679582	-52.64349
48.5	0.0004259464	-76.22158
49	0.0005322386	52.01281
49.5	0.0003354271	-146.2482
50	0.0002703677	-106.5213
50.5	0.0003534217	-121.6545
51	0.0005044659	-136.983
51.5	0.0005911377	-164.0948
52	0.0007277993	165.5969
52.5	0.0009387799	134.6535
53	0.001089152	98.5191
53.5	0.001234603	66.45948
54	0.001297893	36.11437
54.5	0.001503105	-1.800947
55	0.001578595	-35.58532
55.5	0.001689336	-71.87619
56	0.001816591	-106.4168
56.5	0.001981745	-137.5426
57	0.002081563	-174.1032
57.5	0.002243082	153.4317
58	0.002387434	118.27
58.5	0.002509004	84.1337
59	0.002684073	50.55414
59.5	0.002789996	16.27227
60	0.002960172	-16.96434
60.5	0.003123958	-51.21328
61	0.003359868	-85.66576
61.5	0.003609235	-120.0297
62	0.003850455	-154.7464
62.5	0.00411297	170.4767
63	0.004376956	135.1055
63.5	0.004616634	99.84417
64	0.004884618	64.87843
64.5	0.005151071	29.78925
65	0.005439352	-5.674032
65.5	0.005695052	-41.12837
66	0.005979141	-76.44559
66.5	0.006276916	-111.8439
67	0.006613773	-146.8591
67.5	0.00693405	178.2527
