Source File Name:	5,2,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0007795126	26.79635
20.5	0.0007840484	-8.431127
21	0.000785408	-43.61024
21.5	0.0007871943	-78.75188
22	0.000785598	-113.8826
22.5	0.0007838028	-149.114
23	0.0007796991	175.6174
23.5	0.0007779588	140.1182
24	0.0007773367	104.5696
24.5	0.0007785659	69.23683
25	0.0007779664	34.03148
25.5	0.0007799681	-1.366529
26	0.0007802955	-36.66555
26.5	0.0007817047	-71.72681
27	0.0007795242	-106.9387
27.5	0.0007812409	-142.2455
28	0.0007771606	-177.5195
28.5	0.0007741575	147.0746
29	0.0007766722	111.6889
29.5	0.0007772101	76.45287
30	0.0007775924	41.01333
30.5	0.0007790256	5.771327
31	0.0007767203	-29.58501
31.5	0.0007792571	-64.61726
32	0.0007783771	-99.8782
32.5	0.0007766538	-135.1719
33	0.000776316	-170.4489
33.5	0.0007742329	154.2847
34	0.0007724728	118.8755
34.5	0.0007734969	83.52659
35	0.0007728213	48.13179
35.5	0.0007736891	12.89213
36	0.0007718387	-22.48137
36.5	0.0007719718	-57.73131
37	0.0007722784	-93.04041
37.5	0.0007714106	-128.3234
38	0.000768658	-163.6772
38.5	0.0007682029	161.0125
39	0.0007653819	125.8213
39.5	0.0007640288	90.33398
40	0.0007651019	54.88084
40.5	0.00076581	19.53625
41	0.0007652764	-15.75461
41.5	0.000764544	-50.94839
42	0.0007646042	-86.16192
42.5	0.0007632841	-121.4702
43	0.0007615546	-156.723
43.5	0.0007607122	167.8135
44	0.0007605093	132.5688
44.5	0.0007574895	97.30215
45	0.0007567733	61.93674
45.5	0.0007568222	26.53252
46	0.0007566657	-8.685054
46.5	0.0007562983	-44.00103
47	0.0007567822	-79.23055
47.5	0.0007556037	-114.383
48	0.000753318	-149.7188
48.5	0.0007519943	174.9751
49	0.0007497038	139.6295
49.5	0.000749654	104.2585
50	0.0007506185	68.99053
50.5	0.0007478495	33.61023
51	0.0007470866	-1.720372
51.5	0.0007471672	-36.92958
52	0.0007458063	-72.13876
52.5	0.0007454652	-107.4784
53	0.0007448224	-142.7773
53.5	0.0007430968	-178.0422
54	0.0007420294	146.511
54.5	0.0007413044	111.1938
55	0.0007399867	76.05872
55.5	0.0007383038	40.63589
56	0.000738241	5.282362
56.5	0.000739503	-30.05285
57	0.0007369273	-65.39086
57.5	0.000736398	-100.5742
58	0.0007369131	-135.7517
58.5	0.0007360497	-170.9608
59	0.0007330888	153.7428
59.5	0.0007311911	118.2651
60	0.0007298546	82.99654
60.5	0.0007287188	47.67032
61	0.00072882	12.20051
61.5	0.0007302423	-22.95371
62	0.0007293225	-58.24152
62.5	0.0007258875	-93.60545
63	0.0007241605	-128.8712
63.5	0.0007234407	-164.1037
64	0.0007241783	160.7552
64.5	0.0007215288	125.3808
65	0.0007200758	89.9001
65.5	0.0007190323	54.54706
66	0.0007183	19.29753
66.5	0.0007190417	-15.9692
67	0.0007186498	-51.26325
67.5	0.0007168761	-86.52655
68	0.0007156708	-121.7954
68.5	0.0007139501	-156.9817
69	0.0007106042	167.5771
69.5	0.000710469	132.2652
70	0.0007100622	96.92413
70.5	0.0007068889	61.62232
71	0.0007064871	26.26886
71.5	0.0007063984	-8.993044
72	0.0007069376	-44.40298
72.5	0.000705431	-79.76984
73	0.0007040635	-114.8605
73.5	0.0007010545	-150.0763
74	0.0007007773	174.5903
74.5	0.0006999003	139.3915
75	0.0006962423	103.8639
75.5	0.0006947756	68.52412
76	0.0006941906	33.4426
76.5	0.0006938299	-1.902138
77	0.0006927016	-37.28958
77.5	0.0006920567	-72.60822
78	0.0006900642	-107.741
78.5	0.0006890351	-142.9832
79	0.0006877592	-178.3637
79.5	0.000685021	146.3442
80	0.0006827333	110.9029
80.5	0.0006825814	75.57138
81	0.0006815649	40.34186
81.5	0.0006819726	5.01849
82	0.000680591	-30.28664
82.5	0.0006789499	-65.61861
83	0.0006798434	-100.9023
83.5	0.000677461	-136.0034
84	0.0006744944	-171.2641
84.5	0.0006733958	153.4428
85	0.0006706879	118.0553
85.5	0.0006696922	82.5475
86	0.0006693953	47.19448
86.5	0.0006687806	12.15301
87	0.0006673912	-23.12632
87.5	0.0006667245	-58.48587
88	0.0006647023	-93.72768
88.5	0.000661923	-129.1908
89	0.0006616958	-164.4152
89.5	0.0006596343	160.3858
90	0.0006581563	125.0257
90.5	0.0006577561	89.67332
91	0.0006559498	54.3938
91.5	0.0006540401	19.0867
92	0.0006544519	-16.19793
92.5	0.0006525166	-51.42081
93	0.0006517264	-86.64294
93.5	0.000648965	-121.9711
94	0.0006468855	-157.2762
94.5	0.0006460104	167.5307
95	0.0006447939	132.171
95.5	0.0006434139	96.76099
96	0.0006416921	61.42588
96.5	0.0006404218	26.14778
97	0.0006389291	-9.147361
97.5	0.0006390084	-44.5061
98	0.0006389507	-79.74129
98.5	0.0006351443	-114.8963
99	0.0006328207	-150.2577
99.5	0.0006322596	174.4202
100	0.0006304808	139.0789
100.5	0.0006282454	103.7744
101	0.0006282223	68.51828
101.5	0.0006271286	33.35831
102	0.0006256946	-1.94555
102.5	0.0006243831	-37.3685
103	0.0006231975	-72.66186
103.5	0.000621067	-107.9234
104	0.0006180505	-143.1729
104.5	0.0006171794	-178.3918
105	0.000615974	146.3472
105.5	0.0006133573	110.9209
106	0.0006116439	75.64897
106.5	0.0006107469	40.27933
107	0.0006085123	5.005223
107.5	0.0006086457	-30.26981
108	0.0006068633	-65.41031
108.5	0.0006038978	-100.7972
109	0.0006031989	-136.0923
109.5	0.0006011632	-171.4234
110	0.000600454	153.3005
110.5	0.0005979481	118.0506
111	0.0005960676	82.90903
111.5	0.0005953038	47.57488
112	0.0005936479	12.19121
112.5	0.000593307	-23.13907
113	0.0005932946	-58.32759
113.5	0.0005906492	-93.66707
114	0.0005899784	-128.789
114.5	0.0005869414	-164.1251
115	0.0005840837	160.6451
115.5	0.0005831916	125.2767
116	0.0005807203	89.89799
116.5	0.000579483	54.62874
117	0.0005789209	19.31171
117.5	0.0005763247	-15.94647
118	0.0005763065	-51.28437
118.5	0.0005744215	-86.54037
119	0.0005723541	-121.717
119.5	0.0005714851	-156.9814
120	0.0005689833	167.723
120.5	0.0005667583	132.3384
121	0.00056621	96.96896
121.5	0.0005634864	61.78291
122	0.0005618233	26.49256
122.5	0.0005622238	-8.824286
123	0.0005609634	-44.10265
123.5	0.0005590197	-79.31815
124	0.0005575068	-114.6061
124.5	0.0005544241	-149.711
125	0.0005520782	174.8497
125.5	0.0005502237	139.5295
126	0.0005501172	104.1557
126.5	0.0005484132	68.79865
127	0.0005466731	33.49369
127.5	0.0005446984	-1.625923
128	0.0005435228	-37.03378
128.5	0.0005429099	-72.18852
129	0.0005404287	-107.3781
129.5	0.0005392408	-142.8
130	0.0005375178	-178.0802
130.5	0.0005359882	146.753
131	0.0005345191	111.4257
131.5	0.0005325273	76.07404
132	0.0005298593	40.83835
132.5	0.0005288976	5.549822
133	0.0005266355	-29.73876
133.5	0.0005259315	-64.99363
134	0.0005245501	-100.2558
134.5	0.0005234984	-135.5146
135	0.0005207102	-170.8022
