Source File Name:	2,2,1
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	1.888475e-5	-93.08239
20.5	1.955844e-5	-135.5429
21	1.609337e-5	-177.4955
21.5	1.70894e-5	141.8875
22	1.451559e-5	106.3091
22.5	1.151e-5	64.40243
23	1.186714e-5	13.46742
23.5	7.729612e-6	-2.100754
24	9.886724e-6	-55.24585
24.5	8.250217e-6	-116.729
25	7.653595e-6	-161.9322
25.5	7.017185e-6	165.022
26	6.326167e-6	111.253
26.5	7.27685e-6	59.42612
27	2.724769e-6	9.896967
27.5	5.429779e-6	-32.20613
28	2.485991e-6	-89.3784
28.5	3.216632e-6	-142.7955
29	3.127812e-6	159.7802
29.5	5.009103e-6	105.3524
30	3.177573e-6	64.11692
30.5	4.734845e-6	10.00921
31	2.83716e-6	-32.36213
31.5	4.299848e-6	-77.91415
32	4.72441e-6	-106.1534
32.5	5.532662e-6	-154.4118
33	6.865056e-6	147.8369
33.5	5.202554e-6	99.00567
34	3.486027e-6	79.0534
34.5	4.237262e-6	3.302224
35	4.595328e-6	-46.17347
35.5	5.651891e-7	-109.7421
36	1.292488e-6	-39.74768
36.5	1.798622e-6	-109.5578
37	1.866918e-6	-149.1233
37.5	1.109835e-6	158.2359
38	1.482206e-6	69.7888
38.5	3.003548e-6	-18.93446
39	1.801444e-6	-167.6048
39.5	3.361427e-6	128.4404
40	3.911185e-6	80.93202
40.5	2.774479e-6	4.606756
41	2.663395e-6	22.00062
41.5	1.592691e-7	134.3163
42	2.654513e-6	-93.78503
42.5	1.880433e-6	-131.6372
43	4.664157e-7	-81.93227
43.5	2.388377e-6	-138.6191
44	1.886345e-6	-155.6127
44.5	4.654583e-6	142.741
45	2.141651e-6	88.81682
45.5	5.117836e-6	13.65825
46	4.332235e-6	45.22207
46.5	3.610102e-6	-67.69357
47	4.528247e-6	-61.88593
47.5	4.413046e-6	-89.33662
48	5.167311e-6	-155.8177
48.5	4.548476e-6	107.2819
49	1.067822e-5	170.7739
49.5	4.812152e-6	99.66032
50	6.796366e-5	-10.24888
50.5	1.952765e-6	-70.94144
51	8.153295e-6	-172.6418
51.5	5.297813e-6	-70.76349
52	3.487286e-6	-152.9671
52.5	1.124612e-6	-136.6366
53	1.681756e-6	-165.62
53.5	3.818999e-6	143.0588
54	1.412121e-6	-144.0069
54.5	4.06388e-6	38.85009
55	1.896841e-6	5.447892
55.5	1.199395e-6	-129.7412
56	1.245943e-6	5.903366
56.5	9.912732e-7	-153.0275
57	1.134003e-6	-22.35872
57.5	3.258081e-7	179.6813
58	1.113176e-6	-48.61135
58.5	1.133183e-6	-3.135201
59	7.830827e-7	179.2755
59.5	4.444633e-7	-134.7129
60	1.410774e-6	145.244
60.5	2.257322e-6	-165.3358
61	2.060609e-6	46.22946
61.5	3.105974e-6	33.16008
62	1.29001e-6	-38.50583
62.5	2.803256e-6	-77.89921
63	2.560108e-6	-94.67326
63.5	1.624736e-6	-132.5802
64	2.374776e-6	64.04716
64.5	8.675653e-7	130.9415
65	1.847226e-6	-166.7409
65.5	7.418324e-7	150.7338
66	6.827768e-7	24.68148
66.5	1.941771e-6	87.53706
67	2.524687e-6	102.1956
67.5	8.533519e-7	-41.93821
68	2.151687e-6	8.671633
68.5	2.750853e-6	-21.28018
69	2.51676e-6	-94.98148
69.5	2.471448e-6	-107.7026
70	1.869884e-6	-151.9212
70.5	4.472262e-6	179.6516
71	3.96308e-6	149.0691
71.5	4.333344e-6	100.2471
72	5.624215e-6	52.86948
72.5	5.135255e-6	16.66978
73	4.141715e-6	-26.57571
73.5	4.049025e-6	-71.0815
74	4.400842e-6	-99.71851
74.5	4.808092e-6	-127.0861
75	5.23208e-6	177.3284
75.5	5.030446e-6	134.1927
76	3.128377e-6	107.1516
76.5	2.805564e-6	69.14526
77	3.611116e-6	31.44251
77.5	3.395424e-6	21.70398
78	3.94746e-6	-34.53913
78.5	3.582282e-6	-66.52517
79	3.578281e-6	-91.79318
79.5	5.107783e-6	-119.4607
80	4.978788e-6	-163.6945
80.5	5.335348e-6	144.4428
81	4.414385e-6	132.175
81.5	7.451477e-6	86.78358
82	6.207803e-6	45.34087
82.5	6.291395e-6	-4.649763
83	6.821214e-6	-33.32727
83.5	6.565723e-6	-80.49988
