Source File Name:	11,1,2
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	6.297188	87.68317
20.5	7.437131	85.84587
21	8.086138	69.4653
21.5	8.940646	52.32995
22	9.000538	43.00745
22.5	7.909626	23.00013
23	11.0161	5.118494
23.5	9.620495	-8.440342
24	9.752465	-23.74746
24.5	9.782719	-39.23796
25	9.12065	-55.00176
25.5	9.599356	-72.65368
26	9.529702	-89.40717
26.5	9.430593	-106.1736
27	9.271727	-120.5514
27.5	9.225125	-137.0225
28	9.133131	-151.9046
28.5	9.257391	-168.2773
29	9.131758	175.0368
29.5	9.136343	159.6474
30	9.104861	142.754
30.5	8.988239	126.99
31	8.97512	110.9786
31.5	8.971152	94.41868
32	8.873066	78.68852
32.5	8.823565	62.5034
33	8.905361	46.06789
33.5	8.88351	22.57618
34	8.739586	14.69498
34.5	8.687395	-1.513538
35	8.642767	-17.55838
35.5	8.611513	-34.53103
36	8.547029	-49.80145
36.5	8.43802	-66.44361
37	8.336653	-82.56995
37.5	8.308602	-100.2131
38	8.103289	-115.8226
38.5	7.966792	-133.0214
39	7.66714	-149.0809
39.5	7.442482	-165.4335
40	7.289139	178.2971
40.5	6.946114	162.2829
41	6.855068	147.4107
41.5	6.743093	132.4541
42	6.634755	116.486
42.5	6.600376	101.0475
43	6.548614	84.84646
43.5	6.485376	68.50022
44	6.538629	51.31066
44.5	6.435964	34.66253
45	6.245619	17.64433
45.5	6.15449	1.117899
46	5.976762	-13.91868
46.5	6.04004	-30.79096
47	5.850647	-47.74455
47.5	5.91548	-64.08487
48	5.809045	-81.55643
48.5	5.775303	-98.34442
49	5.696741	-115.5846
49.5	5.6316	-133.5865
50	5.432352	-148.9395
50.5	5.3786	-167.3717
51	5.26019	174.5351
51.5	5.138892	157.3587
52	5.013362	138.9254
52.5	5.037105	121.1588
53	4.946809	103.1899
53.5	4.890469	85.44773
54	4.785475	68.99234
54.5	4.708699	46.85363
55	4.953075	30.3246
55.5	4.810503	10.2175
56	4.892086	-7.396716
56.5	4.884859	-26.86665
57	4.813751	-44.93127
57.5	4.963512	-63.33764
58	4.981423	-82.17699
58.5	5.066672	-101.2627
59	5.215991	-120.5347
59.5	5.273638	-140.0588
60	5.413036	-158.2776
60.5	5.574481	-177.7008
61	5.723735	162.7893
61.5	5.838941	144.4203
62	6.156095	126.106
62.5	6.40617	107.2798
63	6.620964	88.10658
63.5	6.846422	69.97176
64	7.202929	51.77596
64.5	7.47681	34.03622
65	7.797121	15.84861
65.5	8.213789	-1.384052
66	8.705539	-20.13718
66.5	9.047998	-38.12837
67	9.405321	-55.1531
67.5	9.904782	-73.19603
68	10.39625	-90.75623
68.5	10.97641	-108.5315
69	11.46145	-126.1057
69.5	12.08153	-143.7548
70	12.62096	-161.7257
70.5	13.21987	-178.9755
71	13.87794	163.7157
71.5	14.575	146.2721
72	15.35395	128.6483
72.5	16.14418	110.9839
73	16.83858	93.10159
73.5	17.69005	75.85753
74	18.45384	58.11702
74.5	19.41455	40.56622
75	20.38365	22.6063
75.5	21.31132	5.07413
76	22.28329	-12.5389
76.5	23.28977	-30.28157
77	24.42713	-47.92377
77.5	25.66449	-65.85632
78	26.82771	-83.74358
78.5	28.15896	-101.7066
79	29.46403	-120.1619
79.5	30.60174	-138.4762
80	31.98496	-156.6593
80.5	33.26355	-175.1742
81	34.67529	166.4204
81.5	36.07647	147.666
82	37.46885	128.9371
82.5	38.87615	110.1561
83	40.3308	91.15986
83.5	41.77191	72.04222
84	43.1939	52.67419
84.5	44.53484	33.18784
85	45.87791	13.57464
85.5	47.01232	-6.301941
86	47.98446	-26.26103
86.5	48.94481	-46.36763
87	49.52074	-66.84715
87.5	49.83419	-87.2094
88	49.94164	-107.8842
88.5	49.58938	-128.6958
89	48.7986	-149.4864
89.5	47.61674	-170.1267
90	46.06098	169.3384
90.5	44.11697	149.0816
91	41.94209	129.2903
91.5	39.70383	110.2114
92	37.54956	91.6246
92.5	35.63954	73.65798
93	34.02717	55.91208
93.5	32.61033	38.25901
94	31.32948	20.81441
94.5	30.26448	3.222247
95	29.20386	-14.41347
95.5	28.33025	-32.1806
96	27.46666	-50.20459
96.5	26.57219	-68.53878
97	25.56601	-87.17451
97.5	24.48189	-106.1416
98	23.11655	-125.2785
98.5	21.52204	-144.3331
99	19.79317	-162.7925
99.5	18.06647	179.1782
100	16.28395	161.7093
100.5	14.58244	145.6283
101	13.15711	131.1607
101.5	11.98506	117.1191
102	11.12946	103.3577
102.5	10.32936	90.08159
103	9.890367	77.0919
103.5	9.490427	63.30531
104	9.182408	49.36338
104.5	8.838387	34.32997
105	8.487517	20.08179
105.5	8.219784	6.185997
106	8.011602	-8.931869
106.5	7.746521	-23.79494
107	7.453597	-39.28091
107.5	7.244438	-54.25058
108	6.90142	-70.04449
108.5	6.548675	-85.20932
109	6.13226	-99.41426
109.5	5.992424	-114.0382
110	5.634715	-129.8125
110.5	5.338536	-145.0887
111	4.853112	-160.737
111.5	4.467019	-174.1072
112	4.087551	171.978
112.5	3.69452	158.082
113	3.304898	147.9189
113.5	2.97345	136.1277
114	2.663193	126.6151
114.5	2.31672	120.6213
115	2.246261	118.2556
115.5	2.288908	115.5817
116	2.429012	109.0539
116.5	2.686074	105.2795
117	3.118501	95.43159
117.5	3.51142	85.27375
118	4.009106	73.81509
118.5	4.623155	61.59461
119	5.273885	46.1653
119.5	5.924023	30.62305
120	6.558867	14.6939
120.5	7.267956	-2.389388
121	7.844764	-19.33699
121.5	8.53507	-36.64901
122	9.189463	-54.34284
122.5	9.804898	-72.4849
123	10.3989	-90.48862
123.5	11.0245	-108.972
124	11.57351	-127.9754
124.5	12.06693	-146.7255
125	12.48959	-165.6487
125.5	12.90247	175.3473
126	13.29282	156.1474
126.5	13.5987	136.6031
127	13.77847	117.0402
127.5	13.86133	97.64747
128	13.94765	77.87589
128.5	13.80917	58.12826
129	13.62338	38.84007
129.5	13.37204	19.63097
130	13.13954	0.505159
130.5	12.74371	-19.1374
131	12.27948	-37.81075
131.5	11.79298	-56.39392
132	11.38649	-74.42234
132.5	10.91657	-93.12482
133	10.3983	-110.7002
133.5	10.00138	-128.2295
134	9.577602	-146.3227
134.5	9.112009	-163.9527
135	8.62781	178.7725
135.5	8.253232	161.7221
136	7.852042	144.5261
136.5	7.407625	127.9827
137	7.074485	111.4839
137.5	6.794361	94.73441
138	6.453827	77.69302
138.5	6.191537	61.42149
139	5.827552	43.74452
139.5	5.500188	28.86485
140	5.308065	12.16006
140.5	5.058204	-3.946404
141	4.832904	-19.48858
141.5	4.645437	-36.13872
142	4.376917	-52.37656
142.5	4.181167	-67.60062
143	3.970136	-82.84723
143.5	3.884266	-97.63139
144	3.737668	-114.5156
144.5	3.533342	-129.7942
145	3.432881	-144.9526
145.5	3.297915	-160.2249
146	3.30197	-175.3368
146.5	3.133286	166.6744
147	3.0396	152.7151
147.5	3.087691	136.2036
148	3.029859	118.6459
148.5	2.908217	102.4624
149	2.957206	86.68955
149.5	2.964067	68.2925
150	2.966347	49.80778
150.5	2.851089	31.78218
151	2.805977	15.91583
151.5	2.843522	-2.357801
152	2.889679	-20.4974
152.5	2.885233	-40.95778
153	2.797273	-59.98211
153.5	2.777155	-78.74928
154	2.764026	-99.04984
154.5	2.702457	-118.5362
155	2.669279	-137.2227
155.5	2.720044	-156.1109
156	2.720237	-177.4168
156.5	2.693612	163.0483
157	2.734226	143.6172
157.5	2.773637	122.7861
158	2.721257	100.8345
158.5	2.662155	82.44682
159	2.693317	62.36456
159.5	2.638676	43.78219
160	2.591487	25.09349
160.5	2.63921	7.910838
161	2.691134	-11.24502
161.5	2.713446	-29.24112
162	2.722011	-47.23006
162.5	2.731513	-63.90985
163	2.827525	-80.84518
163.5	2.978261	-98.07337
164	3.082135	-116.3726
164.5	3.134916	-135.0231
165	3.1738	-152.47
165.5	3.256749	-170.0043
166	3.268797	173.9466
166.5	3.430242	157.8001
167	3.562579	140.7636
167.5	3.654047	122.4662
168	3.810496	106.2033
168.5	3.956172	87.63392
169	4.031851	70.37865
169.5	4.163327	51.75851
170	4.200079	33.66784
170.5	4.214975	16.65636
171	4.265229	0.1783676
171.5	4.306132	-16.35993
172	4.402588	-32.73371
172.5	4.479246	-49.35902
173	4.604359	-65.81322
173.5	4.628768	-82.92535
174	4.66925	-99.30484
174.5	4.740712	-115.069
175	4.882224	-132.0356
175.5	4.944325	-148.7531
176	4.976269	-166.4976
176.5	4.881176	177.2091
177	4.946136	161.8409
177.5	5.021194	145.0552
178	4.966837	128.9907
178.5	5.034438	114.0866
179	5.131899	97.58396
179.5	5.246195	81.59067
180	5.24389	64.72645
180.5	5.25571	49.85302
181	5.349795	34.45553
181.5	5.500141	18.21931
182	5.553257	2.292509
182.5	5.638021	-13.95955
183	5.657305	-29.5794
183.5	5.802873	-45.84636
184	5.782825	-62.75947
184.5	5.819294	-78.032
185	5.917296	-94.08585
185.5	5.906573	-110.4739
186	6.016847	-125.8123
186.5	6.059468	-143.0978
187	6.070872	-158.6127
187.5	6.067748	-174.5261
188	6.142005	169.8358
188.5	6.199779	153.4551
189	6.181702	136.8793
189.5	6.175428	122.1257
190	6.343773	106.2343
190.5	6.27402	89.57896
191	6.309134	74.01863
191.5	6.330154	58.07586
192	6.375231	42.40207
192.5	6.414877	26.23562
193	6.366885	9.682386
193.5	6.338709	-5.62954
194	6.271727	-21.66206
194.5	6.28749	-36.20876
195	6.337716	-52.05241
195.5	6.302292	-68.02638
