Source File Name:	2,2,2
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.000110663	158.7335
20.5	0.0001102988	144.4146
21	0.0001096771	130.1619
21.5	0.0001096288	116.139
22	0.000109571	102.0348
22.5	0.0001094936	87.7478
23	0.0001095108	73.70709
23.5	0.0001095161	59.46343
24	0.0001095713	45.30025
24.5	0.000109815	31.20128
25	0.0001098705	17.28724
25.5	0.0001101482	3.335669
26	0.0001102983	-10.70263
26.5	0.0001107741	-24.65168
27	0.0001107265	-38.71088
27.5	0.0001109635	-52.88663
28	0.0001110737	-66.62212
28.5	0.0001108652	-80.48232
29	0.0001107698	-94.50722
29.5	0.0001105453	-108.5926
30	0.0001104459	-122.4525
30.5	0.0001103427	-136.3779
31	0.0001099828	-150.4219
31.5	0.0001096763	-164.4295
32	0.0001097014	-178.3535
32.5	0.000109561	167.6437
33	0.0001089579	153.6786
33.5	0.0001089447	139.397
34	0.0001087285	125.2431
34.5	0.0001085026	111.3103
35	0.0001085647	97.15744
35.5	0.0001086927	83.02457
36	0.0001087293	68.91474
36.5	0.0001086723	54.67772
37	0.0001087851	40.65619
37.5	0.0001086848	26.57635
38	0.0001086506	12.44606
38.5	0.0001087404	-1.44209
39	0.000108762	-15.52703
39.5	0.0001087289	-29.56358
40	0.0001089425	-43.47431
40.5	0.0001089862	-57.37119
41	0.0001089428	-71.4324
41.5	0.0001091236	-85.27413
42	0.0001087882	-99.29234
42.5	0.0001086776	-113.3583
43	0.0001086378	-127.2952
43.5	0.0001084783	-141.1454
44	0.0001081491	-155.2113
44.5	0.0001079315	-169.3264
45	0.0001077496	176.6341
45.5	0.0001076276	162.5184
46	0.0001075786	148.4697
46.5	0.0001072443	134.467
47	0.0001072103	120.4191
47.5	0.0001070477	106.2849
48	0.0001067678	92.20161
48.5	0.0001067678	78.11745
49	0.0001065981	63.9248
49.5	0.0001066084	49.96156
50	0.0001067533	35.87598
50.5	0.0001067304	21.81159
51	0.0001065749	7.794189
51.5	0.0001066571	-6.26502
52	0.000106719	-20.22229
52.5	0.0001067929	-34.14994
53	0.0001064157	-48.25142
53.5	0.0001066557	-62.22844
54	0.0001064786	-76.22575
54.5	0.0001063467	-90.29841
55	0.0001064527	-104.2001
55.5	0.0001060959	-118.1883
56	0.0001058586	-132.2111
56.5	0.0001059556	-146.2414
57	0.0001054034	-160.2466
57.5	0.0001052069	-174.2095
58	0.0001050291	171.7342
58.5	0.0001050801	157.788
59	0.0001047126	143.749
59.5	0.0001046306	129.5211
60	0.0001045568	115.5114
60.5	0.0001044744	101.4784
61	0.0001042891	87.29917
61.5	0.0001044772	73.2474
62	0.0001041524	59.23561
62.5	0.0001038555	45.12241
63	0.0001039077	30.93587
63.5	0.0001040167	17.04099
64	0.0001036477	3.112143
64.5	0.0001040626	-11.19182
65	0.000103929	-24.99088
65.5	0.0001038232	-39.00462
66	0.000103627	-53.14249
66.5	0.0001036701	-66.98145
67	0.0001034731	-81.01825
67.5	0.0001030288	-94.93064
68	0.0001031128	-108.9907
68.5	0.0001029989	-122.9181
69	0.0001026322	-136.9596
69.5	0.0001028042	-151.0663
70	0.0001023864	-165.0066
70.5	0.0001021624	-179.0532
71	0.000101887	166.9915
71.5	0.0001018163	152.9618
72	0.0001015882	138.804
72.5	0.0001012607	124.7827
73	0.0001012137	110.6784
73.5	0.0001010256	96.63359
74	0.0001009794	82.4994
74.5	0.0001010223	68.45559
75	0.0001007075	54.41728
75.5	0.0001005387	40.34958
76	0.0001003816	26.38557
76.5	0.0001003507	12.35171
77	0.0001006002	-1.73375
77.5	0.0001004319	-15.67271
78	0.0001002019	-29.77642
78.5	0.0001000959	-43.79079
79	0.0001000471	-57.83163
79.5	0.0001000283	-71.64041
80	9.989107e-5	-85.70501
80.5	9.955521e-5	-99.78605
81	9.928924e-5	-113.7194
81.5	9.930038e-5	-127.7805
82	9.906143e-5	-141.6584
82.5	9.870104e-5	-155.6549
83	9.873385e-5	-169.8492
83.5	9.84263e-5	176.1368
84	9.830658e-5	162.0958
