Source File Name:	2,1,3
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	11.70584	27.64672
20.5	8.94675	-6.789954
21	7.898026	-52.8161
21.5	4.820986	-102.863
22	4.81002	-172.4936
22.5	5.821989	129.8009
23	8.483048	88.93004
23.5	7.655403	65.68804
24	8.2342	41.25753
24.5	9.144216	16.55256
25	9.336317	1.301279
25.5	8.815912	-20.20979
26	8.958537	-38.38005
26.5	9.122812	-55.85739
27	8.987593	-71.54515
27.5	9.065958	-88.26476
28	9.16056	-105.097
28.5	9.297283	-121.9016
29	9.551534	-138.2765
29.5	9.567261	-154.8708
30	9.741645	-170.3091
30.5	9.673182	172.4758
31	9.696504	157.1246
31.5	9.723103	140.4658
32	9.630272	124.569
32.5	9.602665	108.6231
33	9.701546	92.09307
33.5	10.12134	71.2069
34	9.528496	61.26451
34.5	9.468742	45.30153
35	9.322984	28.75932
35.5	9.171613	13.03347
36	9.058771	-3.68856
36.5	8.900718	-18.63763
37	8.910562	-34.34077
37.5	8.534746	-49.23516
38	8.527984	-65.85456
38.5	8.270785	-81.26145
39	7.831635	-95.5443
39.5	7.694039	-110.0993
40	7.69023	-125.1973
40.5	7.485785	-139.6305
41	7.363205	-152.7809
41.5	7.359033	-167.2977
42	7.244349	178.1237
42.5	7.34405	164.7165
43	7.364813	148.7886
43.5	7.344935	134.362
44	7.319957	119.4462
44.5	7.242055	102.9493
45	7.312356	89.09234
45.5	7.237877	74.15172
46	7.138678	57.38189
46.5	7.132716	42.64918
47	7.004065	26.48072
47.5	6.874191	11.63571
48	6.899385	-1.41068
48.5	6.901076	-18.13896
49	6.129094	-34.84658
49.5	6.779274	-48.95983
50	6.583652	-63.42331
50.5	6.482943	-78.79963
51	6.487973	-94.66671
51.5	6.325614	-108.9612
52	6.318029	-124.1425
52.5	6.123518	-139.3809
53	6.03157	-155.1497
53.5	6.106686	-168.9341
54	6.030876	175.3624
54.5	6.018783	160.25
55	5.722217	143.3463
55.5	5.826893	129.0288
56	5.677008	113.1429
56.5	5.595765	97.83952
57	5.473681	81.53609
57.5	5.346628	65.85338
58	5.238433	51.65214
58.5	5.239318	35.28428
59	5.050802	19.83886
59.5	4.989758	3.2025
60	4.76082	-11.98161
60.5	4.679967	-27.94879
61	4.507892	-42.71194
61.5	4.421032	-59.05714
62	4.306571	-74.87025
62.5	4.205488	-90.24752
63	4.0752	-107.0023
63.5	3.958473	-123.0246
64	3.851668	-141.0474
64.5	3.466938	-156.3088
65	3.446164	-171.6747
65.5	3.173678	172.1953
66	3.184591	156.8915
66.5	2.972291	137.9574
67	2.786133	124.0599
67.5	2.716552	104.0276
68	2.487519	86.63391
