Source File Name:	7,1,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	9.80449e-5	140.3178
20.5	9.823762e-5	125.6998
21	9.791802e-5	111.2442
21.5	9.789878e-5	96.58928
22	9.792679e-5	81.94875
22.5	9.788815e-5	67.34943
23	9.77396e-5	52.78694
23.5	9.814955e-5	38.36658
24	9.777429e-5	23.82339
24.5	9.829435e-5	9.350842
25	9.853491e-5	-5.227114
25.5	9.845352e-5	-19.52445
26	9.872051e-5	-34.04817
26.5	9.853753e-5	-48.42365
27	9.887612e-5	-62.90467
27.5	9.86254e-5	-77.27572
28	9.885897e-5	-91.66192
28.5	9.831049e-5	-106.0413
29	9.853071e-5	-120.5303
29.5	9.837869e-5	-134.974
30	9.831283e-5	-149.5176
30.5	9.793099e-5	-163.7974
31	9.751632e-5	-178.3965
31.5	9.752835e-5	167.1289
32	9.728179e-5	152.6626
32.5	9.736983e-5	138.0521
33	9.706852e-5	123.6346
33.5	9.698638e-5	109.0341
34	9.69128e-5	94.55323
34.5	9.707527e-5	79.96298
35	9.663808e-5	65.38606
35.5	9.707749e-5	50.80326
36	9.673896e-5	36.40898
36.5	9.686527e-5	21.92686
37	9.681621e-5	7.358724
37.5	9.679615e-5	-7.140388
38	9.709926e-5	-21.61229
38.5	9.688146e-5	-35.97807
39	9.684565e-5	-50.38754
39.5	9.658618e-5	-64.9144
40	9.688061e-5	-79.27674
40.5	9.657292e-5	-93.7077
41	9.667057e-5	-108.1507
41.5	9.660205e-5	-122.5704
42	9.642469e-5	-137.0006
42.5	9.596594e-5	-151.5065
43	9.605954e-5	-166.0431
43.5	9.55849e-5	179.4917
44	9.569129e-5	165.0305
44.5	9.545961e-5	150.482
45	9.525845e-5	136.102
45.5	9.528172e-5	121.4605
46	9.493897e-5	106.8775
46.5	9.501656e-5	92.47909
47	9.463425e-5	77.80916
47.5	9.481667e-5	63.35455
48	9.481621e-5	48.7659
48.5	9.466411e-5	34.35962
49	9.456661e-5	19.87941
49.5	9.461194e-5	5.244449
50	9.461899e-5	-9.173234
50.5	9.45921e-5	-23.58318
51	9.428419e-5	-38.07129
51.5	9.437642e-5	-52.62967
52	9.417428e-5	-66.9548
52.5	9.413641e-5	-81.5044
53	9.393069e-5	-95.77537
53.5	9.387481e-5	-110.3121
54	9.362485e-5	-124.7401
54.5	9.342797e-5	-139.2288
55	9.332377e-5	-153.6765
55.5	9.300017e-5	-168.1173
56	9.2974e-5	177.3667
56.5	9.269334e-5	162.8299
57	9.25853e-5	148.3083
57.5	9.258618e-5	133.8975
58	9.217563e-5	119.3354
58.5	9.228235e-5	104.7365
59	9.189108e-5	90.25967
59.5	9.200894e-5	75.74398
60	9.164528e-5	61.27834
60.5	9.168046e-5	46.68877
61	9.173351e-5	32.15936
61.5	9.142815e-5	17.80873
62	9.1635e-5	3.333977
62.5	9.134194e-5	-11.14261
63	9.120539e-5	-25.59709
63.5	9.135091e-5	-40.16261
64	9.067992e-5	-54.39889
64.5	9.147825e-5	-69.04259
65	9.084114e-5	-83.35916
65.5	9.060896e-5	-97.81552
66	9.057945e-5	-112.4904
66.5	9.020194e-5	-126.6477
67	9.021146e-5	-141.221
67.5	8.976927e-5	-155.7399
68	8.97229e-5	-170.2232
68.5	8.95031e-5	175.3457
69	8.911014e-5	160.8112
69.5	8.912334e-5	146.2806
70	8.882809e-5	131.8552
70.5	8.872405e-5	117.3362
71	8.853574e-5	102.8142
71.5	8.838048e-5	88.23018
72	8.836098e-5	73.66833
72.5	8.818999e-5	59.26439
73	8.813451e-5	44.66092
73.5	8.784812e-5	30.23046
74	8.793365e-5	15.69098
74.5	8.775056e-5	1.203872
75	8.752839e-5	-13.21962
75.5	8.75632e-5	-27.65219
76	8.728855e-5	-42.15038
76.5	8.732347e-5	-56.65257
77	8.707779e-5	-71.01675
77.5	8.683143e-5	-85.44859
78	8.676111e-5	-100.0547
78.5	8.660681e-5	-114.2978
79	8.642167e-5	-128.7823
79.5	8.597586e-5	-143.2556
80	8.601705e-5	-157.7436
80.5	8.570389e-5	-172.2547
81	8.572482e-5	173.3189
81.5	8.526509e-5	158.7642
82	8.513156e-5	144.2797
82.5	8.484743e-5	129.8218
83	8.464736e-5	115.3766
83.5	8.445924e-5	100.6981
84	8.446602e-5	86.28954
84.5	8.422042e-5	71.8494
85	8.398297e-5	57.40359
85.5	8.393297e-5	42.81934
86	8.366371e-5	28.33521
86.5	8.370072e-5	13.79826
87	8.337052e-5	-0.5418539
87.5	8.348009e-5	-15.08424
88	8.307895e-5	-29.38638
88.5	8.315705e-5	-43.99169
89	8.276079e-5	-58.48055
89.5	8.275388e-5	-72.83437
90	8.251022e-5	-87.34237
90.5	8.214249e-5	-101.7165
91	8.220081e-5	-116.2091
91.5	8.182418e-5	-130.694
92	8.163557e-5	-145.0816
92.5	8.136754e-5	-159.6413
93	8.123101e-5	-173.9961
93.5	8.09788e-5	171.5018
94	8.067027e-5	156.9108
94.5	8.060044e-5	142.5032
95	8.025426e-5	127.9073
95.5	8.019102e-5	113.6084
96	7.984464e-5	98.96599
96.5	7.969174e-5	84.40952
97	7.963034e-5	70.00249
97.5	7.924916e-5	55.45031
98	7.926434e-5	40.9711
98.5	7.898422e-5	26.54653
99	7.895417e-5	12.08829
99.5	7.869542e-5	-2.3943
100	7.86161e-5	-16.82077
100.5	7.833247e-5	-31.36024
101	7.823928e-5	-45.79768
101.5	7.804344e-5	-60.1552
102	7.785147e-5	-74.63518
102.5	7.767191e-5	-89.05973
103	7.744207e-5	-103.6317
103.5	7.725323e-5	-117.9301
104	7.710369e-5	-132.4904
104.5	7.677262e-5	-146.8218
105	7.664875e-5	-161.4004
105.5	7.636614e-5	-175.7906
106	7.601469e-5	169.6118
106.5	7.59704e-5	155.1832
107	7.569783e-5	140.8296
107.5	7.548042e-5	126.2392
108	7.514036e-5	111.7615
108.5	7.517082e-5	97.24635
109	7.487513e-5	82.89502
109.5	7.459151e-5	68.18216
110	7.481327e-5	53.89
110.5	7.427153e-5	39.3227
111	7.416187e-5	24.92772
111.5	7.410307e-5	10.35433
112	7.38934e-5	-3.959838
112.5	7.378362e-5	-18.54357
113	7.355812e-5	-33.05582
113.5	7.342389e-5	-47.32246
114	7.305451e-5	-61.91883
114.5	7.287101e-5	-76.28628
115	7.283415e-5	-90.69749
115.5	7.242203e-5	-105.0734
116	7.227801e-5	-119.6362
116.5	7.197769e-5	-134.0091
117	7.178245e-5	-148.5074
117.5	7.157015e-5	-162.912
118	7.142385e-5	-177.4529
118.5	7.100379e-5	168.0671
119	7.088107e-5	153.5741
119.5	7.065241e-5	139.1148
120	7.040488e-5	124.6215
120.5	7.02628e-5	110.179
121	7.004246e-5	95.60801
121.5	6.990783e-5	81.18571
122	6.96881e-5	66.63223
122.5	6.948105e-5	52.18206
123	6.917591e-5	37.69047
123.5	6.908433e-5	23.20704
124	6.893047e-5	8.888331
124.5	6.875338e-5	-5.662767
125	6.85022e-5	-20.10522
125.5	6.840882e-5	-34.51857
126	6.811384e-5	-48.91485
126.5	6.802801e-5	-63.32676
127	6.770068e-5	-77.75625
127.5	6.748953e-5	-92.2495
128	6.725841e-5	-106.5996
128.5	6.723537e-5	-121.1813
129	6.67325e-5	-135.4225
129.5	6.65462e-5	-149.9865
130	6.621152e-5	-164.4724
130.5	6.604672e-5	-178.735
131	6.578262e-5	166.6142
131.5	6.554235e-5	152.1779
132	6.537606e-5	137.5885
132.5	6.518968e-5	123.27
133	6.487026e-5	108.8982
133.5	6.461229e-5	94.20866
134	6.451038e-5	79.84687
134.5	6.436238e-5	65.31963
135	6.413952e-5	50.94746
135.5	6.390587e-5	36.38768
136	6.377813e-5	21.97648
136.5	6.362258e-5	7.530784
137	6.3356e-5	-6.896221
137.5	6.315392e-5	-21.30244
138	6.299847e-5	-35.82108
138.5	6.271721e-5	-50.11793
139	6.255788e-5	-64.61279
139.5	6.225258e-5	-79.00738
140	6.20217e-5	-93.47857
140.5	6.184725e-5	-107.865
141	6.15466e-5	-122.2792
141.5	6.141741e-5	-136.806
142	6.107578e-5	-151.0564
142.5	6.084199e-5	-165.7469
143	6.067341e-5	179.8923
143.5	6.043531e-5	165.4506
144	6.024572e-5	151.0024
144.5	5.985096e-5	136.5713
145	5.976121e-5	121.9487
145.5	5.949629e-5	107.4917
146	5.936976e-5	93.13173
146.5	5.902414e-5	78.68251
147	5.891196e-5	64.23302
147.5	5.859902e-5	49.67725
148	5.855801e-5	35.37825
148.5	5.830506e-5	20.85642
149	5.811095e-5	6.306244
149.5	5.794491e-5	-7.938895
150	5.772669e-5	-22.59974
150.5	5.749777e-5	-36.70351
151	5.719893e-5	-51.32912
151.5	5.70894e-5	-65.6398
152	5.694318e-5	-80.14095
152.5	5.65709e-5	-94.48663
153	5.641486e-5	-108.9552
153.5	5.615982e-5	-123.3867
154	5.595528e-5	-137.8681
154.5	5.56756e-5	-152.202
155	5.541394e-5	-166.6847
155.5	5.521277e-5	178.8488
156	5.499498e-5	164.5662
156.5	5.472103e-5	149.804
157	5.465536e-5	135.5287
157.5	5.438117e-5	120.8791
158	5.409467e-5	106.5269
158.5	5.397753e-5	92.01791
159	5.362909e-5	77.65031
159.5	5.356938e-5	63.10104
160	5.334154e-5	48.71615
160.5	5.318362e-5	34.29069
161	5.304549e-5	19.9066
161.5	5.276772e-5	5.375185
162	5.257278e-5	-8.995246
162.5	5.228849e-5	-23.32028
163	5.217049e-5	-37.82434
163.5	5.196923e-5	-52.14998
164	5.182034e-5	-66.54534
164.5	5.148655e-5	-80.96231
165	5.134522e-5	-95.27151
165.5	5.104401e-5	-109.8167
166	5.091291e-5	-124.2324
166.5	5.068721e-5	-138.5878
167	5.026396e-5	-152.9962
167.5	5.010136e-5	-167.4868
168	5.000364e-5	178.219
168.5	4.968671e-5	163.7516
169	4.942284e-5	149.2741
169.5	4.929238e-5	134.7232
170	4.903415e-5	120.4451
170.5	4.885426e-5	105.8279
171	4.871727e-5	91.57616
171.5	4.840637e-5	77.12235
172	4.827392e-5	62.46459
172.5	4.816607e-5	48.20117
173	4.797006e-5	33.66599
173.5	4.779534e-5	19.44932
174	4.762439e-5	4.982929
174.5	4.732659e-5	-9.492894
175	4.725542e-5	-24.00605
175.5	4.703188e-5	-38.23037
176	4.691868e-5	-52.59354
176.5	4.662857e-5	-67.08315
177	4.637664e-5	-81.51779
177.5	4.629339e-5	-96.01662
178	4.597782e-5	-110.1667
178.5	4.580901e-5	-124.5984
179	4.53935e-5	-138.9807
179.5	4.536504e-5	-153.5692
180	4.516284e-5	-167.863
180.5	4.478837e-5	177.8305
181	4.462458e-5	163.1228
181.5	4.442814e-5	148.8371
182	4.436637e-5	134.3802
182.5	4.395792e-5	120.0256
183	4.379644e-5	105.4551
183.5	4.361188e-5	91.08117
184	4.349411e-5	76.65214
184.5	4.322406e-5	62.12963
185	4.321871e-5	47.71894
185.5	4.286009e-5	33.61239
