Source File Name:	8,1,3
Signal:	FFT - Vib Velocity - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ m/s ]	[ ° ]
20	6.787045	58.0359
20.5	6.743682	31.96266
21	8.012006	11.21868
21.5	6.740158	1.0134
22	7.32583	-24.15067
22.5	6.786676	-41.4063
23	8.208113	-65.64437
23.5	7.952564	-81.95725
24	7.562596	-99.45358
24.5	7.840755	-115.6937
25	7.396217	-132.093
25.5	8.008923	-148.6266
26	8.165508	-167.2407
26.5	7.915586	176.4945
27	8.362201	159.522
27.5	8.311084	142.7943
28	8.459948	125.9103
28.5	8.49859	109.524
29	8.304902	91.39117
29.5	8.562927	74.25272
30	8.430294	58.46514
30.5	8.363006	40.21566
31	8.261807	22.51907
31.5	8.467484	5.807101
32	8.357583	-11.36593
32.5	8.505717	-28.82203
33	8.612293	-47.34865
33.5	9.285827	-68.26303
34	8.779141	-81.07069
34.5	8.857829	-100.7369
35	8.862111	-117.9416
35.5	9.210453	-137.895
36	8.981192	-155.3214
36.5	9.093672	-172.6949
37	8.972257	168.725
37.5	9.079099	152.0538
38	9.184657	134.3109
38.5	9.043946	115.9339
39	8.856731	98.88527
39.5	8.970022	80.6688
40	8.945551	65.40695
40.5	8.994515	47.43466
41	8.92677	29.21208
41.5	9.152786	10.9655
42	8.926614	-5.907508
42.5	9.045554	-24.18892
43	8.89349	-41.44805
43.5	9.027017	-58.85578
44	9.18591	-77.12791
44.5	9.059692	-94.96799
45	9.12991	-111.9527
45.5	9.344851	-129.8874
46	9.367888	-147.9473
46.5	9.433026	-166.0698
47	9.505533	176.2691
47.5	9.650591	157.4201
48	9.659568	140.8703
48.5	9.711618	123.9223
49	9.792023	101.8186
49.5	10.09447	87.14437
50	10.07559	69.04249
50.5	10.09874	51.74536
51	10.11023	33.80114
51.5	10.08856	15.87473
52	10.4333	-0.9122452
52.5	10.44327	-20.63616
53	10.54802	-39.00884
53.5	10.56244	-57.48927
54	10.74358	-74.78839
54.5	10.87815	-93.86455
55	10.95168	-111.9611
55.5	11.14318	-131.1422
56	11.47913	-150.4579
56.5	11.154	-168.5061
57	11.42355	174.0771
57.5	11.68006	155.1469
58	12.06088	136.2695
58.5	12.04245	117.5953
59	12.01388	98.1058
59.5	12.21663	80.02498
60	12.38373	61.03836
60.5	12.56129	41.57453
61	12.47504	21.77359
61.5	12.30297	3.389016
62	12.6252	-16.2956
62.5	12.57705	-34.36556
63	12.6599	-54.61904
63.5	12.63298	-74.2052
64	12.79273	-92.77484
64.5	12.89745	-112.7663
65	12.77902	-132.1227
65.5	12.92101	-151.5218
66	13.0612	-171.5708
66.5	12.98561	169.1951
67	12.88895	148.4033
67.5	12.86104	129.4606
68	12.95194	109.3251
68.5	12.61101	90.58607
69	12.6779	71.35363
69.5	12.74434	51.03513
70	12.68803	31.22
70.5	12.48582	11.70033
71	12.46711	-8.877268
71.5	12.41774	-28.50246
72	12.29613	-49.48082
72.5	12.26496	-68.3791
73	12.05237	-89.53058
73.5	11.8064	-110.0106
74	11.64396	-129.9613
74.5	11.51542	-148.5934
75	11.50816	-170.0473
75.5	11.24566	169.0232
76	10.90971	149.6835
76.5	10.70624	130.4971
77	10.45471	109.9394
77.5	10.39212	90.37112
78	10.09089	68.91255
78.5	9.697351	49.60168
79	9.202847	29.72869
79.5	8.854373	10.10843
80	8.813411	-7.982085
80.5	8.468327	-27.76941
81	8.007955	-48.18394
81.5	7.899597	-66.23247
82	7.525069	-85.28154
82.5	7.442791	-104.2302
83	7.025001	-123.4283
83.5	6.809237	-142.7755
84	6.601639	-160.0847
84.5	6.383893	-178.238
85	6.021332	163.0058
85.5	5.837878	145.3983
86	5.654936	128.8898
86.5	5.433326	112.1652
87	5.094115	96.67296
87.5	5.231483	76.81681
88	4.847467	63.05855
88.5	4.756403	45.59367
89	4.533224	30.5848
89.5	4.514719	16.16393
90	4.540215	-2.784546
90.5	4.377039	-17.33456
91	4.2484	-30.46491
91.5	4.252098	-50.16441
92	4.357801	-60.85219
92.5	4.41093	-79.90721
93	4.320649	-95.54603
93.5	4.243799	-111.7435
94	4.35896	-125.7293
94.5	4.344048	-142.2706
95	4.350342	-153.7513
95.5	4.571335	-170.7322
