Source File Name:	7,2,3
Signal:	FFT - Ref1 Force - Mag. & Phase

Frequency	Magnitude	Phase
[ Hz ]	[ N ]	[ ° ]
20	0.0001383696	157.9994
20.5	0.0001393339	144.1238
21	0.0001380866	130.3947
21.5	0.0001377514	115.9
22	0.0001382572	101.8815
22.5	0.0001382003	88.14565
23	0.0001374842	73.85073
23.5	0.0001379319	59.53344
24	0.0001382743	45.73245
24.5	0.0001372699	31.7694
25	0.0001378294	17.47202
25.5	0.0001380232	3.654693
26	0.000137753	-10.3655
26.5	0.0001380197	-24.64688
27	0.0001380953	-38.40374
27.5	0.0001377177	-52.40928
28	0.0001374621	-66.50581
28.5	0.0001377561	-80.48991
29	0.0001374853	-94.20784
29.5	0.0001370236	-108.3936
30	0.000137541	-122.4898
30.5	0.0001371441	-136.1918
31	0.0001366344	-150.3719
31.5	0.0001368689	-164.4016
32	0.0001365868	-178.2849
32.5	0.0001360192	167.5214
33	0.0001361221	153.4244
33.5	0.0001358161	139.4426
34	0.0001354465	125.4086
34.5	0.0001352714	111.2176
35	0.0001354048	97.19939
35.5	0.0001349487	83.28378
36	0.0001347852	69.04087
36.5	0.0001349099	54.96854
37	0.0001347295	41.08405
37.5	0.0001345828	26.94057
38	0.000134822	12.88676
38.5	0.0001344006	-1.037359
39	0.0001343854	-15.07556
39.5	0.000134583	-29.1744
40	0.0001343371	-43.09362
40.5	0.0001340785	-57.05596
41	0.0001340579	-71.14755
41.5	0.00013428	-85.08631
42	0.0001334933	-98.95111
42.5	0.0001334889	-113.1116
43	0.000133458	-127.1395
43.5	0.0001329631	-140.9747
44	0.0001327227	-155.1131
44.5	0.0001328181	-169.1594
45	0.0001323208	176.7879
45.5	0.0001319442	162.7872
46	0.000131905	148.7792
46.5	0.0001315842	134.6818
47	0.0001311641	120.6332
47.5	0.0001312103	106.4923
48	0.0001309274	92.54337
48.5	0.000130499	78.3536
49	0.000130667	64.33007
49.5	0.0001302703	50.31538
50	0.0001298231	36.25683
50.5	0.0001301336	22.23461
51	0.0001299839	8.357244
51.5	0.0001295561	-5.86783
52	0.000129576	-19.87911
52.5	0.0001295209	-33.80052
53	0.0001291139	-47.82172
53.5	0.0001289085	-61.91284
54	0.000129028	-75.90582
54.5	0.000128399	-89.75176
55	0.0001282557	-103.9571
55.5	0.0001282243	-117.8102
56	0.000127608	-131.8405
56.5	0.0001273619	-145.9846
57	0.0001273205	-159.8333
57.5	0.000126944	-173.8895
58	0.000126547	172.0119
58.5	0.0001262149	158.0534
59	0.0001261194	144.0402
59.5	0.0001256137	130.0631
60	0.0001254129	115.8487
60.5	0.0001252459	101.9546
61	0.0001248383	87.854
61.5	0.0001248804	73.78909
62	0.0001244471	59.84978
62.5	0.0001244141	45.60097
63	0.0001241828	31.69481
63.5	0.000123909	17.70266
64	0.0001233844	3.684114
64.5	0.0001236385	-10.51915
65	0.0001233456	-24.41476
65.5	0.0001229734	-38.39345
66	0.0001228444	-52.46226
66.5	0.0001225991	-66.39822
67	0.0001220013	-80.38409
67.5	0.000121882	-94.489
68	0.0001217931	-108.3253
68.5	0.0001212763	-122.4367
69	0.0001210577	-136.4646
69.5	0.0001207055	-150.4215
70	0.0001203881	-164.4177
70.5	0.000119713	-178.4727
71	0.0001196927	167.5159
71.5	0.0001192387	153.5446
72	0.0001191056	139.4492
72.5	0.0001186972	125.4333
73	0.0001185006	111.3894
73.5	0.0001180292	97.34447
74	0.0001176359	83.32068
74.5	0.000117547	69.3586
75	0.00011731	55.25176
75.5	0.0001170157	41.22523
76	0.0001169108	27.19086
76.5	0.0001167582	13.20128
77	0.0001161956	-0.7826033
77.5	0.00011592	-14.80094
78	0.0001156617	-28.83092
78.5	0.0001156821	-42.82141
79	0.0001151215	-56.79988
79.5	0.000115107	-70.78883
80	0.0001147058	-84.81095
80.5	0.0001144125	-98.72098
81	0.000114031	-112.8094
81.5	0.0001136799	-126.7954
82	0.0001134858	-140.7831
82.5	0.0001129364	-154.7753
83	0.0001128641	-168.7752
83.5	0.0001120953	177.1573
84	0.0001119076	163.1341
84.5	0.0001114309	149.1314
85	0.0001112162	135.1017
85.5	0.000110836	121.0744
86	0.0001104779	107.0995
86.5	0.000110225	93.09669
87	0.0001099097	79.0005
87.5	0.0001096568	65.03012
88	0.0001093344	50.89931
88.5	0.0001089065	36.95528
89	0.0001088518	22.91802
89.5	0.0001084408	9.011938
90	0.0001080179	-5.118076
90.5	0.0001079275	-19.09811
91	0.000107552	-33.0054
91.5	0.0001073103	-47.11164
92	0.0001070623	-61.08476
92.5	0.0001066682	-75.00919
93	0.0001062297	-89.00027
93.5	0.0001058891	-103.0581
94	0.0001057173	-116.9966
94.5	0.0001051505	-130.9687
95	0.0001048844	-144.9964
95.5	0.0001045793	-158.956
96	0.0001040589	-172.8946
96.5	0.0001038148	172.9962
97	0.0001035204	159.0256
97.5	0.0001031754	144.968
98	0.0001026235	131.0122
98.5	0.0001023261	116.9418
99	0.0001020737	103.0377
99.5	0.0001015719	88.93505
100	0.0001015177	74.89507
100.5	0.0001010292	61.04476
101	0.0001007591	46.90453
101.5	0.0001004413	32.96342
102	0.0001001505	18.9607
102.5	9.982723e-5	4.877809
103	9.959001e-5	-8.99443
103.5	9.91785e-5	-23.03713
104	9.896008e-5	-36.86797
104.5	9.854556e-5	-50.94476
105	9.828918e-5	-64.8924
105.5	9.776525e-5	-78.94221
106	9.752694e-5	-92.93437
106.5	9.723518e-5	-106.8332
107	9.672571e-5	-120.8453
107.5	9.653967e-5	-134.7927
108	9.580397e-5	-148.7856
108.5	9.563017e-5	-162.7627
109	9.514535e-5	-176.8071
109.5	9.488289e-5	169.3134
110	9.438789e-5	155.2328
110.5	9.4055e-5	141.3392
111	9.373872e-5	127.2365
111.5	9.316955e-5	113.2911
112	9.298704e-5	99.26911
112.5	9.265184e-5	85.26193
113	9.223122e-5	71.22595
113.5	9.191208e-5	57.23777
114	9.154325e-5	43.3073
114.5	9.121799e-5	29.24076
115	9.074042e-5	15.33373
115.5	9.05142e-5	1.303959
116	9.036626e-5	-12.65515
116.5	8.972876e-5	-26.52145
117	8.951693e-5	-40.56276
117.5	8.902151e-5	-54.51472
118	8.885329e-5	-68.45849
118.5	8.854456e-5	-82.40302
119	8.796945e-5	-96.35183
119.5	8.78003e-5	-110.3091
120	8.732088e-5	-124.2679
120.5	8.714413e-5	-138.2104
